symbol,asOfDate,periodType,currencyCode,Amortization,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherOperatingExpenses,OtherSpecialCharges,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,RentExpenseSupplemental,RestructuringAndMergernAcquisition,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WriteOff
ITM.MI,2019-12-31,12M,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652000.0,,,,,,,,,,,2601000.0
ITM.MI,2020-12-31,12M,EUR,7241000.0,42199000.0,1.619,164119000.0,16770000.0,9529000.0,42199000.0,1.616,68315000.0,85212000.0,122540000.0,167110000.0,6056000.0,15697000.0,15697000.0,52000.0,52000.0,-35159000.0,68315000.0,68315000.0,98318000.0,5156000.0,68315000.0,63159000.0,103474000.0,-16318000.0,-16318000.0,148003000.0,82510880.0,70103000.0,97007000.0,331229000.0,16174000.0,-1302000.0,0.0,69515000.0,164119000.0,37328000.0,4345000.0,167000.0,-25463000.0,-6111120.0,-28803000.0,0.24,234222000.0,58454000.0,673000.0,331229000.0,-25463000.0,-25463000.0,20709000.0
ITM.MI,2021-12-31,12M,EUR,8512000.0,42273000.0,3.305,233482000.0,24999000.0,16487000.0,42273000.0,3.305,139697000.0,181365000.0,206735000.0,263924000.0,350000.0,8504000.0,8504000.0,140000.0,140000.0,-24824000.0,139697000.0,139697000.0,124084000.0,40437000.0,139697000.0,99260000.0,164521000.0,-9812000.0,-9812000.0,206007000.0,98737423.17816,111727000.0,152197000.0,497406000.0,19019000.0,-1078000.0,0.0,172861000.0,233482000.0,25370000.0,6079000.0,,728000.0,205423.17816,48777000.0,0.282175,345209000.0,145175000.0,1448000.0,497406000.0,728000.0,728000.0,5150000.0
ITM.MI,2022-12-31,12M,EUR,10733000.0,42283000.0,0.498,296605000.0,32318000.0,21585000.0,42283000.0,0.498,21053000.0,88630000.0,120948000.0,191411000.0,-124000.0,44154000.0,44154000.0,108000.0,108000.0,-15370000.0,21053000.0,21053000.0,36461000.0,-38000.0,21053000.0,21091000.0,36423000.0,-45457000.0,-45457000.0,120658000.0,20853260.769853,126855000.0,64556000.0,488016000.0,17650000.0,-166000.0,0.0,44476000.0,296605000.0,32034000.0,6449000.0,,290000.0,52260.769853,8015000.0,0.18021,423460000.0,22699000.0,1411000.0,488016000.0,290000.0,290000.0,
ITM.MI,2023-06-30,TTM,EUR,,42229000.0,0.403,,,,42282930.0,0.403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITM.MI,2023-12-31,12M,EUR,10664000.0,42283175.0,1.575,342297000.0,37400000.0,26736000.0,42283175.0,1.575,66596000.0,135596000.0,178757000.0,248654000.0,5647000.0,31594000.0,31594000.0,1012000.0,1012000.0,-18083000.0,66596000.0,66596000.0,84679000.0,,66596000.0,66596000.0,84679000.0,-31321000.0,-31321000.0,184387000.0,71179976.942751,164554000.0,84100000.0,590951000.0,30275000.0,-17000.0,0.0,104002000.0,342297000.0,43161000.0,9431000.0,,-5630000.0,-1046023.057249,19323000.0,0.185795,506851000.0,56118000.0,739000.0,590951000.0,-5630000.0,-5630000.0,
ITM.MI,2023-12-31,TTM,EUR,10664000.0,42283000.0,1.575,342297000.0,37400000.0,26736000.0,42283000.0,1.575,66596000.0,135596000.0,178757000.0,248654000.0,5647000.0,31594000.0,31594000.0,1012000.0,1012000.0,-18083000.0,66596000.0,66596000.0,84679000.0,,66596000.0,66596000.0,84679000.0,-31321000.0,-31321000.0,184387000.0,71179976.942751,164554000.0,84100000.0,590951000.0,30275000.0,-17000.0,0.0,104002000.0,342297000.0,43161000.0,9431000.0,,-5630000.0,-1046023.057249,19323000.0,0.185795,506851000.0,56118000.0,739000.0,590951000.0,-5630000.0,-5630000.0,
