symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredAssets,CurrentLiabilities,FinancialAssets,FinishedGoods,FixedAssetsRevaluationReserve,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HedgingAssetsCurrent,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,WorkInProcess,WorkingCapital
MASI.MI,2022-12-31,3M,EUR,12680744.0,13703612.0,-36688908.0,,-801889.0,8043723.0,8371198.0,9351494.0,43082549.0,28244900.0,28245933.0,28219406.0,25495.0,43082549.0,134345428.0,14773205.0,81481958.0,1046473.0,7706360.0,8752833.0,752567.0,25756785.0,0.0,14175818.0,,14824606.0,15328096.0,14505501.0,117425923.0,856540.0,33364401.0,178332125.0,8043723.0,68123.0,,59685011.0,8305021.0,36280337.0,44585358.0,68123.0,54404.0,16571691.0,4492407.0,15741797.0,80737015.0,119017332.0,1021251.0,1646661.0,750568.0,,32151156.0,2445937.0,-1.0,503490.0,18591403.0,,2445937.0,18024818.0,1946068.0,1033.0,15345286.0,784781.0,2150710.0,0.0,4642596.0,30353863.0,32151156.0,134345428.0,119017332.0,462127.0,211631611.0,170625765.0,53338191.0,138837835.0,72793776.0,130149651.0,47036991.0,218605.0,14545987.0,55725173.0
MASI.MI,2023-06-30,3M,EUR,11096526.0,11612376.0,-37694825.0,21992064.0,-812128.0,5717338.0,7986760.0,8918912.0,43082549.0,12960198.0,12960198.0,12941196.0,19001.0,43082549.0,134313914.0,15210903.0,69945004.0,970270.0,8758252.0,9728522.0,1152622.0,25073367.0,,17964624.0,1533691.0,14824606.0,15250621.0,12424504.0,118745129.0,726340.0,35827859.0,174342607.0,5717338.0,41123.0,27001.0,60624813.0,7948642.0,31270441.0,39219083.0,68124.0,52206.0,16704157.0,4435863.0,27068495.0,81050304.0,119063293.0,966255.0,1595619.0,755109.0,13767.0,32151156.0,2138230.0,1.0,426015.0,25946843.0,-1.0,,18218496.0,3840501.0,,11238234.0,782813.0,3417450.0,0.0,6531524.0,31840529.0,32151156.0,134313914.0,119063293.0,407658.0,205445160.0,165584355.0,48947605.0,138749777.0,66695383.0,135500158.0,41622016.0,141708.0,11331711.0,44871637.0
MASI.MI,2023-12-31,3M,EUR,13042395.0,9444353.0,-37710917.0,21992064.0,-757730.0,5892241.0,7655845.0,8593561.0,43082549.0,23679895.0,23679895.0,23500988.0,178907.0,43082549.0,130667179.0,17763188.0,64575267.0,939417.0,15994003.0,16933420.0,1127211.0,34964516.0,19238.0,13139819.0,1533691.0,14824606.0,15282998.0,10202083.0,121934192.0,341906.0,27687774.0,176185195.0,5892241.0,68123.0,,61529873.0,7654144.0,29524013.0,37178157.0,68123.0,52206.0,17397906.0,4510105.0,21838121.0,84223275.0,115384181.0,1040250.0,1203299.0,787237.0,,32151156.0,4862358.0,,458392.0,31749403.0,-1.0,,17587380.0,1096526.0,,13044709.0,,601581.0,0.0,4740525.0,31193111.0,32151156.0,130667179.0,115384181.0,596021.0,209362698.0,160191192.0,54111577.0,135177284.0,74185414.0,144787430.0,39220898.0,2314.0,9807430.0,29610751.0
