symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredAssets,CurrentLiabilities,CurrentProvisions,Goodwill,GoodwillAndOtherIntangibleAssets,GrossPPE,InvestedCapital,InvestmentinFinancialAssets,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermProvisions,MachineryFurnitureEquipment,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,Payables,PrepaidAssets,Properties,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkingCapital
INW.MI,2019-12-31,12M,EUR,,,,,,,,,,1401000.0,,,,,,,,,4003000.0,,,,,,,234627.0,,,,,,,,,,428000.0,1939437.0,,,,,,,,,,,,,,,,,,,,1200.0,,,,,,,,,,,,
INW.MI,2020-12-31,12M,EUR,134150000.0,126295000.0,-913120000.0,3691703016.0,43418000.0,1051657000.0,600000000.0,120207049.0,120207049.0,0.0,120207000.0,600000000.0,4580481293.0,88824000.0,256195337.0,158643000.0,13027000.0,171670000.0,,340490906.0,450000.0,6112784010.0,6875254010.0,2865171000.0,7362444293.0,,48576000.0,893014000.0,2768936000.0,3661950000.0,220960752.0,1587057000.0,2661755951.0,1952051000.0,-2294772717.0,,0.0,277390058.0,2643217.0,998000.0,960163450.0,1025288.0,6209013.0,762470000.0,431913.0,1375034.0,15428000.0,1097296000.0,8650000.0,162161893.0,18000.0,0.0,169238395.0,960200000.0,4580481293.0,-2294772717.0,0.0,9085427260.0,7349417293.0,3833620000.0,4580481293.0,4504945967.0,8829231923.0,4164455061.0,12583893.0,136000.0,36550.0,36550.0,-84295569.0
INW.MI,2021-12-31,12M,EUR,174787000.0,88193000.0,-977991000.0,2211001411.0,44335000.0,982310000.0,600000000.0,96320094.0,96320094.0,,96320000.0,600000000.0,4483514572.0,68875000.0,270032652.0,151355000.0,149223000.0,300578000.0,,535241139.0,450000.0,6146766060.0,6840069060.0,2931868000.0,7652275572.0,,51086000.0,830955000.0,3019538000.0,3850493000.0,229133812.0,1733493000.0,3072440906.0,1953877000.0,-2356554488.0,,,238799140.0,2909257.0,747000.0,959691450.0,1899558.0,6925479.0,693303000.0,296504476.0,7716268.0,34628000.0,1034079000.0,83584000.0,227287660.0,36000.0,0.0,191406641.0,960000000.0,4483514572.0,-2356554488.0,,9361845188.0,7503052572.0,4151071000.0,4483514572.0,4878330616.0,9091812536.0,4343089477.0,17872660.0,14038000.0,308550.0,72173.0,-265208487.0
INW.MI,2022-12-31,12M,EUR,144103000.0,116789000.0,-1042327000.0,2092743000.0,74081000.0,961412000.0,600000000.0,72852000.0,72852000.0,,72852000.0,600000000.0,4466445000.0,86293000.0,267218000.0,151734000.0,121299000.0,273033000.0,,467911000.0,450000.0,6146766000.0,6736255000.0,3067311000.0,7657749000.0,910000.0,63283000.0,809678000.0,3070005000.0,3879683000.0,226319000.0,1824908000.0,3118452000.0,2024984000.0,-2269810000.0,,,203517000.0,2303000.0,525000.0,959906127.0,2717000.0,8440000.0,589489000.0,232515000.0,15706000.0,40521000.0,1018746000.0,74806000.0,185988000.0,54000.0,0.0,293363000.0,960200000.0,4466445000.0,-2269810000.0,0.0,9261882000.0,7536450000.0,4152716000.0,4466445000.0,4795437000.0,8994664000.0,4327526000.0,1364000.0,-2000.0,293873.0,294000.0,-200693000.0
INW.MI,2023-12-31,12M,EUR,185245000.0,100964000.0,-1094734000.0,2053205000.0,105714000.0,982108000.0,600000000.0,95078000.0,95078000.0,,95078000.0,600000000.0,4336399000.0,72716000.0,275752000.0,160442000.0,287330000.0,447772000.0,,703380000.0,450000.0,6153879000.0,6633496000.0,3353620000.0,7657577000.0,,101516000.0,821666000.0,3033848000.0,3855514000.0,237113000.0,2025062000.0,3226100000.0,2258886000.0,-2297097000.0,,,165345000.0,2350000.0,326000.0,947544780.0,3350000.0,9577000.0,479617000.0,181983000.0,50558000.0,42921000.0,1048612000.0,76222000.0,245581000.0,138000.0,0.0,339599000.0,960200000.0,4336399000.0,-2297097000.0,,9350657000.0,7370247000.0,4303286000.0,4336399000.0,5014258000.0,9074905000.0,4310878000.0,17415000.0,-2000.0,12655220.0,12655000.0,-427628000.0
