symbol,asOfDate,periodType,currencyCode,AmortizationCashFlow,BeginningCashPosition,CapitalExpenditure,CapitalExpenditureReported,CashDividendsPaid,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInWorkingCapital,ChangesInCash,CommonStockDividendPaid,CommonStockPayments,DeferredTax,Depreciation,DepreciationAndAmortization,DividendsReceivedCFI,EndCashPosition,FinancingCashFlow,FreeCashFlow,GainLossOnInvestmentSecurities,GainLossOnSaleOfPPE,InterestPaidCFO,InterestReceivedCFI,InvestingCashFlow,IssuanceOfDebt,LongTermDebtIssuance,LongTermDebtPayments,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetIncome,NetIncomeFromContinuingOperations,NetInvestmentPropertiesPurchaseAndSale,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPEPurchaseAndSale,OperatingCashFlow,OtherNonCashItems,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfPPE,RepaymentOfDebt,RepurchaseOfCapitalStock,SaleOfBusiness,SaleOfInvestmentProperties,TaxesRefundPaid
BRI.MI,2019-12-31,12M,EUR,,,,-1299000.0,-786000.0,,,,,,,-786000.0,,,,,,,,,,-3003000.0,,0.0,,,,,,,,,6440000.0,,,,3333000.0,262000.0,,,,,-27000.0,,,,0.0,6440000.0,
BRI.MI,2019-12-31,TTM,EUR,,,,,-786000.0,,,,,,,,,,,,,,,,,,,0.0,,,,,-27000.0,,,,,,,,,,,,,,-27000.0,,,,0.0,,
BRI.MI,2020-12-31,12M,EUR,,7511000.0,-585000.0,,,-4166000.0,-29925000.0,-6654000.0,9479000.0,-27100000.0,-4166000.0,,-262000.0,-131000.0,4464000.0,4464000.0,,3345000.0,28984000.0,-33050000.0,,0.0,-4844000.0,,-685000.0,29026000.0,29026000.0,-1030000.0,0.0,-262000.0,-12064000.0,-12081000.0,0.0,,27996000.0,27996000.0,29246000.0,-100000.0,-585000.0,-32465000.0,5227000.0,1437000.0,,-585000.0,-1030000.0,-262000.0,,0.0,-149000.0
BRI.MI,2021-12-31,12M,EUR,22000.0,3345000.0,-249000.0,,,3209000.0,-37886000.0,-4099000.0,5171000.0,-36814000.0,3209000.0,,0.0,-2097000.0,4584000.0,4606000.0,,6554000.0,45798000.0,-44879000.0,-328000.0,1024000.0,-5927000.0,,2041000.0,53176000.0,53176000.0,-4997000.0,-13000.0,0.0,-9785000.0,-9786000.0,2711000.0,-408000.0,48179000.0,48179000.0,-1250000.0,-408000.0,-249000.0,-44630000.0,5064000.0,452000.0,,-249000.0,-4997000.0,0.0,,2711000.0,-133000.0
BRI.MI,2022-12-31,12M,EUR,22000.0,6554000.0,-462000.0,,,8406000.0,137612000.0,182000.0,-5102000.0,132692000.0,8406000.0,,0.0,7631000.0,4519000.0,4541000.0,0.0,14960000.0,-141917000.0,173440000.0,,0.0,-6067000.0,,-23579000.0,4748000.0,4748000.0,-144904000.0,-23600000.0,0.0,29148000.0,29165000.0,0.0,483000.0,-140156000.0,-140156000.0,,,-462000.0,173902000.0,4897000.0,-136000.0,,-462000.0,-144904000.0,0.0,,0.0,-137000.0
BRI.MI,2023-12-31,12M,EUR,22000.0,14960000.0,-1610000.0,,,-8301000.0,569000.0,-2277000.0,-3990000.0,-5698000.0,-8301000.0,,0.0,302000.0,4600000.0,4622000.0,793000.0,6659000.0,90000.0,-17425000.0,-2398000.0,,-5111000.0,,7424000.0,9925000.0,9925000.0,-6510000.0,8943000.0,0.0,-1698000.0,-1743000.0,,-702000.0,3415000.0,3415000.0,,,-1610000.0,-15815000.0,6144000.0,1250000.0,,-1610000.0,-6510000.0,0.0,,,-8370000.0
BRI.MI,2023-12-31,TTM,EUR,22000.0,14960000.0,-1610000.0,,,-8301000.0,569000.0,-2277000.0,-3990000.0,-5698000.0,-8301000.0,,0.0,302000.0,4600000.0,4622000.0,793000.0,6659000.0,90000.0,-17425000.0,-2398000.0,,-5111000.0,,7424000.0,9925000.0,9925000.0,-6510000.0,8943000.0,0.0,-1698000.0,-1743000.0,,-702000.0,3415000.0,3415000.0,,,-1610000.0,-15815000.0,6144000.0,1250000.0,,-1610000.0,-6510000.0,0.0,,,-8370000.0
