symbol,asOfDate,periodType,currencyCode,BasicAverageShares,BasicEPS,CostOfRevenue,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GeneralAndAdministrativeExpense,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherOperatingExpenses,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,SellingGeneralAndAdministration,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalOperatingIncomeAsReported,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill
ORS.MI,2020-03-31,TTM,EUR,,,,,,,,,15435000.0,,,,,,,,,,,,,,,,,,,,,,,,,,17764000.0,,,,,,,,
ORS.MI,2022-09-30,TTM,EUR,,,1063779000.0,,,32440000.0,38660000.0,65789000.0,17191000.0,111300000.0,4995000.0,4995000.0,404000.0,404000.0,-339000.0,32440000.0,32440000.0,32778000.0,0.0,32440000.0,32440000.0,32778000.0,-5560000.0,-5560000.0,64113000.0,30808109.193524,75973000.0,35327000.0,1175079000.0,12766000.0,0.0,33665000.0,1063779000.0,27129000.0,18485000.0,44109.193524,886000.0,0.026318,1139752000.0,36037000.0,1175079000.0,1676000.0,1676000.0
ORS.MI,2022-12-31,3M,EUR,,,272395000.0,,,2925000.0,3765000.0,10947000.0,-41442000.0,29598000.0,-244000.0,-244000.0,46000.0,46000.0,118000.0,2925000.0,2925000.0,2807000.0,0.0,2925000.0,2925000.0,2807000.0,-670000.0,-670000.0,10947000.0,2925000.0,21691000.0,7907000.0,301993000.0,13613000.0,0.0,4009000.0,272395000.0,7182000.0,-39224000.0,0.0,1203000.0,0.300075,294086000.0,5632000.0,301993000.0,,
ORS.MI,2023-03-31,3M,EUR,17204986.0,0.72386,306961000.0,17204986.0,0.72386,12454000.0,18076000.0,25750000.0,24107000.0,40380000.0,2737000.0,2737000.0,186000.0,186000.0,-506000.0,12454000.0,12454000.0,12960000.0,0.0,12454000.0,12454000.0,12960000.0,-2551000.0,-2551000.0,25750000.0,12454000.0,22716000.0,17664000.0,347341000.0,-1391000.0,0.0,15339000.0,306961000.0,7674000.0,24107000.0,0.0,2379000.0,0.155095,329677000.0,17663000.0,347341000.0,,
ORS.MI,2023-06-30,3M,EUR,,,366624000.0,,,19393000.0,23849000.0,24339000.0,-14188000.0,49482000.0,2190000.0,2190000.0,316000.0,316000.0,-33000.0,19393000.0,19393000.0,19426000.0,0.0,19393000.0,19393000.0,19426000.0,-1874000.0,-1874000.0,24339000.0,19393000.0,27740000.0,21742000.0,416106000.0,9773000.0,0.0,21659000.0,366624000.0,490000.0,-13030000.0,0.0,2233000.0,0.103098,394364000.0,23389000.0,416106000.0,,
ORS.MI,2023-09-30,3M,EUR,,,352705000.0,,,15199000.0,21793000.0,26216000.0,63790000.0,46593000.0,3841000.0,3841000.0,406000.0,406000.0,-255000.0,15199000.0,15199000.0,15455000.0,0.0,15199000.0,15199000.0,15455000.0,-3435000.0,-3435000.0,26216000.0,15199000.0,24981000.0,21612000.0,399298000.0,-6654000.0,0.0,17952000.0,352705000.0,4423000.0,62632000.0,0.0,2497000.0,0.139093,377686000.0,19966000.0,399298000.0,,
ORS.MI,2023-09-30,TTM,EUR,17200952.0,2.907,1298685000.0,17200952.0,2.907,49971000.0,67483000.0,87252000.0,32267000.0,166053000.0,8524000.0,8524000.0,954000.0,954000.0,-676000.0,49971000.0,49971000.0,50648000.0,0.0,49971000.0,49971000.0,50648000.0,-8530000.0,-8530000.0,89056000.0,51520673.298394,97128000.0,68925000.0,1464738000.0,15341000.0,0.0,58959000.0,1298685000.0,19769000.0,34485000.0,-254326.701606,8312000.0,0.140979,1395813000.0,66650000.0,1464738000.0,-1804000.0,-1804000.0
ORS.MI,2024-03-31,3M,EUR,16929363.0,0.272367,306382000.0,16929363.0,0.272367,4611000.0,9477000.0,13550000.0,23961000.0,31512000.0,3024000.0,3024000.0,467000.0,467000.0,-356000.0,4611000.0,4611000.0,4967000.0,0.0,4611000.0,4611000.0,4967000.0,-2557000.0,-2557000.0,13550000.0,4611000.0,22831000.0,8681000.0,337894000.0,-1130000.0,0.0,6453000.0,306382000.0,4073000.0,23961000.0,0.0,1487000.0,0.230435,329213000.0,8681000.0,337894000.0,,
ORS.MI,2024-03-31,TTM,EUR,16929363.0,2.306507,1368757000.0,16929363.0,2.296507,39433000.0,59159000.0,72403000.0,19873000.0,162609000.0,11921000.0,11921000.0,1793000.0,1793000.0,-703000.0,39433000.0,39433000.0,40136000.0,0.0,39433000.0,39433000.0,40136000.0,-10128000.0,-10128000.0,75566000.0,42120391.612685,103497000.0,59112000.0,1531366000.0,16864000.0,0.0,47238000.0,1368757000.0,13244000.0,22144000.0,-475608.387315,7103000.0,0.150366,1472254000.0,55949000.0,1531366000.0,-3163000.0,-3163000.0
