symbol,asOfDate,periodType,currencyCode,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GrossProfit,InterestExpense,InterestExpenseNonOperating,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalRevenue
ESPE.MI,2023-06-30,TTM,EUR,11849500.0,0.051732,,,,11849500.0,0.051732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPE.MI,2023-12-31,TTM,EUR,11849500.0,0.137305,34331000.0,1308000.0,1308000.0,11849500.0,0.137305,1627000.0,2848000.0,4156000.0,8410000.0,323000.0,323000.0,1627000.0,1627000.0,1627000.0,1627000.0,1627000.0,1627000.0,-323000.0,-323000.0,4156000.0,1627000.0,6081000.0,2329000.0,42741000.0,519000.0,514000.0,0.0,2525000.0,34331000.0,1308000.0,481000.0,481000.0,0.0,898000.0,0.355644,40412000.0,42741000.0
