symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockEquity,CommonStockIssuance,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredTaxesAssets,CurrentDeferredTaxesLiabilities,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendPaidCFO,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancialAssets,FinancingCashFlow,FinishedGoods,FreeCashFlow,GainLossOnInvestmentSecurities,GainLossOnSaleOfPPE,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinSubsidiariesatCost,IssuanceOfCapitalStock,LandAndImprovements,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherunderPreferredStockDividend,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfIntangibles,SaleOfInvestment,SaleOfPPE,SellingAndMarketingExpense,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WorkInProcess,WorkingCapital,WriteOff
ATON.MI,2019-12-31,12M,EUR,,,,2470000.0,,,7500000.0,-0.0588,,,,,,,,,,,,,,,,,,3997000.0,,,,,,,,,,,,,,,7500000.0,-0.0588,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,29000.0,,,3997000.0,,,,,,12000.0,,,3997000.0,,,,,,,,,,,,,,,,1000.0,,,,,,,,,,,,,,1000.0,,,,,,1000.0,,,,,,,,,,,,,,-28000.0,,,,,,,,,,0.0,,,18000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
ATON.MI,2020-12-31,12M,EUR,1072643.0,1679812.0,,2470000.0,-203469.0,845253.0,7500000.0,-0.128463,8640.0,-839258.0,546600.0,6674.0,6674.0,4888.0,1786.0,29687.0,-1966.0,-1005906.0,1091970.0,261801.0,1736107.0,2113659.0,-1966.0,546600.0,1820596.0,0.0,,4903399.0,8252468.0,4586042.0,4586042.0,1493932.0,,6323375.0,-264577.0,978171.0,978171.0,978171.0,132918.0,11845.0,7500000.0,-0.128463,-963472.0,,-1212431.0,-234260.0,6674.0,,,-1399013.0,971315.0,1397047.0,-518.0,-1000.0,333000.0,46500.0,1740115.0,1883281.0,289721.0,2436337.0,15618.0,15618.0,,,-25680.0,3931627.0,8262795.0,-839258.0,29000.0,706.0,28014.0,0.0,,1856157.0,1856157.0,-506653.0,28720.0,12000.0,6846.0,,0.0,6435525.0,-963472.0,-963472.0,-963472.0,-963472.0,-963472.0,-963472.0,-963472.0,-721112.0,-170522.0,0.0,-1399013.0,-506653.0,-170522.0,,,289721.0,-118146.0,-892360.0,80481.0,,299077.0,-58349.0,-825460.142988,2236305.0,3317725.0,-881388.0,7339736.0,7500000.0,,-1000.0,8000.0,1693615.0,170527.0,,,936513.0,566747.0,282875.0,50050.0,,0.0,1691457.0,389741.0,159008.0,-1228049.0,,234818.0,-721112.0,0.0,-118146.0,2960312.0,4903399.0,978171.0,239186.0,239186.0,-506653.0,,-3159402.0,0.0,0.0,22000.0,20000.0,353000.0,7500000.0,-175911.0,1820596.0,80481.0,-37899.142988,-264577.0,0.215445,931365.0,0.0,10311050.0,3676753.0,6442199.0,1820596.0,8221124.0,8490454.0,2058582.0,2167079.0,154904.0,7339736.0,52067.0,-175911.0,-175911.0,,1929093.0,175911.0
ATON.MI,2021-12-31,12M,EUR,4468459.0,6830494.0,-673456.0,,-315305.0,1112410.0,7500000.0,0.330334,6674.0,-2389849.0,819100.0,863994.0,863994.0,863016.0,978.0,-34801.0,857320.0,-1603075.0,-4838297.0,3395816.0,-4932305.0,-8012662.0,857320.0,819100.0,14306221.0,10008119.0,,14579028.0,21069845.0,997495.0,997495.0,938079.0,0.0,6438111.0,698782.0,1244792.0,1244792.0,1244792.0,132382.0,3722.0,2500000.0,0.330334,2477506.0,,3438885.0,4683677.0,863994.0,18584117.0,0.0,7459459.0,1282482.0,-6628106.0,,,743297.0,31000.0,2866623.0,7145799.0,981725.0,8488540.0,0.0,0.0,,,-192575.0,5534702.0,18443872.0,-2363882.0,,706.0,0.0,10008119.0,,3140156.0,3140156.0,0.0,706.0,,50155.0,18400000.0,10008119.0,3273657.0,2477506.0,2477506.0,2477506.0,2477506.0,2477506.0,2477506.0,2477506.0,-2238918.0,-192575.0,25967.0,-3026108.0,0.0,-192575.0,477448.0,,308270.0,-150931.0,-3026108.0,11439598.0,0.0,359307.0,4753677.0,2532106.029972,-4238257.0,5049655.0,3438885.0,23067568.0,7500000.0,-555853.0,,,2835623.0,192575.0,,,1994464.0,747881.0,931570.0,87390.0,,0.0,5429541.0,483832.0,5372173.0,3176288.0,,82581.0,-2238918.0,,-150931.0,4252220.0,14579028.0,1244792.0,291256.0,291256.0,0.0,,-681897.0,,25967.0,0.0,59358.0,802655.0,7500000.0,-70000.0,14306221.0,11439598.0,-15399.970028,698782.0,0.22,1443013.0,-698782.0,24247517.0,17446377.0,4137651.0,14306221.0,19628683.0,9941296.0,3177672.0,3503185.0,192575.0,23067568.0,213201.0,-70000.0,-70000.0,0.0,14631734.0,70000.0
ATON.MI,2022-12-31,12M,EUR,2977784.0,11220155.0,-754701.0,,-133656.0,1126971.0,7500000.0,0.955081,863994.0,-1132215.0,819100.0,6864230.0,6864230.0,6864074.0,156.0,317677.0,6000236.0,-9012220.0,-3662014.0,-1490675.0,-4784933.0,-18632165.0,6000236.0,819100.0,21607486.0,0.0,0.0,32447906.0,44424862.0,6172481.0,6172481.0,921394.0,44257.0,12538541.0,2382767.0,1230978.0,1230978.0,1230979.0,104008.0,7526.0,7500000.0,0.955081,7163111.0,0.0,9974787.0,11205766.0,6864230.0,57063136.0,184408.0,15051789.0,246949.0,-9051553.0,8048.0,,2990876.0,15500.0,2751196.0,11353811.0,1041701.0,19377239.0,428909.0,428909.0,1005.0,1005.0,-287712.0,10144394.0,40796926.0,-1132215.0,195000.0,706.0,,0.0,0.0,13016959.0,13016959.0,-1096761.0,706.0,496000.0,96075.0,44550000.0,0.0,12325210.0,7163111.0,7163111.0,7163111.0,7163111.0,7163111.0,7163111.0,7163111.0,-1011544.0,-427904.0,0.0,1301789.0,-1096761.0,-427904.0,13750000.0,,287000.0,-120671.0,2398550.0,18856290.0,44257.0,443631.0,11347400.0,7269391.434694,-7919338.0,9217331.0,10159908.0,51825145.0,7500000.0,,,,2735696.0,287712.0,1000.0,258000.0,5481638.0,720695.0,945626.0,296890.0,,0.0,6037308.0,597627.0,5695827.0,9545878.0,0.0,138247.0,-1011544.0,0.0,-120671.0,9763415.0,32447906.0,1230978.0,521470.0,521470.0,-1096761.0,138247.0,6481214.0,,0.0,37934.0,0.0,2990876.0,7500000.0,-141634.0,21607486.0,18856290.0,-35353.565306,2382767.0,0.249612,9281972.0,-142930.0,47658400.0,34624445.0,19189440.0,21607486.0,41665237.0,26050914.0,3233538.0,13512373.0,624792.0,51825145.0,2338829.0,-141634.0,-141634.0,134030.0,31886321.0,3387.0
ATON.MI,2023-12-31,12M,EUR,4087345.0,5031590.0,-866729.0,,-414538.0,1148096.0,,,6864230.0,-2536987.0,819100.0,7814206.0,15313921.0,7813254.0,952.0,1989364.0,949976.0,1930684.0,-15392581.0,1109561.0,5845943.0,-4517029.0,949976.0,819100.0,25194379.0,,1149367.0,23568841.0,61878744.0,9104805.0,9104805.0,987180.0,,18189048.0,1399365.0,1260123.0,1260123.0,1260124.0,112028.0,107675.0,,,3743570.0,-142109.0,6409577.0,7669701.0,7814206.0,58450880.0,112404.0,12270834.0,0.0,-3888912.0,-55763.0,,3625238.0,0.0,2645680.0,5446128.0,2535345.0,19402800.0,1266642.0,1266642.0,107916.0,107916.0,-1667602.0,12111378.0,56654652.0,-9968933.0,,706.0,,,192408.0,22355468.0,22355468.0,-3440110.0,706.0,,144075.0,46350000.0,,23646067.0,3743570.0,3743570.0,3743570.0,3743570.0,3743570.0,3743570.0,3743570.0,-1042579.0,-1785025.0,-7432711.0,-2729166.0,-3440110.0,-1785025.0,15000000.0,,1668616.0,-1493643.0,710944.0,22548699.0,9696.0,465110.0,7884953.0,3900253.086533,-1351925.0,12253254.0,7149546.0,42971641.0,7500000.0,,,,2645680.0,1667602.0,,2.0,3543836.0,1977303.0,1049495.0,3336871.0,7499715.0,0.0,6766127.0,,2166727.0,5142935.0,0.0,129027.0,-1042579.0,-7504715.0,-1494408.0,12111378.0,23568841.0,1260123.0,635407.0,635407.0,-3440110.0,129027.0,3743570.0,,72004.0,765.0,,3625238.0,7500000.0,-342411.0,25194379.0,22548699.0,-58568.913467,1399365.0,0.272095,22931077.0,0.0,66321378.0,47549847.0,31460273.0,25194379.0,35822095.0,41126999.0,4442634.0,22937951.0,626299.0,42971641.0,701479.0,-215252.0,-215252.0,0.0,43689696.0,213384.0
