symbol,asOfDate,periodType,currencyCode,Amortization,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherSpecialCharges,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,SellingGeneralAndAdministration,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WriteOff
CALT.MI,2019-12-31,12M,EUR,18906000.0,,,470800000.0,115038000.0,96132000.0,,,44092000.0,124635000.0,239673000.0,23359000.0,964195000.0,38513000.0,15912000.0,15912000.0,2148000.0,2148000.0,-38033000.0,44092000.0,44092000.0,82212000.0,-87000.0,44092000.0,44179000.0,82125000.0,-18652000.0,-18652000.0,286375000.0,79493191.330261,817392000.0,146803000.0,1434995000.0,1795000.0,426888000.0,-1282000.0,0.0,108723000.0,470800000.0,114107000.0,14995000.0,14995000.0,23359000.0,-39792000.0,-11387808.669739,26511000.0,0.24384,1288192000.0,114438000.0,4888000.0,1434995000.0,-46702000.0,-46702000.0,2561000.0
CALT.MI,2020-12-31,12M,EUR,17947000.0,120120000.0,0.373,478459000.0,112337000.0,94390000.0,120120000.0,0.373,44782000.0,121616000.0,233953000.0,20359000.0,936742000.0,53739000.0,15250000.0,15250000.0,2148000.0,2148000.0,-40587000.0,44782000.0,44782000.0,85369000.0,0.0,44782000.0,44782000.0,85369000.0,-20295000.0,-20295000.0,284673000.0,85002960.0,781122000.0,155620000.0,1415201000.0,1634000.0,399494000.0,-642000.0,0.0,106366000.0,478459000.0,111944000.0,12101000.0,12101000.0,20359000.0,-55607000.0,-10499040.0,20997000.0,0.207,1259581000.0,107984000.0,7193000.0,1415201000.0,-50720000.0,-50720000.0,2510000.0
CALT.MI,2021-12-31,12M,EUR,17170000.0,120120000.0,0.794,554327000.0,117560000.0,100390000.0,120120000.0,0.794,95400000.0,229215000.0,346775000.0,19118000.0,997491000.0,0.0,10882000.0,10882000.0,1055000.0,1055000.0,-88568000.0,95400000.0,95400000.0,183968000.0,,95400000.0,95400000.0,183968000.0,-15092000.0,-15092000.0,344923000.0,93736904.0,813576000.0,183915000.0,1551818000.0,1178000.0,447311000.0,-2129000.0,0.0,218333000.0,554327000.0,117317000.0,11319000.0,11319000.0,19118000.0,1013000.0,188904.0,34365000.0,0.102,1367903000.0,203816000.0,5265000.0,1551818000.0,1852000.0,1852000.0,1116000.0
CALT.MI,2022-12-31,12M,EUR,16706000.0,120120000.0,0.926,817544000.0,132277000.0,115571000.0,120120000.0,0.926,111283000.0,282803000.0,415080000.0,26847000.0,1099894000.0,14680000.0,13831000.0,13831000.0,2629000.0,2629000.0,-106104000.0,111283000.0,111283000.0,217387000.0,,111283000.0,111283000.0,217387000.0,-16625000.0,-16625000.0,413591000.0,110072443.0,911802000.0,188092000.0,1917438000.0,1412000.0,500893000.0,-22522000.0,0.0,268972000.0,817544000.0,131939000.0,12582000.0,12582000.0,26847000.0,7327000.0,278443.0,51585000.0,0.187,1729346000.0,197758000.0,5423000.0,1917438000.0,1489000.0,1489000.0,515000.0
CALT.MI,2023-06-30,TTM,EUR,,120120000.0,1.042,,,,120120000.0,1.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CALT.MI,2023-12-31,12M,EUR,,120132906.0,1.091,,,,120132906.0,1.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CALT.MI,2023-12-31,TTM,EUR,,120132906.0,1.091,745543000.0,138505000.0,138505000.0,120132906.0,1.091,131065000.0,377513000.0,516018000.0,,1183077000.0,0.0,45413000.0,45413000.0,108541000.0,108541000.0,-130521000.0,131065000.0,131065000.0,261586000.0,,131065000.0,131065000.0,261586000.0,63128000.0,63128000.0,520255000.0,134402380.665462,914243000.0,268834000.0,1928620000.0,,564149000.0,3887000.0,0.0,332100000.0,745543000.0,138505000.0,,,,-4237000.0,-899619.334538,70513000.0,0.212325,1659786000.0,268483000.0,,1928620000.0,-4237000.0,-4237000.0,350000.0
