symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentDeferredTaxesLiabilities,CurrentLiabilities,FinishedGoods,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,Inventory,InvestedCapital,InvestmentProperties,InvestmentinFinancialAssets,LandAndImprovements,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermProvisions,MachineryFurnitureEquipment,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,Payables,PrepaidAssets,Properties,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,WorkingCapital
SSL.MI,2020-06-30,12M,EUR,11181000.0,19262000.0,-17848000.0,17666845.0,-9308000.0,,1436000.0,40643347.0,11327566.0,11327566.0,11314402.0,13164.0,40643347.0,26956276.0,0.0,76159167.0,9975655.0,162535673.0,934955.0,100678347.0,28570000.0,61660857.0,934955.0,51539894.0,21900000.0,,46976000.0,24583618.0,24583618.0,221236.0,2364000.0,13256052.0,43812857.0,-73722071.0,3553804.0,25022012.0,11187711.0,1761131.0,67738911.0,-6756.0,7616580.0,100678347.0,108505.0,2327499.0,96249716.0,10884857.0,31149810.0,127212808.0,10401000.0,0.0,15491604.0,67738911.0,26956276.0,-73722071.0,3090592.0,288695614.0,51539894.0,24583618.0,26956276.0,261739338.0,212536447.0,99203665.0,19782092.0,55568666.0,-86376506.0
SSL.MI,2021-06-30,12M,EUR,6999000.0,5867000.0,-20036000.0,17666845.0,-9204000.0,,3554000.0,40643347.0,13891881.0,13891881.0,13876946.0,13891881.0,40643347.0,2733180.0,4972980.0,65742445.0,10378779.0,177482583.0,2993030.0,107591000.0,15071000.0,63002000.0,2993030.0,2733180.0,21900000.0,,46976000.0,12671536.0,12671536.0,221236.0,3102000.0,,42966000.0,-104857820.0,3388506.0,32149034.0,9784657.0,1661776.0,67738911.0,381.0,34860410.0,107591000.0,26819404.0,4923232.0,37812486.0,9370000.0,38947301.0,99261265.0,1586000.0,0.0,-8679708.0,67738911.0,2733180.0,-104857820.0,2456852.0,277086413.0,2733180.0,12671536.0,2733180.0,274353233.0,211343968.0,96870650.0,54449779.0,67608213.0,-111740138.0
SSL.MI,2022-06-30,12M,EUR,7364000.0,10303000.0,-21889000.0,,-8953000.0,454568.0,3959000.0,40643347.0,13783337.0,13783337.0,,13783337.0,40643347.0,-8522721.0,,57488359.0,,162737744.0,1072609.0,90226906.0,19256000.0,111335449.0,1072609.0,-8522721.0,21900000.0,454568.0,46976000.0,,,2489435.0,3102000.0,,89446449.0,-98749627.0,,31573452.0,9585941.0,1528352.0,67738911.0,-342.0,25609974.0,90226906.0,-40152887.0,5161391.0,30168047.0,57298449.0,26833000.0,112093074.0,1727000.0,0.0,-26099365.0,67738911.0,-8522721.0,-98749627.0,3769755.0,267837827.0,-8522721.0,,-8522721.0,276360548.0,210349468.0,113622804.0,74561027.0,50465201.0,-105249385.0
SSL.MI,2023-06-30,12M,EUR,6425000.0,5621000.0,-23779000.0,,-8755000.0,499673.0,5226000.0,40643347.0,12478285.0,12478285.0,,12478285.0,40643347.0,-38039137.0,,60318267.0,,165019591.0,1249640.0,83527000.0,14376000.0,120034872.0,1249640.0,-38039137.0,21900000.0,499673.0,49462000.0,,,800560.0,4822000.0,,96255872.0,-121566137.0,,31167450.0,9453778.0,1687213.0,67738911.0,1661.0,38289485.0,83527000.0,-43256815.0,5285955.0,29417610.0,60524872.0,37741116.0,72823754.0,2072000.0,0.0,-55640509.0,67738911.0,-38039137.0,-121566137.0,1154565.0,265769951.0,-38039137.0,,-38039137.0,303809088.0,205451684.0,138789497.0,36981144.0,98443075.0,-104701324.0
