symbol,asOfDate,periodType,currencyCode,BeginningCashPosition,CapitalExpenditure,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,DeferredTax,Depreciation,DepreciationAndAmortization,EndCashPosition,FinancingCashFlow,FreeCashFlow,InterestPaidCFF,InvestingCashFlow,NetCommonStockIssuance,NetIncome,NetIncomeFromContinuingOperations,NetIntangiblesPurchaseAndSale,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetOtherInvestingChanges,NetPPEPurchaseAndSale,OperatingCashFlow,OtherCashAdjustmentOutsideChangeinCash,OtherNonCashItems,PurchaseOfIntangibles,SaleOfIntangibles,TaxesRefundPaid
SSL.MI,2023-12-31,TTM,EUR,2335000.0,-38306709.0,19182949.0,-157031.0,6335351.0,-8863195.0,-7963137.0,15319798.0,19184949.0,7488641.0,35696122.0,35696122.0,21519949.0,-22907999.0,5738722.0,-1170534.0,-1952483.0,0.0,32016856.0,32016856.0,20870968.0,46895.0,-21737465.0,-21737465.0,-17973835.0,-4896511.0,44045431.0,-3001.0,-36518466.0,-33410198.0,54281166.0,-5518055.0
