symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,AmortizationCashFlow,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalExpenditureReported,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EffectOfExchangeRateChanges,EndCashPosition,EnterpriseValue,FinancingCashFlow,FreeCashFlow,GainLossOnInvestmentSecurities,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFF,Inventory,InvestedCapital,InvestingCashFlow,InvestmentsinAssociatesatCost,IssuanceOfDebt,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentAssets,OtherEquityInterest,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PretaxIncome,Properties,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfPPE,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,RetainedEarnings,SaleOfBusiness,SaleOfIntangibles,SaleOfPPE,SellingAndMarketingExpense,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockBasedCompensation,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,WorkInProcess,WorkingCapital,WriteOff
TXT.MI,2019-12-31,12M,EUR,,,,,,,,,,,,,,,,,-5780767.0,,-995020.0,,,,,,,-5780767.0,,,,,,,,,,,,,,,,,,,,,,,,,,658129.0,,,,,,,,,,,4155631.0,,,,,,,,,,,118905.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,74768.0,,1.0,,,,,,4363.0,,,1722238.0,,,,-14432.0,,,,,,,,,,,,,,,23793.0,,,,,,,,,,,,,,,,,,,,,,,,4155631.0,,
TXT.MI,2020-12-31,12M,EUR,4176210.0,35410803.0,11818224.0,-589069.0,1420543.0,1420543.0,11773861.0,0.38,11426083.0,4848429.0,-1155387.0,-347625.0,5073570.0,6503125.0,11932508.0,80093425.0,,529446.0,-593457.0,2414999.0,145535.0,-9592400.0,-7625323.0,529445.0,6503125.0,,85454019.0,,14825900.0,126035385.0,1493718.0,28181251.0,29674969.0,55445796.0,2504.0,2018353.0,3438896.0,3438896.0,2018353.0,203099.0,11773861.0,0.38,4474067.0,6103546.0,9542442.0,-23020.0,11932508.0,46180855.0,-5455575.0,-2313907.0,-1700911.0,1263055.0,30431313.0,37652760.0,35999872.0,7460324.0,53926972.0,226756.0,226756.0,4246.0,4246.0,-141907.0,4749088.0,132802779.0,7143540.0,0.0,16000000.0,3579852.0,19167509.0,22747361.0,16000000.0,-16472503.0,0.0,118905.0,2445075.0,91445989.0,409158.0,-240932.0,-11765948.0,-3300772.0,35416252.0,4474067.0,4474067.0,4714999.0,4474067.0,4474067.0,4714999.0,4714999.0,-25790.0,-360668.0,20000000.0,-472503.0,-472503.0,-360668.0,,7460326.0,-717097.0,47801259.0,2072381.0,1864250.0,2757450.0,7753485.0,3038771.157372,-1158520.0,49396270.0,4530702.0,68752872.0,11604821.0,,,56420.0,7221447.0,150687.0,227066.0,,373371.0,8913270.0,166820.0,9215818.0,68160917.0,,0.0,16372129.0,,5876790.0,0.0,,-25790.0,-781972.0,14825900.0,3438896.0,124097.0,124097.0,-16472503.0,65092036.0,,,64875.0,357391.0,357391.0,13006250.0,-1379997.0,32628.0,85454019.0,47801259.0,353661.157372,1161790.0,0.197691,1315339.0,-172000.0,173447917.0,104621528.0,52422330.0,85863178.0,64222170.0,87584739.0,47412533.0,32138943.0,3150705.0,138158.0,68752872.0,3282649.0,1788957.0,1788957.0,4447878.0,1401429.0,4749088.0,70589589.0,1379997.0
TXT.MI,2021-12-31,12M,EUR,6302987.0,43156099.0,13027525.0,-775131.0,1937814.0,1937814.0,11762878.0,67.0,11932508.0,8182299.0,-1467427.0,-363136.0,5748054.0,6503125.0,36076104.0,84944856.0,-521381.0,24143594.0,-1632855.0,156303.0,1701458.0,-5549653.0,-3587433.0,24143593.0,6503125.0,,92654765.0,298405.0,22903706.0,144775224.0,1539384.0,44785829.0,46325213.0,79900518.0,1710709.0,2436068.0,4373882.0,4373882.0,2436068.0,225729.0,11762878.0,67.0,7873676.0,10541190.0,14915072.0,0.0,36076014.0,102668919.0,25879183.0,7065947.0,-1103029.0,2143320.0,47147938.0,55181653.0,43931229.0,12125960.0,73459512.0,233202.0,233202.0,6225.0,6225.0,-179864.0,,177407456.0,-10268964.0,0.0,37225729.0,4208670.0,39966862.0,44175532.0,37225729.0,-10403513.0,0.0,118905.0,3140728.0,119275582.0,411778.0,34254.0,-14531684.0,1393851.0,48676587.0,7873676.0,7873676.0,7839423.0,7873676.0,7873676.0,7839422.0,7839423.0,-162741.0,5074.0,5700002.0,26822216.0,26822216.0,5074.0,,12125958.0,-911405.0,37473112.0,1928665.0,1961327.0,3296650.0,14174347.0,7633402.719363,8533374.0,63673943.0,9785569.0,96363218.0,11762878.0,-87.0,,67292.0,8033715.0,,14600369.0,799203.0,480480.0,12805569.0,504528.0,14462071.0,48868752.0,,0.0,22847912.0,,10307988.0,0.0,-14531684.0,-162741.0,-941550.0,22903706.0,4373882.0,108167.0,108167.0,-10403513.0,70885265.0,,,30145.0,272323.0,272323.0,13006250.0,-183504.0,10872.0,92654765.0,37473112.0,133443.719363,2468565.0,0.239481,2212198.0,-837823.0,228611869.0,132621627.0,90500745.0,93066542.0,86577649.0,135545327.0,83836645.0,55644809.0,9602064.0,-232051.0,96363218.0,3739356.0,740725.0,557221.0,5067463.0,1243372.0,,64874706.0,183504.0
TXT.MI,2022-12-31,12M,EUR,20642746.0,73115549.0,16115759.0,-953880.0,3496290.0,3496290.0,11869610.0,1.01,36076104.0,11364562.0,-1796191.0,-106175.0,8492444.0,6503125.0,33014594.0,81504544.0,,-3312810.0,,3812468.0,3608082.0,-12902118.0,-3722543.0,-3312810.0,6503125.0,0.0,109365911.0,70000.0,47361684.0,183736250.0,2504207.0,48682348.0,51186555.0,112831616.0,2189174.0,7101632.0,7101632.0,7101632.0,3605342.0,0.0,11869610.0,1.01,11988306.0,16960611.0,24062243.0,251299.0,33014593.0,154785076.0,11006511.0,16368770.0,1320609.0,5919283.0,63518197.0,77974720.0,74069428.0,18292752.0,103396023.0,762792.0,762792.0,1866.0,1866.0,-291701.0,,215398754.0,-32484282.0,1041635.0,42480586.0,5988237.0,57350495.0,63338732.0,42480586.0,-27421878.0,1041635.0,118905.0,5314111.0,155359506.0,17135.0,0.0,-32049127.0,3105371.0,73018249.0,11988306.0,11988306.0,11988306.0,11988306.0,11988306.0,11988306.0,11988306.0,525393.0,-1601248.0,474749.0,15058708.0,15058708.0,-1601248.0,-3459816.0,18292753.0,-1329122.0,31391191.0,1353525.0,3669580.0,4772093.0,20939651.0,9677217.796758,18164961.0,87583223.0,15812800.0,150757707.0,12099650.0,1.0,3300055.0,67294.0,14456523.0,1076428.0,18381326.0,-2.0,723072.0,22337901.0,1544079.0,19074446.0,48489950.0,655223.0,0.0,47268761.0,,16197819.0,0.0,-32049127.0,,-1690016.0,47361684.0,7101632.0,329039.0,329039.0,-27421878.0,82849393.0,,525393.0,360894.0,622393.0,622393.0,13006250.0,-655223.0,0.0,109365911.0,31391191.0,811503.796758,4209513.0,0.259881,6741656.0,-2540677.0,300780208.0,166716406.0,114525287.0,109383046.0,134944907.0,191397162.0,117043959.0,78565546.0,13910562.0,840322.0,150757707.0,4288114.0,3122592.0,3122592.0,6666238.0,906600.0,,70904634.0,
TXT.MI,2023-12-31,12M,EUR,21584829.0,74346424.0,7743733.0,-839262.0,5129206.0,,11705611.0,1.33,33014594.0,11781296.0,-14162605.0,0.0,10095139.0,6503125.0,37926613.0,61985100.0,-2147300.0,4507723.0,,-5665121.0,942083.0,-6301220.0,-10193209.0,4507723.0,6503125.0,-2147300.0,113851973.0,0.0,73560954.0,170750090.0,3672318.0,50981389.0,54653707.0,119972297.0,7825454.0,11444557.0,11444557.0,10852628.0,5723422.0,1470000.0,11705611.0,1.33,15512159.0,23661814.0,35106371.0,404295.0,37926612.0,274596634.0,-28771004.0,8030165.0,245238.0,,64999093.0,85899856.0,75185686.0,20430189.0,150832796.0,2638509.0,2638509.0,7517.0,7517.0,0.0,,211222102.0,11085957.0,5587338.0,17450262.0,6422821.0,46388740.0,52811561.0,17450262.0,-29687135.0,5587338.0,,6717684.0,232005210.0,17135.0,0.0,1082966.0,-8372026.0,59443516.0,15512159.0,15512159.0,15512159.0,15512159.0,15512159.0,15512160.0,15512159.0,-11735313.0,-3703498.0,23485166.0,-12236873.0,-12236873.0,-3703498.0,-1886013.0,20430191.0,-1746862.0,27952117.0,604286.0,5234650.0,5603142.0,31096326.0,12544725.7,22192770.0,129431347.0,21401449.0,224393750.0,11705611.0,,3342636.0,90745.0,20900763.0,-606879.0,18970446.0,1.0,959144.0,20751986.0,1931209.0,25412936.0,24058487.0,622138.0,0.0,48309843.0,,21023305.0,0.0,0.0,,-2427292.0,73560954.0,11444557.0,606550.0,606550.0,-29687135.0,96166115.0,1082966.0,,680430.0,978270.0,978270.0,13006250.0,-622138.0,,113851973.0,27952117.0,1042611.7,5511145.0,0.26,5662994.0,-2144995.0,302242206.0,160240713.0,107465268.0,113869108.0,202992301.0,188373098.0,131492117.0,68400801.0,20187384.0,1072506.0,224393750.0,5973028.0,4010045.0,4010045.0,3281447.0,1300639.0,,50777793.0,
