symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AdditionalPaidInCapital,Amortization,AmortizationCashFlow,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalExpenditureReported,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockEquity,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendsReceivedCFI,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancialAssets,FinancingCashFlow,FinishedGoods,FreeCashFlow,GainLossOnInvestmentSecurities,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossPPE,GrossProfit,HedgingAssetsCurrent,HeldToMaturitySecurities,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFF,InterestReceivedCFI,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsinAssociatesatCost,IssuanceOfDebt,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetDebt,NetForeignCurrencyExchangeGainLoss,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentAssets,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionAndEmployeeBenefitExpense,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfIntangibles,SaleOfInvestment,SaleOfPPE,SellingAndMarketingExpense,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockBasedCompensation,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasuryStock,WorkInProcess,WorkingCapital,WriteOff
MIT.MI,2019-12-31,12M,EUR,,,,,,,,,,,-82120842.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182525.0,,,,,,,,,-182525.0,,,,,,,,-26181.0,,,,,,,,,,,,,,,,,,,,,,,,-31562321.0,33446349.0,,,,,,,,,,14306.0,,,,,,,,,,,,,,0.0,,,,,,,,-1.0,,,,,,,,,,,,,,,,,0.0,,,,-31562321.0,,,,,,,,,,,,14306.0,,,,,,,57020.0,,,,,,,,,,,,,,,,,,,,,,,,3526061.0,,
MIT.MI,2020-12-31,12M,EUR,35533418.0,37532000.0,53716218.0,7767685.0,236056.0,0.0,12079966.0,81347368.0,0.022,173165262.0,,,217411348.0,87907017.0,127254003.0,127254003.0,127154276.0,99727.0,-45911259.0,2046823.0,3625189.0,1498229.0,,7170241.0,-45911259.0,87907017.0,221722925.0,64089228.0,257924892.0,6135435.0,23309894.0,29445329.0,86392135.0,-8372326.0,16414752.0,16650808.0,16650808.0,8883123.0,149782.0,81347368.0,0.022,1800314.0,0.0,8360963.0,25011771.0,127254003.0,347574262.0,0.0,-66477996.0,71189163.0,28831664.0,-9390016.0,20180058.0,96199358.0,105844251.0,260379491.0,113976476.0,,415029.0,0.0,14960829.0,14960829.0,616244.0,616244.0,-15298999.0,1279388.0,75120684.0,371083769.0,-8264927.0,12494995.0,5537591.0,5477131.0,211275913.0,126050950.0,337326863.0,5477131.0,-51498696.0,5537591.0,1864329.0,30826674.0,115513262.0,18852890.0,27854.0,-1281613.0,22106841.0,10135.0,1800314.0,1800314.0,1772460.0,,1800314.0,1800314.0,1772460.0,1772460.0,0.0,-14019611.0,11534920.0,-46021565.0,-46021565.0,-14019611.0,-5157432.0,-19797622.0,260379491.0,0.0,115878674.0,13684631.0,3286893.0,7522928.0,0.0,31704306.0,6886640.6,28831664.0,103440437.0,10536039.0,178065704.0,81347368.0,,7560344.0,,9644893.0,16220647.0,129615.0,3682146.0,15552546.0,4481999.0,201426102.0,12656639.0,,-2037943.0,0.0,42782528.0,2676976.0,5106211.0,0.0,-6599866.0,28126715.0,528868.0,-1281613.0,,0.0,0.0,,64089228.0,16650808.0,603099.0,603099.0,-51498696.0,2650438.0,1800314.0,0.0,11534920.0,,1887483.0,22067541.0,81347368.0,-612495.0,0.0,221722925.0,115878674.0,-1606208.4,-8372326.0,0.24,5361566.0,-653176.0,683465327.0,347773875.0,366772192.0,240575815.0,167529665.0,442889512.0,425540435.0,356497377.0,4119904.0,-324974.0,178065704.0,2767111.0,-6692535.0,-6692535.0,641582.0,0.0,3931521.0,171532757.0,80767.0
MIT.MI,2021-12-31,12M,EUR,39524056.0,38288444.0,53716218.0,7489472.0,399235.0,0.0,11520068.0,81347368.0,0.007,127254003.0,-52586811.0,,241052755.0,87907017.0,67560266.0,67560266.0,67425177.0,135089.0,-59693737.0,9862737.0,-6337833.0,3980497.0,0.0,7505401.0,-59693737.0,87907017.0,222261924.0,77279312.0,188094662.0,7992722.0,34234092.0,42226814.0,104478886.0,-4631776.0,17068119.0,17467354.0,17467354.0,9977882.0,35284.0,81347368.0,0.007,582488.0,,7172761.0,24640115.0,67560266.0,367571630.0,72368.0,-50639215.0,60708505.0,-20766109.0,-112409.0,29969673.0,96199357.0,109592631.0,291750568.0,124400452.0,,373492.0,0.0,13549717.0,13549717.0,1072555.0,1072555.0,-14060037.0,1153997.0,65257947.0,310829504.0,-40875224.0,11893560.0,3753000.0,27320038.0,233060033.0,54333488.0,287393521.0,27320038.0,-64471895.0,3753000.0,1435670.0,30904545.0,119580630.0,17163725.0,2327668.0,,21007314.0,-43255.0,582488.0,582488.0,-1745180.0,,582488.0,582488.0,-1745180.0,-1745180.0,,-12987483.0,2486151.0,-37151857.0,-37151857.0,-12987483.0,1243929.0,8071439.0,291750568.0,-52586811.0,112669293.0,18925932.0,2272469.0,8114079.0,0.0,25024150.0,874354.6,31820702.0,122736883.0,1663569.0,201679764.0,81347368.0,,6927960.0,,13393274.0,12906040.0,264532.0,5287738.0,18839940.0,4935388.0,220933285.0,8735091.0,,-2886039.0,0.0,48187801.0,2438808.0,5421191.0,,-6376956.0,39912738.0,-49367.0,,,0.0,-52586811.0,4549442.0,77279312.0,17467354.0,1012151.0,1012151.0,-64471895.0,2437434.0,582488.0,,2486151.0,0.0,2292969.0,32262642.0,81347368.0,448605.0,,222261924.0,112669293.0,-92168.4,-4631776.0,0.24,8252914.0,-336858.0,649096262.0,276595412.0,329620335.0,239425649.0,200016195.0,409670613.0,461001600.0,305191727.0,7287503.0,510321.0,201679764.0,3728357.0,-384035.0,-384035.0,235704.0,0.0,4549442.0,83615776.0,67724.0
MIT.MI,2022-12-31,12M,EUR,42709034.0,41298781.0,53716218.0,424238.0,424238.0,0.0,11392533.0,81347368.0,0.008,67560266.0,-7915579.0,,264621952.0,87907017.0,61715966.0,61715966.0,61537828.0,178138.0,-5844300.0,9596064.0,-6252136.0,476049.0,,3819977.0,-5844300.0,87907017.0,219619544.0,74720629.0,171820730.0,9216262.0,38830788.0,48047050.0,110989728.0,839236.0,8430865.0,8855103.0,8855103.0,8430865.0,9314.0,81347368.0,0.008,650867.0,270000.0,8761931.0,17617034.0,61715966.0,356876420.0,0.0,-19592873.0,50284034.0,9314737.0,,10046771.0,96550327.0,109734195.0,302091338.0,80833056.0,0.0,347383.0,0.0,2208791.0,2208791.0,1407318.0,1407318.0,-2455235.0,5215223.0,55664525.0,285742256.0,-3481743.0,11739916.0,3483000.0,,255405690.0,27291924.0,282697614.0,,-12212275.0,3483000.0,1575289.0,31201637.0,95176420.0,10355210.0,2424328.0,0.0,4406746.0,4612.0,650867.0,650867.0,5713904.0,-7487365.0,650867.0,8138232.0,-1773461.0,-1773461.0,-244823.0,2823609.0,-6655885.0,-12212275.0,-12212275.0,2823609.0,-3690408.0,5520952.0,302091338.0,-7587210.0,109885349.0,20737209.0,1821297.0,7496108.0,0.0,27441820.0,16704794.598166,17230316.0,74188902.0,6644154.0,155553685.0,81347368.0,-1.0,4369698.0,1000.0,13183868.0,-2751381.0,323558.0,6914775.0,21261923.0,5037520.0,239002380.0,6017557.0,,-633681.0,0.0,50014435.0,1407511.0,5632588.0,,6553140.0,31887321.0,236616.0,0.0,-328369.0,-6972520.0,-7587210.0,5380491.0,74720629.0,8855103.0,652502.0,652502.0,-12212275.0,1380575.0,650867.0,83546.0,316635.0,0.0,2531514.0,12578285.0,81347368.0,-9752558.0,,219619544.0,109885349.0,-1258223.401834,839236.0,0.128066,7123901.0,-1020892.0,636734178.0,246911468.0,330744664.0,229974754.0,148909531.0,406759424.0,464913448.0,295769696.0,12510121.0,-3625082.0,155553685.0,2267881.0,-9824786.0,-9824786.0,170074.0,0.0,,60831002.0,9005664.0
MIT.MI,2023-12-31,12M,EUR,37169863.0,45949935.0,53716218.0,431207.0,431207.0,0.0,10788596.0,81320878.0,0.621,61715966.0,-13857530.0,,32141489.0,87907017.0,87287130.0,88473856.0,87170534.0,116596.0,25571164.0,-236476.0,1987651.0,-1676959.0,,74216.0,25571164.0,87907017.0,259399601.0,67942927.0,217001365.0,2915219.0,11009285.0,13924504.0,82130954.0,-473199.0,9018213.0,9449420.0,9449420.0,9018213.0,32028.0,81320878.0,0.621,50500265.0,6598936.0,7397874.0,16847294.0,87287130.0,62922999.0,,-27977421.0,62745550.0,-3775245.0,-54408047.0,13474681.0,57063325.0,68980566.0,70990664.0,88796551.0,0.0,0.0,,2354107.0,2354107.0,4308261.0,4308261.0,-2797086.0,2885453.0,70362615.0,272407791.0,43466300.0,10788596.0,2265645.0,,29226270.0,1998905.0,31225175.0,,-18704030.0,2265645.0,1823477.0,19661663.0,123647999.0,24023862.0,574799.0,-20111697.0,,10084.0,50500265.0,50500265.0,5516966.0,44408500.0,50500265.0,6091765.0,49925466.0,49925466.0,-312551.0,2268804.0,8914.0,-18704030.0,-18704030.0,2268804.0,4136101.0,67505900.0,70990664.0,-13108655.0,190419035.0,13306567.0,1200392.0,6402809.0,,25861663.0,12942685.44,10082285.0,82133519.0,6663032.0,156739478.0,81347368.0,,15890462.0,,11917241.0,-2270306.0,275917.0,5136384.0,17739174.0,3974959.0,31808205.0,4255129.0,1186726.0,-239786.0,0.0,44562742.0,1287951.0,4220621.0,,5043767.0,19520796.0,50033.0,-20111697.0,-312551.0,0.0,-13544979.0,7617065.0,67942927.0,9449420.0,832290.0,832290.0,-18704030.0,1277902.0,50500265.0,0.0,8914.0,436324.0,2810054.0,16284735.0,81347368.0,-9015871.0,,259399601.0,190419035.0,-2163448.56,-473199.0,0.24,7959830.0,-1889547.0,407566601.0,261398506.0,45149679.0,283423463.0,150076446.0,124143138.0,190565236.0,42012184.0,4191603.0,-314650.0,156739478.0,3417920.0,-9014369.0,-9014369.0,44663.0,0.0,,134870411.0,7977755.0
