symbol,asOfDate,periodType,currencyCode,Amortization,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherSpecialCharges,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RestructuringAndMergernAcquisition,SellingAndMarketingExpense,SellingGeneralAndAdministration,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WriteOff
MIT.MI,2019-12-31,12M,EUR,,,,,,,,,,,,,,-26181.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIT.MI,2020-12-31,12M,EUR,7767685.0,81347368.0,0.022,64089228.0,16650808.0,8883123.0,81347368.0,0.022,1800314.0,8360963.0,25011771.0,20180058.0,113976476.0,0.0,14960829.0,14960829.0,616244.0,616244.0,27854.0,1800314.0,1800314.0,1772460.0,,1800314.0,1800314.0,1772460.0,-14019611.0,-14019611.0,31704306.0,6886640.6,103440437.0,10536039.0,178065704.0,3682146.0,15552546.0,-2037943.0,0.0,-6599866.0,64089228.0,16650808.0,603099.0,603099.0,2650438.0,1887483.0,22067541.0,-612495.0,-1606208.4,-8372326.0,0.24,167529665.0,4119904.0,-324974.0,178065704.0,-6692535.0,-6692535.0,80767.0
MIT.MI,2021-12-31,12M,EUR,7489472.0,81347368.0,0.007,77279312.0,17467354.0,9977882.0,81347368.0,0.007,582488.0,7172761.0,24640115.0,29969673.0,124400452.0,0.0,13549717.0,13549717.0,1072555.0,1072555.0,2327668.0,582488.0,582488.0,-1745180.0,,582488.0,582488.0,-1745180.0,-12987483.0,-12987483.0,25024150.0,874354.6,122736883.0,1663569.0,201679764.0,5287738.0,18839940.0,-2886039.0,0.0,-6376956.0,77279312.0,17467354.0,1012151.0,1012151.0,2437434.0,2292969.0,32262642.0,448605.0,-92168.4,-4631776.0,0.24,200016195.0,7287503.0,510321.0,201679764.0,-384035.0,-384035.0,67724.0
MIT.MI,2022-12-31,12M,EUR,424238.0,81347368.0,0.008,74720629.0,8855103.0,8430865.0,81347368.0,0.008,650867.0,8761931.0,17617034.0,10046771.0,80833056.0,0.0,2208791.0,2208791.0,1407318.0,1407318.0,2424328.0,650867.0,650867.0,5713904.0,-7487365.0,650867.0,8138232.0,-1773461.0,2823609.0,2823609.0,27441820.0,16704794.598166,74188902.0,6644154.0,155553685.0,6914775.0,21261923.0,-633681.0,0.0,6553140.0,74720629.0,8855103.0,652502.0,652502.0,1380575.0,2531514.0,12578285.0,-9752558.0,-1258223.401834,839236.0,0.128066,148909531.0,12510121.0,-3625082.0,155553685.0,-9824786.0,-9824786.0,9005664.0
MIT.MI,2023-06-30,TTM,EUR,,81347368.0,0.564,,,,81347368.0,0.564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIT.MI,2023-12-31,12M,EUR,431207.0,81320878.0,0.621,67942927.0,9449420.0,9018213.0,81320878.0,0.621,50500265.0,7397874.0,16847294.0,13474681.0,88796551.0,,2354107.0,2354107.0,4308261.0,4308261.0,574799.0,50500265.0,50500265.0,5516966.0,44408500.0,50500265.0,6091765.0,49925466.0,2268804.0,2268804.0,25861663.0,12942685.44,82133519.0,6663032.0,156739478.0,5136384.0,17739174.0,-239786.0,0.0,5043767.0,67942927.0,9449420.0,832290.0,832290.0,1277902.0,2810054.0,16284735.0,-9015871.0,-2163448.56,-473199.0,0.24,150076446.0,4191603.0,-314650.0,156739478.0,-9014369.0,-9014369.0,7977755.0
MIT.MI,2023-12-31,TTM,EUR,431207.0,,,67942927.0,9449420.0,9018213.0,,,50500265.0,7397874.0,16847294.0,13474681.0,88796551.0,,2354107.0,2354107.0,4308261.0,4308261.0,574799.0,50500265.0,50500265.0,5516966.0,44408500.0,50500265.0,6091765.0,49925466.0,2268804.0,2268804.0,25861663.0,12942685.44,82133519.0,6663032.0,156739478.0,5136384.0,17739174.0,-239786.0,0.0,5043767.0,67942927.0,9449420.0,832290.0,832290.0,1277902.0,2810054.0,16284735.0,-9015871.0,-2163448.56,-473199.0,0.24,150076446.0,4191603.0,-314650.0,156739478.0,-9014369.0,-9014369.0,7977755.0
