symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,AvailableForSaleSecurities,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredAssets,CurrentLiabilities,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetPPE,NetTangibleAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherInvestments,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkingCapital
IGV.MI,2019-10-31,12M,EUR,,,,,,,,,,29090000.0,,,,,,,,,,338000.0,,,,,,,,,,,,,,,,,4961000.0,,,,,,,,1000.0,,,,,,,,51000.0,,,,,,,,,,,,,,,,,,
IGV.MI,2020-10-31,12M,EUR,4173000.0,2530000.0,-112608000.0,-1238000.0,,1582000.0,42969000.0,26246000.0,26246000.0,26246000.0,42969000.0,63191000.0,46000.0,30830000.0,537000.0,1915000.0,2452000.0,35000.0,18019000.0,0.0,2698000.0,3768000.0,174160000.0,224000.0,71375000.0,,1000.0,1045000.0,6269000.0,7314000.0,1000.0,1619000.0,17445000.0,2178000.0,61552000.0,60493000.0,,3907000.0,850000.0,814000.0,47597339.0,124000.0,8788000.0,2698000.0,1000.0,252000.0,4547000.0,212000.0,31873000.0,80000.0,4973000.0,909000.0,481000.0,124796000.0,4781000.0,47770330.0,63191000.0,60493000.0,1110000.0,101928000.0,69460000.0,9766000.0,65369000.0,36559000.0,71098000.0,18540000.0,588000.0,303000.0,172991.0,1622000.0,12811000.0
IGV.MI,2021-10-31,12M,EUR,5823000.0,1526000.0,-116044000.0,-1283000.0,,1111000.0,42969000.0,26262000.0,26262000.0,26262000.0,42969000.0,62058000.0,92000.0,30372000.0,536000.0,1682000.0,2218000.0,1024000.0,20125000.0,,3092000.0,2809000.0,175151000.0,246000.0,68325000.0,0.0,1000.0,575000.0,4585000.0,5160000.0,1000.0,1797000.0,17818000.0,2233000.0,59107000.0,58966000.0,,3568000.0,791000.0,869000.0,47597339.0,185000.0,9810000.0,3092000.0,,252000.0,3707000.0,71000.0,32956000.0,169000.0,6728000.0,708000.0,3000.0,124285000.0,3315000.0,47770330.0,62058000.0,58966000.0,957000.0,99742000.0,66643000.0,7378000.0,64291000.0,35451000.0,69370000.0,15326000.0,834000.0,303000.0,172991.0,1622000.0,10247000.0
IGV.MI,2022-10-31,12M,EUR,9096000.0,2288000.0,-118789000.0,-797000.0,11959000.0,855000.0,42969000.0,13807000.0,13807000.0,13807000.0,42969000.0,62440000.0,234000.0,20628000.0,601000.0,1461000.0,2062000.0,1825000.0,20536000.0,,2816000.0,3085000.0,176613000.0,313000.0,67023000.0,11959000.0,1000.0,254000.0,3122000.0,3376000.0,1000.0,1776000.0,18228000.0,2272000.0,57823000.0,59624000.0,,3206000.0,696000.0,741000.0,47597339.0,425000.0,6166000.0,2816000.0,,741000.0,5070000.0,206000.0,33267000.0,57000.0,10493000.0,740000.0,3000.0,124884000.0,3138000.0,47770330.0,62440000.0,59624000.0,1910000.0,99675000.0,65562000.0,5438000.0,64712000.0,34963000.0,79047000.0,14427000.0,1191000.0,303000.0,172991.0,1622000.0,92000.0
IGV.MI,2023-10-31,12M,EUR,7458000.0,1497000.0,-120352000.0,-434000.0,11992000.0,391000.0,42969000.0,12645000.0,12645000.0,,42969000.0,65219000.0,99000.0,18438000.0,286000.0,1215000.0,1501000.0,1583000.0,18366000.0,,2267000.0,1931000.0,178402000.0,379000.0,68338000.0,11992000.0,1000.0,105000.0,1904000.0,2009000.0,1000.0,1766000.0,18956000.0,2398000.0,58051000.0,62952000.0,,3542000.0,665000.0,750000.0,47597339.0,441000.0,5706000.0,2267000.0,,-3000.0,2490000.0,642000.0,34247000.0,262000.0,9019000.0,893000.0,,125100000.0,5759000.0,47770330.0,65219000.0,62952000.0,1631000.0,96758000.0,67123000.0,3510000.0,67617000.0,29141000.0,78320000.0,10775000.0,919000.0,303000.0,172991.0,1622000.0,72000.0
