symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AvailableForSaleSecurities,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HeldToMaturitySecurities,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,LongTermCapitalLeaseObligation,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetPPE,NetTangibleAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkingCapital
CED.MI,2019-12-31,12M,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89000.0,,,4397000.0,,,,1438000.0,,,,,,,,,,,,,,,,,,,,,,,192000.0,,,
CED.MI,2020-12-31,12M,EUR,19647000.0,41009000.0,-154299000.0,,-7361000.0,106949000.0,7065000.0,125000000.0,100496000.0,100496000.0,100455000.0,41000.0,125000000.0,339269000.0,,144184000.0,3503000.0,7413000.0,10916000.0,62960000.0,11769000.0,0.0,103869000.0,48370000.0,194718000.0,,1592000.0,346682000.0,106949000.0,1210000.0,3562000.0,3562000.0,1210000.0,155000.0,98333000.0,0.0,40419000.0,235400000.0,1250000.0,53389000.0,27548000.0,14802000.0,,106790262.0,,3868000.0,-18865000.0,103869000.0,,,13397000.0,36093000.0,922000.0,,34942000.0,3868000.0,22000.0,60292000.0,1592000.0,-44277000.0,125000000.0,339269000.0,235400000.0,143000.0,450155000.0,339269000.0,14478000.0,339269000.0,110886000.0,305971000.0,47926000.0,1898000.0,609000.0,18209738.0,,81224000.0
CED.MI,2021-12-31,12M,EUR,19844000.0,37018000.0,-160223000.0,,-6451000.0,195437000.0,15597000.0,125000000.0,66611000.0,66611000.0,66585000.0,26000.0,125000000.0,402997000.0,0.0,108999000.0,3448000.0,5767000.0,9215000.0,58232000.0,9782000.0,0.0,103490000.0,43469000.0,206928000.0,0.0,1695000.0,408764000.0,195437000.0,1210000.0,12149000.0,12149000.0,1210000.0,115000.0,98472000.0,0.0,46705000.0,299507000.0,1274000.0,52844000.0,20089000.0,13870000.0,,106790262.0,-1000.0,3797000.0,-18865000.0,103490000.0,,,11525000.0,48164000.0,3264000.0,,34245000.0,3797000.0,47000.0,60292000.0,1695000.0,28733000.0,125000000.0,402997000.0,299507000.0,365000.0,508820000.0,402997000.0,21364000.0,402997000.0,105823000.0,399821000.0,47591000.0,2876000.0,94000.0,18209738.0,,50767000.0
CED.MI,2022-12-31,12M,EUR,19910000.0,34246000.0,-166237000.0,459126000.0,-5311000.0,222908000.0,15748000.0,125000000.0,23994000.0,23994000.0,23939000.0,55000.0,125000000.0,385259000.0,0.0,63777000.0,3622000.0,7522000.0,11144000.0,58472000.0,8651000.0,0.0,92038000.0,39557000.0,210970000.0,7764000.0,2532000.0,392781000.0,230672000.0,1210000.0,12126000.0,12126000.0,1210000.0,210000.0,98579000.0,0.0,44733000.0,293221000.0,1148000.0,53215000.0,17118000.0,11318000.0,,106790262.0,-1000.0,,-18865000.0,92038000.0,,,11004000.0,52099000.0,2302000.0,,32914000.0,3781000.0,595000.0,60292000.0,2532000.0,-226623000.0,125000000.0,385259000.0,293221000.0,109000.0,485796000.0,385259000.0,23270000.0,385259000.0,100537000.0,422019000.0,42065000.0,2000000.0,145000.0,18209738.0,23641000.0,5305000.0
CED.MI,2023-12-31,12M,EUR,21138000.0,35933000.0,-172431000.0,459126000.0,-5495000.0,262351000.0,13357000.0,125000000.0,16041000.0,34203000.0,16025000.0,16000.0,125000000.0,435373000.0,38000.0,76686000.0,3751000.0,7614000.0,11365000.0,60466000.0,8868000.0,0.0,92234000.0,41428000.0,212746000.0,6889000.0,2175000.0,442987000.0,269240000.0,1210000.0,9606000.0,9606000.0,1210000.0,234000.0,98802000.0,0.0,40315000.0,343139000.0,978000.0,55559000.0,18685000.0,10041000.0,,106790262.0,,-1000.0,-18866000.0,92234000.0,-1000.0,-1000.0,11083000.0,53614000.0,3892000.0,18162000.0,34171000.0,3986000.0,426000.0,60292000.0,2175000.0,-212846000.0,125000000.0,435373000.0,343139000.0,57000.0,535382000.0,435373000.0,20971000.0,435373000.0,100009000.0,458696000.0,39543000.0,1950000.0,,18209738.0,23641000.0,16220000.0
