symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockPayments,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendReceivedCFO,DividendsReceivedCFI,EBIT,EBITDA,EffectOfExchangeRateChanges,EndCashPosition,EnterpriseValue,EnterprisesValueEBITDARatio,FinancingCashFlow,FreeCashFlow,GainLossOnInvestmentSecurities,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HeldToMaturitySecurities,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,InterestReceivedCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,LongTermCapitalLeaseObligation,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetCommonStockIssuance,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherunderPreferredStockDividend,Payables,PensionAndEmployeeBenefitExpense,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepurchaseOfCapitalStock,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfIntangibles,SaleOfInvestment,SellingAndMarketingExpense,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkingCapital,WriteOff
CED.MI,2019-12-31,12M,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,5850000.0,,,,0.0,,,,,,-1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,-4665000.0,,,,,-4665000.0,,,,,,89000.0,,,,,,,,,4397000.0,,,,,1438000.0,,,,,,,,,,,,,,,,,,,,,,,0.0,228000.0,,374000.0,,,,,,,,,,,,,,,,,,,,,-45580000.0,,,,,,192000.0,,,,691000.0
CED.MI,2020-12-31,12M,EUR,19647000.0,41009000.0,-154299000.0,,-7361000.0,543000.0,106949000.0,106790000.0,-0.415,112368000.0,-1048000.0,7065000.0,125000000.0,100496000.0,100496000.0,,100455000.0,41000.0,-11872000.0,60000.0,-121000.0,-244000.0,-1637000.0,905000.0,-1037000.0,-11872000.0,125000000.0,,339269000.0,,,7833000.0,144184000.0,3503000.0,7413000.0,10916000.0,62960000.0,11769000.0,-12479000.0,6729000.0,6729000.0,6729000.0,6186000.0,106790000.0,-0.415,-44277000.0,3250000.0,,-56318000.0,-49589000.0,0.0,100496000.0,1577943.0,-0.03182,-5513000.0,5983000.0,,4379000.0,0.0,103869000.0,48370000.0,194718000.0,108522000.0,,57400000.0,438000.0,438000.0,0.0,0.0,-549000.0,0.0,1592000.0,346682000.0,-13390000.0,106949000.0,1210000.0,3562000.0,3562000.0,1210000.0,155000.0,98333000.0,99314943.0,0.0,0.0,,-44277000.0,-44277000.0,-44277000.0,-44277000.0,-44277000.0,-44277000.0,-44277000.0,-537000.0,-380000.0,-12405000.0,-5513000.0,-380000.0,,40419000.0,-448000.0,-5513000.0,235400000.0,1250000.0,53389000.0,27548000.0,14802000.0,,8725000.0,1215440.940165,7031000.0,109933000.0,-1411000.0,116355000.0,106790262.0,,3868000.0,-18865000.0,103869000.0,-2870000.0,,,99000.0,34306000.0,13397000.0,36093000.0,922000.0,,0.0,34942000.0,-989000.0,3868000.0,22000.0,-56756000.0,60292000.0,754000.0,-600000.0,-12405000.0,-448000.0,1592000.0,7833000.0,6729000.0,622000.0,622000.0,,102000.0,-44277000.0,63000.0,0.0,12433000.0,16812000.0,125000000.0,-58314000.0,339269000.0,235400000.0,-12821559.059835,-12479000.0,0.219871,143000.0,-71000.0,450155000.0,339269000.0,14478000.0,339269000.0,117766000.0,110886000.0,305971000.0,47926000.0,-59626000.0,-58000.0,116355000.0,1898000.0,-58314000.0,-58314000.0,609000.0,18209738.0,,81224000.0,914000.0
CED.MI,2021-12-31,12M,EUR,19844000.0,37018000.0,-160223000.0,,-6451000.0,562000.0,195437000.0,106790000.0,0.27,100496000.0,-400000.0,15597000.0,125000000.0,66611000.0,66611000.0,,66585000.0,26000.0,-33886000.0,-104000.0,-44000.0,-5507000.0,197000.0,3514000.0,-1944000.0,-33886000.0,125000000.0,0.0,402997000.0,,0.0,7804000.0,108999000.0,3448000.0,5767000.0,9215000.0,58232000.0,9782000.0,-7242000.0,6563000.0,6563000.0,6563000.0,6563000.0,106790000.0,0.27,28733000.0,12571000.0,,21801000.0,28364000.0,0.0,66610000.0,40444044.0,1.425894,-5164000.0,22613000.0,,2602000.0,0.0,103490000.0,43469000.0,206928000.0,107710000.0,0.0,0.0,310000.0,310000.0,0.0,0.0,-549000.0,0.0,1695000.0,408764000.0,-51735000.0,195437000.0,1210000.0,12149000.0,12149000.0,1210000.0,115000.0,98472000.0,120139044.0,0.0,0.0,,28733000.0,28733000.0,28733000.0,28733000.0,28733000.0,28733000.0,28733000.0,-183000.0,-516000.0,-51335000.0,-5164000.0,-516000.0,-5164000.0,46705000.0,-217000.0,-5164000.0,299507000.0,1274000.0,52844000.0,20089000.0,13870000.0,,27275000.0,27905360.0,23013000.0,99435000.0,8275000.0,115514000.0,106790262.0,-1000.0,3797000.0,-18865000.0,103490000.0,-13144000.0,,,72000.0,35755000.0,11525000.0,48164000.0,3264000.0,,0.0,34245000.0,-897000.0,3797000.0,47000.0,21491000.0,60292000.0,-2026000.0,-183000.0,-66333000.0,-217000.0,1695000.0,7804000.0,6563000.0,714000.0,714000.0,,,28733000.0,0.0,14998000.0,11606000.0,14208000.0,125000000.0,0.0,402997000.0,299507000.0,261360.0,-7242000.0,0.24,365000.0,-626000.0,508820000.0,402997000.0,21364000.0,402997000.0,107239000.0,105823000.0,399821000.0,47591000.0,8347000.0,206000.0,115514000.0,2876000.0,1089000.0,1089000.0,94000.0,18209738.0,,50767000.0,452000.0
CED.MI,2022-12-31,12M,EUR,19910000.0,34246000.0,-166237000.0,459126000.0,-5311000.0,391000.0,222908000.0,106790000.0,0.066,66610000.0,-404000.0,15748000.0,125000000.0,23994000.0,23994000.0,-3204000.0,23939000.0,55000.0,-42616000.0,-837000.0,-148000.0,222000.0,66000.0,2511000.0,1814000.0,-42616000.0,125000000.0,-3204000.0,385259000.0,,0.0,11470000.0,63777000.0,3622000.0,7522000.0,11144000.0,58472000.0,8651000.0,-3822000.0,6405000.0,6405000.0,6405000.0,6014000.0,106790000.0,0.066,6996000.0,17466000.0,17466000.0,3534000.0,9939000.0,,23994000.0,104809393.0,,-4421000.0,1053000.0,,2894000.0,0.0,92038000.0,39557000.0,210970000.0,98397000.0,7764000.0,11200000.0,360000.0,360000.0,130000.0,130000.0,-673000.0,73000.0,2532000.0,392781000.0,-39652000.0,230672000.0,1210000.0,12126000.0,12126000.0,1210000.0,210000.0,98579000.0,103159393.0,0.0,0.0,,6996000.0,6996000.0,6996000.0,6996000.0,6996000.0,6996000.0,6996000.0,-152000.0,-484000.0,-56714000.0,,-484000.0,-1217000.0,44733000.0,-252000.0,,293221000.0,1148000.0,53215000.0,17118000.0,11318000.0,,21231000.0,15577920.0,1457000.0,100985000.0,-2588000.0,109867000.0,106790262.0,-1000.0,,-18865000.0,92038000.0,-16769000.0,,,74000.0,37720000.0,11004000.0,52099000.0,2302000.0,,0.0,32914000.0,-1968000.0,3781000.0,595000.0,3174000.0,60292000.0,-1037000.0,-152000.0,-130450000.0,-252000.0,2532000.0,11470000.0,6405000.0,624000.0,624000.0,,,-226623000.0,,73736000.0,10924000.0,13818000.0,125000000.0,-11200000.0,385259000.0,293221000.0,-2710080.0,-3822000.0,0.24,109000.0,-1102000.0,485796000.0,385259000.0,23270000.0,385259000.0,112455000.0,100537000.0,422019000.0,42065000.0,,254000.0,109867000.0,2000000.0,-11292000.0,-11292000.0,145000.0,18209738.0,23641000.0,5305000.0,
CED.MI,2023-12-31,12M,EUR,21138000.0,35933000.0,-172431000.0,459126000.0,-5495000.0,195000.0,262351000.0,106790000.0,0.152,23994000.0,-560000.0,13357000.0,125000000.0,16041000.0,34203000.0,-3204000.0,16025000.0,16000.0,-7953000.0,357000.0,61000.0,-2078000.0,1228000.0,-1826000.0,-2258000.0,-7953000.0,125000000.0,-3204000.0,435373000.0,,38000.0,11177000.0,76686000.0,3751000.0,7614000.0,11365000.0,60466000.0,8868000.0,-1097000.0,6420000.0,6420000.0,6420000.0,6225000.0,106790000.0,0.152,16231000.0,,17161000.0,15695000.0,22115000.0,,16041000.0,117092778.0,,-7538000.0,644000.0,,3340000.0,0.0,92234000.0,41428000.0,212746000.0,97475000.0,6889000.0,0.0,561000.0,561000.0,953000.0,953000.0,-760000.0,954000.0,2175000.0,442987000.0,-1619000.0,269240000.0,1210000.0,9606000.0,9606000.0,1210000.0,234000.0,98802000.0,105508778.0,0.0,0.0,,16231000.0,16231000.0,16231000.0,16231000.0,16231000.0,16231000.0,16231000.0,-185000.0,54000.0,-18220000.0,,54000.0,-4334000.0,40315000.0,-375000.0,,343139000.0,978000.0,55559000.0,18685000.0,10041000.0,,22584000.0,16587440.0,1204000.0,99138000.0,-1663000.0,108652000.0,106790262.0,,-1000.0,-18866000.0,92234000.0,-16747000.0,-1000.0,-1000.0,53000.0,36847000.0,11083000.0,53614000.0,3892000.0,18162000.0,0.0,34171000.0,-1814000.0,3986000.0,426000.0,15134000.0,60292000.0,241000.0,-185000.0,-27084000.0,-375000.0,2175000.0,11177000.0,6420000.0,842000.0,842000.0,,,-212846000.0,,8864000.0,10191000.0,13531000.0,125000000.0,0.0,435373000.0,343139000.0,-112560.0,-1097000.0,0.24,57000.0,-349000.0,535382000.0,435373000.0,20971000.0,435373000.0,110315000.0,100009000.0,458696000.0,39543000.0,,338000.0,108652000.0,1950000.0,-469000.0,-469000.0,,18209738.0,23641000.0,16220000.0,
