symbol,asOfDate,periodType,currencyCode,AmortizationCashFlow,BeginningCashPosition,CapitalExpenditure,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStockIssuance,DeferredTax,Depreciation,DepreciationAndAmortization,EndCashPosition,FinancingCashFlow,FreeCashFlow,InterestPaidCFF,InvestingCashFlow,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermDebtPayments,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetIncome,NetIncomeFromContinuingOperations,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetOtherFinancingCharges,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,OperatingCashFlow,OtherCashAdjustmentOutsideChangeinCash,OtherNonCashItems,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfPPE,RepaymentOfDebt,ShortTermDebtIssuance,ShortTermDebtPayments
NTW.MI,2023-12-31,TTM,EUR,1057000.0,307000.0,-1792000.0,-225000.0,191000.0,4836000.0,-3421000.0,2123000.0,-224000.0,0.0,-4000.0,679000.0,1736000.0,82000.0,-173000.0,-51000.0,-368000.0,-1792000.0,0.0,285000.0,-35000.0,0.0,0.0,-13390000.0,-13419000.0,59000.0,-35000.0,200000.0,-1792000.0,94000.0,1741000.0,-1000.0,353000.0,10980000.0,0.0,-1792000.0,-226000.0,285000.0,-191000.0
