symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,AmortizationCashFlow,AssetsHeldForSaleCurrent,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalExpenditureReported,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockEquity,CommonStockIssuance,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EndCashPosition,EnterpriseValue,EnterprisesValueEBITDARatio,FinancingCashFlow,FinishedGoods,FreeCashFlow,GainLossOnInvestmentSecurities,GainLossOnSaleOfPPE,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFF,InventoriesAdjustmentsAllowances,Inventory,InvestedCapital,InvestingCashFlow,InvestmentProperties,InvestmentsinAssociatesatCost,IssuanceOfCapitalStock,IssuanceOfDebt,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherunderPreferredStockDividend,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,RetainedEarnings,SaleOfPPE,SellingAndMarketingExpense,SellingGeneralAndAdministration,ShareIssued,ShortTermDebtIssuance,ShortTermDebtPayments,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,WorkingCapital,WriteOff
NTW.MI,2019-12-31,12M,EUR,,,,,,,,,,,,,-524000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.159868,,,,45000.0,17000.0,,,,,,,,,,,,,,,,,,,,,,,407000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1655000.0,,,,,,,,,,,,,24000.0,,,,392000.0,,,,,,,,,,,,,,,,,,72000.0,,,,,,,
NTW.MI,2020-12-31,12M,EUR,5273000.0,15934000.0,559000.0,-221000.0,701000.0,701000.0,0.0,14036494.0,-0.14,920000.0,2303000.0,-467000.0,,1986000.0,2784000.0,284000.0,284000.0,284000.0,-636000.0,55000.0,-133000.0,-67000.0,0.0,-636000.0,2784000.0,-3890000.0,0.0,16586000.0,11040000.0,310000.0,2128000.0,2438000.0,16834000.0,-23000.0,687000.0,1388000.0,1388000.0,687000.0,14036494.0,-0.14,-2023000.0,-1880000.0,-492000.0,284000.0,16620414.0,-33.781329,-1147000.0,275000.0,238000.0,-18000.0,-45000.0,2594000.0,6020000.0,16155000.0,4825000.0,6753000.0,241000.0,241000.0,32000.0,32000.0,-229000.0,-168000.0,288000.0,-1558000.0,-194000.0,253000.0,,0.0,959000.0,2111000.0,1676000.0,204000.0,1880000.0,959000.0,-1847000.0,544000.0,2195000.0,135000.0,11313414.0,-444000.0,75000.0,0.0,0.0,2048000.0,-2023000.0,-2023000.0,-2098000.0,0.0,-2023000.0,-2023000.0,-2098000.0,-2098000.0,-275000.0,-888000.0,-888000.0,-275000.0,330000.0,4825000.0,-194000.0,-1413000.0,-9910000.0,1300000.0,352000.0,5115000.0,100000.0,-1437419.61339,705000.0,8007000.0,-1254000.0,23339000.0,14036494.0,,,3426000.0,257000.0,131000.0,,1053000.0,1919000.0,276000.0,-5846000.0,0.0,12817000.0,1579000.0,-2121000.0,0.0,1226000.0,0.0,-467000.0,181000.0,16586000.0,1388000.0,133000.0,133000.0,-1847000.0,-7316000.0,273000.0,4000.0,4000.0,14036494.0,,-1413000.0,-610000.0,-3890000.0,-9910000.0,-6419.61339,-23000.0,0.010844,380000.0,24288000.0,-3686000.0,4318000.0,-4334000.0,24593000.0,28622000.0,13248000.0,11788000.0,-1864000.0,66000.0,23339000.0,5625000.0,-592000.0,-592000.0,2246000.0,-5794000.0,610000.0
NTW.MI,2021-12-31,12M,EUR,5545000.0,15156000.0,674000.0,-329000.0,793000.0,793000.0,0.0,14210792.0,-0.11,284000.0,2135000.0,-488000.0,,1759000.0,2819000.0,333000.0,333000.0,333000.0,49000.0,18000.0,1047000.0,-282000.0,324000.0,49000.0,2819000.0,-4819000.0,150000.0,16317000.0,10885000.0,315000.0,1628000.0,1943000.0,17385000.0,33000.0,599000.0,1392000.0,1391000.0,598000.0,14210792.0,-0.11,-1604000.0,-1449000.0,-57000.0,333000.0,11782043.0,-206.702509,-950000.0,296000.0,746000.0,,,2594000.0,5681000.0,15485000.0,4418000.0,7027000.0,217000.0,217000.0,38000.0,38000.0,-215000.0,-168000.0,270000.0,-3066000.0,-235000.0,0.0,239000.0,150000.0,0.0,2003000.0,1444000.0,125000.0,1569000.0,0.0,-338000.0,239000.0,2585000.0,78000.0,7958043.0,-534000.0,96000.0,0.0,150000.0,1420000.0,-1604000.0,-1604000.0,-1700000.0,0.0,-1604000.0,-1604000.0,-1700000.0,-1700000.0,-179000.0,-579000.0,-338000.0,-179000.0,,4418000.0,-235000.0,-241000.0,-10500000.0,1296000.0,335000.0,4350000.0,471000.0,-1202720.0,1234000.0,7982000.0,-955000.0,23344000.0,14210792.0,,,3087000.0,239000.0,98000.0,,988000.0,1969000.0,202000.0,-5168000.0,0.0,13142000.0,2300000.0,-1666000.0,0.0,973000.0,0.0,-488000.0,142000.0,16317000.0,1392000.0,131000.0,131000.0,-579000.0,-8909000.0,253000.0,104000.0,104000.0,14210792.0,,-241000.0,-468000.0,-4819000.0,-10500000.0,-126720.0,34000.0,0.24,294000.0,22700000.0,-4694000.0,3512000.0,-5353000.0,24299000.0,28053000.0,11815000.0,10668000.0,-1428000.0,,23344000.0,5628000.0,-528000.0,-528000.0,1829000.0,-6500000.0,468000.0
NTW.MI,2022-12-31,12M,EUR,7755000.0,16035000.0,674000.0,-955000.0,839000.0,839000.0,0.0,142107926.0,-0.01309,333000.0,1936000.0,-709000.0,,1660000.0,2819000.0,307000.0,307000.0,307000.0,-26000.0,-55000.0,2857000.0,-1761000.0,432000.0,-26000.0,2819000.0,-6017000.0,0.0,17602000.0,13376000.0,352000.0,1402000.0,1754000.0,20053000.0,-240000.0,554000.0,1393000.0,1394000.0,555000.0,142107926.0,-0.01309,-1776000.0,-1964000.0,-570000.0,307000.0,8954944.0,-16.832602,-322000.0,304000.0,296000.0,,,2779000.0,5626000.0,16990000.0,4241000.0,6621000.0,136000.0,136000.0,62000.0,62000.0,-174000.0,-168000.0,325000.0,-4472000.0,-709000.0,0.0,102000.0,0.0,0.0,1972000.0,1308000.0,143000.0,1451000.0,,-37000.0,102000.0,2889000.0,175000.0,5456944.0,-619000.0,84000.0,0.0,0.0,1238000.0,-1776000.0,-1776000.0,-1860000.0,0.0,-1776000.0,-1776000.0,-1860000.0,-1860000.0,-112000.0,-227000.0,-37000.0,-112000.0,174000.0,4241000.0,-709000.0,-190000.0,-11643000.0,1289000.0,326000.0,3553000.0,131000.0,-1155114.285714,1005000.0,7906000.0,-1285000.0,24223000.0,14210792.0,,,2847000.0,112000.0,114000.0,,964000.0,5058000.0,158000.0,-3713000.0,0.0,18299000.0,3046000.0,-2100000.0,0.0,1199000.0,0.0,-709000.0,189000.0,17602000.0,1393000.0,135000.0,135000.0,-227000.0,-10693000.0,0.0,216000.0,216000.0,14210792.0,0.0,-190000.0,-701000.0,-6017000.0,-11643000.0,-80114.285714,-240000.0,0.114286,422000.0,24747000.0,-5874000.0,3205000.0,-6636000.0,25508000.0,31383000.0,11372000.0,11330000.0,-1988000.0,38000.0,24223000.0,5486000.0,-701000.0,-701000.0,3111000.0,-6677000.0,701000.0
NTW.MI,2023-12-31,12M,EUR,9288000.0,15768000.0,674000.0,-1193000.0,997000.0,1057000.0,0.0,49025578.0,-0.27371,307000.0,1575000.0,-1792000.0,,1273000.0,36594000.0,82000.0,82000.0,82000.0,-225000.0,191000.0,4836000.0,-3421000.0,2123000.0,-224000.0,36594000.0,13963000.0,0.0,18740000.0,15673000.0,392000.0,1475000.0,1867000.0,25288000.0,-4000.0,679000.0,1736000.0,1788000.0,791000.0,49025578.0,-0.27371,-13390000.0,-13284000.0,-11496000.0,82000.0,8820734.0,,-173000.0,278000.0,-51000.0,,,25003000.0,28462000.0,16961000.0,4104000.0,10025000.0,139000.0,139000.0,13000.0,13000.0,-368000.0,-170000.0,134000.0,15826000.0,-1792000.0,0.0,2160000.0,0.0,285000.0,1828000.0,881000.0,388000.0,1269000.0,,-35000.0,2160000.0,3794000.0,550000.0,6201734.0,-645000.0,29000.0,0.0,0.0,1781000.0,-13390000.0,-13390000.0,-13419000.0,0.0,-13390000.0,-13390000.0,-13419000.0,-13419000.0,-353000.0,59000.0,-35000.0,-353000.0,200000.0,4104000.0,-1792000.0,94000.0,-14499000.0,2454000.0,320000.0,4154000.0,-10709000.0,-12603234.522834,1741000.0,22308000.0,-12283000.0,28765000.0,49025578.0,-1000.0,1000.0,3459000.0,353000.0,210000.0,-2000.0,12224000.0,7222000.0,151000.0,-742000.0,0.0,23420000.0,,-13423000.0,0.0,10980000.0,0.0,-1792000.0,26000.0,18740000.0,1736000.0,248000.0,248000.0,-226000.0,-24065000.0,,212000.0,212000.0,49025578.0,285000.0,-191000.0,-787000.0,13963000.0,-14499000.0,-234.522834,-4000.0,0.000298,431000.0,53062000.0,14351000.0,3136000.0,13318000.0,41048000.0,39744000.0,37390000.0,14456000.0,-13070000.0,227000.0,28765000.0,6910000.0,-787000.0,-787000.0,4921000.0,-9615000.0,787000.0
