symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AdditionalPaidInCapital,Amortization,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockIssuance,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EndCashPosition,EnterpriseValue,FinancingCashFlow,FreeCashFlow,GeneralAndAdministrativeExpense,GoodwillAndOtherIntangibleAssets,GrossPPE,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,Inventory,InvestedCapital,InvestingCashFlow,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentAccruedExpenses,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedIncome,OperatingCashFlow,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherEquityInterest,OtherIntangibleAssets,OtherNonCashItems,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherSpecialCharges,Payables,PrepaidAssets,PretaxIncome,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,ReconciledDepreciation,RepaymentOfDebt,RetainedEarnings,SaleOfInvestment,SellingAndMarketingExpense,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WriteOff
YOLO.MI,2020-12-31,12M,EUR,697000.0,496000.0,9748000.0,663000.0,6095800.0,-0.222612,890000.0,-10000.0,40000.0,2113000.0,2113000.0,,-1000.0,1224000.0,,-609000.0,-760000.0,206000.0,-1176000.0,1224000.0,40000.0,,6098000.0,4412000.0,,,672000.0,672000.0,672000.0,9000.0,6095800.0,-0.222612,-1357000.0,-1813000.0,2113000.0,,4412000.0,-1863000.0,,2879000.0,27000.0,0.0,0.0,,,,,6098000.0,-1335000.0,4412000.0,,,,,,17000.0,,,,,,4412000.0,-1357000.0,-1357000.0,-1357000.0,-1357000.0,-1357000.0,-1813000.0,-1357000.0,,0.0,-1325000.0,,,0.0,,27000.0,-10000.0,,3219000.0,,0.0,1202000.0,,,-1357000.0,-1853000.0,893000.0,6095800.0,-1000.0,,2879000.0,9000.0,1162000.0,146000.0,27000.0,3000.0,,884000.0,30000.0,-1813000.0,,,-1328000.0,-10000.0,672000.0,,-3262000.0,3000.0,,,6095800.0,,6098000.0,3219000.0,0.0,-456000.0,0.251517,283000.0,456000.0,7033000.0,6098000.0,,6098000.0,2706000.0,935000.0,893000.0,41000.0,,,
YOLO.MI,2021-12-31,12M,EUR,1857345.0,1030257.0,12231747.0,956232.0,6095800.0,-0.200012,2113439.0,-13312.0,56098.0,2315508.0,2315508.0,,1326.0,202069.0,,-587749.0,1160834.0,-534450.0,-43161.0,202069.0,56098.0,,7378969.0,2500000.0,0.0,0.0,965370.0,965370.0,965369.0,9137.0,6095800.0,-0.200012,-1219231.0,-1756032.0,2315508.0,,2500000.0,-340773.0,640000.0,3879699.0,30755.0,0.0,0.0,,,0.0,,7378969.0,-1970470.0,2500000.0,0.0,211000.0,211000.0,0.0,0.0,18000.0,0.0,,34000.0,0.0,0.0,2500000.0,-1219231.0,-1219231.0,-1219231.0,-1219231.0,-1219231.0,-1756032.0,-1219231.0,,0.0,-1957157.0,0.0,0.0,0.0,-1.0,30755.0,-13312.0,0.0,3499270.0,1326.0,0.0,1738880.0,,0.0,-1219231.0,-327461.0,1788801.0,6095800.0,,,3879699.0,-30439.0,1659992.0,201687.0,30755.0,131181.0,,2100303.0,,-1756032.0,0.0,,-1957157.0,-13312.0,965370.0,0.0,-4459548.0,0.0,605000.0,1245000.0,6095800.0,,7378969.0,3499270.0,0.0,-536801.0,0.30569,375110.0,536801.0,9501390.0,7378969.0,0.0,7378969.0,3544832.0,2122421.0,1788801.0,41271.0,,,
YOLO.MI,2022-12-31,12M,EUR,3349177.0,2849924.0,22208907.0,1394956.0,8749300.0,-0.181399,2315508.0,-4038547.0,87493.0,11384168.0,11384168.0,-51983.0,469860.0,9068660.0,0.0,-1243152.0,1491832.0,-1819667.0,-1209520.0,9068660.0,87493.0,-51983.0,15777194.0,10008555.0,373862.0,373862.0,1440862.0,1440862.0,1413918.0,18962.0,8749300.0,-0.181399,-1587111.0,-2182489.0,11384168.0,22177200.0,14458073.0,-5318403.0,,6778845.0,45867.0,86590.0,86590.0,0.0,0.0,-86590.0,0.0,20490039.0,-4109557.0,10008555.0,4596300.0,4338983.0,4338983.0,4596300.0,-67293.0,,431.0,24383200.0,2038.0,3317.0,-71010.0,10008555.0,-1587111.0,-1587111.0,-1590428.0,-1587111.0,-1587111.0,-2182488.0,-1590428.0,-4024664.0,-86590.0,-4024664.0,4501501.0,4529007.0,-86590.0,,45867.0,-13883.0,-27506.0,8998349.0,61898.0,409288.0,2426064.0,0.0,18000.0,-1587111.0,-1279856.0,4604620.0,8749300.0,,-1.0,6778845.0,79229.0,3511413.0,875737.0,45436.0,352299.0,0.0,4389597.0,,-2269079.0,-71010.0,-4024664.0,-4024664.0,-13883.0,1440862.0,-67293.0,-6025236.0,,,,8749300.0,0.0,15777194.0,8998349.0,0.0,-678651.0,0.299087,1613337.0,678651.0,25452881.0,20116177.0,4712845.0,15779232.0,6873699.0,9673649.0,4604620.0,164683.0,0.0,0.0,0.0
YOLO.MI,2023-12-31,12M,EUR,3573908.0,4812679.0,22208906.0,2598362.0,,,11384168.0,-3887117.0,87493.0,4665814.0,4665814.0,-10646.0,-125644.0,-6718354.0,-13015.0,288734.0,237569.0,-1961105.0,-1646653.0,-6718354.0,87493.0,-10646.0,12964795.0,0.0,486103.0,486103.0,2637299.0,2637299.0,2629311.0,30949.0,,,-2744809.0,-3853429.0,4665815.0,18777480.0,-272568.0,-5366118.0,,9468004.0,82752.0,256818.0,256818.0,66274.0,66274.0,-190544.0,13015.0,17467473.0,-4966785.0,0.0,0.0,4016575.0,4016575.0,0.0,-210167.0,90000.0,344.0,20998320.0,397327.0,-52377.0,-1079668.0,0.0,-2744809.0,-2744809.0,-2692433.0,-2744809.0,-2744809.0,-3919702.0,-2692432.0,-3819284.0,-190544.0,,-261922.0,-210167.0,-190544.0,,82752.0,-67833.0,-51755.0,3496791.0,44701.0,300841.0,3568260.0,,18000.0,-2739576.430083,-1479001.0,9488445.0,8749300.0,1.0,,9468004.0,222786.0,7307850.0,2383755.0,82408.0,516636.0,0.0,6262962.0,,-4110247.0,-1079668.0,-3819284.0,,-67833.0,2637299.0,-210167.0,-8790330.0,,,,8749300.0,-7988.0,12964795.0,3496791.0,-2755.430083,-1417814.0,0.344946,1725407.0,1417814.0,24854945.0,16981370.0,4502678.0,13362122.0,13598692.0,11492823.0,9488445.0,305299.0,-7988.0,-7988.0,7988.0
