symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AdditionalPaidInCapital,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CommonStock,CommonStockEquity,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,GoodwillAndOtherIntangibleAssets,GrossPPE,Inventory,InvestedCapital,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetPPE,NetTangibleAssets,NonCurrentAccruedExpenses,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,OrdinarySharesNumber,OtherEquityInterest,OtherIntangibleAssets,OtherPayable,OtherProperties,OtherReceivables,Payables,PrepaidAssets,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalTaxPayable
YOLO.MI,2020-12-31,12M,EUR,697000.0,496000.0,9748000.0,40000.0,2113000.0,2113000.0,40000.0,6098000.0,,,2879000.0,27000.0,,6098000.0,,,17000.0,,,27000.0,3219000.0,,0.0,1202000.0,,,6095800.0,,2879000.0,146000.0,27000.0,3000.0,884000.0,30000.0,-3262000.0,6095800.0,6098000.0,3219000.0,283000.0,7033000.0,6098000.0,,6098000.0,935000.0,41000.0
YOLO.MI,2021-12-31,12M,EUR,1857345.0,1030257.0,12231747.0,56098.0,2315508.0,2315508.0,56098.0,7378969.0,0.0,0.0,3879699.0,30755.0,,7378969.0,211000.0,211000.0,18000.0,0.0,34000.0,30755.0,3499270.0,1326.0,0.0,1738880.0,,0.0,6095800.0,,3879699.0,201687.0,30755.0,131181.0,2100303.0,,-4459548.0,6095800.0,7378969.0,3499270.0,375110.0,9501390.0,7378969.0,0.0,7378969.0,2122421.0,41271.0
YOLO.MI,2022-12-31,12M,EUR,3349177.0,2849924.0,22208907.0,87493.0,11384168.0,11384168.0,87493.0,15777194.0,373862.0,373862.0,6778845.0,45867.0,0.0,20490039.0,4338983.0,4338983.0,,431.0,2038.0,45867.0,8998349.0,61898.0,409288.0,2426064.0,0.0,18000.0,8749300.0,-1.0,6778845.0,875737.0,45436.0,352299.0,4389597.0,,-6025236.0,8749300.0,15777194.0,8998349.0,1613337.0,25452881.0,20116177.0,4712845.0,15779232.0,9673649.0,164683.0
YOLO.MI,2023-12-31,12M,EUR,3573908.0,4812679.0,22208906.0,87493.0,4665814.0,4665814.0,87493.0,12964795.0,486103.0,486103.0,9468004.0,82752.0,13015.0,17467473.0,4016575.0,4016575.0,90000.0,344.0,397327.0,82752.0,3496791.0,44701.0,300841.0,3568260.0,,18000.0,8749300.0,,9468004.0,2383755.0,82408.0,516636.0,6262962.0,,-8790330.0,8749300.0,12964795.0,3496791.0,1725407.0,24854945.0,16981370.0,4502678.0,13362122.0,11492823.0,305299.0
