symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredTaxesAssets,CurrentLiabilities,DerivativeProductLiabilities,FinancialAssets,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HedgingAssetsCurrent,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsinAssociatesatCost,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,OrdinarySharesNumber,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,WorkInProcess,WorkingCapital
SOM.MI,2019-12-31,12M,EUR,,,-12388000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721000.0,,,-1000.0,,,,,,,,,,12259000.0,,,,,,,,,,,,,,,,
SOM.MI,2020-12-31,12M,EUR,43940000.0,65520000.0,-24218000.0,18173000.0,,282000.0,21560000.0,19052000.0,6900000.0,41843000.0,41980000.0,41792000.0,51000.0,6900000.0,38326000.0,402000.0,158179000.0,3800000.0,19758000.0,23558000.0,2289000.0,117819000.0,10994000.0,0.0,2306000.0,27555000.0,52025000.0,,35000000.0,,35997000.0,100413000.0,282000.0,194000.0,4925000.0,15252000.0,42329000.0,57581000.0,194000.0,470000.0,18808000.0,6880000.0,20244000.0,35000000.0,-13699000.0,8249000.0,4381000.0,6900000.0,1159000.0,52025000.0,51000.0,69000.0,4262000.0,35000000.0,2102000.0,137000.0,50394000.0,1820000.0,2457000.0,0.0,8679000.0,9615000.0,6900000.0,38326000.0,-13699000.0,7834000.0,245731000.0,80655000.0,81139000.0,45206000.0,200525000.0,87552000.0,82706000.0,2192000.0,962000.0,,25012000.0,40360000.0
SOM.MI,2021-12-31,12M,EUR,53427000.0,75860000.0,,18173000.0,,290000.0,22309000.0,25722000.0,6900000.0,47645000.0,47802000.0,47503000.0,142000.0,6900000.0,47268000.0,260000.0,178263000.0,3917000.0,18496000.0,22413000.0,3788000.0,137238000.0,2517000.0,33000.0,2249000.0,27417000.0,47681000.0,,39679000.0,0.0,35896000.0,100700000.0,290000.0,213000.0,3746000.0,21805000.0,34936000.0,56741000.0,213000.0,1283000.0,8702000.0,10066000.0,5787000.0,39679000.0,-413000.0,6790000.0,4256000.0,6882196.0,1053000.0,20264000.0,,,5004000.0,4662000.0,2725000.0,157000.0,62593000.0,2080000.0,2671000.0,0.0,9791000.0,,6900000.0,47268000.0,-413000.0,9521000.0,266159000.0,82204000.0,79154000.0,57334000.0,208825000.0,87896000.0,71587000.0,4162000.0,,17804.0,23856000.0,41025000.0
SOM.MI,2022-12-31,12M,EUR,79324000.0,84152000.0,-41852000.0,18173000.0,-3892000.0,233000.0,31836000.0,27654000.0,6900000.0,54344000.0,54502000.0,54273000.0,71000.0,6900000.0,31993000.0,7000.0,223209000.0,4757000.0,22132000.0,26889000.0,4024000.0,186429000.0,9364000.0,2383000.0,5115000.0,36699000.0,59518000.0,88043000.0,90132000.0,1406000.0,52722000.0,115219000.0,233000.0,351000.0,13136000.0,22897000.0,61094000.0,83991000.0,351000.0,1322000.0,26590000.0,4817000.0,28882000.0,48280000.0,-27525000.0,8493000.0,5130000.0,6877100.0,1340000.0,22819000.0,,669000.0,6195000.0,18563000.0,6968000.0,158000.0,91496000.0,2765000.0,5626000.0,0.0,17396000.0,,6900000.0,31993000.0,-27525000.0,13809000.0,333973000.0,93087000.0,110880000.0,36810000.0,297163000.0,110765000.0,110734000.0,5977000.0,1765000.0,22900.0,30211000.0,36780000.0
SOM.MI,2023-12-31,12M,EUR,73357000.0,73511000.0,-49579000.0,18173000.0,-3049000.0,257000.0,30694000.0,24179000.0,6900000.0,46962000.0,47152000.0,46916000.0,46000.0,6900000.0,18213000.0,60000.0,229430000.0,5188000.0,70259000.0,75447000.0,7529000.0,246291000.0,14326000.0,631000.0,4807000.0,37423000.0,55142000.0,76560000.0,92624000.0,1173000.0,58131000.0,101314000.0,257000.0,339000.0,13181000.0,18991000.0,12842000.0,31833000.0,339000.0,1086000.0,29024000.0,2748000.0,36139000.0,43045000.0,-36929000.0,7562000.0,5841000.0,6888066.0,,17719000.0,,759000.0,7242000.0,19665000.0,22903000.0,190000.0,86017000.0,3048000.0,4322000.0,0.0,14683000.0,,6900000.0,18213000.0,-36929000.0,14709000.0,328845000.0,31055000.0,107280000.0,20961000.0,307884000.0,99414000.0,61593000.0,5418000.0,,11934.0,38641000.0,-16861000.0
