symbol,asOfDate,periodType,currencyCode,BeginningCashPosition,CapitalExpenditure,CashDividendsPaid,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStockIssuance,DeferredTax,Depreciation,DepreciationAndAmortization,EndCashPosition,FinancingCashFlow,FreeCashFlow,InterestPaidCFO,InterestReceivedCFI,InvestingCashFlow,IssuanceOfCapitalStock,NetCommonStockIssuance,NetIncome,NetIncomeFromContinuingOperations,NetIntangiblesPurchaseAndSale,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetPPEPurchaseAndSale,OperatingCashFlow,OtherNonCashItems,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,StockBasedCompensation,TaxesRefundPaid
VLS.MI,2023-12-31,TTM,EUR,19706887.0,-6405167.0,-4092601.0,-1736109.0,2479042.0,-2490040.0,-104733.0,-12174.0,-1736109.0,0.0,2994534.0,2853210.0,2853210.0,17970778.0,-7131826.0,4634254.0,-138226.0,845087.0,-5643704.0,0.0,0.0,7223996.0,7223996.0,-212163.0,-83624.0,-2310259.0,-2310259.0,-6193004.0,11039421.0,-700805.0,-281138.0,-212163.0,-83624.0,-6193004.0,548894.0,-1436881.0
