symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockIssuance,CommonStockPayments,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendPaidCFO,DividendReceivedCFO,EBIT,EBITDA,EffectOfExchangeRateChanges,EndCashPosition,EnterpriseValue,FinancingCashFlow,FinishedGoods,FreeCashFlow,GainLossOnSaleOfPPE,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFF,InterestPaidCFO,InterestReceivedCFO,InventoriesAdjustmentsAllowances,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,InvestmentsinJointVenturesatCost,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetForeignCurrencyExchangeGainLoss,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherInvestments,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherunderPreferredStockDividend,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RepaymentOfDebt,RepurchaseOfCapitalStock,RetainedEarnings,SaleOfPPE,ShareIssued,ShortTermDebtIssuance,ShortTermDebtPayments,SpecialIncomeCharges,StockBasedCompensation,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital
ZV.MI,2022-12-31,3M,EUR,,,-454354000.0,,,,,,,19240000.0,,,,-70000.0,8999000.0,82436000.0,,,,,,,,,,,,,,9716000.0,,,4901000.0,,,,,,,,,,,,,,,,,,,,93345000.0,,,,,96319000.0,740292000.0,,,,,,,,,,,-8907000.0,,,,,389000.0,389000.0,119394000.0,,21195000.0,14339000.0,211985000.0,,21195000.0,-12644000.0,,,454429000.0,,,,,,226110000.0,,,,,,,,,,,,,8551000.0,,,,,,,,,,,,,,,,,,,,5095000.0,,,,6188000.0,6246000.0,,18017000.0,138513000.0,34979000.0,,,,4440000.0,1056000.0,,137634000.0,-93000.0,,,,,28005000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461354.0,,0.0,
ZV.MI,2023-03-31,3M,EUR,96464000.0,145116000.0,,,389000.0,88522388.0,0.335,91435000.0,-5143000.0,,8926000.0,103777000.0,120821000.0,,,,12342000.0,-3040000.0,-24703000.0,5597000.0,-4744000.0,-14587000.0,-41477000.0,12218000.0,8926000.0,0.0,349610000.0,2267000.0,-522000.0,,86050000.0,405633000.0,,100985000.0,100985000.0,228735000.0,4802000.0,13985000.0,13985000.0,13985000.0,13985000.0,89054054.0,0.333,29655000.0,0.0,22640000.0,36914000.0,50899000.0,124000.0,103777000.0,1822632890.0,-5861000.0,,22823000.0,-25000.0,2675000.0,4979000.0,,,60471000.0,,0.0,2330000.0,2330000.0,164000.0,164000.0,-627000.0,,7774000.0,,115483000.0,450595000.0,-9887000.0,389000.0,,,,2267000.0,23976000.0,,,236013000.0,,,131123000.0,2506000.0,,1588673890.0,650000.0,-127000.0,0.0,1745000.0,,-96000.0,29655000.0,29655000.0,29782000.0,29655000.0,29655000.0,29782000.0,29782000.0,0.0,-2166000.0,,-6196000.0,,-2166000.0,334000.0,-4769000.0,277529000.0,-5118000.0,-6196000.0,344631000.0,6208000.0,2362000.0,4199000.0,,50899000.0,29655000.0,27966000.0,35566000.0,24905000.0,146521000.0,88361502.0,12671000.0,30153000.0,2304000.0,,2166000.0,4460000.0,6246000.0,1088000.0,,,,17044000.0,0.0,97597000.0,,,34584000.0,,51000.0,0.0,0.0,,-5143000.0,,86050000.0,13985000.0,-30172000.0,-522000.0,294831000.0,25000.0,88361502.0,23976000.0,-30172000.0,0.0,113000.0,349610000.0,344631000.0,0.0,4802000.0,0.139,11542000.0,830321000.0,349610000.0,336998000.0,350260000.0,121616000.0,480061000.0,424688000.0,251326000.0,36654000.0,146521000.0,1133000.0,0.0,0.0,,,3341000.0,,176898000.0
ZV.MI,2023-06-30,3M,EUR,99319000.0,140416000.0,-474607000.0,-835000.0,,,,103777000.0,-8099000.0,1292000.0,8926000.0,69524000.0,85962000.0,,10037000.0,59487000.0,-34253000.0,-6356000.0,5167000.0,2041000.0,3756000.0,4700000.0,9308000.0,-35803000.0,8926000.0,-53261000.0,341991000.0,0.0,-1484000.0,17016000.0,73242000.0,368439000.0,,87836000.0,87836000.0,225641000.0,4183000.0,14014000.0,14014000.0,14014000.0,13338000.0,,,44981000.0,,,49625000.0,63639000.0,1550000.0,69524000.0,1596383661.0,-88890000.0,104368000.0,60757000.0,-15000.0,2709000.0,4678000.0,141251000.0,748541000.0,66778000.0,,0.0,403000.0,403000.0,275000.0,275000.0,-4086000.0,,,-11406000.0,121839000.0,634105000.0,-15769000.0,,,,,0.0,4496000.0,1292000.0,204278000.0,205570000.0,,,127885000.0,2422000.0,449591000.0,1380206661.0,708000.0,-58000.0,0.0,-1484000.0,222590000.0,-1259000.0,44981000.0,44981000.0,45039000.0,44981000.0,44981000.0,45039000.0,45039000.0,-35000.0,-561000.0,,-29162000.0,,-561000.0,-29000.0,-901000.0,273934000.0,-8049000.0,-29162000.0,337313000.0,6971000.0,2395000.0,4216000.0,6283000.0,65407000.0,46598751.249441,68856000.0,36124000.0,30654000.0,140020000.0,88361502.0,,1676000.0,1969000.0,388000.0,2296000.0,,,1066000.0,25520000.0,141067000.0,2466000.0,16438000.0,0.0,128775000.0,,120000.0,49222000.0,140867000.0,,0.0,-35000.0,,-8064000.0,28695000.0,73242000.0,14014000.0,-33658000.0,-1484000.0,288559000.0,15000.0,88951500.0,4496000.0,-33658000.0,0.0,113000.0,341991000.0,337313000.0,-150248.750559,4183000.0,0.084982,17636000.0,788578000.0,546269000.0,293406000.0,342699000.0,109366000.0,445879000.0,420139000.0,220238000.0,50292000.0,140020000.0,3936000.0,-1768000.0,-1768000.0,5635000.0,589998.0,4825000.0,182000.0,142798000.0
ZV.MI,2023-09-30,3M,EUR,103919000.0,121659000.0,,,389000.0,88535865.0,0.237,69524000.0,-9920000.0,,8929000.0,85752000.0,100747000.0,0.0,,,16228000.0,-16598000.0,792000.0,-1169000.0,3667000.0,18757000.0,5449000.0,17253000.0,8929000.0,0.0,360696000.0,196000.0,-458000.0,,63575000.0,374269000.0,,96291000.0,96291000.0,233747000.0,4155000.0,14106000.0,14106000.0,14106000.0,14106000.0,89289362.0,0.235,20983000.0,,0.0,27800000.0,41906000.0,-1025000.0,85752000.0,1465209971.0,-17677000.0,,30809000.0,-8000.0,2681000.0,4304000.0,,,56274000.0,,0.0,2486000.0,2486000.0,424000.0,424000.0,599000.0,,,,138437000.0,456987000.0,-5799000.0,389000.0,,,,196000.0,,,,187885000.0,,,134747000.0,2479000.0,,1257765971.0,884000.0,-176000.0,0.0,-262000.0,10539000.0,498000.0,20983000.0,20983000.0,21159000.0,20983000.0,20983000.0,21159000.0,21159000.0,35000.0,-2062000.0,3180000.0,-45658000.0,,-2062000.0,28472000.0,933000.0,268520000.0,-9947000.0,,356392000.0,7242000.0,2224000.0,4136000.0,,41906000.0,20983000.0,40729000.0,35262000.0,21012000.0,119849000.0,88699998.0,11671000.0,31025000.0,1623000.0,,2095000.0,8215000.0,5635000.0,1612000.0,,,,14995000.0,0.0,106431000.0,,,25314000.0,,,0.0,35000.0,3180000.0,-9955000.0,,63575000.0,14106000.0,-17186000.0,-458000.0,307413000.0,8000.0,88699998.0,,,0.0,113000.0,360696000.0,356392000.0,0.0,4155000.0,0.164,1755000.0,797686000.0,360696000.0,284176000.0,361580000.0,98837000.0,436106000.0,423417000.0,202359000.0,27874000.0,119849000.0,2512000.0,0.0,0.0,,,5283000.0,,140522000.0
ZV.MI,2023-12-31,3M,EUR,94319000.0,100732000.0,-489601000.0,,,,,85752000.0,-14486000.0,14892000.0,8932000.0,67994000.0,74778000.0,0.0,24120000.0,43874000.0,-17758000.0,-19517000.0,4767000.0,-3045000.0,-12639000.0,6463000.0,-23971000.0,-19597000.0,8932000.0,0.0,388708000.0,218000.0,-2176000.0,22613000.0,55012000.0,376333000.0,5032000.0,103668000.0,108700000.0,246978000.0,5075000.0,10905000.0,12365000.0,12365000.0,10905000.0,,,26773000.0,,0.0,34547000.0,46912000.0,1839000.0,67994000.0,1447912382.0,-17634000.0,138640000.0,-1887000.0,29000.0,2725000.0,4474000.0,100732000.0,764514000.0,58565000.0,5493000.0,,2872000.0,2872000.0,500000.0,500000.0,-6587000.0,-3171000.0,,-16667000.0,157954000.0,640898000.0,-14562000.0,,,389000.0,142007000.0,218000.0,,9860000.0,148522000.0,158382000.0,,,142396000.0,2378000.0,452619000.0,1264483382.0,711000.0,173000.0,,-1958000.0,184196000.0,-768000.0,26773000.0,26773000.0,26600000.0,26773000.0,26773000.0,26600000.0,26600000.0,-574000.0,-3484000.0,-3180000.0,21728000.0,,-3484000.0,-28522000.0,3039000.0,274913000.0,-13847000.0,,384234000.0,6797000.0,2246000.0,4244000.0,,46683000.0,26580690.607735,12599000.0,32039000.0,26526000.0,113577000.0,88536163.0,,,1749000.0,,4065000.0,4287000.0,5553000.0,2400000.0,21327000.0,146518000.0,19545000.0,6784000.0,0.0,131941000.0,4607000.0,1531000.0,31675000.0,142764000.0,-101000.0,,-574000.0,-3180000.0,-13912000.0,35781000.0,55012000.0,12365000.0,-13272000.0,-2176000.0,338472000.0,65000.0,89319996.0,,,810000.0,112000.0,388708000.0,384234000.0,36690.607735,5075000.0,0.160221,16300000.0,809200000.0,537230000.0,267082000.0,389419000.0,87051000.0,419781000.0,432867000.0,172803000.0,34972000.0,113577000.0,16295000.0,229000.0,229000.0,,783833.0,7460000.0,200000.0,129355000.0
ZV.MI,2024-03-31,3M,EUR,90324000.0,122385000.0,,,389000.0,88654135.0,0.133,67994000.0,-12095000.0,,8932000.0,75510000.0,80384000.0,,,,7516000.0,6550000.0,-14364000.0,-454000.0,-2214000.0,-7189000.0,-17671000.0,7262000.0,8932000.0,0.0,400794000.0,0.0,-457000.0,,75077000.0,395155000.0,,106645000.0,106645000.0,239996000.0,1890000.0,13951000.0,13951000.0,13951000.0,13951000.0,88654135.0,0.133,11791000.0,,29684000.0,15763000.0,29714000.0,254000.0,75510000.0,1357418521.0,-14951000.0,,23973000.0,-21000.0,2730000.0,4464000.0,,,45710000.0,,0.0,2131000.0,2131000.0,445000.0,445000.0,-1260000.0,-766000.0,,,151404000.0,507439000.0,-13855000.0,389000.0,,,,0.0,0.0,,,141937000.0,,,116943000.0,2346000.0,,1173989521.0,662000.0,49000.0,0.0,-457000.0,31135000.0,-127000.0,11791000.0,11791000.0,11742000.0,11791000.0,11791000.0,11742000.0,11742000.0,-173000.0,-1686000.0,,-12548000.0,,-1686000.0,717000.0,-1781000.0,273321000.0,-11901000.0,-12548000.0,396330000.0,6527000.0,2247000.0,4290000.0,,29714000.0,11791000.0,36068000.0,34894000.0,10816000.0,120787000.0,88501353.0,39725000.0,27526000.0,1734000.0,,1686000.0,1026000.0,5553000.0,1313000.0,,,,4874000.0,0.0,105825000.0,,,13632000.0,,-32000.0,0.0,-173000.0,,-11922000.0,,75077000.0,13951000.0,-12548000.0,-457000.0,349748000.0,21000.0,89319996.0,0.0,-12548000.0,0.0,107000.0,400794000.0,396330000.0,0.0,1890000.0,0.139,1257000.0,797825000.0,400794000.0,248582000.0,401456000.0,109971000.0,396369000.0,402670000.0,156373000.0,15191000.0,120787000.0,15501000.0,0.0,0.0,,818643.0,7917000.0,,155159000.0
