symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,AvailableForSaleSecurities,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HedgingAssetsCurrent,InventoriesAdjustmentsAllowances,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,InvestmentsinJointVenturesatCost,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherInvestments,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital
ZV.MI,2022-12-31,3M,EUR,,,-454354000.0,,,19240000.0,,,,8999000.0,82436000.0,,,9716000.0,,4901000.0,,,,93345000.0,,,96319000.0,740292000.0,,-8907000.0,,,,389000.0,389000.0,119394000.0,14339000.0,211985000.0,,,,454429000.0,,226110000.0,,,,,,,,,5095000.0,,,6188000.0,6246000.0,18017000.0,138513000.0,34979000.0,,,4440000.0,1056000.0,137634000.0,28005000.0,,,,,,,,,,,,,,,461354.0,,0.0,
ZV.MI,2023-03-31,3M,EUR,96464000.0,145116000.0,,,389000.0,,8926000.0,103777000.0,120821000.0,,,8926000.0,349610000.0,,405633000.0,,100985000.0,100985000.0,228735000.0,,2675000.0,4979000.0,,,,,115483000.0,450595000.0,389000.0,,,,,,236013000.0,131123000.0,2506000.0,,650000.0,,277529000.0,344631000.0,6208000.0,2362000.0,4199000.0,,88361502.0,12671000.0,30153000.0,2304000.0,,4460000.0,6246000.0,,,,17044000.0,97597000.0,,,,,294831000.0,88361502.0,349610000.0,344631000.0,11542000.0,830321000.0,349610000.0,336998000.0,350260000.0,480061000.0,424688000.0,251326000.0,1133000.0,,,3341000.0,,176898000.0
ZV.MI,2023-06-30,3M,EUR,99319000.0,140416000.0,-474607000.0,-835000.0,,1292000.0,8926000.0,69524000.0,85962000.0,10037000.0,59487000.0,8926000.0,341991000.0,17016000.0,368439000.0,,87836000.0,87836000.0,225641000.0,104368000.0,2709000.0,4678000.0,141251000.0,748541000.0,,-11406000.0,121839000.0,634105000.0,,,,,1292000.0,204278000.0,205570000.0,127885000.0,2422000.0,449591000.0,708000.0,222590000.0,273934000.0,337313000.0,6971000.0,2395000.0,4216000.0,6283000.0,88361502.0,,1676000.0,1969000.0,388000.0,,,25520000.0,141067000.0,2466000.0,16438000.0,128775000.0,,120000.0,140867000.0,28695000.0,288559000.0,88951500.0,341991000.0,337313000.0,17636000.0,788578000.0,546269000.0,293406000.0,342699000.0,445879000.0,420139000.0,220238000.0,3936000.0,5635000.0,589998.0,4825000.0,182000.0,142798000.0
ZV.MI,2023-09-30,3M,EUR,103919000.0,121659000.0,,,389000.0,,8929000.0,85752000.0,100747000.0,,,8929000.0,360696000.0,,374269000.0,,96291000.0,96291000.0,233747000.0,,2681000.0,4304000.0,,,,,138437000.0,456987000.0,389000.0,,,,,,187885000.0,134747000.0,2479000.0,,884000.0,10539000.0,268520000.0,356392000.0,7242000.0,2224000.0,4136000.0,,88699998.0,11671000.0,31025000.0,1623000.0,,8215000.0,5635000.0,,,,14995000.0,106431000.0,,,,,307413000.0,88699998.0,360696000.0,356392000.0,1755000.0,797686000.0,360696000.0,284176000.0,361580000.0,436106000.0,423417000.0,202359000.0,2512000.0,,,5283000.0,,140522000.0
ZV.MI,2023-12-31,3M,EUR,94319000.0,100732000.0,-489601000.0,,,14892000.0,8932000.0,67994000.0,74778000.0,24120000.0,43874000.0,8932000.0,388708000.0,22613000.0,376333000.0,5032000.0,103668000.0,108700000.0,246978000.0,138640000.0,2725000.0,4474000.0,100732000.0,764514000.0,5493000.0,-16667000.0,157954000.0,640898000.0,,,389000.0,142007000.0,9860000.0,148522000.0,158382000.0,142396000.0,2378000.0,452619000.0,711000.0,184196000.0,274913000.0,384234000.0,6797000.0,2246000.0,4244000.0,,88536163.0,,,1749000.0,,4287000.0,5553000.0,21327000.0,146518000.0,19545000.0,6784000.0,131941000.0,4607000.0,1531000.0,142764000.0,35781000.0,338472000.0,89319996.0,388708000.0,384234000.0,16300000.0,809200000.0,537230000.0,267082000.0,389419000.0,419781000.0,432867000.0,172803000.0,16295000.0,,783833.0,7460000.0,200000.0,129355000.0
ZV.MI,2024-03-31,3M,EUR,90324000.0,122385000.0,,,389000.0,,8932000.0,75510000.0,80384000.0,,,8932000.0,400794000.0,,395155000.0,,106645000.0,106645000.0,239996000.0,,2730000.0,4464000.0,,,,,151404000.0,507439000.0,389000.0,,,,,,141937000.0,116943000.0,2346000.0,,662000.0,31135000.0,273321000.0,396330000.0,6527000.0,2247000.0,4290000.0,,88501353.0,39725000.0,27526000.0,1734000.0,,1026000.0,5553000.0,,,,4874000.0,105825000.0,,,,,349748000.0,89319996.0,400794000.0,396330000.0,1257000.0,797825000.0,400794000.0,248582000.0,401456000.0,396369000.0,402670000.0,156373000.0,15501000.0,,818643.0,7917000.0,,155159000.0
