symbol,asOfDate,periodType,currencyCode,BeginningCashPosition,CapitalExpenditure,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStockPayments,DeferredTax,Depreciation,DepreciationAndAmortization,EndCashPosition,FinancingCashFlow,FreeCashFlow,InterestPaidCFO,InvestingCashFlow,IssuanceOfDebt,LongTermDebtIssuance,LongTermDebtPayments,NetCommonStockIssuance,NetIncome,NetIncomeFromContinuingOperations,NetIntangiblesPurchaseAndSale,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,OperatingCashFlow,OtherNonCashItems,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RepaymentOfDebt,RepurchaseOfCapitalStock,TaxesRefundPaid
BELL.MI,2023-12-31,TTM,EUR,255366.0,-80438.0,-3552.0,54078.0,-2396988.0,2004814.0,-1692057.0,676401.0,-1411382.0,54078.0,-1.0,-17534.0,235237.0,235237.0,309444.0,1286140.0,-837062.0,-127124.0,-475438.0,2066957.0,2066957.0,-273134.0,-1.0,241000.0,376364.0,-61150.0,-395000.0,1286141.0,1793823.0,-19288.0,-507682.0,-756624.0,11730.0,37068.0,-61150.0,-395000.0,-19288.0,-273134.0,-1.0,17534.0
