symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,DerivativeProductLiabilities,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,InventoriesAdjustmentsAllowances,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCurrentAssets,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital
PHN.MI,2019-12-31,12M,EUR,,,,-729000.0,,,,,13736000.0,,,,,,,,,,116000.0,8000.0,,,,10854000.0,,,,,,,,,,,,,,,,,,,,330000.0,,,918000.0,,,,,,116000.0,,,,,,,,,,,,,,,,,8000.0,,,,
PHN.MI,2020-12-31,12M,EUR,6378000.0,13398000.0,-2260000.0,,472000.0,1123000.0,16455000.0,20804000.0,,16455000.0,1123000.0,37730000.0,3275000.0,40406000.0,219000.0,882000.0,1101000.0,11144000.0,120000.0,4000.0,1820000.0,2750000.0,5181000.0,,7059000.0,-152000.0,1894000.0,38917000.0,,254000.0,253000.0,305000.0,558000.0,254000.0,1018000.0,2113000.0,,4799000.0,32549000.0,851000.0,1255000.0,218000.0,9680977.0,,,2431000.0,,2219000.0,1029000.0,1896000.0,4349000.0,9117000.0,120000.0,790000.0,642000.0,226000.0,14072000.0,9680977.0,37730000.0,32549000.0,1624000.0,51709000.0,38035000.0,1659000.0,37730000.0,13979000.0,11303000.0,2835000.0,520000.0,4000.0,,,,29262000.0
PHN.MI,2021-12-31,12M,EUR,8491000.0,14287000.0,-2616000.0,,787000.0,1123000.0,29409000.0,33939000.0,,29409000.0,1123000.0,45082000.0,6138000.0,55519000.0,261000.0,559000.0,820000.0,16748000.0,154000.0,4000.0,2642000.0,2750000.0,5500000.0,,10988000.0,-232000.0,2865000.0,50641000.0,,254000.0,526000.0,5000000.0,5526000.0,254000.0,1475000.0,2830000.0,,8372000.0,39582000.0,1236000.0,2521000.0,221000.0,9680977.0,,,2750000.0,254000.0,2441000.0,1376000.0,2582000.0,4530000.0,14361000.0,,903000.0,644000.0,455000.0,13771000.0,9680977.0,45082000.0,39582000.0,943000.0,71356000.0,50082000.0,6346000.0,45082000.0,26274000.0,15837000.0,9526000.0,3429000.0,4000.0,,0.0,,38771000.0
PHN.MI,2022-12-31,12M,EUR,16885000.0,23355000.0,-3488000.0,,749000.0,1123000.0,22051000.0,26861000.0,,22051000.0,1123000.0,50948000.0,14923000.0,58727000.0,251000.0,3365000.0,3616000.0,25790000.0,137000.0,,4229000.0,17561000.0,21560000.0,,20543000.0,-400000.0,5261000.0,67925000.0,244000.0,4000.0,498000.0,13612000.0,14110000.0,4000.0,5414000.0,3132000.0,,17055000.0,29388000.0,1306000.0,3893000.0,244000.0,9642978.0,2881000.0,584000.0,3999000.0,1259000.0,2691000.0,1739000.0,-729000.0,4810000.0,21100000.0,375000.0,1902000.0,749000.0,1214000.0,15048000.0,9680977.0,50948000.0,29388000.0,2077000.0,100155000.0,64560000.0,17726000.0,50948000.0,49207000.0,41428000.0,23417000.0,1524000.0,,37999.0,2362000.0,218000.0,32937000.0
PHN.MI,2023-12-31,12M,EUR,16107000.0,20963000.0,-5311000.0,,1612000.0,1123000.0,18925000.0,25118000.0,,18925000.0,1123000.0,54407000.0,134000.0,58682000.0,370000.0,4215000.0,4585000.0,27648000.0,,,7481000.0,17561000.0,22542000.0,,31663000.0,-369000.0,8166000.0,80810000.0,,4000.0,1242000.0,22188000.0,23430000.0,4000.0,4458000.0,6734000.0,7478000.0,26352000.0,31865000.0,1524000.0,2500000.0,293000.0,9614992.0,,220000.0,4981000.0,,3019000.0,4374000.0,169000.0,6193000.0,22238000.0,498000.0,1630000.0,20421000.0,816000.0,12832000.0,9680977.0,54407000.0,31865000.0,2636000.0,112443000.0,76595000.0,28015000.0,54407000.0,58036000.0,53761000.0,30388000.0,3112000.0,,65985.0,4013000.0,238000.0,31034000.0
