symbol,asOfDate,periodType,currencyCode,AmortizationCashFlow,BeginningCashPosition,CapitalExpenditure,CapitalExpenditureReported,CashDividendsPaid,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStockDividendPaid,CommonStockIssuance,CommonStockPayments,Depreciation,DepreciationAndAmortization,EndCashPosition,FinancingCashFlow,FreeCashFlow,InvestingCashFlow,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermDebtIssuance,LongTermDebtPayments,NetCommonStockIssuance,NetIncome,NetIncomeFromContinuingOperations,NetIntangiblesPurchaseAndSale,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,OperatingCashFlow,PensionAndEmployeeBenefitExpense,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RepaymentOfDebt,RepurchaseOfCapitalStock,SaleOfIntangibles,SaleOfInvestment,SaleOfPPE,ShortTermDebtIssuance,ShortTermDebtPayments
PHN.MI,2019-12-31,12M,EUR,,,,-4863000.0,,,,,,,,,,-4840000.0,,,,,,,,,,,,,,,,,,,,,,-4863000.0,,,,,,,-4863000.0,,,,,,,
PHN.MI,2020-12-31,12M,EUR,,13751000.0,-1682000.0,,-4453000.0,2704000.0,-41000.0,-109000.0,218000.0,-1581000.0,-2304000.0,-4815000.0,2704000.0,-4453000.0,,,2338000.0,2338000.0,16455000.0,-8496000.0,10116000.0,-598000.0,,2000.0,,-981000.0,-29000.0,14072000.0,14072000.0,,0.0,-4743000.0,-981000.0,733000.0,731000.0,-1329000.0,-3762000.0,11798000.0,203000.0,,,0.0,-1682000.0,-4743000.0,,,,353000.0,2000.0,-3762000.0
PHN.MI,2021-12-31,12M,EUR,331000.0,16455000.0,-4987000.0,,-6486000.0,12954000.0,-971000.0,-68000.0,405000.0,5485000.0,-1091000.0,4455000.0,12954000.0,-6486000.0,67000.0,0.0,676000.0,1007000.0,29409000.0,-1916000.0,15426000.0,-5543000.0,67000.0,5090000.0,5090000.0,-717000.0,67000.0,13771000.0,13771000.0,83000.0,0.0,4373000.0,4373000.0,-185000.0,-639000.0,-4987000.0,-412000.0,20413000.0,798000.0,382000.0,,0.0,-4987000.0,-717000.0,0.0,83000.0,,83000.0,132000.0,-412000.0
PHN.MI,2022-12-31,12M,EUR,380000.0,29409000.0,-26157000.0,,-6852000.0,-7358000.0,-2396000.0,-1782000.0,1017000.0,5231000.0,-6282000.0,292000.0,-7358000.0,-6852000.0,31000.0,-2362000.0,765000.0,1145000.0,22051000.0,1891000.0,-8691000.0,-26715000.0,31000.0,15188000.0,15188000.0,-3775000.0,-2331000.0,15048000.0,15048000.0,-25890000.0,250000.0,11413000.0,11413000.0,-301000.0,-1075000.0,-23157000.0,,17466000.0,807000.0,174000.0,-26157000.0,,-23157000.0,-3775000.0,-2362000.0,267000.0,250000.0,,,
PHN.MI,2023-12-31,12M,EUR,493000.0,22051000.0,-13249000.0,,-7714000.0,-3126000.0,-2905000.0,-2185000.0,80000.0,810000.0,3185000.0,-4776000.0,-3126000.0,,,-1659000.0,1924000.0,2417000.0,18925000.0,-516000.0,-1157000.0,-14702000.0,,9779000.0,9779000.0,-351000.0,-1659000.0,12832000.0,12832000.0,-12697000.0,0.0,9428000.0,9428000.0,-1434000.0,-2005000.0,,,12092000.0,912000.0,707000.0,-13249000.0,,,-351000.0,-1659000.0,552000.0,0.0,,,
PHN.MI,2024-03-31,TTM,EUR,520000.0,14271000.0,-10397000.0,,,1212000.0,-804000.0,621000.0,326000.0,1619000.0,-1132000.0,-3430000.0,1212000.0,,,-66000.0,2321000.0,2841000.0,15483000.0,-191000.0,1525000.0,-10519000.0,,,,,-66000.0,10828000.0,10828000.0,-9829000.0,374000.0,,,-1943000.0,-946000.0,,,11922000.0,943000.0,740000.0,-10381000.0,,,,-66000.0,,,,,
