symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,AssetsHeldForSaleCurrent,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,Inventory,InvestedCapital,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherInvestments,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,Payables,PrepaidAssets,Properties,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,WorkingCapital
EUK.MI,2022-12-31,3M,EUR,5500000.0,3779000.0,-39598000.0,-2188000.0,0.0,93767000.0,28704000.0,3623000.0,3623000.0,3623000.0,28704000.0,29392000.0,10105000.0,12271000.0,3541000.0,2864000.0,6405000.0,18538000.0,18522000.0,18538000.0,5967000.0,159831000.0,0.0,47077000.0,90226000.0,14821000.0,105047000.0,2989000.0,0.0,14062000.0,120233000.0,10854000.0,1205000.0,406000.0,406000.0,1030000.0,22741628.0,3289000.0,2347000.0,16000.0,,106000.0,-1000.0,3628000.0,112465000.0,166000.0,9725000.0,0.0,34272000.0,443000.0,22741628.0,29392000.0,10854000.0,1414000.0,153382000.0,44213000.0,111452000.0,29392000.0,123990000.0,141112000.0,105452000.0,597000.0,-6267000.0
EUK.MI,2023-06-30,3M,EUR,4989000.0,3971000.0,-42929000.0,-2209000.0,,92797000.0,28704000.0,1200000.0,1200000.0,1200000.0,28704000.0,29102000.0,11669000.0,8977000.0,3953000.0,3256000.0,7209000.0,20423000.0,18522000.0,18535000.0,6180000.0,162833000.0,0.0,45589000.0,88844000.0,13231000.0,102075000.0,3221000.0,0.0,15287000.0,119904000.0,10567000.0,1116000.0,,390000.0,1026000.0,22741628.0,2352000.0,2590000.0,13000.0,,3000.0,,4704000.0,113562000.0,153000.0,10595000.0,102000.0,34381000.0,-293000.0,22741628.0,29102000.0,10567000.0,1199000.0,151990000.0,42333000.0,109284000.0,29102000.0,122888000.0,143011000.0,102465000.0,902000.0,-11446000.0
EUK.MI,2023-09-30,3M,EUR,,,,,,91820000.0,,4323000.0,4323000.0,,,,,,3985000.0,3806000.0,,,,,,,,19916000.0,87835000.0,16110000.0,103945000.0,,,15593000.0,,,,,,,22741628.0,,,,,,,,,,,,,,22741628.0,,,,,16110000.0,111736000.0,,,,,,
EUK.MI,2023-12-31,3M,EUR,6170000.0,4533000.0,-46662000.0,-2381000.0,,86553000.0,28704000.0,2332000.0,2332000.0,2332000.0,28704000.0,29915000.0,14507000.0,8910000.0,4364000.0,3859000.0,8223000.0,21232000.0,18665000.0,18675000.0,6914000.0,163751000.0,0.0,49190000.0,82189000.0,15416000.0,97605000.0,3238000.0,0.0,16943000.0,117089000.0,11240000.0,956000.0,352000.0,,1035000.0,22741628.0,631000.0,1675000.0,10000.0,2432000.0,5000.0,1000.0,3739000.0,109999000.0,73000.0,10937000.0,0.0,36007000.0,556000.0,22741628.0,29915000.0,11240000.0,1341000.0,149105000.0,45331000.0,105828000.0,29915000.0,119190000.0,140192000.0,97958000.0,1028000.0,-12322000.0
