symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,AssetsHeldForSaleCurrent,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,Inventory,InvestedCapital,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherInvestments,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,WorkingCapital
EUK.MI,2019-12-31,12M,EUR,,,,,0.0,,,,,2897000.0,,,,,,,,,,,,,,,,,,,1095000.0,,,,,,,,706000.0,,,,,-1000.0,,100000.0,,,,,,,4043000.0,,,,,,,,,,,,,,,,
EUK.MI,2020-12-31,12M,EUR,5896000.0,5188000.0,-27888000.0,-2963000.0,0.0,86635000.0,28704000.0,2638000.0,2638000.0,2573000.0,2638000.0,28704000.0,28246000.0,1163000.0,9985000.0,3228000.0,7566000.0,10794000.0,24105000.0,18522000.0,18539000.0,8151000.0,142334000.0,0.0,44501000.0,83407000.0,8689000.0,92096000.0,313000.0,2683000.0,0.0,13617000.0,114446000.0,9707000.0,2062000.0,,652000.0,647000.0,22741628.0,1208000.0,1765000.0,,17000.0,,581000.0,849000.0,4643000.0,104600000.0,164000.0,11425000.0,,7000.0,33888000.0,-1921000.0,22741628.0,28246000.0,9707000.0,780000.0,146261000.0,36935000.0,102890000.0,28246000.0,118015000.0,136275000.0,93910000.0,886000.0,-14120000.0
EUK.MI,2021-12-31,12M,EUR,5945000.0,3940000.0,-33094000.0,-2963000.0,0.0,89908000.0,28704000.0,7386000.0,7386000.0,,7386000.0,28704000.0,28816000.0,6892000.0,13627000.0,3436000.0,1355000.0,4791000.0,16501000.0,18522000.0,18543000.0,6903000.0,148245000.0,0.0,47855000.0,86472000.0,17684000.0,104156000.0,25000.0,2776000.0,0.0,11653000.0,115151000.0,10273000.0,1577000.0,,581000.0,1026000.0,22741628.0,1080000.0,978000.0,-1000.0,21000.0,,152000.0,-2000.0,3905000.0,104773000.0,220000.0,10641000.0,,8000.0,33804000.0,570000.0,22741628.0,28816000.0,10273000.0,993000.0,150077000.0,46500000.0,108947000.0,28816000.0,121261000.0,136449000.0,104760000.0,791000.0,-2874000.0
EUK.MI,2022-12-31,12M,EUR,5500000.0,3779000.0,-39598000.0,-2188000.0,0.0,93767000.0,28704000.0,3623000.0,3623000.0,,3623000.0,28704000.0,29392000.0,10105000.0,12271000.0,3541000.0,2864000.0,6405000.0,18538000.0,18522000.0,18538000.0,5967000.0,159831000.0,0.0,47077000.0,90226000.0,14821000.0,105047000.0,,2989000.0,0.0,14062000.0,120233000.0,10854000.0,1205000.0,406000.0,406000.0,1030000.0,22741628.0,3289000.0,2347000.0,,16000.0,,106000.0,-1000.0,3628000.0,112465000.0,166000.0,9725000.0,,0.0,34272000.0,443000.0,22741628.0,29392000.0,10854000.0,1414000.0,153382000.0,44213000.0,111452000.0,29392000.0,123990000.0,141112000.0,105452000.0,597000.0,-6267000.0
EUK.MI,2023-12-31,12M,EUR,6170000.0,4533000.0,-46662000.0,-2381000.0,,86553000.0,28704000.0,2332000.0,2332000.0,,2332000.0,28704000.0,29915000.0,14507000.0,8910000.0,4364000.0,3859000.0,8223000.0,21232000.0,18665000.0,18675000.0,6914000.0,163751000.0,0.0,49190000.0,82189000.0,15416000.0,97605000.0,,3238000.0,0.0,16943000.0,117089000.0,11240000.0,956000.0,352000.0,,1035000.0,22741628.0,631000.0,1675000.0,,10000.0,2432000.0,5000.0,1000.0,3739000.0,109999000.0,73000.0,10937000.0,,0.0,36007000.0,556000.0,22741628.0,29915000.0,11240000.0,1341000.0,149105000.0,45331000.0,105828000.0,29915000.0,119190000.0,140192000.0,97958000.0,1028000.0,-12322000.0
