symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,Amortization,AmortizationCashFlow,AssetsHeldForSaleCurrent,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalExpenditureReported,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockEquity,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancingCashFlow,FreeCashFlow,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,Inventory,InvestedCapital,InvestingCashFlow,IssuanceOfDebt,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,NetBusinessPurchaseAndSale,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherInvestments,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionAndEmployeeBenefitExpense,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfInvestment,PurchaseOfPPE,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,RetainedEarnings,SaleOfBusiness,SaleOfInvestment,ShareIssued,ShortTermDebtIssuance,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WorkingCapital,WriteOff
EUK.MI,2019-12-31,12M,EUR,,,,,,,0.0,,,,,-2652000.0,,,,,2897000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1095000.0,,,,,,,,,,,,,,,0.0,,,,-47000.0,,,400000.0,,,,706000.0,,,,,,,,,-1000.0,,,-1000.0,,100000.0,,,,452000.0,,,,,7000.0,,,,4043000.0,,,,,,0.0,,,,184000.0,,,,,0.0,,400000.0,-7000.0,,,,,,,,,,,,,,,,,,-7000.0,-7000.0,,0.0
EUK.MI,2020-12-31,12M,EUR,5896000.0,5188000.0,-27888000.0,-2963000.0,0.0,12000.0,0.0,22741628.0,-0.0845,2980000.0,-5406000.0,,86635000.0,28704000.0,2638000.0,2638000.0,2573000.0,2638000.0,-341000.0,0.0,2412000.0,878000.0,-3104000.0,71000.0,257000.0,-341000.0,28704000.0,28246000.0,1163000.0,13423000.0,9985000.0,3228000.0,7566000.0,10794000.0,24105000.0,194000.0,6144000.0,6156000.0,6156000.0,6156000.0,22741628.0,-0.0845,-1921000.0,1474000.0,7630000.0,2639000.0,122697623.0,-1712000.0,1271000.0,18522000.0,18539000.0,8151000.0,142334000.0,33567000.0,3104000.0,3104000.0,140000.0,140000.0,0.0,44501000.0,-5306000.0,1250000.0,83407000.0,8689000.0,92096000.0,1250000.0,-1471000.0,313000.0,2683000.0,25470623.0,0.0,,13617000.0,-1921000.0,-1921000.0,-1920000.0,-1000.0,-1921000.0,-1920000.0,-1920000.0,-1921000.0,-2964000.0,100000.0,-221000.0,-221000.0,-2964000.0,1700000.0,114446000.0,-5406000.0,,9707000.0,2062000.0,,652000.0,647000.0,7630000.0,-1920000.0,6677000.0,32234000.0,1333000.0,46990000.0,22741628.0,,1208000.0,1765000.0,,17000.0,,2680000.0,581000.0,849000.0,1578000.0,767000.0,4643000.0,104600000.0,164000.0,,0.0,11425000.0,-57000.0,,7000.0,-1630000.0,33888000.0,-808000.0,,,-5406000.0,13423000.0,6156000.0,199000.0,199000.0,-1471000.0,-1921000.0,,100000.0,22741628.0,,0.0,28246000.0,9707000.0,0.0,290000.0,0.24,780000.0,146261000.0,36935000.0,102890000.0,28246000.0,45657000.0,118015000.0,136275000.0,93910000.0,1334000.0,46990000.0,886000.0,0.0,0.0,-14120000.0,0.0
EUK.MI,2021-12-31,12M,EUR,5945000.0,3940000.0,-33094000.0,-2963000.0,13000.0,5000.0,0.0,22709163.0,0.0251,2639000.0,-306000.0,,89908000.0,28704000.0,7386000.0,7386000.0,,7386000.0,4747000.0,0.0,-92000.0,-2498000.0,-2526000.0,1248000.0,-3868000.0,4746000.0,28704000.0,28816000.0,6892000.0,12190000.0,13627000.0,3436000.0,1355000.0,4791000.0,16501000.0,485000.0,6125000.0,6130000.0,6131000.0,6118000.0,22709163.0,0.0251,570000.0,4590000.0,10721000.0,7386000.0,142551222.0,-562000.0,5308000.0,18522000.0,18543000.0,6903000.0,148245000.0,32989000.0,3209000.0,3209000.0,50000.0,50000.0,0.0,47855000.0,-306000.0,10333000.0,86472000.0,17684000.0,104156000.0,10333000.0,-7635000.0,25000.0,2776000.0,40821222.0,0.0,0.0,11653000.0,570000.0,570000.0,570000.0,0.0,570000.0,570000.0,570000.0,570000.0,-3159000.0,,-7635000.0,-7635000.0,-3159000.0,-1000.0,115151000.0,-306000.0,,10273000.0,1577000.0,,581000.0,1026000.0,10721000.0,570000.0,5614000.0,28448000.0,4541000.0,45179000.0,22741628.0,1000.0,1080000.0,978000.0,-1000.0,21000.0,,2664000.0,152000.0,-2000.0,2910000.0,799000.0,3905000.0,104773000.0,220000.0,,0.0,10641000.0,-84000.0,,8000.0,1381000.0,33804000.0,-280000.0,,,-306000.0,12190000.0,6130000.0,,259000.0,-7635000.0,570000.0,0.0,,22741628.0,,,28816000.0,10273000.0,0.0,811000.0,0.24,993000.0,150077000.0,46500000.0,108947000.0,28816000.0,40638000.0,121261000.0,136449000.0,104760000.0,4540000.0,45179000.0,791000.0,,,-2874000.0,
EUK.MI,2022-12-31,12M,EUR,5500000.0,3779000.0,-39598000.0,-2188000.0,6000.0,6000.0,0.0,22717949.0,0.0195,7386000.0,-4153000.0,,93767000.0,28704000.0,3623000.0,3623000.0,,3623000.0,-3763000.0,0.0,-2567000.0,904000.0,-3255000.0,896000.0,-4022000.0,-3763000.0,28704000.0,29392000.0,10105000.0,15009000.0,12271000.0,3541000.0,2864000.0,6405000.0,18538000.0,378000.0,6461000.0,6467000.0,6467000.0,6461000.0,22717949.0,0.0195,443000.0,4406000.0,10873000.0,3623000.0,129626326.0,-4791000.0,1028000.0,18522000.0,18538000.0,5967000.0,159831000.0,32033000.0,3386000.0,3386000.0,557000.0,557000.0,0.0,47077000.0,-4153000.0,0.0,90226000.0,14821000.0,105047000.0,0.0,-1402000.0,,2989000.0,28313326.0,0.0,0.0,14062000.0,443000.0,443000.0,443000.0,0.0,443000.0,443000.0,443000.0,443000.0,-2829000.0,,-1402000.0,-1402000.0,-2829000.0,144000.0,120233000.0,-4153000.0,,10854000.0,1205000.0,406000.0,406000.0,1030000.0,10873000.0,443000.0,5181000.0,28186000.0,3847000.0,47042000.0,22741628.0,1000.0,3289000.0,2347000.0,,16000.0,,2812000.0,106000.0,-1000.0,2272000.0,669000.0,3628000.0,112465000.0,166000.0,,0.0,9725000.0,-137000.0,,0.0,1020000.0,34272000.0,-25000.0,0.0,,-4153000.0,15009000.0,6467000.0,,227000.0,-1402000.0,443000.0,0.0,,22741628.0,,,29392000.0,10854000.0,0.0,577000.0,0.24,1414000.0,153382000.0,44213000.0,111452000.0,29392000.0,43195000.0,123990000.0,141112000.0,105452000.0,3849000.0,47042000.0,597000.0,,,-6267000.0,
EUK.MI,2023-12-31,12M,EUR,6170000.0,4533000.0,-46662000.0,-2381000.0,6000.0,6000.0,,22741628.0,0.0244,3623000.0,-6489000.0,,86553000.0,28704000.0,2332000.0,2332000.0,,2332000.0,-1290000.0,0.0,2789000.0,303000.0,-2107000.0,-907000.0,78000.0,-1291000.0,28704000.0,29915000.0,14507000.0,15098000.0,8910000.0,4364000.0,3859000.0,8223000.0,21232000.0,248000.0,7107000.0,7113000.0,7113000.0,7107000.0,22741628.0,0.0244,556000.0,5294000.0,12407000.0,2333000.0,120817197.0,-2447000.0,3588000.0,18665000.0,18675000.0,6914000.0,163751000.0,34352000.0,4015000.0,4015000.0,82000.0,82000.0,0.0,49190000.0,-8921000.0,3787000.0,82189000.0,15416000.0,97605000.0,3787000.0,-2222000.0,,3238000.0,21195197.0,0.0,-2432000.0,16943000.0,556000.0,556000.0,556000.0,0.0,556000.0,556000.0,556000.0,556000.0,-3933000.0,,1565000.0,1565000.0,-3933000.0,,117089000.0,-6489000.0,,11240000.0,956000.0,352000.0,,1035000.0,12407000.0,556000.0,10077000.0,29140000.0,5212000.0,49450000.0,22741628.0,1000.0,631000.0,1675000.0,,10000.0,2432000.0,1994000.0,5000.0,1000.0,,962000.0,3739000.0,109999000.0,73000.0,,0.0,10937000.0,-65000.0,,0.0,1279000.0,36007000.0,0.0,-2432000.0,,-6489000.0,15098000.0,7113000.0,,222000.0,-2222000.0,556000.0,0.0,,22741628.0,,,29915000.0,11240000.0,0.0,724000.0,0.24,1341000.0,149105000.0,45331000.0,105828000.0,29915000.0,44238000.0,119190000.0,140192000.0,97958000.0,5212000.0,49450000.0,1028000.0,,,-12322000.0,
