symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,FinishedGoods,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,InventoriesAdjustmentsAllowances,Inventory,InvestedCapital,InvestmentinFinancialAssets,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherInventories,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,Payables,PrepaidAssets,Properties,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,WorkingCapital
TKF.MI,2020-12-31,12M,EUR,6492650.0,179780.0,-3479665.0,0.0,-809.0,479103.0,10151104.0,8067866.0,1000000.0,15405808.0,15405808.0,15388541.0,17267.0,1000000.0,11838234.0,73285.0,27322056.0,1483823.0,1477061.0,2960884.0,14123506.0,10981873.0,15185.0,180589.0,13230574.0,-300000.0,10981873.0,17431153.0,479103.0,739341.0,6584043.0,4115858.0,10699901.0,42531.0,1798475.0,0.0,9750909.0,11823049.0,1543811.0,52257.0,692147.0,479103.0,15625000.0,-1000.0,216754.0,15185.0,,409494.0,58000.0,1373693.0,468369.0,8618.0,10826980.0,728755.0,0.0,4549084.0,15625000.0,11838234.0,11823049.0,17222.0,39111065.0,15954092.0,13660785.0,11838234.0,27272831.0,11789008.0,13149325.0,2960637.0,1604489.0,13198550.0
TKF.MI,2021-12-31,12M,EUR,4802660.0,227184.0,-5177665.0,11682808.0,-315091.0,424478.0,10523479.0,6946520.0,1562480.0,26455694.0,26455694.0,26385815.0,69879.0,1562480.0,23654135.0,0.0,36921226.0,1514716.0,2951044.0,4465760.0,12056983.0,9541166.0,23057.0,542275.0,13188023.0,-500000.0,9541166.0,29829844.0,424478.0,118141.0,5431804.0,3224665.0,8656469.0,42531.0,1911203.0,0.0,8010358.0,23631078.0,1261777.0,108.0,929803.0,424478.0,15624800.0,1.0,189372.0,23057.0,1.0,1.0,94500.0,262048.0,635200.0,11313.0,7299890.0,1300.0,0.0,5639312.0,15624800.0,23654135.0,23631078.0,684568.0,46640898.0,26878800.0,13122229.0,23654135.0,22986763.0,9719671.0,10929780.0,2235182.0,1206369.0,24864243.0
TKF.MI,2022-12-31,12M,EUR,6094556.0,392885.0,-5527353.0,11682808.0,-77434.0,641277.0,14191127.0,8980100.0,1562480.0,19479276.0,19479276.0,19205288.0,273988.0,1562480.0,24380853.0,,34431804.0,2132292.0,2651465.0,4783757.0,13579450.0,12112228.0,23025.0,470319.0,16265709.0,,12112228.0,27032318.0,641277.0,118141.0,6847808.0,0.0,6847808.0,52000.0,188504.0,,10738356.0,24357828.0,962854.0,108.0,991393.0,641277.0,15624800.0,3.0,60400.0,23025.0,1788796.0,-1.0,139449.0,788454.0,1886078.0,428004.0,8566660.0,1788796.0,0.0,4648872.0,15624800.0,24380853.0,24357828.0,230615.0,46797316.0,24380853.0,11631565.0,24380853.0,22416463.0,12365511.0,8837013.0,1683650.0,806255.0,20852354.0
TKF.MI,2023-12-31,12M,EUR,2793441.0,258567.0,-7375486.0,11682808.0,,741476.0,14695432.0,8071055.0,1562480.0,17143901.0,17143901.0,,,1562480.0,24359115.0,,30545533.0,2590193.0,2147108.0,4737301.0,10191078.0,11953069.0,16677.0,,17112142.0,,11953069.0,26506223.0,741476.0,,5480862.0,0.0,5480862.0,77000.0,232978.0,,9736656.0,24342438.0,877265.0,19073.0,1227045.0,,15624800.0,,48286.0,16677.0,,1.0,159300.0,1168839.0,2183732.0,115363.0,5298597.0,357501.0,0.0,2138718.0,15624800.0,24359115.0,24342438.0,717132.0,41917608.0,24359115.0,10218163.0,24359115.0,17558493.0,11372075.0,7367415.0,1336317.0,404135.0,20354455.0
