symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,AmortizationCashFlow,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockEquity,CommonStockIssuance,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancingCashFlow,FinishedGoods,FreeCashFlow,GainLossOnInvestmentSecurities,GainLossOnSaleOfPPE,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,InterestReceivedCFO,InventoriesAdjustmentsAllowances,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,IssuanceOfCapitalStock,IssuanceOfDebt,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetForeignCurrencyExchangeGainLoss,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPropertiesPurchaseAndSale,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherInventories,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherunderPreferredStockDividend,Payables,PensionAndEmployeeBenefitExpense,PrepaidAssets,PretaxIncome,Properties,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfInvestmentProperties,PurchaseOfPPE,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfPPE,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,WorkingCapital,WriteOff
TKF.MI,2019-12-31,12M,EUR,,,,,,,,,,,,,,,,,,,,,,,,62000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-686000.0,0.0,,,,,,,,,,,,,,,,,,,,30000.0,,,,,,,,,,,,,,,,,,,,,0.0,-686000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TKF.MI,2020-12-31,12M,EUR,6492650.0,179780.0,-3479665.0,0.0,-809.0,2267.0,2267.0,479103.0,15625000.0,0.244194,12602274.0,10151104.0,-1966193.0,8067866.0,1000000.0,15405808.0,15405808.0,-1000000.0,15388541.0,17267.0,2803533.0,-3655319.0,41020.0,-79000.0,423470.0,201416.0,-2989413.0,2803533.0,1000000.0,11838234.0,590000.0,73285.0,11623300.0,27322056.0,1483823.0,1477061.0,2960884.0,14123506.0,,1466317.0,1468584.0,1468584.0,1466317.0,15625000.0,0.244194,3815524.0,5223344.0,6691928.0,15405807.0,,3070435.0,10981873.0,-226886.0,51784.0,-450000.0,15185.0,180589.0,13230574.0,9557109.0,,238266.0,238266.0,50201.0,50201.0,-37705.0,,-300000.0,10981873.0,17431153.0,-2006209.0,479103.0,590000.0,5302170.0,739341.0,6584043.0,4115858.0,10699901.0,5302170.0,-842832.0,42531.0,1798475.0,,0.0,0.0,-100000.0,590000.0,-205153.0,3815524.0,3815524.0,3815524.0,3815524.0,3815524.0,4985078.0,3815524.0,-12772.0,-194687.0,-1953000.0,-100000.0,4459338.0,4459338.0,-194687.0,56429.0,32883.0,9750909.0,-1926320.0,11823049.0,1543811.0,52257.0,692147.0,479103.0,6443357.0,3625270.484167,1739307.0,5488588.0,4068521.0,21180409.0,15625000.0,1000.0,-1000.0,216754.0,15185.0,,102952.0,409494.0,58000.0,657513.0,246434.0,1373693.0,468369.0,8618.0,0.0,10826980.0,144923.0,728755.0,4985078.0,0.0,-100000.0,-12772.0,-100000.0,-1953000.0,-1953421.0,11623300.0,1468584.0,99062.0,99062.0,-842832.0,198259.0,4549084.0,27101.0,15625000.0,-250048.0,11838234.0,11823049.0,58317.484167,1169554.0,0.234611,17222.0,-1383531.0,39111065.0,15954092.0,13660785.0,11838234.0,17111888.0,27272831.0,11789008.0,13149325.0,5026395.0,6622.0,21180409.0,2960637.0,248571.0,248571.0,1604489.0,13198550.0,51789.0
TKF.MI,2021-12-31,12M,EUR,4802660.0,227184.0,-5177665.0,11682808.0,-315091.0,5040.0,5040.0,424478.0,10910939.0,0.52,15405808.0,10523479.0,-412606.0,6946520.0,1562480.0,26455694.0,26455694.0,-6800000.0,26385815.0,69879.0,11050178.0,2248206.0,332502.0,-651140.0,-2378741.0,-797490.0,-595523.0,11057506.0,1562480.0,23654135.0,11995580.0,0.0,13873490.0,36921226.0,1514716.0,2951044.0,4465760.0,12056983.0,,1823569.0,1828609.0,1828609.0,1823569.0,10910939.0,0.52,5639312.0,7498706.0,9327315.0,26455986.0,60095756.0,4284648.0,9541166.0,6066207.0,,-17600.0,23057.0,542275.0,13188023.0,13089931.0,,301640.0,301640.0,42784.0,42784.0,-488243.0,,-500000.0,9541166.0,29829844.0,294045.0,424478.0,11995580.0,1754700.0,118141.0,5431804.0,3224665.0,8656469.0,1754700.0,-1171910.0,42531.0,1911203.0,67889756.0,0.0,0.0,0.0,11995580.0,217361.0,5639312.0,5639312.0,5639312.0,5639312.0,5639312.0,7197066.0,5639312.0,-12913.0,-273257.0,,,582790.0,582790.0,-273257.0,,,8010358.0,306958.0,23631078.0,1261777.0,108.0,929803.0,424478.0,9285942.0,5606893.887293,6478813.0,6429309.0,6660622.0,26963421.0,15624800.0,-7328.0,1.0,189372.0,23057.0,1.0,-43138.0,1.0,94500.0,985690.0,212518.0,262048.0,635200.0,11313.0,0.0,7299890.0,291055.0,1300.0,7197066.0,0.0,0.0,-12913.0,,,-399693.0,13873490.0,1828609.0,77075.0,77075.0,-1171910.0,289315.0,5639312.0,706651.0,15624800.0,-289315.0,23654135.0,23631078.0,8954.887293,1557753.0,0.216443,684568.0,-2148531.0,46640898.0,26878800.0,13122229.0,23654135.0,20302799.0,22986763.0,9719671.0,10929780.0,7687683.0,14401.0,26963421.0,2235182.0,41373.0,41373.0,1206369.0,24864243.0,0.0
TKF.MI,2022-12-31,12M,EUR,6094556.0,392885.0,-5527353.0,11682808.0,-77434.0,6133.0,1820981.0,641277.0,15624800.0,0.22,26455694.0,14191127.0,-770976.0,8980100.0,1562480.0,19479276.0,19479276.0,-2773670.0,19205288.0,273988.0,-6976418.0,-4359857.0,127071.0,,1527406.0,-232709.0,-2938089.0,-6976418.0,1562480.0,24380853.0,0.0,,17183193.0,34431804.0,2132292.0,2651465.0,4783757.0,13579450.0,229.0,373659.0,2194640.0,2185171.0,2179038.0,15624800.0,0.22,3485195.0,4873694.0,7068334.0,19479276.0,54478167.0,-8542046.0,12112228.0,1559273.0,,0.0,23025.0,470319.0,16265709.0,12714152.0,0.0,271571.0,271571.0,66054.0,66054.0,-32758.0,,,12112228.0,27032318.0,-764621.0,641277.0,0.0,2121959.0,118141.0,6847808.0,0.0,6847808.0,2121959.0,-5646202.0,52000.0,188504.0,67811632.0,,,,0.0,154713.0,3485195.0,3485195.0,3485195.0,3485195.0,3485195.0,4602124.0,3485195.0,-6100.0,-244405.0,,,-3524243.0,-3524243.0,-244405.0,,1.0,10738356.0,-758522.0,24357828.0,962854.0,108.0,991393.0,641277.0,7309436.0,3667781.872143,2330249.0,8196939.0,4517213.0,29897345.0,15624800.0,-3.0,3.0,60400.0,23025.0,1788796.0,241353.0,-1.0,139449.0,722307.0,330837.0,788454.0,1886078.0,428004.0,0.0,8566660.0,250823.0,1788796.0,4602123.0,0.0,,-6100.0,,,-764876.0,17183193.0,2194640.0,297869.0,297869.0,-5646202.0,250823.0,4648872.0,6354.0,15624800.0,-250823.0,24380853.0,24357828.0,-58515.127857,1116929.0,0.242699,230615.0,-2005980.0,46797316.0,24380853.0,11631565.0,24380853.0,25380132.0,22416463.0,12365511.0,8837013.0,4998417.0,38888.0,29897345.0,1683650.0,-241102.0,-241102.0,806255.0,20852354.0,
TKF.MI,2023-12-31,12M,EUR,2793441.0,258567.0,-7375486.0,11682808.0,,6348.0,2794653.0,741476.0,15624800.0,0.06,19479276.0,14695432.0,-875629.0,8071055.0,1562480.0,17143901.0,17143901.0,-937488.0,,,-2335374.0,-194065.0,-80350.0,,-1341520.0,445984.0,-1169951.0,-2335375.0,1562480.0,24359115.0,0.0,,19955208.0,30545533.0,2590193.0,2147108.0,4737301.0,10191078.0,1244.0,575774.0,3370427.0,3069886.0,3063538.0,15624800.0,0.06,975041.0,1807302.0,5177729.0,17143901.0,11681054.0,-3845430.0,11953069.0,1507854.0,23410.0,,16677.0,,17112142.0,9839974.0,300542.0,263754.0,263754.0,271760.0,271760.0,6865.0,6865.0,,11953069.0,26506223.0,-873428.0,741476.0,0.0,0.0,,5480862.0,0.0,5480862.0,0.0,-504357.0,77000.0,232978.0,15156056.0,,,,0.0,19072.0,975041.0,975041.0,975041.0,975041.0,975041.0,1543548.0,975041.0,0.0,-62413.0,,,-504357.0,-504357.0,-62413.0,-1.0,-1.0,9736656.0,-873427.0,24342438.0,877265.0,19073.0,1227045.0,,5750914.0,1337114.808136,2383483.0,10152331.0,-312357.0,29795182.0,15624800.0,,,48286.0,16677.0,,-429458.0,1.0,159300.0,2456214.0,452010.0,1168839.0,2183732.0,115363.0,0.0,5298597.0,305647.0,357501.0,1543548.0,0.0,,0.0,,,-875629.0,19955208.0,3370427.0,404017.0,404017.0,-504357.0,315066.0,2138718.0,2202.0,15624800.0,-615608.0,24359115.0,24342438.0,-211111.191864,568508.0,0.368312,717132.0,-1100232.0,41917608.0,24359115.0,10218163.0,24359115.0,30107539.0,17558493.0,11372075.0,7367415.0,1528249.0,70419.0,29795182.0,1336317.0,-573185.0,-573185.0,404135.0,20354455.0,
