symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,Amortization,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockIssuance,CostOfRevenue,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendReceivedCFO,EBIT,EBITDA,EndCashPosition,EnterpriseValue,EnterprisesValueEBITDARatio,FinancialAssets,FinancingCashFlow,FinishedGoods,FixedAssetsRevaluationReserve,FreeCashFlow,GeneralAndAdministrativeExpense,GoodwillAndOtherIntangibleAssets,GrossPPE,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestPaidCFO,InterestReceivedCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinSubsidiariesatCost,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredRevenue,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherunderPreferredStockDividend,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfInvestment,SaleOfPPE,SellingAndMarketingExpense,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,WorkInProcess,WorkingCapital,WriteOff
U24.MI,2019-12-31,12M,EUR,,,,,,5253151.0,-0.334729,,,,,,,1138.0,,,,,,,,,,,,5072000.0,,,,,,,,,,,,5253151.0,-0.334729,,,,,,,,,,,,,112000.0,,,,,,,,,,,,,500000.0,5072000.0,,,,,,500000.0,3600.0,,,,5072000.0,,,,,,,,,,,-812386.0,,,,,,,,,,,,,,,,,-1.0,,,,,,,34329.0,,,,,,,98800.0,,-812386.0,,,,,,,,,,,,282000.0,394000.0,,,,,,,,,,,,,,,,,,2992.0,,,,,,,,,298800.0
U24.MI,2020-12-31,12M,EUR,309528.0,293545.0,-19208.0,4792750.0,590334.0,7393750.0,-0.328759,1080105.0,-26999.0,4247800.0,186959.0,186959.0,186959.0,0.0,305555.0,-893654.0,,-170724.0,151359.0,149224.0,435414.0,-893654.0,4247800.0,,6607787.0,,1312204.0,1308747.0,25828.0,25828.0,797591.0,283.0,597081.0,597081.0,597081.0,6747.0,,7393750.0,-0.328759,-2430763.0,,-2429809.0,-1832728.0,186959.0,6294712.0,-3.434613,,14169.0,,,-907823.0,152046.0,6273540.0,46015.0,-1061002.0,,749.0,749.0,-96.0,96.0,,6746363.0,-26999.0,,0.0,,,112748.0,112748.0,,,0.0,,6715054.0,47379.0,-1922.0,,,-2430763.0,-2430763.0,-2430841.0,-2430763.0,-2430763.0,-2430841.0,-2430841.0,-23000.0,-749.0,,14169.0,,-749.0,26807.0,-3999.0,14169.0,334247.0,292451.0,43589.0,-1308103.0,-2032048.0,-880824.0,845027.0,-1906029.0,251202.0,7393750.0,508.0,6273540.0,17618.0,,,8215.0,87937.0,,330495.0,0.0,422782.0,12268.0,,-2430558.0,,-23000.0,,-3999.0,,1312204.0,597081.0,152046.0,152046.0,,24625.0,-2432763.0,,0.0,,152046.0,7393750.0,-524625.0,6607787.0,334247.0,-125910.0,283.0,0.24,497748.0,,7609094.0,6720535.0,138576.0,6655166.0,2157231.0,953928.0,6300347.0,156337.0,,251202.0,25317.0,-524625.0,-524625.0,,,,511156.0,500000.0
U24.MI,2021-12-31,12M,EUR,1051943.0,578779.0,-30248.0,2966664.0,788501.0,8733878.0,-0.151534,186959.0,-835853.0,5017720.0,63692.0,63692.0,63692.0,0.0,-117199.0,-123267.0,0.0,-729802.0,748415.0,-204071.0,-302657.0,-123267.0,5017720.0,0.0,6660902.0,0.0,926231.0,1053531.0,15045.0,15045.0,1354927.0,0.0,795259.0,795259.0,795258.0,6757.0,0.0,8733878.0,-0.151534,-1323482.0,0.0,-1320001.0,-524742.0,63692.0,6408866.0,-12.213366,0.0,11663.0,0.0,0.0,-137261.0,166060.0,7109393.0,51393.0,-183749.0,0.0,3481.0,3481.0,-3481.0,,0.0,6801524.0,-833522.0,0.0,0.0,0.0,11663.0,125577.0,125577.0,11663.0,0.0,0.0,,6484648.0,0.0,0.0,0.0,76930.0,-1323482.0,-1323482.0,-1323482.0,-1323482.0,-1323482.0,-1323482.0,-1323482.0,-835853.0,-3481.0,0.0,11663.0,11663.0,-3481.0,21146.0,2331.0,11663.0,-448491.0,,42663.0,-496051.0,-1294791.0,698592.0,1107559.0,-1291308.0,742482.0,8733878.0,,7109393.0,1394904.0,,1.0,49135.0,70804.0,,183989.0,0.0,1115307.0,4751.0,0.0,-1323482.0,0.0,-835853.0,0.0,0.0,0.0,926231.0,795259.0,166060.0,166060.0,0.0,28691.0,-1323482.0,0.0,2331.0,,166060.0,8733878.0,-28691.0,6660902.0,-448491.0,0.0,0.0,0.0,227071.0,0.0,8184069.0,6786479.0,140622.0,6660902.0,2033790.0,1523167.0,7130539.0,168240.0,,742482.0,-7440.0,-28691.0,-28691.0,,,0.0,-301396.0,0.0
U24.MI,2022-12-31,12M,EUR,622803.0,632145.0,-43672.0,1643182.0,466460.0,11309513.0,-0.463272,63692.0,-412673.0,6882185.0,124147.0,124147.0,124147.0,0.0,-64611.0,60455.0,0.0,341486.0,-391156.0,-16595.0,-130876.0,60455.0,6882185.0,0.0,3285981.0,1864465.0,2212707.0,1003773.0,49361.0,49361.0,1139488.0,0.0,482970.0,482970.0,482970.0,16510.0,0.0,11309513.0,-0.463272,-5239386.0,0.0,-5230274.0,-4747304.0,124147.0,4600538.0,-0.969084,0.0,1837151.0,0.0,0.0,-1176696.0,146461.0,3477215.0,113632.0,-85382.0,4307930.0,9112.0,9112.0,9092.0,,0.0,3399289.0,-1012673.0,0.0,0.0,1864465.0,,63947.0,63947.0,,-33485.0,0.0,,4627868.0,0.0,0.0,1864465.0,,-5239386.0,-5239386.0,-5239386.0,-5239386.0,-5239386.0,-5239386.0,-5239386.0,-347748.0,-9101.0,-600000.0,-27314.0,-33485.0,-9101.0,69961.0,-64925.0,-27314.0,-191234.0,,52866.0,-418199.0,-910281.0,-764023.0,815807.0,-901189.0,2127325.0,11309513.0,-1.0,3477215.0,-203956.0,-1.0,283000.0,79017.0,143970.0,,98638.0,0.0,879056.0,26541.0,81640.0,-5239386.0,21175.0,-347748.0,-600000.0,-64925.0,0.0,2212707.0,482970.0,146461.0,146461.0,-33485.0,21175.0,-5239386.0,0.0,,,146461.0,11309513.0,-4329105.0,3285981.0,-191234.0,0.0,0.0,0.0,67203.0,0.0,4550949.0,3349928.0,113308.0,3285981.0,3028514.0,1264968.0,3547176.0,125480.0,-11.0,2127325.0,112283.0,-4329105.0,-4329105.0,8667.0,,0.0,-135715.0,0.0
U24.MI,2023-12-31,12M,EUR,331330.0,684805.0,-64200.0,0.0,572359.0,,,124147.0,-148341.0,4269001.0,306757.0,306757.0,306757.0,,-75935.0,182610.0,,-204670.0,-305396.0,-220864.0,-806865.0,182610.0,4269001.0,,2856324.0,1895753.0,1330323.0,1282121.0,46057.0,46057.0,669531.0,55311.0,593914.0,593914.0,593913.0,21554.0,,,,-1381973.0,,-801599.0,-207685.0,306757.0,2056198.0,-9.900561,,1859402.0,,,-1676792.0,,2346717.0,118462.0,534475.0,455544.0,525063.0,525063.0,-525064.0,,,2933281.0,-148341.0,,,1895753.0,,30900.0,30900.0,,,,3600.0,2066666.0,0.0,0.0,1895753.0,,-1381973.0,-1381973.0,-1381973.0,-1381973.0,-1381973.0,-1381973.0,-1381973.0,-141459.0,-524991.0,0.0,-36351.0,,-524991.0,54262.0,-6882.0,-36351.0,509607.0,78762.0,47583.0,273032.0,-1016628.08,-1528451.0,855439.0,-320964.0,1864798.0,19135804.0,,2346717.0,141277.0,,,162749.0,145103.0,114862.0,105250.0,0.0,596946.0,26528.0,54807.0,-1326662.0,25173.0,-141459.0,0.0,-6882.0,,1330323.0,593914.0,55735.0,55735.0,,25173.0,-1412677.0,,,,,19135804.0,-480717.0,2856324.0,509607.0,-115372.08,55311.0,0.24,130502.0,-55311.0,3683100.0,2887224.0,76957.0,2856324.0,2185762.0,826776.0,2400979.0,157245.0,-72.0,1864798.0,120513.0,-480717.0,-480717.0,,0.0,,612590.0,
