symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInOtherCurrentAssets,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockIssuance,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,DeferredTax,DefinedPensionBenefit,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendsReceivedCFI,EBIT,EBITDA,EffectOfExchangeRateChanges,EndCashPosition,EnterpriseValue,EnterprisesValueEBITDARatio,FinancialAssets,FinancingCashFlow,FinishedGoods,FreeCashFlow,GainLossOnInvestmentSecurities,GainLossOnSaleOfBusiness,GainLossOnSaleOfPPE,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,InterestReceivedCFI,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,IssuanceOfCapitalStock,IssuanceOfDebt,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetForeignCurrencyExchangeGainLoss,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionAndEmployeeBenefitExpense,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfBusiness,SaleOfIntangibles,SaleOfPPE,SellingAndMarketingExpense,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockBasedCompensation,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital
SGF.MI,2019-12-31,12M,EUR,,,,,,,,,,,,,,,,,,-5012000.0,,,,,,,,-5012000.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,6803000.0,,,,,,,,,,,,,,,,,,,,,,,,,,68141000.0,,,,,68141000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGF.MI,2020-12-31,12M,EUR,225638000.0,146273000.0,-830475000.0,19042000.0,-5368000.0,33326000.0,6548000.0,46000.0,117996000.0,-0.298,163231000.0,950103000.0,-108231000.0,70209000.0,62461000.0,209673000.0,209673000.0,,209644000.0,29000.0,45383000.0,-25603000.0,-25603000.0,45383000.0,62461000.0,,132961000.0,0.0,95030000.0,930043000.0,498453000.0,17971000.0,152034000.0,170005000.0,561138000.0,26137000.0,3558000.0,0.0,135353000.0,135353000.0,116246000.0,82920000.0,1003000.0,117996000.0,-0.298,-35131000.0,0.0,7734000.0,143087000.0,-2171000.0,206443000.0,518270991.0,3.622069,2248000.0,63457000.0,35211000.0,-22210000.0,,,107000.0,22719000.0,126639000.0,255384000.0,151641000.0,1274901000.0,260190000.0,22000.0,13640000.0,22752000.0,22752000.0,454000.0,454000.0,-16346000.0,1936000.0,97731000.0,635713000.0,-104095000.0,46000.0,0.0,,12844000.0,52238000.0,350718000.0,402956000.0,,,98292000.0,7368000.0,139470991.0,16413000.0,-489000.0,-39000.0,0.0,293079000.0,-3707000.0,-35131000.0,-35131000.0,-18428000.0,-16214000.0,-35131000.0,-18917000.0,-35131000.0,-34642000.0,-22909000.0,-22873000.0,,77717000.0,77717000.0,-22873000.0,444426000.0,-83083000.0,-122423000.0,40728000.0,30216000.0,179098000.0,8451360.0,86021000.0,211451000.0,48739000.0,1190233000.0,117995763.0,2254000.0,35156000.0,1097000.0,128745000.0,22817000.0,-26443000.0,-187000.0,9354000.0,85349000.0,209556000.0,9564000.0,,-5729000.0,0.0,324568000.0,-3855000.0,3166000.0,-15018000.0,0.0,21051000.0,,-23270000.0,-84961000.0,48703000.0,930043000.0,135353000.0,2743000.0,4010000.0,,28852000.0,144431000.0,,361000.0,1878000.0,6498000.0,29217000.0,120117992.0,-36763000.0,339000.0,132961000.0,-122423000.0,-8642640.0,3410000.0,0.24,23222000.0,-13051000.0,1275196000.0,483679000.0,572961000.0,149374000.0,1141494000.0,1125822000.0,776743000.0,564684000.0,575000.0,1190233000.0,13581000.0,-36011000.0,-36011000.0,58660000.0,2122229.0,4847000.0,13817000.0,-62685000.0
SGF.MI,2021-12-31,12M,EUR,210932000.0,136736000.0,-918238000.0,19289000.0,-4018000.0,33110000.0,0.0,46000.0,118104000.0,0.017,206443000.0,1013698000.0,-109723000.0,71587000.0,62461000.0,120927000.0,120927000.0,-3012000.0,120902000.0,25000.0,-87971000.0,11239000.0,11239000.0,-87971000.0,62461000.0,,187687000.0,0.0,96832000.0,1031847000.0,409991000.0,17147000.0,88872000.0,106019000.0,478651000.0,16727000.0,13516000.0,5208000.0,135018000.0,135018000.0,115557000.0,82447000.0,0.0,118104000.0,0.017,1951000.0,,60416000.0,195434000.0,457000.0,118929000.0,477798903.0,,,-140040000.0,35494000.0,31935000.0,-2234000.0,,-4000.0,22600000.0,126639000.0,236687000.0,140754000.0,1371225000.0,288790000.0,25000.0,18527000.0,18281000.0,18281000.0,2689000.0,2689000.0,-14346000.0,3464000.0,111917000.0,569810000.0,-89589000.0,46000.0,0.0,,12653000.0,54440000.0,293251000.0,347691000.0,,,56283000.0,9165000.0,139598903.0,17297000.0,-2178000.0,-4406000.0,0.0,261196000.0,2234000.0,1951000.0,1951000.0,28619000.0,-24490000.0,1951000.0,26441000.0,1951000.0,4129000.0,-19373000.0,-17140000.0,0.0,-122574000.0,-122574000.0,-17140000.0,452987000.0,-69274000.0,-49000000.0,36276000.0,25288000.0,213321000.0,38586273.0,141658000.0,215992000.0,72798000.0,1320637000.0,118103979.0,2693000.0,33447000.0,813000.0,110048000.0,17761000.0,,325000.0,7980000.0,99478000.0,238877000.0,8458000.0,,-8317000.0,0.0,322413000.0,-6416000.0,3646000.0,42135000.0,0.0,-6480000.0,,-19400000.0,-90323000.0,60455000.0,1031847000.0,135018000.0,2452000.0,4095000.0,,7056000.0,151000000.0,0.0,27000.0,21049000.0,7045000.0,29645000.0,120117992.0,-17266000.0,8000.0,187687000.0,-49000000.0,-5741727.0,13516000.0,0.321,25589000.0,-12767000.0,1178723000.0,480938000.0,453710000.0,204984000.0,1247839000.0,973739000.0,768732000.0,495088000.0,1548000.0,1320637000.0,12003000.0,-17887000.0,-17887000.0,65826000.0,2014013.0,4600000.0,15968000.0,-68660000.0
SGF.MI,2022-12-31,12M,EUR,239194000.0,161223000.0,-953345000.0,19445000.0,-4689000.0,29682000.0,0.0,2999000.0,118172000.0,0.25,118929000.0,1042784000.0,-98758000.0,71220000.0,62461000.0,118488000.0,118704000.0,-2067000.0,118488000.0,0.0,3391000.0,1206000.0,1206000.0,3391000.0,62461000.0,,230666000.0,0.0,80171000.0,1239130000.0,459017000.0,13677000.0,70996000.0,84673000.0,487183000.0,10146000.0,18353000.0,6053000.0,126360000.0,126360000.0,115743000.0,86061000.0,0.0,118172000.0,0.25,29562000.0,,71035000.0,197395000.0,-5726000.0,116594000.0,403383965.0,,,-42715000.0,38246000.0,36128000.0,-897000.0,-10000.0,-586000.0,23597000.0,121598000.0,218231000.0,165912000.0,1402995000.0,304234000.0,2761000.0,8908000.0,19323000.0,19323000.0,3863000.0,3863000.0,-17235000.0,5628000.0,129725000.0,587434000.0,-88780000.0,2999000.0,0.0,,10190000.0,57543000.0,285772000.0,343315000.0,,-26486000.0,33708000.0,8590000.0,109873965.0,16822000.0,-1631000.0,10000.0,0.0,238280000.0,897000.0,29562000.0,29562000.0,32631000.0,-1438000.0,29562000.0,31000000.0,29562000.0,31193000.0,-18097000.0,-18324000.0,-3169000.0,-26486000.0,-26486000.0,-18324000.0,449650000.0,-73152000.0,12435000.0,31806000.0,23731000.0,212720000.0,40670290.744895,134886000.0,217894000.0,86340000.0,1543364000.0,118172128.0,3107000.0,40095000.0,978000.0,96633000.0,18785000.0,,126000.0,9420000.0,100063000.0,261260000.0,10089000.0,216000.0,-2138000.0,0.0,352252000.0,-9746000.0,4370000.0,51712000.0,0.0,-10848000.0,0.0,-18097000.0,-80661000.0,72502000.0,1239130000.0,126360000.0,2403000.0,4435000.0,-26486000.0,8094000.0,186746000.0,10000.0,0.0,7509000.0,6950000.0,30547000.0,120117992.0,-14864000.0,286000.0,230666000.0,12435000.0,-5654709.255105,19081000.0,0.368986,29038000.0,-22872000.0,1199788000.0,516438000.0,427988000.0,247488000.0,1457024000.0,952300000.0,740771000.0,465117000.0,2864000.0,1543364000.0,12995000.0,-15325000.0,-15325000.0,64363000.0,1945864.0,4444000.0,18977000.0,-28166000.0
SGF.MI,2023-12-31,12M,EUR,218569000.0,166900000.0,-968353000.0,20376000.0,-4149000.0,26077000.0,0.0,6818000.0,118581000.0,0.487,116594000.0,1047803000.0,-94674000.0,65404000.0,62461000.0,78185000.0,79346000.0,-6303000.0,78185000.0,0.0,-35640000.0,-38985000.0,-38985000.0,-35640000.0,62461000.0,,272856000.0,0.0,76103000.0,1279219000.0,433318000.0,12689000.0,63939000.0,76628000.0,471997000.0,12383000.0,17481000.0,6694000.0,120962000.0,120962000.0,112073000.0,85996000.0,0.0,118581000.0,0.487,57766000.0,,112852000.0,233814000.0,-3428000.0,77526000.0,508140569.0,,,-85919000.0,47073000.0,34444000.0,,0.0,-71000.0,25980000.0,124077000.0,203371000.0,171049000.0,1402900000.0,348661000.0,9000.0,4147000.0,27790000.0,27790000.0,7962000.0,7962000.0,-24718000.0,11200000.0,138231000.0,566428000.0,-78839000.0,6818000.0,0.0,,10199000.0,52715000.0,229633000.0,282348000.0,,-61968000.0,23844000.0,8245000.0,241940569.0,14451000.0,-3157000.0,-169000.0,0.0,215387000.0,0.0,57766000.0,57766000.0,67581000.0,-6658000.0,57766000.0,64424000.0,57766000.0,60923000.0,-14249000.0,-22513000.0,-6102000.0,-61968000.0,-61968000.0,-22513000.0,434547000.0,-69519000.0,69485000.0,33009000.0,23344000.0,241243000.0,70326274.211751,129118000.0,221834000.0,126827000.0,1627880000.0,118580836.0,3357000.0,38272000.0,944000.0,79294000.0,20109000.0,,-6669000.0,9024000.0,105924000.0,260550000.0,13088000.0,1161000.0,-1846000.0,0.0,344712000.0,-12502000.0,4286000.0,85062000.0,0.0,1567000.0,-1300000.0,-14249000.0,-80425000.0,72198000.0,1279219000.0,120962000.0,2479000.0,4168000.0,-61968000.0,7532000.0,249183000.0,0.0,0.0,10906000.0,7994000.0,33974000.0,120117992.0,-9833000.0,404000.0,272856000.0,69485000.0,-1526725.788249,17481000.0,0.205509,28101000.0,-16052000.0,1145289000.0,502489000.0,358976000.0,287307000.0,1501053000.0,857982000.0,711971000.0,385985000.0,2685000.0,1627880000.0,20219000.0,-7429000.0,-7429000.0,56449000.0,1537156.0,3513000.0,18960000.0,-38679000.0
