symbol,asOfDate,periodType,currencyCode,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GeneralAndAdministrativeExpense,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherSpecialCharges,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,RestructuringAndMergernAcquisition,SellingAndMarketingExpense,SellingGeneralAndAdministration,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill
SGF.MI,2022-12-31,3M,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2238000.0,,,,,,,,,,,,,,,
SGF.MI,2023-03-31,3M,EUR,118240241.0,0.111637,228200000.0,19200000.0,19200000.0,118240241.0,0.111637,13200000.0,8200000.0,27400000.0,13700000.0,45800000.0,5800000.0,5800000.0,1700000.0,1700000.0,-800000.0,13200000.0,13200000.0,800000.0,13200000.0,13200000.0,0.0,14000000.0,-4100000.0,-4100000.0,27700000.0,228000.0,36600000.0,9200000.0,274000000.0,-400000.0,,0.0,2400000.0,228200000.0,19200000.0,300000.0,3700000.0,17400000.0,-300000.0,-72000.0,1600000.0,0.24,264800000.0,274000000.0,-300000.0,-300000.0
SGF.MI,2023-06-30,3M,EUR,,,332546000.0,28671000.0,15379000.0,,,18181000.0,29523000.0,58194000.0,-6877000.0,88303000.0,5753000.0,5753000.0,810000.0,810000.0,-764000.0,18181000.0,18181000.0,18945000.0,0.0,18181000.0,18181000.0,18945000.0,-6227000.0,-6227000.0,58960000.0,18791511.989903,56579000.0,31724000.0,420849000.0,-871000.0,,0.0,23770000.0,332546000.0,28671000.0,2174000.0,-4427000.0,-11304000.0,-1631000.0,-155488.010097,4825000.0,0.202987,389125000.0,420849000.0,-766000.0,-766000.0
SGF.MI,2023-09-30,3M,EUR,118308347.0,0.121716,314800000.0,29200000.0,29200000.0,118308347.0,0.121716,14400000.0,33200000.0,62400000.0,19100000.0,90100000.0,6200000.0,6200000.0,900000.0,900000.0,-800000.0,14400000.0,14400000.0,20200000.0,-5000000.0,14400000.0,19400000.0,15200000.0,-5300000.0,-5300000.0,63400000.0,20148148.148148,56200000.0,33900000.0,404900000.0,-1000000.0,,0.0,27000000.0,314800000.0,29200000.0,1000000.0,7900000.0,27000000.0,-1000000.0,-251851.851852,6800000.0,0.251852,371000000.0,404900000.0,-1000000.0,-1000000.0
SGF.MI,2023-09-30,TTM,EUR,118308347.0,0.357804,,,,118308347.0,0.357804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGF.MI,2023-12-31,3M,EUR,,0.10143,290219000.0,27073000.0,996000.0,,0.10143,11966000.0,19152000.0,46225000.0,-31820000.0,85161000.0,6790000.0,6790000.0,3362000.0,3362000.0,-857000.0,11966000.0,11966000.0,13081000.0,-258000.0,11966000.0,12224000.0,12823000.0,-6113000.0,-6113000.0,49754000.0,14906040.0,55334000.0,29827000.0,375380000.0,-4269000.0,,0.0,12362000.0,290219000.0,27073000.0,3632000.0,-15706000.0,-47526000.0,-5933000.0,-846960.0,-719000.0,0.24,345553000.0,375380000.0,-3529000.0,-3529000.0
SGF.MI,2023-12-31,TTM,EUR,,0.488554,,,,,0.488554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGF.MI,2024-03-31,3M,EUR,118580836.0,0.126496,212100000.0,19200000.0,19200000.0,118580836.0,0.126496,15000000.0,16600000.0,35800000.0,13100000.0,51100000.0,7100000.0,7100000.0,2000000.0,2000000.0,-1000000.0,15000000.0,15000000.0,5600000.0,10400000.0,15000000.0,4600000.0,16000000.0,-5100000.0,-5100000.0,36500000.0,5020000.0,36000000.0,15100000.0,263200000.0,-500000.0,,0.0,9500000.0,212100000.0,19200000.0,700000.0,3700000.0,16800000.0,-700000.0,-280000.0,3900000.0,0.4,248100000.0,263200000.0,-700000.0,-700000.0
SGF.MI,2024-03-31,TTM,EUR,118580836.0,0.501859,1263119000.0,112073000.0,85996000.0,118580836.0,0.501859,59566000.0,121252000.0,233325000.0,25380000.0,353961000.0,29090000.0,29090000.0,8262000.0,8262000.0,-3357000.0,59566000.0,59566000.0,72381000.0,-9458000.0,59566000.0,69024000.0,62923000.0,-23513000.0,-23513000.0,241154000.0,75172638.799071,221234000.0,132727000.0,1617080000.0,-6769000.0,,0.0,92162000.0,1263119000.0,112073000.0,7932000.0,7994000.0,33374000.0,-10233000.0,-1680361.200929,19781000.0,0.214633,1484353000.0,1617080000.0,-7829000.0,-7829000.0
