symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,DefinedPensionBenefit,DerivativeProductLiabilities,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HedgingAssetsCurrent,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsinJointVenturesatCost,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PrepaidAssets,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital
SGF.MI,2022-12-31,3M,EUR,,,-953345000.0,19445000.0,-4689000.0,,,1042784000.0,,,,,118488000.0,0.0,,,80171000.0,,,,,,,6053000.0,,38246000.0,121598000.0,,165912000.0,,2761000.0,,,,,,,,,,,8590000.0,,,,,,,,,,978000.0,96633000.0,100063000.0,,,,,4370000.0,,72502000.0,,,,,,,,,,,,,,,1945864.0,4444000.0,18977000.0,
SGF.MI,2023-03-31,3M,EUR,397600000.0,180700000.0,,,,0.0,3600000.0,,69300000.0,62500000.0,145000000.0,150400000.0,,,62500000.0,240500000.0,,518700000.0,13400000.0,80100000.0,93500000.0,546000000.0,9700000.0,,0.0,,,216300000.0,,439600000.0,,131900000.0,585900000.0,3600000.0,,9800000.0,55900000.0,265300000.0,321200000.0,,34100000.0,,18000000.0,200400000.0,439600000.0,24200000.0,29900000.0,22700000.0,118240241.0,7400000.0,37600000.0,,,,429800000.0,12900000.0,5400000.0,405200000.0,,0.0,,13200000.0,120117992.0,240500000.0,24200000.0,35400000.0,1244700000.0,505800000.0,414700000.0,258500000.0,986200000.0,726000000.0,440200000.0,7600000.0,62200000.0,1877751.0,,,-27300000.0
SGF.MI,2023-06-30,3M,EUR,292301000.0,198013000.0,-976284000.0,19754000.0,-4306000.0,0.0,3822000.0,954918000.0,65262000.0,62461000.0,140288000.0,143017000.0,140263000.0,25000.0,62461000.0,257963000.0,70408000.0,529609000.0,13441000.0,68946000.0,82387000.0,541658000.0,9535000.0,6235000.0,1723000.0,47709000.0,123440000.0,214229000.0,202319000.0,1408812000.0,184000.0,140711000.0,593358000.0,3822000.0,0.0,10221000.0,51821000.0,266449000.0,318270000.0,0.0,32799000.0,,12458000.0,195107000.0,432528000.0,43734000.0,29711000.0,22239000.0,118308347.0,6930000.0,46040000.0,1090000.0,90789000.0,95024000.0,373265000.0,8268000.0,2729000.0,403678000.0,4408000.0,0.0,71788000.0,221021000.0,120117992.0,257963000.0,43734000.0,28078000.0,1248040000.0,524412000.0,400657000.0,270421000.0,977619000.0,718431000.0,435961000.0,16353000.0,60930000.0,1809645.0,4135000.0,21214000.0,-12049000.0
SGF.MI,2023-09-30,3M,EUR,373700000.0,197200000.0,,,,7600000.0,4100000.0,,65200000.0,62500000.0,113900000.0,116500000.0,,,62500000.0,273500000.0,,518900000.0,13600000.0,66300000.0,79900000.0,524400000.0,8100000.0,,0.0,,,210200000.0,,431000000.0,,145000000.0,591000000.0,4100000.0,,9800000.0,51600000.0,251200000.0,302800000.0,,32600000.0,,13300000.0,203600000.0,431000000.0,63300000.0,30500000.0,22700000.0,118580836.0,5800000.0,44300000.0,,,,421200000.0,13400000.0,2600000.0,390600000.0,,0.0,,45800000.0,118580836.0,273500000.0,63300000.0,33400000.0,1231000000.0,524700000.0,382700000.0,286800000.0,944200000.0,712100000.0,419800000.0,16900000.0,61700000.0,,,,-5500000.0
SGF.MI,2023-12-31,3M,EUR,218569000.0,166900000.0,-968353000.0,20376000.0,-4149000.0,0.0,6818000.0,1047803000.0,65404000.0,62461000.0,78185000.0,79346000.0,78185000.0,0.0,62461000.0,272856000.0,76103000.0,433318000.0,12689000.0,63939000.0,76628000.0,471997000.0,12383000.0,6694000.0,0.0,47073000.0,124077000.0,203371000.0,171049000.0,1402900000.0,9000.0,138231000.0,566428000.0,6818000.0,,10199000.0,52715000.0,229633000.0,282348000.0,,23844000.0,8245000.0,14451000.0,215387000.0,434547000.0,69485000.0,33009000.0,23344000.0,118580836.0,3357000.0,38272000.0,944000.0,79294000.0,105924000.0,260550000.0,13088000.0,1161000.0,344712000.0,4286000.0,0.0,72198000.0,249183000.0,120117992.0,272856000.0,69485000.0,28101000.0,1145289000.0,502489000.0,358976000.0,287307000.0,857982000.0,711971000.0,385985000.0,20219000.0,56449000.0,1537156.0,3513000.0,18960000.0,-38679000.0
SGF.MI,2024-03-31,3M,EUR,221400000.0,105200000.0,,,,382300000.0,9600000.0,,44700000.0,62500000.0,89000000.0,95000000.0,,,62500000.0,295500000.0,,709600000.0,8700000.0,67500000.0,76200000.0,554600000.0,10900000.0,,0.0,,,109200000.0,,316100000.0,,82900000.0,580400000.0,9600000.0,,3700000.0,36000000.0,217400000.0,253400000.0,,15600000.0,,14600000.0,195900000.0,316100000.0,186300000.0,27700000.0,19700000.0,118580836.0,5700000.0,28800000.0,,,,312400000.0,11400000.0,6000000.0,232900000.0,,0.0,,15000000.0,118580836.0,295500000.0,186300000.0,27100000.0,1194000000.0,512900000.0,329600000.0,310100000.0,883900000.0,484500000.0,329300000.0,11500000.0,40600000.0,,,,155000000.0
