symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,Amortization,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockEquity,CommonStockIssuance,CommonStockPayments,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EffectOfExchangeRateChanges,EndCashPosition,EnterpriseValue,FinancingCashFlow,FinishedGoods,FreeCashFlow,GainLossOnInvestmentSecurities,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFF,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsinSubsidiariesatCost,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,RepurchaseOfCapitalStock,ResearchAndDevelopment,RetainedEarnings,SaleOfInvestment,SaleOfPPE,SellingAndMarketingExpense,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,WorkInProcess,WorkingCapital,WriteOff
ICOS.MI,2019-12-31,12M,EUR,,,,,,95742293.0,0.449269,,,,,,,,,,2932000.0,,,,,,,,,,,,,,,,,,,,,,,,95742293.0,0.449269,,,,,,,,,,,,,,,,,,,,,-6966000.0,114580000.0,,,,,,,,,,,,,,,,4115000.0,-146000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447000.0,17288000.0,,4115000.0,,,7024000.0,235000.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,35937000.0,,3088000.0,790000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICOS.MI,2020-12-31,12M,EUR,11224505.0,23531274.0,-69761000.0,-180000.0,5827000.0,95742293.0,-0.204569,13150410.0,-13389580.0,,10818377.0,94956910.0,94956910.0,94945000.0,12000.0,81806500.0,8984000.0,-10726505.0,-2960898.0,3196536.0,19122055.0,8631188.0,81806499.0,10818377.0,135923492.0,,-4472048.0,758000.0,-4718135.0,169848160.0,,78112608.0,78112608.0,97448844.0,,9217956.0,9217956.0,9218000.0,3391000.0,,95742293.0,-0.204569,-19585877.0,-15597322.0,-6379322.0,,94956910.0,,103172935.0,,-27925383.0,-11678000.0,11651000.0,33653547.0,64625547.0,23711000.0,90040000.0,44617153.0,4723000.0,4723000.0,1376000.0,1376000.0,-7253000.0,110044000.0,454233937.0,-6830633.0,,193006155.0,,,,240197837.0,240197837.0,,,193006155.0,289039.0,19262000.0,,2102000.0,637000.0,-13394000.0,-4472048.0,223353535.0,-19585877.0,-19585877.0,-19585877.0,-19585877.0,-19585877.0,-19585877.0,-19585877.0,-10777579.0,-3986000.0,6558947.0,94959684.0,148260876.0,-3986000.0,12685299.0,,20278543.0,-2612001.0,-53301192.0,71297945.0,1990955.0,3444072.0,1068087.0,184000.0,29043246.0,14553835.612556,-14535803.0,44008907.0,608246.0,39899018.0,95742293.0,1.0,284.0,-54.0,2102000.0,30972000.0,-12877923.0,-913.0,35000.0,1616000.0,1686239.0,4676785.0,1088000.0,34343846.0,,753000.0,0.0,19286290.0,355000.0,-20320322.0,68932000.0,78853.0,-13394000.0,-10777579.0,-2996000.0,-2612001.0,,-4718135.0,9217956.0,3042000.0,3042000.0,,-4472048.0,30852000.0,62564457.0,6558947.0,1561000.0,358000.0,12009000.0,95742293.0,-963000.0,135923492.0,71297945.0,-1282855.387444,-735916.0,0.036216,16660846.0,478371371.0,376121329.0,318310445.0,135923492.0,39290772.0,342447879.0,308523211.0,244999035.0,-33199716.0,639000.0,39899018.0,3385000.0,-35422568.0,-35422568.0,,,,72399316.0,210000.0
ICOS.MI,2021-12-31,12M,EUR,9950286.0,34131327.0,-72420000.0,-180000.0,5912000.0,95742293.0,0.20497,94956910.0,-10614370.0,,11238377.0,71568559.0,71568559.0,71552000.0,17000.0,-23388351.0,,2223255.0,4835296.0,-1274218.0,-10600054.0,-4815721.0,-23388351.0,11238377.0,205667066.0,50136077.0,,249000.0,-4841823.0,154376781.0,,18457333.0,18457333.0,42290866.0,38000.0,8955399.0,8955399.0,8963000.0,3051000.0,,95742293.0,0.20497,19624260.0,18665066.0,27628066.0,,71568559.0,1510993639.0,-8264933.0,,-6282028.0,,13745000.0,33653547.0,68251547.0,34311000.0,90694000.0,48038825.0,3936000.0,3936000.0,1162000.0,1162000.0,,,446351061.0,-19455760.0,,208561702.0,50136077.0,,,222226662.0,222226662.0,,,208561702.0,136800.0,19798000.0,1346136639.0,,,,50136077.0,169115436.0,19624260.0,19624260.0,19624260.0,19624260.0,19624260.0,19624260.0,19624260.0,-9558046.0,-3393000.0,-8841390.0,-77647898.0,-17971175.0,-3393000.0,19246888.0,20000.0,18274338.0,-1056324.0,-59676723.0,137415519.0,3719310.0,2504404.0,997618.0,188000.0,38615066.0,27974380.0,4332342.0,43182759.0,4856066.0,43197002.0,95742293.0,,152.0,-90.0,,34598000.0,-19246888.0,-132.0,,1613000.0,1988999.0,5595337.0,1172000.0,33874743.0,,10776000.0,0.0,23717623.0,377000.0,14729066.0,69475000.0,-184708.0,,-9558046.0,-15555547.0,-1056324.0,,-4841823.0,8955399.0,1923000.0,1923000.0,,,,82171953.0,6714157.0,,239000.0,13984000.0,95742293.0,-10987000.0,205667066.0,137415519.0,-2636880.0,-4895834.0,0.24,14425000.0,473823416.0,427893728.0,240683995.0,205667066.0,38340936.0,268156350.0,319446635.0,225865484.0,-4518462.0,619000.0,43197002.0,8172000.0,-10987000.0,-10987000.0,,,,112085915.0,211000.0
ICOS.MI,2022-12-31,12M,EUR,185097000.0,141066000.0,-428037000.0,-2316000.0,7508000.0,96174597.0,0.47,206979000.0,-45287000.0,6354000.0,11300000.0,183236000.0,194308000.0,183183000.0,53000.0,-23728000.0,-49298000.0,-12524000.0,24872000.0,35167000.0,-19701000.0,-21484000.0,-23728000.0,11300000.0,415975000.0,62000.0,,5867000.0,657046000.0,559713000.0,509000.0,47780000.0,48289000.0,333543000.0,,42383000.0,42383000.0,8832000.0,8832000.0,0.0,96174597.0,0.47,44812000.0,72046000.0,114429000.0,-15000.0,183236000.0,1385042557.0,-58900000.0,21145000.0,31922000.0,,21128000.0,132942000.0,179660000.0,143382000.0,642362000.0,178551000.0,5355000.0,5355000.0,602000.0,602000.0,-2820000.0,193722000.0,644070000.0,-42037000.0,0.0,208724562.0,62000.0,9072000.0,5845000.0,180315000.0,186160000.0,9072000.0,-58296000.0,1431000.0,6463000.0,311969000.0,1215927121.0,2026000.0,-181000.0,,62000.0,44859000.0,44812000.0,44812000.0,44993000.0,44812000.0,44812000.0,44993000.0,44993000.0,-16474000.0,-5621000.0,663000.0,-49224000.0,-49224000.0,-5621000.0,-6918000.0,,214325000.0,-26226000.0,30476726.0,236315000.0,29126000.0,11405000.0,8507000.0,868000.0,120721000.0,49056889.955166,77209000.0,101825000.0,76726000.0,835597000.0,96257950.0,,-497.0,16914000.0,,46718000.0,6621000.0,-325.0,531000.0,1666000.0,2369000.0,62324000.0,61393000.0,27725000.0,11072000.0,5831000.0,0.0,247421000.0,2892000.0,66691000.0,263133000.0,2114000.0,,-16474000.0,-33084991.0,-28813000.0,123561000.0,657046000.0,42383000.0,576000.0,576000.0,-58296000.0,,37183000.0,296171000.0,,2587000.0,5483000.0,26611000.0,96257950.0,-5831000.0,415975000.0,236315000.0,-2047110.044834,21698000.0,0.325351,21942000.0,985137000.0,596290000.0,234449000.0,418001000.0,758871000.0,567136000.0,425424000.0,233593000.0,70895000.0,868000.0,835597000.0,16672000.0,-6292000.0,-6292000.0,20527000.0,,49016000.0,226170000.0,2512000.0
ICOS.MI,2023-12-31,12M,EUR,183529000.0,167716000.0,-439887000.0,-5064000.0,,,,183236000.0,-54959000.0,5633000.0,11300000.0,152842000.0,158134000.0,152792000.0,50000.0,-28121000.0,22801000.0,4498000.0,-3951000.0,163000.0,-28421000.0,-4910000.0,-12121000.0,11300000.0,447504000.0,0.0,,10145000.0,788843000.0,513427000.0,228000.0,178675000.0,178903000.0,461385000.0,,45448000.0,45448000.0,7124000.0,7124000.0,,,,52339000.0,81129000.0,126577000.0,-2273000.0,152842000.0,1547862997.0,-61578000.0,21555000.0,48217000.0,,22101000.0,133998000.0,190166000.0,172780000.0,678850000.0,199378000.0,8735000.0,8735000.0,775000.0,775000.0,-4835000.0,168528000.0,630295000.0,-53719000.0,256000.0,,0.0,1874000.0,5405000.0,4116000.0,9521000.0,1874000.0,-49443000.0,1498000.0,1852000.0,326546000.0,1376488685.0,2036000.0,-90000.0,,0.0,29949000.0,52339000.0,52339000.0,52429000.0,52339000.0,52339000.0,52429000.0,52429000.0,-20671000.0,-8793000.0,-66000.0,-47569000.0,-47569000.0,-8793000.0,-9174000.0,,238963000.0,-32982000.0,,257338000.0,35700000.0,10004000.0,9781000.0,903000.0,133122000.0,57079003.384258,103176000.0,107312000.0,92066000.0,988223000.0,96257950.0,-16000000.0,,9901000.0,,56168000.0,14664000.0,,238000.0,,2324000.0,65022000.0,64601000.0,17971000.0,5292000.0,6545000.0,0.0,248551000.0,1078000.0,72394000.0,277558000.0,-4415000.0,,-20671000.0,,-34288000.0,107851000.0,788843000.0,45448000.0,361000.0,361000.0,-49443000.0,,37986000.0,327700000.0,,1306000.0,5407000.0,27508000.0,96257950.0,-6545000.0,447504000.0,257338000.0,-1804996.615742,19965000.0,0.275783,,980932000.0,451620000.0,188424000.0,449540000.0,896155000.0,531392000.0,467505000.0,70007000.0,85522000.0,833000.0,988223000.0,,-6545000.0,-6545000.0,38611000.0,0.0,39122000.0,52042000.0,
