symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredAssets,CurrentLiabilities,CurrentProvisions,DerivativeProductLiabilities,DividendsPayable,FinancialAssets,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HedgingAssetsCurrent,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsinAssociatesatCost,InvestmentsinJointVenturesatCost,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,OrdinarySharesNumber,OtherCurrentLiabilities,OtherIntangibleAssets,OtherInvestments,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RawMaterials,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital
TITR.MI,2019-12-31,12M,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11000000.0,0.0,,,,,,,,,,,,,,,,,,,,52000000.0,,319000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
TITR.MI,2020-12-31,12M,EUR,4133000000.0,2905000000.0,-66542000000.0,2133000000.0,-627000000.0,0.0,54000000.0,6982000000.0,4830000000.0,11677000000.0,4829000000.0,5921000000.0,396000000.0,4433000000.0,11677000000.0,26215000000.0,857000000.0,10812000000.0,631000000.0,3494000000.0,4125000000.0,834000000.0,11167000000.0,372000000.0,1842000000.0,33000000.0,2014000000.0,238000000.0,22847000000.0,29587000000.0,3532000000.0,84675000000.0,147000000.0,242000000.0,51337000000.0,54000000.0,13000000.0,2715000000.0,232000000.0,4199000000.0,21628000000.0,25827000000.0,2728000000.0,770000000.0,69814000000.0,2625000000.0,20293000000.0,18133000000.0,-3372000000.0,1598000000.0,566000000.0,7496000000.0,277000000.0,724000000.0,21195996112.0,263000000.0,6740000000.0,54000000.0,-30000000.0,,958000000.0,6790000000.0,346000000.0,1092000000.0,5621000000.0,39000000.0,22000000.0,0.0,2000000.0,21357258195.0,26215000000.0,-3372000000.0,340000000.0,73234000000.0,47843000000.0,29952000000.0,28840000000.0,44394000000.0,62422000000.0,33227000000.0,497000000.0,3036000000.0,161262083.0,89000000.0,2000000.0,-355000000.0
TITR.MI,2021-12-31,12M,EUR,5161000000.0,2675000000.0,-68006000000.0,2133000000.0,-565000000.0,0.0,156000000.0,7287000000.0,4715000000.0,11677000000.0,6904000000.0,9153000000.0,812000000.0,6092000000.0,11677000000.0,17414000000.0,874000000.0,14070000000.0,651000000.0,5611000000.0,6262000000.0,815000000.0,16364000000.0,562000000.0,1354000000.0,36000000.0,2035000000.0,246000000.0,18568000000.0,25718000000.0,3240000000.0,86161000000.0,121000000.0,253000000.0,44802000000.0,156000000.0,,,235000000.0,4064000000.0,21777000000.0,25841000000.0,2979000000.0,926000000.0,70535000000.0,4625000000.0,20484000000.0,18155000000.0,-8304000000.0,1833000000.0,456000000.0,3513000000.0,245000000.0,699000000.0,21241315999.0,28000000.0,7150000000.0,,3000000.0,,836000000.0,7230000000.0,351000000.0,2249000000.0,6496000000.0,0.0,299000000.0,0.0,2000000.0,21357258195.0,17414000000.0,-8304000000.0,347000000.0,69187000000.0,39191000000.0,32103000000.0,22039000000.0,47148000000.0,55117000000.0,30784000000.0,463000000.0,957000000.0,115942196.0,63000000.0,5000000.0,-2294000000.0
TITR.MI,2022-12-31,12M,EUR,5295000000.0,2874000000.0,-71891000000.0,2133000000.0,-499000000.0,0.0,116000000.0,7862000000.0,5467000000.0,11677000000.0,3555000000.0,5001000000.0,933000000.0,2622000000.0,11677000000.0,15061000000.0,869000000.0,10232000000.0,870000000.0,4565000000.0,5435000000.0,906000000.0,14142000000.0,344000000.0,277000000.0,48000000.0,1554000000.0,274000000.0,19111000000.0,26781000000.0,3373000000.0,91465000000.0,131000000.0,284000000.0,40783000000.0,116000000.0,513000000.0,26000000.0,235000000.0,4597000000.0,21157000000.0,25754000000.0,539000000.0,910000000.0,73824000000.0,3664000000.0,22167000000.0,19574000000.0,-11720000000.0,1805000000.0,441000000.0,769000000.0,84000000.0,684000000.0,21241315999.0,36000000.0,7670000000.0,,14000000.0,,1253000000.0,8675000000.0,348000000.0,1446000000.0,6846000000.0,108000000.0,320000000.0,0.0,2000000.0,21357258195.0,15061000000.0,-11720000000.0,299000000.0,62027000000.0,36218000000.0,31189000000.0,18725000000.0,43302000000.0,51795000000.0,29160000000.0,250000000.0,705000000.0,115942196.0,63000000.0,8000000.0,-3910000000.0
TITR.MI,2023-12-31,12M,EUR,5441000000.0,2907000000.0,-74831000000.0,575000000.0,-463000000.0,0.0,140000000.0,8377000000.0,5581000000.0,11677000000.0,2912000000.0,4794000000.0,618000000.0,2294000000.0,11677000000.0,13646000000.0,1081000000.0,10880000000.0,838000000.0,5411000000.0,6249000000.0,931000000.0,16020000000.0,506000000.0,412000000.0,52000000.0,1063000000.0,314000000.0,19170000000.0,26328000000.0,3370000000.0,95002000000.0,174000000.0,318000000.0,39616000000.0,140000000.0,493000000.0,44000000.0,232000000.0,4743000000.0,20559000000.0,25302000000.0,537000000.0,679000000.0,76271000000.0,3867000000.0,23058000000.0,20171000000.0,-12682000000.0,1797000000.0,432000000.0,701000000.0,83000000.0,511000000.0,21252195773.0,43000000.0,7158000000.0,,,,2265000000.0,9041000000.0,856000000.0,1882000000.0,7979000000.0,4000000.0,362000000.0,0.0,2000000.0,21357258195.0,13646000000.0,-12682000000.0,376000000.0,62159000000.0,34205000000.0,31551000000.0,17513000000.0,44646000000.0,51279000000.0,28626000000.0,221000000.0,894000000.0,105062422.0,57000000.0,2000000.0,-5140000000.0
