symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockEquity,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredAssets,CurrentLiabilities,CurrentProvisions,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendsPayable,EBIT,EBITDA,EffectOfExchangeRateChanges,EndCashPosition,EnterpriseValue,FinancialAssets,FinancingCashFlow,FinishedGoods,FreeCashFlow,GainLossOnInvestmentSecurities,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsinAssociatesatCost,InvestmentsinJointVenturesatCost,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NonCurrentDeferredAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentInsideChangeinCash,OtherCurrentLiabilities,OtherIntangibleAssets,OtherInvestments,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,SaleOfBusiness,SaleOfIntangibles,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital,WriteOff
TITR.MI,2022-12-31,3M,EUR,,,-71891000000.0,,-499000000.0,,,,,,7862000000.0,,,,,,,933000000.0,2622000000.0,,,,,,,,,,869000000.0,1908000000.0,,,4565000000.0,,906000000.0,,344000000.0,,,1237000000.0,-280000000.0,277000000.0,,,,48000000.0,,,,,,1554000000.0,,274000000.0,,-33000000.0,,,,3373000000.0,,2351000000.0,131000000.0,,,,,,,,,,513000000.0,26000000.0,235000000.0,,21157000000.0,,,,73824000000.0,,,,,,22167000000.0,,,,,,,,,,-317000000.0,,-317000000.0,,,,,,1805000000.0,441000000.0,,,,,,,1493000000.0,,,,,36000000.0,,,14000000.0,,,17000000.0,1253000000.0,,348000000.0,,-208000000.0,,,108000000.0,320000000.0,,0.0,-133000000.0,,,2000000.0,1908000000.0,,,,,,-357000000.0,,,,,,,,,,,3401000000.0,,,,,,,-411000000.0,-411000000.0,705000000.0,115942196.0,63000000.0,8000000.0,,236000000.0
TITR.MI,2023-03-31,3M,EUR,8019000000.0,4496000000.0,,2133000000.0,,0.0,1649000000.0,21241315999.0,-0.032437,3555000000.0,,-1147000000.0,5528000000.0,11620000000.0,2660000000.0,4339000000.0,-38000000.0,,,-900000000.0,-41000000.0,405000000.0,-504000000.0,164000000.0,267000000.0,-900000000.0,11620000000.0,14463000000.0,,1575000000.0,9458000000.0,844000000.0,,844000000.0,,14069000000.0,,1201000000.0,1201000000.0,1201000000.0,1201000000.0,,21241315999.0,-0.032437,-689000000.0,,156000000.0,1357000000.0,4000000.0,2659000000.0,6497797109.0,,-596000000.0,,-296000000.0,,-1089000000.0,19118000000.0,26665000000.0,,19639000000.0,2272000000.0,,0.0,693000000.0,693000000.0,322000000.0,322000000.0,363000000.0,14463000000.0,-1155000000.0,1649000000.0,,,,4684000000.0,,4684000000.0,537000000.0,942000000.0,,6415797109.0,3706000000.0,-67000000.0,0.0,0.0,,-689000000.0,-689000000.0,-622000000.0,0.0,-689000000.0,-689000000.0,-622000000.0,-622000000.0,-146000000.0,-371000000.0,-5000000.0,-371000000.0,-558000000.0,-98000000.0,19639000000.0,-906000000.0,-12202000000.0,,,779000000.0,172000000.0,965000000.0,1357000000.0,-689000000.0,851000000.0,2471000000.0,-162000000.0,3847000000.0,21252195773.0,0.0,,7547000000.0,111000000.0,,1103000000.0,37000000.0,181000000.0,,19639000000.0,,1679000000.0,,0.0,8062000000.0,,,-537000000.0,,0.0,-241000000.0,-906000000.0,,1575000000.0,1201000000.0,0.0,95000000.0,-1089000000.0,21252195773.0,0.0,14463000000.0,-12202000000.0,0.0,85000000.0,0.24,145000000.0,61281000000.0,14463000000.0,5528000000.0,18169000000.0,4046000000.0,43112000000.0,51823000000.0,29043000000.0,-162000000.0,3847000000.0,43000000.0,0.0,0.0,1103000000.0,,,,-4611000000.0,0.0
TITR.MI,2023-06-30,3M,EUR,4812000000.0,2807000000.0,,575000000.0,-483000000.0,0.0,152000000.0,,,2659000000.0,3642000000.0,-1041000000.0,5583000000.0,11620000000.0,2385000000.0,3863000000.0,-48000000.0,595000000.0,1790000000.0,-303000000.0,-12000000.0,-478000000.0,235000000.0,-38000000.0,-301000000.0,-303000000.0,11620000000.0,14428000000.0,841000000.0,1661000000.0,9563000000.0,873000000.0,7188000000.0,8061000000.0,1122000000.0,16542000000.0,282000000.0,463000000.0,1228000000.0,1228000000.0,463000000.0,279000000.0,,,-124000000.0,33000000.0,666000000.0,1894000000.0,29000000.0,2385000000.0,6618388178.0,1110000000.0,-191000000.0,,-159000000.0,,,19202000000.0,26709000000.0,3290000000.0,19791000000.0,2338000000.0,387000000.0,0.0,659000000.0,659000000.0,273000000.0,273000000.0,377000000.0,39832000000.0,-994000000.0,152000000.0,516000000.0,49000000.0,232000000.0,4710000000.0,18216000000.0,22926000000.0,565000000.0,844000000.0,12240000000.0,5429388178.0,3836000000.0,-73000000.0,-24000000.0,0.0,23019000000.0,-124000000.0,-124000000.0,-51000000.0,0.0,-124000000.0,-124000000.0,-51000000.0,-51000000.0,-73000000.0,-386000000.0,-30000000.0,-386000000.0,-143000000.0,-25000000.0,19791000000.0,-842000000.0,-12281000000.0,1790000000.0,,782000000.0,189000000.0,943000000.0,1998000000.0,-44960000.0,882000000.0,1796000000.0,542000000.0,3999000000.0,21252195773.0,0.0,41000000.0,7507000000.0,,,1031000000.0,,37000000.0,1437000000.0,2836000000.0,349000000.0,1478000000.0,,0.0,6878000000.0,88000000.0,304000000.0,7000000.0,0.0,-24000000.0,-199000000.0,-842000000.0,,1661000000.0,1228000000.0,0.0,126000000.0,,21357258195.0,-104000000.0,14428000000.0,-12281000000.0,-24960000.0,58000000.0,0.24,260000000.0,61329000000.0,32644000000.0,30987000000.0,18264000000.0,3457000000.0,43065000000.0,51766000000.0,26523000000.0,401000000.0,3999000000.0,596000000.0,-104000000.0,-104000000.0,1031000000.0,105062422.0,,,-6979000000.0,104000000.0
TITR.MI,2023-09-30,3M,EUR,7894000000.0,4642000000.0,,575000000.0,,1000000.0,1059000000.0,21252195773.0,-0.014634,2385000000.0,,-1096000000.0,5421000000.0,11620000000.0,3291000000.0,5113000000.0,-78000000.0,,,908000000.0,3000000.0,376000000.0,-345000000.0,-113000000.0,-206000000.0,908000000.0,11620000000.0,13992000000.0,,1716000000.0,10475000000.0,847000000.0,6096000000.0,6943000000.0,,14862000000.0,,1979000000.0,1214000000.0,1214000000.0,1214000000.0,,21252195773.0,-0.014634,-311000000.0,,457000000.0,1671000000.0,-5000000.0,3288000000.0,33424008518.0,,987000000.0,,-294000000.0,11000000.0,,19188000000.0,26429000000.0,,19703000000.0,2391000000.0,,3000000.0,621000000.0,621000000.0,146000000.0,146000000.0,364000000.0,41481000000.0,-881000000.0,1059000000.0,,,,4574000000.0,21393000000.0,25967000000.0,546000000.0,840000000.0,,6300008518.0,3810000000.0,-84000000.0,-8000000.0,0.0,24198000000.0,-311000000.0,-311000000.0,-227000000.0,0.0,-311000000.0,-311000000.0,-227000000.0,-227000000.0,114000000.0,-475000000.0,-4000000.0,-475000000.0,1065000000.0,-83000000.0,19703000000.0,-900000000.0,-12437000000.0,,,790000000.0,192000000.0,843000000.0,1675000000.0,-307960000.0,802000000.0,2094000000.0,297000000.0,4107000000.0,21252195773.0,0.0,,7241000000.0,150000000.0,,1061000000.0,36000000.0,300000000.0,,19703000000.0,,1822000000.0,1000000.0,0.0,7918000000.0,,,-164000000.0,,-8000000.0,-196000000.0,-900000000.0,,1716000000.0,1214000000.0,0.0,310000000.0,,21252195773.0,-4000000.0,13992000000.0,-12437000000.0,-960000.0,63000000.0,0.24,201000000.0,61567000000.0,35385000000.0,32910000000.0,17802000000.0,3810000000.0,43765000000.0,51092000000.0,28903000000.0,329000000.0,4107000000.0,24000000.0,-4000000.0,-4000000.0,1061000000.0,,,,-4387000000.0,
TITR.MI,2023-12-31,3M,EUR,5441000000.0,2907000000.0,-74831000000.0,575000000.0,-463000000.0,0.0,140000000.0,,,3288000000.0,8377000000.0,-1785000000.0,5581000000.0,11677000000.0,2912000000.0,4794000000.0,-25000000.0,618000000.0,2294000000.0,-366000000.0,19000000.0,67000000.0,805000000.0,-52000000.0,440000000.0,-366000000.0,11677000000.0,13646000000.0,1081000000.0,1981000000.0,10880000000.0,838000000.0,5411000000.0,6249000000.0,931000000.0,16020000000.0,506000000.0,-320000000.0,1220000000.0,1220000000.0,-320000000.0,412000000.0,,,-317000000.0,52000000.0,-429000000.0,791000000.0,-10000000.0,2912000000.0,34101837783.0,1063000000.0,-656000000.0,314000000.0,-376000000.0,-48000000.0,,19170000000.0,26328000000.0,3370000000.0,95002000000.0,2362000000.0,174000000.0,-3000000.0,-243000000.0,-243000000.0,-604000000.0,-604000000.0,318000000.0,39616000000.0,-1119000000.0,140000000.0,493000000.0,44000000.0,232000000.0,4743000000.0,20559000000.0,25302000000.0,537000000.0,679000000.0,76271000000.0,6304837783.0,3867000000.0,-110000000.0,51000000.0,0.0,23058000000.0,-317000000.0,-317000000.0,-207000000.0,0.0,-317000000.0,-317000000.0,-207000000.0,-207000000.0,304000000.0,-545000000.0,-10000000.0,-545000000.0,-631000000.0,45000000.0,20171000000.0,-1509000000.0,-12682000000.0,1797000000.0,432000000.0,701000000.0,83000000.0,511000000.0,1406000000.0,150400000.0,1409000000.0,1249000000.0,1113000000.0,4343000000.0,21252195773.0,0.0,43000000.0,7158000000.0,,,,,-43000000.0,2265000000.0,9041000000.0,856000000.0,1882000000.0,-31000000.0,0.0,7979000000.0,4000000.0,362000000.0,-186000000.0,0.0,,-276000000.0,-1509000000.0,2000000.0,1981000000.0,1220000000.0,19000000.0,580000000.0,,21357258195.0,-655000000.0,13646000000.0,-12682000000.0,-147600000.0,21000000.0,0.24,376000000.0,62159000000.0,34205000000.0,31551000000.0,17513000000.0,3230000000.0,44646000000.0,51279000000.0,28626000000.0,268000000.0,4343000000.0,221000000.0,-615000000.0,-615000000.0,894000000.0,105062422.0,57000000.0,2000000.0,-5140000000.0,
TITR.MI,2024-03-31,3M,EUR,9053000000.0,5134000000.0,,575000000.0,,0.0,1067000000.0,21252195773.0,-0.018822,2912000000.0,,-1176000000.0,5523000000.0,11624000000.0,1285000000.0,3309000000.0,-39000000.0,,,-1623000000.0,-44000000.0,-58000000.0,-560000000.0,148000000.0,-490000000.0,-1623000000.0,11624000000.0,13197000000.0,,,9123000000.0,857000000.0,4627000000.0,5484000000.0,,14560000000.0,,1204000000.0,1204000000.0,,,,21252195773.0,-0.018822,-400000000.0,,501000000.0,1705000000.0,-4000000.0,1285000000.0,32598349864.0,,-1355000000.0,,-791000000.0,1000000.0,-711000000.0,19160000000.0,26123000000.0,,20162000000.0,,,8000000.0,801000000.0,801000000.0,299000000.0,299000000.0,388000000.0,39109000000.0,-653000000.0,1067000000.0,,,,4666000000.0,21285000000.0,25951000000.0,536000000.0,693000000.0,,4801349864.0,3810000000.0,-58000000.0,0.0,0.0,24627000000.0,-400000000.0,-400000000.0,-342000000.0,0.0,-400000000.0,-400000000.0,-342000000.0,-342000000.0,-151000000.0,,-8000000.0,,-1316000000.0,429000000.0,20162000000.0,-923000000.0,-12926000000.0,,,700000000.0,97000000.0,514000000.0,1705000000.0,-400000000.0,385000000.0,,207000000.0,3930000000.0,21252195773.0,0.0,,6963000000.0,150000000.0,,1345000000.0,,,,20162000000.0,,2024000000.0,,0.0,9076000000.0,,,-300000000.0,,0.0,-253000000.0,-923000000.0,,,1204000000.0,0.0,102000000.0,-711000000.0,21252195773.0,,13197000000.0,-12926000000.0,0.0,42000000.0,0.4,154000000.0,60167000000.0,34482000000.0,31435000000.0,17007000000.0,,43160000000.0,51044000000.0,28600000000.0,207000000.0,3930000000.0,23000000.0,,,,,,,-5437000000.0,
