symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,AmortizationCashFlow,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalExpenditureReported,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockEquity,CommonStockIssuance,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendsReceivedCFI,EBIT,EBITDA,EffectOfExchangeRateChanges,EndCashPosition,EnterpriseValue,EnterprisesValueEBITDARatio,FinancingCashFlow,FinishedGoods,FreeCashFlow,GainLossOnInvestmentSecurities,GainLossOnSaleOfPPE,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,InterestReceivedCFI,InventoriesAdjustmentsAllowances,Inventory,InvestedCapital,InvestingCashFlow,InvestmentProperties,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,InvestmentsinJointVenturesatCost,IssuanceOfCapitalStock,IssuanceOfDebt,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfBusiness,SaleOfPPE,SellingAndMarketingExpense,SellingGeneralAndAdministration,ShareIssued,ShortTermDebtIssuance,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TreasurySharesNumber,TreasuryStock,WorkingCapital,WriteOff
PINF.MI,2019-12-31,12M,EUR,,,,,,,,1818800.0,550000.0,,,,,,-3687441.0,,,,,,,,55900.0,,-1279877.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,-7.312874,,,,2429.0,,1905650.0,0.0,,,,,,,,,,,4095.0,0.0,,,,5497561.0,0.0,,,0.0,,0.0,,,20399957.0,,0.0,,,,,,0.0,1597739.0,,6291090.0,,,,,,,,,,,13098124.0,,,,45826.0,,,,,839071.0,,,839071.0,,,,,,,,,,,,,3171137.0,,,,,,,,,556336.0,,,,,,,,,1245141.0,1245141.0,,,,1597739.0,,1016876.0,2922526.0,,,,,,,,,12679687.0,,,,,,,,,,,-728839.0,,,,,,,,
PINF.MI,2020-12-31,12M,EUR,16830599.0,15695121.0,-150114362.0,2053660.0,-798015.0,174775.0,174775.0,5155582.0,550000.0,54271170.0,-0.45,17746956.0,68451205.0,-1398656.0,,4546252.0,54271170.0,28529171.0,28529171.0,28520350.0,8821.0,10741083.0,-59559.0,-8427481.0,-1472636.0,-2242301.0,13782452.0,3053111.0,10741083.0,54271170.0,34235807.0,20000000.0,84880.0,14700682.0,59660409.0,1521454.0,3671686.0,5193140.0,44219683.0,6787458.0,961778.0,3931585.0,4106360.0,4106360.0,3931585.0,54271170.0,-0.45,-24437689.0,,-21487956.0,-17381596.0,,28488039.0,58382519.0,-3.35887,12560276.0,160040.0,-5979642.0,-948270.0,-948270.0,1906445.0,0.0,5590176.0,16493136.0,186623252.0,50784966.0,1764125.0,1987955.0,1987955.0,46790.0,46790.0,-221038.0,46790.0,0.0,448275.0,56381602.0,4160449.0,0.0,0.0,252017.0,615145.0,0.0,20000000.0,,12001743.0,3024798.0,18474109.0,21498907.0,,-3640048.0,867162.0,104805272.0,62683200.0,0.0,0.0,,20000000.0,,-24437689.0,-24437689.0,-24437689.0,,-24437689.0,-24437689.0,-24437689.0,-24437689.0,,-1941165.0,,-3640048.0,-3640048.0,-1941165.0,4113659.0,36508890.0,1380897.0,,28645631.0,,0.0,3239401.0,17161.0,-4943863.0,-14985011.92,-5979642.0,60465405.0,-9680439.0,65485648.0,55269488.0,,2216799.0,5590176.0,1487154.0,,637750.0,2448050.0,1568955.0,1280152.0,5704128.0,-951806.0,0.0,18982571.0,961593.0,638189.0,-23475911.0,0.0,,,-1398656.0,288235.0,14700682.0,4106360.0,1578623.0,1578623.0,-3640048.0,6495647.0,-63133499.0,,2779553.0,556751.0,2463196.0,55285739.0,,-12437733.0,34235807.0,28645631.0,-2985055.92,961778.0,0.24,3489943.0,-249465.0,103193798.0,52709916.0,26692047.0,34235807.0,75166087.0,68957991.0,43533389.0,24738308.0,-21547749.0,,65485648.0,583017.0,-12437733.0,-12437733.0,16251.0,,15440726.0,5129767.0
PINF.MI,2021-12-31,12M,EUR,16881000.0,13317000.0,-149804000.0,22905000.0,-714000.0,112000.0,112000.0,0.0,550000.0,78657878.0,0.03,28529000.0,67755000.0,-1147000.0,,3340000.0,56466000.0,29358000.0,29358000.0,29351000.0,7000.0,829000.0,126570.0,-3120000.0,,50000.0,2971000.0,-99000.0,829000.0,56466000.0,40187000.0,3567000.0,32000.0,19439000.0,51752000.0,1018000.0,0.0,1018000.0,35127000.0,1189000.0,193000.0,2988000.0,3100000.0,3100000.0,2988000.0,78657878.0,0.03,2447000.0,,4321000.0,7421000.0,0.0,29358000.0,69732481.0,9.396642,-1739000.0,134000.0,-1616000.0,-962.0,-1000.0,1814061.0,,6287000.0,14031000.0,186716000.0,44653000.0,-2674000.0,1681000.0,1681000.0,222000.0,222000.0,-158000.0,13988.0,,330000.0,40187000.0,3037000.0,0.0,550000.0,252000.0,644000.0,,3567000.0,0.0,12002000.0,2322000.0,0.0,2322000.0,0.0,-3699000.0,896000.0,105633000.0,75983510.0,0.0,,,3567000.0,,2447000.0,2447000.0,2447000.0,0.0,2447000.0,2447000.0,2447000.0,2447000.0,-472000.0,-1459000.0,,-3699000.0,-3699000.0,-1459000.0,-22000.0,36912000.0,3531000.0,,33900000.0,,0.0,2734000.0,19000.0,3790000.0,-918551.893939,-469000.0,44384000.0,269000.0,64092000.0,78657878.0,424000.0,2217000.0,6287000.0,1760000.0,,108000.0,6038000.0,1262000.0,1294000.0,6360000.0,-100000.0,0.0,18343000.0,980000.0,124000.0,2640000.0,0.0,,-472000.0,-675000.0,196000.0,19439000.0,3100000.0,953416.0,953416.0,-3699000.0,-1447000.0,-60695000.0,,4206000.0,383472.0,2197533.0,78673836.0,,3631000.0,40187000.0,33900000.0,265448.106061,193000.0,0.073106,2263000.0,-154000.0,96416000.0,40187000.0,3340000.0,40187000.0,63823000.0,56229000.0,44664000.0,21102000.0,4070000.0,-608.0,64092000.0,200000.0,3631000.0,3631000.0,15958.0,,16625000.0,590000.0
PINF.MI,2022-12-31,12M,EUR,13633000.0,13169000.0,-131256000.0,22905000.0,-618000.0,332000.0,332000.0,,550000.0,78657878.0,-0.06,29358000.0,67033000.0,-1275000.0,,2591000.0,56466000.0,22799000.0,22799000.0,22793000.0,6000.0,-6559000.0,,-832000.0,,2202000.0,-3495000.0,-2125000.0,-6659000.0,56466000.0,35719000.0,0.0,350000.0,23976000.0,48509000.0,961000.0,2200000.0,3161000.0,32541000.0,407000.0,340000.0,3497000.0,3829000.0,3829000.0,3497000.0,78657878.0,-0.06,-5001000.0,,-3145000.0,684000.0,100000.0,22799000.0,60004081.0,,-2633000.0,120000.0,-4084000.0,,-12000.0,,,665000.0,13787000.0,166090000.0,45559000.0,0.0,1516000.0,1516000.0,4000.0,4000.0,-158000.0,,,342000.0,37919000.0,-1217000.0,,550000.0,400000.0,684000.0,,0.0,2200000.0,12002000.0,1630000.0,0.0,1630000.0,2200000.0,-3592000.0,1084000.0,85524000.0,65915301.0,0.0,,,0.0,,-5001000.0,-5001000.0,-5001000.0,0.0,-5001000.0,-5001000.0,-5001000.0,-5001000.0,-160000.0,-1512000.0,,-1392000.0,-1392000.0,-1512000.0,,34834000.0,-1057000.0,,35054000.0,,0.0,2069000.0,0.0,1305000.0,-4529040.0,-2809000.0,48110000.0,-2551000.0,69535000.0,78657878.0,546000.0,2217000.0,665000.0,1558000.0,,,10269000.0,1164000.0,1181000.0,8426000.0,-25000.0,0.0,15132000.0,835000.0,839000.0,-4661000.0,0.0,,-160000.0,-1115000.0,222000.0,23976000.0,3829000.0,,,-3592000.0,403000.0,-65897000.0,,58000.0,,,78673836.0,,-621000.0,35719000.0,35054000.0,-149040.0,340000.0,0.24,2934000.0,-186000.0,85642000.0,35719000.0,4791000.0,35719000.0,72086000.0,49923000.0,37133000.0,17382000.0,-3188000.0,,69535000.0,335000.0,-621000.0,-621000.0,15958.0,,15968000.0,243000.0
PINF.MI,2023-12-31,12M,EUR,15540000.0,19526000.0,-119223000.0,22905000.0,-1026000.0,304000.0,304000.0,0.0,,78657878.0,-0.02,22799000.0,48525000.0,-2987000.0,,3400000.0,56482000.0,26977000.0,26977000.0,26970000.0,7000.0,4178000.0,,11188000.0,,1907000.0,-8699000.0,4396000.0,4276000.0,56482000.0,36079000.0,0.0,237000.0,34121000.0,60437000.0,1008000.0,843000.0,1851000.0,44904000.0,795000.0,-24000.0,3462000.0,3766000.0,3766000.0,3462000.0,78657878.0,-0.02,-1591000.0,,-152000.0,3614000.0,-98000.0,26977000.0,46031723.0,,-6191000.0,111000.0,4076000.0,,-2426000.0,,,625000.0,20552000.0,154010000.0,49052000.0,102000.0,1463000.0,1463000.0,99000.0,99000.0,-369000.0,,,419000.0,36922000.0,3404000.0,,,422000.0,714000.0,,0.0,843000.0,10992000.0,2392000.0,,2392000.0,,-5778000.0,1136000.0,87198000.0,62139723.0,0.0,0.0,,0.0,,-1591000.0,-1591000.0,-1591000.0,0.0,-1591000.0,-1591000.0,-1591000.0,-1591000.0,-176000.0,-1364000.0,,-4935000.0,-5778000.0,-1364000.0,,34787000.0,3580000.0,843000.0,35454000.0,0.0,247000.0,2739000.0,,2660000.0,-2530822.910217,7063000.0,50183000.0,-1131000.0,83173000.0,78657878.0,523000.0,1000.0,625000.0,2039000.0,-1000.0,,11847000.0,1032000.0,7058000.0,13515000.0,-2484000.0,0.0,17019000.0,932000.0,,-1615000.0,0.0,488000.0,-176000.0,-2811000.0,308000.0,34121000.0,3766000.0,,,-5778000.0,1021000.0,-67458000.0,,6391000.0,,,78673836.0,843000.0,954000.0,36079000.0,35454000.0,14177.089783,-24000.0,0.014861,,-139000.0,97535000.0,36079000.0,4243000.0,36079000.0,84304000.0,61456000.0,37098000.0,16552000.0,-281000.0,,83173000.0,447000.0,954000.0,954000.0,15958.0,16000.0,15533000.0,407000.0
