symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,AmortizationCashFlow,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockEquity,CommonStockIssuance,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EffectOfExchangeRateChanges,EndCashPosition,EnterpriseValue,EnterprisesValueEBITDARatio,FinancingCashFlow,FinishedGoods,FreeCashFlow,GainLossOnSaleOfPPE,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,IssuanceOfCapitalStock,IssuanceOfDebt,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetCommonStockIssuance,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RepaymentOfDebt,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfPPE,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TreasurySharesNumber,TreasuryStock,WorkingCapital,WriteOff
PINF.MI,2022-12-31,3M,EUR,,,-131256000.0,22905000.0,,81668.0,81668.0,,550000.0,,,,67033000.0,,,,,,,6000.0,,,,,,,,,,350000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2622.0,2622.0,,,,,550000.0,,,,,12002000.0,,0.0,,,,,85524000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,2217000.0,665000.0,,,,1164000.0,,,-20603.0,,,835000.0,839000.0,,0.0,,,,,,,,,1050590.0,,,,,,,,,,2934000.0,,,,,,,,,,,,,,,,,,
PINF.MI,2023-03-31,3M,EUR,11291000.0,14630000.0,,,-606000.0,79000.0,,3927000.0,550000.0,80233333.0,-0.03,22799000.0,,-393000.0,2296000.0,56466000.0,16875000.0,16875000.0,16875000.0,,-5924000.0,822000.0,-2342000.0,-1706000.0,-3226000.0,-5877000.0,56466000.0,33235000.0,0.0,,6189000.0,48135000.0,865000.0,1293000.0,2158000.0,30149000.0,326000.0,163000.0,911000.0,911000.0,911000.0,832000.0,80233333.0,-0.03,-2407000.0,-1921000.0,-1010000.0,-47000.0,16875000.0,58745555.0,,-1231000.0,117000.0,-4673000.0,-27000.0,690000.0,15236000.0,30323000.0,11104000.0,0.0,323000.0,323000.0,2000.0,2000.0,-32000.0,399000.0,34528000.0,-366000.0,550000.0,381000.0,707000.0,0.0,1293000.0,,1431000.0,,1431000.0,1293000.0,-2200000.0,1088000.0,,64656775.0,0.0,0.0,0.0,-2407000.0,-2407000.0,-2407000.0,0.0,-2407000.0,-2407000.0,-2407000.0,-2407000.0,-104000.0,-321000.0,-1185000.0,-907000.0,-907000.0,-321000.0,,30323000.0,-262000.0,32545000.0,0.0,0.0,2030000.0,0.0,-902000.0,-2324920.0,-4280000.0,12902000.0,-1798000.0,17293000.0,78657878.0,,6239000.0,,,357000.0,-1000.0,2415000.0,,30323000.0,12304000.0,-32000.0,0.0,11780000.0,,,-2244000.0,,,-104000.0,-1185000.0,-289000.0,282000.0,6189000.0,911000.0,-2200000.0,,-68309000.0,27000.0,78673836.0,-108000.0,33235000.0,32545000.0,-25920.0,163000.0,0.24,,-9000.0,80786000.0,33235000.0,3589000.0,33235000.0,19091000.0,47551000.0,32651000.0,17402000.0,-1947000.0,17293000.0,489000.0,-108000.0,-108000.0,15958.0,,17986000.0,140000.0
PINF.MI,2023-06-30,3M,EUR,13094000.0,16353000.0,,22905000.0,-591000.0,82000.0,,3927000.0,550000.0,,,16875000.0,,-1485000.0,2045000.0,56482000.0,16259000.0,16259000.0,16252000.0,7000.0,-616000.0,638000.0,1803000.0,-729000.0,1712000.0,-598000.0,56482000.0,31917000.0,0.0,,7395000.0,48286000.0,792000.0,777000.0,1569000.0,32071000.0,160000.0,139000.0,916000.0,916000.0,916000.0,834000.0,,,-1292000.0,-795000.0,121000.0,-18000.0,16259000.0,53101249.0,438.853298,-745000.0,115000.0,174000.0,27000.0,682000.0,16944000.0,30800000.0,12058000.0,0.0,358000.0,358000.0,,,-126000.0,496000.0,32694000.0,-1512000.0,550000.0,367000.0,708000.0,0.0,-516000.0,,1253000.0,0.0,1253000.0,-516000.0,0.0,1075000.0,,66387249.0,0.0,,0.0,-1292000.0,-1292000.0,-1292000.0,0.0,-1292000.0,-1292000.0,-1292000.0,-1292000.0,-74000.0,-360000.0,,-516000.0,-516000.0,-360000.0,,30800000.0,-1438000.0,31235000.0,0.0,0.0,1947000.0,,180000.0,-1247160.0,1659000.0,12728000.0,-670000.0,19453000.0,78657878.0,,595000.0,2218000.0,,456000.0,,2388000.0,1974000.0,30800000.0,11251000.0,0.0,0.0,15697000.0,511000.0,,-1153000.0,,,-74000.0,,-1411000.0,381000.0,7395000.0,916000.0,0.0,,-69586000.0,-27000.0,78673836.0,-59000.0,31917000.0,31235000.0,-14160.0,139000.0,0.24,,1000.0,81393000.0,31917000.0,2822000.0,31917000.0,20123000.0,49476000.0,33107000.0,17405000.0,-794000.0,19453000.0,629000.0,-59000.0,-59000.0,15958.0,16000.0,16215000.0,59000.0
PINF.MI,2023-09-30,3M,EUR,13047000.0,15636000.0,,22905000.0,-581000.0,,,3927000.0,550000.0,,,16259000.0,,-897000.0,3692000.0,56482000.0,20795000.0,20795000.0,20795000.0,,4536000.0,5365000.0,-47000.0,-2543000.0,2556000.0,4476000.0,56482000.0,32884000.0,0.0,,7038000.0,55643000.0,1042000.0,995000.0,2037000.0,38418000.0,106000.0,100000.0,727000.0,960000.0,960000.0,1121000.0,,,847000.0,1315000.0,2275000.0,61000.0,20795000.0,51062459.0,22.445037,-134000.0,116000.0,4573000.0,-37000.0,621000.0,16217000.0,32472000.0,13916000.0,0.0,368000.0,368000.0,,,-82000.0,992000.0,33879000.0,-860000.0,550000.0,316000.0,709000.0,0.0,,,2650000.0,0.0,2650000.0,,,1025000.0,,64499459.0,0.0,,0.0,847000.0,847000.0,847000.0,,847000.0,847000.0,847000.0,847000.0,-11000.0,-355000.0,,2418000.0,2418000.0,-355000.0,,32472000.0,-849000.0,32263000.0,0.0,0.0,1880000.0,,3014000.0,1507964.097149,5470000.0,11906000.0,2010000.0,20954000.0,78657878.0,,425000.0,2217000.0,,727000.0,,2688000.0,1996000.0,32472000.0,14293000.0,-30000.0,0.0,15791000.0,460000.0,,947000.0,,,-11000.0,,-886000.0,876000.0,7038000.0,960000.0,,,-68654000.0,37000.0,78673836.0,-739000.0,32884000.0,32263000.0,-78035.902851,100000.0,0.105597,,0.0,90311000.0,32884000.0,4687000.0,32884000.0,18944000.0,57427000.0,34668000.0,19009000.0,1302000.0,20954000.0,748000.0,-739000.0,-739000.0,15958.0,16000.0,17225000.0,68000.0
PINF.MI,2023-12-31,3M,EUR,15540000.0,19526000.0,-119223000.0,22905000.0,-1026000.0,,71000.0,0.0,,,,20795000.0,48525000.0,-212000.0,3400000.0,56482000.0,26977000.0,26977000.0,26970000.0,7000.0,6182000.0,4363000.0,2493000.0,-3721000.0,3354000.0,6275000.0,56482000.0,36079000.0,0.0,237000.0,13499000.0,60437000.0,1008000.0,843000.0,1851000.0,44904000.0,795000.0,-426000.0,908000.0,979000.0,979000.0,675000.0,,,1261000.0,1249000.0,2228000.0,-94000.0,26977000.0,46031723.0,,-4081000.0,111000.0,4002000.0,-2389000.0,625000.0,20552000.0,154010000.0,11974000.0,102000.0,414000.0,414000.0,86000.0,86000.0,-129000.0,419000.0,36922000.0,6142000.0,,422000.0,714000.0,0.0,,10992000.0,2392000.0,,2392000.0,,,1136000.0,87198000.0,62139723.0,0.0,,0.0,1261000.0,1261000.0,1261000.0,,1261000.0,1261000.0,1261000.0,1261000.0,13000.0,-328000.0,,-5930000.0,-6773000.0,-328000.0,,34787000.0,6129000.0,35454000.0,0.0,247000.0,2739000.0,,368000.0,-152600.0,4214000.0,12647000.0,-673000.0,25473000.0,78657878.0,,523000.0,1000.0,625000.0,499000.0,-1000.0,4356000.0,1032000.0,7058000.0,13515000.0,-2422000.0,0.0,17019000.0,932000.0,,835000.0,0.0,,13000.0,,-225000.0,308000.0,13499000.0,979000.0,,320000.0,-67458000.0,6354000.0,78673836.0,1860000.0,36079000.0,35454000.0,446400.0,-426000.0,0.24,,-131000.0,97535000.0,36079000.0,4243000.0,36079000.0,26146000.0,61456000.0,37098000.0,16552000.0,1158000.0,25473000.0,447000.0,1860000.0,1860000.0,15958.0,16000.0,15533000.0,140000.0
PINF.MI,2024-03-31,3M,EUR,14150000.0,15692000.0,,22905000.0,-1004000.0,70000.0,70000.0,0.0,,57900000.0,-0.01,26977000.0,,-323000.0,3821000.0,56482000.0,28343000.0,28343000.0,28338000.0,5000.0,1366000.0,5000.0,-1390000.0,1077000.0,-308000.0,1300000.0,56482000.0,35521000.0,,,8100000.0,60705000.0,1115000.0,1880000.0,2995000.0,44967000.0,795000.0,87000.0,943000.0,1013000.0,1013000.0,943000.0,57900000.0,-0.01,-579000.0,-156000.0,857000.0,65000.0,28343000.0,38303513.0,,691000.0,106000.0,581000.0,0.0,605000.0,16696000.0,34793000.0,14291000.0,0.0,336000.0,336000.0,108000.0,108000.0,-61000.0,626000.0,37401000.0,-295000.0,,354000.0,742000.0,,,,2706000.0,,2706000.0,,,1096000.0,,61038513.0,0.0,0.0,,-579000.0,-579000.0,-579000.0,0.0,-579000.0,-579000.0,-579000.0,-579000.0,-50000.0,-228000.0,,,,-228000.0,1037000.0,34793000.0,-245000.0,34916000.0,0.0,247000.0,2907000.0,,1111000.0,-426600.0,904000.0,14330000.0,-39000.0,22391000.0,78657878.0,1000.0,258000.0,,,568000.0,1000.0,2781000.0,876000.0,34793000.0,16044000.0,,0.0,15572000.0,447000.0,,-492000.0,,0.0,-50000.0,,-273000.0,520000.0,8100000.0,1013000.0,,,-68015000.0,28000.0,78673836.0,-254000.0,35521000.0,34916000.0,-101600.0,87000.0,0.4,,0.0,97749000.0,35521000.0,5701000.0,35521000.0,22430000.0,62228000.0,37044000.0,17261000.0,-292000.0,22391000.0,546000.0,-254000.0,-254000.0,15958.0,16000.0,15738000.0,254000.0
