symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CommonStock,CommonStockEquity,CurrentAssets,CurrentLiabilities,GoodwillAndOtherIntangibleAssets,Inventory,InvestedCapital,InvestmentinFinancialAssets,MinorityInterest,NetPPE,NetTangibleAssets,OtherCurrentAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,Payables,RetainedEarnings,StockholdersEquity,TangibleBookValue,TotalAssets,TotalCapitalization,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,WorkingCapital
ALA.MI,2023-03-31,3M,EUR,39400000.0,25500000.0,9500000.0,21600000.0,21600000.0,21600000.0,9500000.0,61900000.0,131200000.0,62700000.0,31600000.0,78800000.0,61900000.0,700000.0,200000.0,3900000.0,30300000.0,5300000.0,100000.0,900000.0,10200000.0,49600000.0,5800000.0,61900000.0,30300000.0,167500000.0,61900000.0,62100000.0,105400000.0,36300000.0,42700000.0,68500000.0
