symbol,asOfDate,periodType,currencyCode,AccountsPayable,AdditionalPaidInCapital,Amortization,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BuildingsAndImprovements,CapitalStock,CashAndCashEquivalents,CashFinancial,CommonStock,CommonStockEquity,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,GainOnSaleOfSecurity,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossPPE,InterestExpense,InterestIncome,InvestedCapital,InvestmentProperties,InvestmentinFinancialAssets,InvestmentsAndAdvances,LandAndImprovements,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetPPE,NetTangibleAssets,NormalizedIncome,OperatingExpense,OperatingRevenue,OrdinarySharesNumber,OtherIntangibleAssets,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherSpecialCharges,Payables,PrepaidAssets,PretaxIncome,Receivables,ReconciledDepreciation,RetainedEarnings,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradingSecurities,TreasurySharesNumber,TreasuryStock
CE.MI,2022-12-31,3M,EUR,190014000.0,,,,339503127.0,0.278053,244586000.0,,,174505000.0,,,,,,339503127.0,0.278053,,,,,,,448765000.0,,,,5154000.0,,,136481000.0,,,11637000.0,,,100000.0,370491000.0,,,,,,,,,,,,,,,,355686000.0,56061000.0,3700000.0,,29688000.0,,749983000.0,,,,,-3700000.0,,,,,,,,,,,,,,-3700000.0,-3700000.0,,1816938.0,
CE.MI,2023-03-31,3M,EUR,,321800000.0,13664000.0,15725966000.0,339503127.0,0.397066,,341320000.0,8007565000.0,,341320000.0,3397748000.0,24940000.0,11276000.0,680466000.0,339503127.0,0.397066,134805000.0,4868434000.0,45524000.0,120572000.0,291342000.0,466873000.0,,136529000.0,387871000.0,6894507000.0,,21246232000.0,21299630000.0,,3496759000.0,53398000.0,,2315411326.0,160000.0,-1000.0,,134805000.0,134805000.0,134806000.0,134805000.0,134805000.0,134806000.0,251342000.0,456117000.0,2930875000.0,134805000.0,290475000.0,496686000.0,339503127.0,175531000.0,1411000.0,,,,93085000.0,,199255000.0,,24940000.0,134805000.0,120572000.0,339503127.0,,3397748000.0,2930875000.0,0.0,64449000.0,0.32345,202379000.0,67944926000.0,6894507000.0,3496759000.0,3397908000.0,64547018000.0,496686000.0,93085000.0,,,51562000.0,,10070000.0
CE.MI,2023-06-30,3M,EUR,,321800000.0,15105000.0,15467255000.0,,,,341320000.0,4905518000.0,4542443000.0,341320000.0,3577471000.0,28798000.0,13693000.0,726089000.0,,,163888000.0,4822368000.0,18167000.0,3112000.0,291342000.0,465611000.0,,190283000.0,478341000.0,8064952000.0,,20989062000.0,21042490000.0,,4626828000.0,53428000.0,,2417795791.0,169000.0,-9000.0,,163888000.0,163888000.0,163897000.0,163888000.0,163888000.0,163897000.0,288058000.0,452567000.0,3111860000.0,163888000.0,274455000.0,522817000.0,339101794.0,174269000.0,85849000.0,347944000.0,,,447330000.0,,241080000.0,,28798000.0,298693000.0,11326000.0,340320065.0,,3577471000.0,3111860000.0,0.0,77183000.0,0.320155,156368000.0,64419483000.0,8064952000.0,4626828000.0,3577640000.0,60841843000.0,522817000.0,99386000.0,,,27303000.0,1218271.0,6754000.0
CE.MI,2023-09-30,3M,EUR,,321800000.0,14798000.0,8387466000.0,,,,341320000.0,5755056000.0,,341320000.0,3721996000.0,24277000.0,9479000.0,631109000.0,,,140330000.0,4729511000.0,3550000.0,209016000.0,291342000.0,465084000.0,,180149000.0,486747000.0,8212926000.0,,13916885000.0,13970852000.0,,4490930000.0,53967000.0,,2638211957.0,175000.0,-6000.0,,140330000.0,140330000.0,140336000.0,140330000.0,140330000.0,140336000.0,306598000.0,453463000.0,3256912000.0,140330000.0,269538000.0,474648000.0,339101794.0,173742000.0,-75545000.0,,,,127923000.0,,206685000.0,,24277000.0,439023000.0,200802000.0,339101794.0,,3721996000.0,3256912000.0,0.0,66349000.0,0.321015,150160000.0,65290723000.0,8212926000.0,4490930000.0,3722171000.0,61568552000.0,474648000.0,127923000.0,,,53033000.0,,6738000.0
CE.MI,2023-12-31,3M,EUR,199261000.0,321800000.0,15290000.0,16714724000.0,,,238695000.0,341320000.0,6778843000.0,180951000.0,341320000.0,3870542000.0,31371000.0,16081000.0,885929000.0,,,123095000.0,4888724000.0,43438000.0,-108700000.0,291342000.0,490784000.0,442006000.0,216235000.0,541262000.0,9039116000.0,4995000.0,22267677000.0,22322632000.0,135310000.0,5304381000.0,54955000.0,12037000.0,2726378423.0,3000.0,16000.0,2860792000.0,123095000.0,123095000.0,123079000.0,123095000.0,123095000.0,123079000.0,325027000.0,442006000.0,3379758000.0,123095000.0,340417000.0,569848000.0,340116156.0,199442000.0,186819000.0,337893000.0,55964000.0,,910910000.0,31180000.0,178120000.0,909226000.0,31371000.0,562118000.0,-87349000.0,341320065.0,,3870542000.0,3379758000.0,0.0,55041000.0,0.309011,187114000.0,68017644000.0,9039116000.0,5304381000.0,3870545000.0,64147099000.0,569848000.0,373756000.0,,,29021000.0,1203909.0,6674000.0
CE.MI,2024-03-31,3M,EUR,,321800000.0,15155000.0,9304965000.0,340116156.0,0.47315,,341320000.0,5548177000.0,,341320000.0,3820091000.0,26111000.0,10956000.0,625104000.0,340116156.0,0.47315,160926000.0,5166341000.0,40754000.0,133722000.0,291342000.0,480713000.0,,240756000.0,550786000.0,8362022000.0,,15223344000.0,15280201000.0,,4541931000.0,56857000.0,,3152876766.0,3000.0,,,160926000.0,160926000.0,160926000.0,160926000.0,160926000.0,160926000.0,310030000.0,450202000.0,3339378000.0,160926000.0,315175000.0,554387000.0,340116156.0,189371000.0,3767000.0,,,,183699000.0,,238905000.0,,26111000.0,160926000.0,133722000.0,341320065.0,,3820091000.0,3339378000.0,0.0,77979000.0,0.326402,183415000.0,65740908000.0,8362022000.0,4541931000.0,3820094000.0,61920814000.0,554387000.0,183699000.0,,,49160000.0,1203909.0,6490000.0
