symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockEquity,CommonStockIssuance,CommonStockPayments,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredTaxesAssets,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendReceivedCFO,EBIT,EBITDA,EffectOfExchangeRateChanges,EndCashPosition,EnterpriseValue,FinancialAssets,FinancingCashFlow,FinishedGoods,FixedAssetsRevaluationReserve,FreeCashFlow,GainLossOnInvestmentSecurities,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,InvestmentsinSubsidiariesatCost,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherEquityInterest,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherunderPreferredStockDividend,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,RepurchaseOfCapitalStock,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfBusiness,SaleOfIntangibles,SaleOfInvestment,SaleOfPPE,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital,WriteOff
DBA.MI,2019-12-31,12M,EUR,10668445.0,,,,,,11500000.0,-0.23753,,,,,,,,,,,,,,,,,,400000.0,,,,,,,,,,,,,,1499.0,11500000.0,-0.23753,,0.0,,,,,,,,,,,,9948179.0,,,,,,,,,,,,,,,,,400000.0,,,,,,,33460.0,,,,,-4706416.0,400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6731766.0,,,,,,,,,,,,,,,,-4706416.0,,-33502.0,,,,2698976.0,2698976.0,,,,,0.0,,1291.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DBA.MI,2020-12-31,12M,EUR,11666001.0,28200783.0,-9914286.0,15904124.0,-2114582.0,2788053.0,11513300.0,-0.106562,3836522.0,-2842393.0,3195876.0,8695936.0,8695936.0,8689125.0,6811.0,447088.0,4899659.0,-1343929.0,1462904.0,997556.0,-2222689.0,-659070.0,4899659.0,3195876.0,19319065.0,0.0,,0.0,40131660.0,46047361.0,9022530.0,9022530.0,913121.0,27898635.0,121091.0,4132622.0,4132622.0,4132622.0,1344569.0,59686.0,11513300.0,-0.106562,-1226878.0,0.0,-686915.0,3445707.0,-40245.0,8695936.0,25588679.0,0.0,6139692.0,562466.0,,-1433385.0,-99019.0,8687563.0,15261330.0,30315365.0,13381194.0,28100053.0,0.0,541274.0,541274.0,37480.0,37480.0,-503794.0,5084019.0,44441444.0,-2649041.0,44979.0,27050.0,1000.0,0.0,11568501.0,16099849.0,16099849.0,11568501.0,-4015461.0,73029.0,,323689.0,11035278.0,20990.0,122402.0,0.0,0.0,16426443.0,-1226878.0,-1226878.0,-1349280.0,-1226878.0,-1226878.0,-1349280.0,-1349280.0,-1369438.0,-503794.0,64138.0,6139692.0,7553040.0,-503794.0,3466908.0,-1343741.0,-1413348.0,4057735.0,0.0,1996274.0,5086234.0,19922.52,1409008.0,27128553.0,971500.0,68231713.0,11513300.0,,,6573767.0,43995.0,,1.0,873901.0,208550.0,2892669.0,12027505.0,467183.0,0.0,15816081.0,1505499.0,2081045.0,-1228189.0,1030000.0,609646.0,0.0,-1442282.0,-36600.0,-1400111.0,40131660.0,4132622.0,,,-4015461.0,,1187372.0,-2434044.0,0.0,72844.0,100738.0,56370.0,11513300.0,-1640527.0,19319065.0,4057735.0,-393726.48,121091.0,0.24,605274.0,-414963.0,65394499.0,35418914.0,25122379.0,19340055.0,67260213.0,46054444.0,19347138.0,18155809.0,-37480.0,68231713.0,1257411.0,-1640527.0,-1640527.0,,,,4521553.0,18148726.0,453155.0
DBA.MI,2021-12-31,12M,EUR,14171510.0,28955829.0,-10350711.0,15927075.0,-354317.0,2976333.0,,-0.062493,8695936.0,-3355627.0,3243734.0,10714381.0,10714381.0,10706761.0,7620.0,271136.0,2021016.0,-576548.0,5074327.0,2505509.0,-823975.0,6450449.0,2021016.0,3243734.0,18497717.0,,,0.0,45633748.0,49709456.0,8810176.0,8810176.0,911486.0,35275001.0,395542.0,4360236.0,4360236.0,4360236.0,1383903.0,2556.0,,-0.062493,-719505.0,,243266.0,4603502.0,-2571.0,10714381.0,32717762.0,5315.0,-4041579.0,1267451.0,,5332588.0,62445.0,7899004.0,14230140.0,29310146.0,13723017.0,32634330.0,-19396.0,566574.0,566574.0,1707.0,1707.0,-681331.0,5660567.0,39468202.0,-2625620.0,59979.0,5000.0,1000.0,,3612851.0,12160309.0,12160309.0,3612851.0,-4880259.0,65979.0,,200716.0,16291319.0,23360.0,-655.0,,,10256104.0,-719505.0,-719505.0,-718850.0,-719505.0,-719505.0,-718850.0,-718850.0,-1925611.0,-559635.0,-354786.0,-4041579.0,-1267408.0,-559635.0,3372306.0,-345223.0,-2774171.0,4267577.0,371256.0,1960704.0,5735719.0,140979.92,8688215.0,31263216.0,1371114.0,78268078.0,11513300.0,,,6331136.0,516187.0,1.0,1.0,396393.0,2687039.0,4084850.0,12417864.0,522583.0,0.0,19273952.0,1475281.0,2106229.0,-323308.0,1104437.0,670604.0,,-2055120.0,-354786.0,-1300507.0,45633748.0,4360236.0,,,-4880259.0,,944750.0,-3455629.0,,129509.0,,955284.0,11513300.0,-1010520.0,18497717.0,4267577.0,-271732.08,395542.0,0.24,838381.0,-188486.0,68290903.0,30658026.0,20970485.0,18521077.0,76896964.0,49769826.0,18581447.0,14494825.0,-5232.0,78268078.0,1017592.0,-1132217.0,-1132217.0,,,,4393116.0,14434455.0,85166.0
DBA.MI,2022-12-31,12M,EUR,11916446.0,29118347.0,-10553583.0,15927075.0,-112370.0,2579998.0,,0.053588,10714381.0,-3271701.0,3243734.0,5437080.0,5437080.0,5427882.0,9198.0,1132613.0,-5297353.0,-1380968.0,-1284831.0,-2255064.0,-1075083.0,-4863333.0,-5297353.0,3243734.0,19455648.0,,,0.0,48206596.0,47902340.0,10069397.0,10069397.0,438503.0,25400393.0,1100886.0,3819511.0,3819511.0,3819511.0,1239513.0,0.0,,0.053588,616977.0,,2242651.0,6062162.0,20051.0,5437080.0,29332818.0,318629.0,-2826308.0,1991715.0,0.0,-1356157.0,315870.0,5808278.0,11916014.0,29230717.0,14376352.0,35215388.0,-41212.0,517181.0,517181.0,36072.0,36072.0,-441214.0,7041535.0,37471222.0,-4386589.0,54475.0,5000.0,1000.0,,791665.0,7946177.0,7946177.0,791665.0,-5186944.0,60475.0,,204870.0,18018314.0,68994.0,-7607.0,,,12578494.0,616977.0,616977.0,624584.0,616977.0,616977.0,624584.0,624584.0,-1415386.0,-438915.0,-2205022.0,-2826308.0,-4395279.0,-438915.0,3822769.0,-766181.0,1568971.0,7539634.0,0.0,2352097.0,8544448.0,2503514.36,1915544.0,30588769.0,4626619.0,83421984.0,11202200.0,1.0,-1.0,6107736.0,524376.0,-1.0,1.0,395078.0,276474.0,4186127.0,13141482.0,1155979.0,0.0,5592319.0,1928122.0,3070781.0,1725470.0,1030000.0,535752.0,,-1501606.0,-2211822.0,-1770095.0,48206596.0,3819511.0,,,-5186944.0,,1268037.0,-2790786.0,,86220.0,6800.0,1003914.0,11202200.0,-2479986.0,19455648.0,7539634.0,-595748.64,1100886.0,0.24,1640115.0,-396350.0,67139756.0,27401825.0,18015574.0,19524642.0,78795365.0,47615114.0,19237416.0,22214721.0,-42194.0,83421984.0,1406192.0,-2482286.0,-2482286.0,11916446.0,,0.0,5049820.0,22501947.0,1253161.0
DBA.MI,2023-12-31,12M,EUR,,35860325.0,-11718245.0,15927075.0,-220051.0,2583262.0,,,5437080.0,-4911394.0,3243734.0,8864511.0,8864511.0,8853607.0,10904.0,476704.0,3485407.0,2185699.0,-1709726.0,2176153.0,-7268654.0,-4139824.0,3485407.0,3243734.0,22633477.0,,-774909.0,0.0,67509666.0,57282154.0,12321113.0,12321113.0,282198.0,29898289.0,2658354.0,3943428.0,3943428.0,3943428.0,1360166.0,,,,4047065.0,,8077381.0,12020809.0,-57976.0,8864511.0,37079390.0,157612.0,349191.0,1038404.0,,609785.0,-161017.0,,11802447.0,36080376.0,16016849.0,45684756.0,-19536.0,1057483.0,1057483.0,2746.0,2746.0,-834198.0,4855836.0,39889781.0,-2384963.0,57725.0,5000.0,1000.0,,4792378.0,4935191.0,4935191.0,4792378.0,-5883011.0,63725.0,,205290.0,20757832.0,378642.0,-314479.0,,-774909.0,8391793.0,4047065.0,4047065.0,4361544.0,4047065.0,4047065.0,4361544.0,4361544.0,-1901621.0,-834200.0,1101317.0,1124100.0,-1090633.0,-834200.0,4298604.0,-1584659.0,2214733.0,10831030.0,5040.0,3679516.0,13665246.0,5068772.769932,5521179.0,36128247.0,9556509.0,113194422.0,11041400.0,,,,68004.0,,,,1157684.0,5325688.0,14781559.0,820101.0,0.0,8929052.0,2712944.0,3588081.0,7019898.0,1030000.0,511160.0,,-3310243.0,,-1601151.0,67509666.0,3943428.0,,,-5883011.0,-774909.0,1444516.0,2025531.0,,1408622.0,1101317.0,16492.0,11513300.0,-1644437.0,22633477.0,10831030.0,-622729.230068,2658354.0,0.378688,3011102.0,-657059.0,75622754.0,27568668.0,17256304.0,23012119.0,103637913.0,52610635.0,18340600.0,22712346.0,-220537.0,113194422.0,3603364.0,-1644437.0,-1644437.0,14092599.0,471900.0,774909.0,3817432.0,27383865.0,219457.0
