symbol,asOfDate,periodType,currencyCode,Amortization,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RestructuringAndMergernAcquisition,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalOtherFinanceCost,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WriteOff
DBA.MI,2019-12-31,12M,EUR,,11500000.0,-0.23753,,,,11500000.0,-0.23753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2698976.0,2698976.0,,,,,,,,,,,
DBA.MI,2019-12-31,TTM,EUR,,,,,,,,,,,,,976180.0,,,,,,,,,,,,,,,,,,,,,,,,,2698976.0,2698976.0,,,,,,,,,,,
DBA.MI,2020-12-31,12M,EUR,2788053.0,11513300.0,-0.106562,40131660.0,4132622.0,1344569.0,11513300.0,-0.106562,-1226878.0,-686915.0,3445707.0,28100053.0,0.0,541274.0,541274.0,37480.0,37480.0,122402.0,-1226878.0,-1226878.0,-1349280.0,-1226878.0,-1226878.0,-1349280.0,-503794.0,-503794.0,5086234.0,19922.52,27128553.0,971500.0,68231713.0,873901.0,208550.0,0.0,-1228189.0,40131660.0,4132622.0,,,1187372.0,-1640527.0,-393726.48,121091.0,0.24,67260213.0,-37480.0,68231713.0,-1640527.0,-1640527.0,453155.0
DBA.MI,2021-12-31,12M,EUR,2976333.0,,-0.062493,45633748.0,4360236.0,1383903.0,,-0.062493,-719505.0,243266.0,4603502.0,32634330.0,-19396.0,566574.0,566574.0,1707.0,1707.0,-655.0,-719505.0,-719505.0,-718850.0,-719505.0,-719505.0,-718850.0,-559635.0,-559635.0,5735719.0,140979.92,31263216.0,1371114.0,78268078.0,396393.0,2687039.0,0.0,-323308.0,45633748.0,4360236.0,,,944750.0,-1010520.0,-271732.08,395542.0,0.24,76896964.0,-5232.0,78268078.0,-1132217.0,-1132217.0,85166.0
DBA.MI,2022-12-31,12M,EUR,2579998.0,,0.053588,48206596.0,3819511.0,1239513.0,,0.053588,616977.0,2242651.0,6062162.0,35215388.0,-41212.0,517181.0,517181.0,36072.0,36072.0,-7607.0,616977.0,616977.0,624584.0,616977.0,616977.0,624584.0,-438915.0,-438915.0,8544448.0,2503514.36,30588769.0,4626619.0,83421984.0,395078.0,276474.0,0.0,1725470.0,48206596.0,3819511.0,,,1268037.0,-2479986.0,-595748.64,1100886.0,0.24,78795365.0,-42194.0,83421984.0,-2482286.0,-2482286.0,1253161.0
DBA.MI,2023-06-30,TTM,EUR,,11202200.0,0.303869,,,,11202200.0,0.303869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DBA.MI,2023-12-31,12M,EUR,2583262.0,,,67509666.0,3943428.0,1360166.0,,,4047065.0,8077381.0,12020809.0,45684756.0,-19536.0,1057483.0,1057483.0,2746.0,2746.0,-314479.0,4047065.0,4047065.0,4361544.0,4047065.0,4047065.0,4361544.0,-834200.0,-834200.0,13665246.0,5068772.769932,36128247.0,9556509.0,113194422.0,,1157684.0,0.0,7019898.0,67509666.0,3943428.0,,,1444516.0,-1644437.0,-622729.230068,2658354.0,0.378688,103637913.0,-220537.0,113194422.0,-1644437.0,-1644437.0,219457.0
DBA.MI,2023-12-31,TTM,EUR,2583262.0,11041400.0,0.366535,67509666.0,3943428.0,1360166.0,11041400.0,0.366535,4047065.0,8077381.0,12020809.0,45684756.0,-19536.0,1057483.0,1057483.0,2746.0,2746.0,-314479.0,4047065.0,4047065.0,4361544.0,4047065.0,4047065.0,4361544.0,-834200.0,-834200.0,13665246.0,5068772.769932,36128247.0,9556509.0,113194422.0,,1157684.0,0.0,7019898.0,67509666.0,3943428.0,,,1444516.0,-1644437.0,-622729.230068,2658354.0,0.378688,103637913.0,-220537.0,113194422.0,-1644437.0,-1644437.0,219457.0
