symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredTaxesAssets,CurrentLiabilities,DerivativeProductLiabilities,FinancialAssets,FinishedGoods,FixedAssetsRevaluationReserve,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,Inventory,InvestedCapital,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,InvestmentsinSubsidiariesatCost,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,OrdinarySharesNumber,OtherEquityInterest,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital
DBA.MI,2019-12-31,12M,EUR,10668445.0,,,,,,,,,,,,,,,,,,1499.0,,,,9948179.0,,,,,,,,,,,,33460.0,,,,,,,,,,6731766.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
DBA.MI,2020-12-31,12M,EUR,11666001.0,28200783.0,-9914286.0,15904124.0,-2114582.0,3195876.0,8695936.0,8695936.0,8689125.0,6811.0,3195876.0,19319065.0,0.0,46047361.0,9022530.0,9022530.0,913121.0,27898635.0,59686.0,0.0,562466.0,,8687563.0,15261330.0,30315365.0,13381194.0,5084019.0,44441444.0,44979.0,27050.0,1000.0,16099849.0,16099849.0,73029.0,,323689.0,20990.0,16426443.0,3466908.0,4057735.0,0.0,1996274.0,11513300.0,,6573767.0,,1.0,2892669.0,12027505.0,467183.0,15816081.0,1505499.0,2081045.0,1030000.0,-2434044.0,11513300.0,19319065.0,4057735.0,605274.0,65394499.0,35418914.0,25122379.0,19340055.0,46054444.0,19347138.0,18155809.0,1257411.0,,,,4521553.0,18148726.0
DBA.MI,2021-12-31,12M,EUR,14171510.0,28955829.0,-10350711.0,15927075.0,-354317.0,3243734.0,10714381.0,10714381.0,10706761.0,7620.0,3243734.0,18497717.0,0.0,49709456.0,8810176.0,8810176.0,911486.0,35275001.0,2556.0,5315.0,1267451.0,,7899004.0,14230140.0,29310146.0,13723017.0,5660567.0,39468202.0,59979.0,5000.0,1000.0,12160309.0,12160309.0,65979.0,,200716.0,23360.0,10256104.0,3372306.0,4267577.0,371256.0,1960704.0,11513300.0,,6331136.0,1.0,1.0,4084850.0,12417864.0,522583.0,19273952.0,1475281.0,2106229.0,1104437.0,-3455629.0,11513300.0,18497717.0,4267577.0,838381.0,68290903.0,30658026.0,20970485.0,18521077.0,49769826.0,18581447.0,14494825.0,1017592.0,,,,4393116.0,14434455.0
DBA.MI,2022-12-31,12M,EUR,11916446.0,29118347.0,-10553583.0,15927075.0,-112370.0,3243734.0,5437080.0,5437080.0,5427882.0,9198.0,3243734.0,19455648.0,0.0,47902340.0,10069397.0,10069397.0,438503.0,25400393.0,0.0,318629.0,1991715.0,0.0,5808278.0,11916014.0,29230717.0,14376352.0,7041535.0,37471222.0,54475.0,5000.0,1000.0,7946177.0,7946177.0,60475.0,,204870.0,68994.0,12578494.0,3822769.0,7539634.0,0.0,2352097.0,11202200.0,-1.0,6107736.0,-1.0,1.0,4186127.0,13141482.0,1155979.0,5592319.0,1928122.0,3070781.0,1030000.0,-2790786.0,11202200.0,19455648.0,7539634.0,1640115.0,67139756.0,27401825.0,18015574.0,19524642.0,47615114.0,19237416.0,22214721.0,1406192.0,11916446.0,,0.0,5049820.0,22501947.0
DBA.MI,2023-12-31,12M,EUR,,35860325.0,-11718245.0,15927075.0,-220051.0,3243734.0,8864511.0,8864511.0,8853607.0,10904.0,3243734.0,22633477.0,0.0,57282154.0,12321113.0,12321113.0,282198.0,29898289.0,,157612.0,1038404.0,,,11802447.0,36080376.0,16016849.0,4855836.0,39889781.0,57725.0,5000.0,1000.0,4935191.0,4935191.0,63725.0,,205290.0,378642.0,8391793.0,4298604.0,10831030.0,5040.0,3679516.0,11041400.0,,,,,5325688.0,14781559.0,820101.0,8929052.0,2712944.0,3588081.0,1030000.0,2025531.0,11513300.0,22633477.0,10831030.0,3011102.0,75622754.0,27568668.0,17256304.0,23012119.0,52610635.0,18340600.0,22712346.0,3603364.0,14092599.0,471900.0,774909.0,3817432.0,27383865.0
