symbol,asOfDate,periodType,currencyCode,NetIncome
BPSO.MI,2023-03-31,3M,EUR,94407000.0
BPSO.MI,2023-06-30,3M,EUR,112679000.0
BPSO.MI,2023-09-30,3M,EUR,141503000.0
BPSO.MI,2023-12-31,3M,EUR,112600000.0
BPSO.MI,2024-03-31,3M,EUR,145228000.0
BPSO.MI,2024-03-31,TTM,EUR,511983000.0
