symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashFinancial,CommonStock,CommonStockEquity,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HedgingAssetsCurrent,InventoriesAdjustmentsAllowances,Inventory,InvestedCapital,InvestmentinFinancialAssets,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,WorkInProcess,WorkingCapital
REY.MI,2022-12-31,3M,EUR,168835000.0,657568000.0,-94078000.0,-5605000.0,358000.0,159800000.0,125453000.0,4863000.0,283695000.0,312347000.0,283695000.0,4863000.0,970291000.0,1157578000.0,27829000.0,43086000.0,70915000.0,868260000.0,619000.0,630255000.0,735428000.0,663173000.0,304486000.0,0.0,-77382000.0,83880000.0,1087910000.0,358000.0,97624000.0,74533000.0,172157000.0,51049000.0,15242000.0,90124000.0,1579000.0,210408000.0,234863000.0,61979000.0,44964000.0,42831000.0,1808000.0,37278236.0,-1000.0,,1000.0,105173000.0,3000.0,-1000.0,395879000.0,54562000.0,49529000.0,28652000.0,621059000.0,115484000.0,0.0,0.0,191016000.0,37411428.0,970291000.0,234863000.0,54255000.0,2228150000.0,1044824000.0,243072000.0,971870000.0,1256280000.0,1070572000.0,388020000.0,56345000.0,112827000.0,133192.0,83880000.0,289318000.0
REY.MI,2023-06-30,3M,EUR,158674000.0,419798000.0,-88685000.0,-5468000.0,388000.0,165383000.0,126287000.0,4863000.0,285037000.0,321513000.0,285037000.0,4863000.0,1013823000.0,1050704000.0,30080000.0,32532000.0,62612000.0,732198000.0,559000.0,630084000.0,729191000.0,425266000.0,304281000.0,3582000.0,-148918000.0,167810000.0,1112373000.0,388000.0,96207000.0,66018000.0,162225000.0,49189000.0,14925000.0,83229000.0,1730000.0,215596000.0,284632000.0,66745000.0,44278000.0,45162000.0,2065000.0,37278236.0,1000.0,-1000.0,,99107000.0,-2000.0,1000.0,280511000.0,55669000.0,65156000.0,36476000.0,505262000.0,118049000.0,,0.0,78451000.0,37411428.0,1013823000.0,284632000.0,72844000.0,2120338000.0,1079841000.0,224837000.0,1015553000.0,1104785000.0,1069634000.0,372587000.0,66077000.0,105996000.0,133192.0,316728000.0,318506000.0
REY.MI,2023-09-30,3M,EUR,,,,,,,126472000.0,,366628000.0,366628000.0,,,,,30635000.0,,,,,,,,,,,,,,95837000.0,,95837000.0,,,,,,,,,,,37278236.0,,,,,,,,,,,,,,,,37278236.0,,,,,,126472000.0,,,,,,,,,
REY.MI,2023-12-31,3M,EUR,191001000.0,739474000.0,-90893000.0,-6684000.0,413000.0,170764000.0,126771000.0,4863000.0,383742000.0,414498000.0,383743000.0,4863000.0,1114840000.0,1327523000.0,31670000.0,32420000.0,64090000.0,891415000.0,539000.0,626481000.0,707990000.0,746158000.0,313848000.0,1983000.0,,47061000.0,1199551000.0,413000.0,95101000.0,52291000.0,147392000.0,41373000.0,20644000.0,90905000.0,1883000.0,222955000.0,406850000.0,66693000.0,41605000.0,69677000.0,2459000.0,37278236.0,,-2000.0,1000.0,81509000.0,-2000.0,1000.0,351567000.0,52179000.0,55140000.0,30756000.0,622097000.0,133779000.0,8000.0,0.0,186699000.0,37411428.0,1114840000.0,406850000.0,69359000.0,2373980000.0,1167131000.0,211482000.0,1116723000.0,1257257000.0,1046457000.0,365842000.0,79529000.0,86523000.0,133192.0,47061000.0,436108000.0
REY.MI,2024-03-31,3M,EUR,,,,,,,129473000.0,,542955000.0,577792000.0,,,,577792000.0,34164000.0,28515000.0,62679000.0,62911000.0,,,,,,,,,79213000.0,,95309000.0,50698000.0,146007000.0,,,,,,,,,,,37278236.0,,,,,,,,,,34837000.0,,,,,,37278236.0,,,,577792000.0,50698000.0,208686000.0,,208918000.0,0.0,146007000.0,,,,,514881000.0
