symbol,asOfDate,periodType,currencyCode,Amortization,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GeneralAndAdministrativeExpense,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherSpecialCharges,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RestructuringAndMergernAcquisition,SellingGeneralAndAdministration,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WriteOff
REY.MI,2019-12-31,12M,EUR,4146000.0,,,,,,,,,,,409795000.0,,,,,,,,,,,,,,,,,,,,23159000.0,,,,,,,4281000.0,,,409795000.0,-4601000.0,,,,,,,,,,4601000.0
REY.MI,2020-12-31,12M,EUR,5784000.0,37407400.0,3.3,1062106000.0,42441000.0,42441000.0,37407400.0,3.3,123598000.0,165030000.0,207471000.0,,207490000.0,2976000.0,2976000.0,888000.0,888000.0,-608000.0,123598000.0,123598000.0,124206000.0,123598000.0,123598000.0,124206000.0,-8086000.0,-8086000.0,202216000.0,119572670.0,42441000.0,165049000.0,1269596000.0,,-448000.0,-4484000.0,0.0,162054000.0,1062106000.0,42441000.0,,3852000.0,,,4484000.0,1229670.0,37848000.0,0.234,1104547000.0,169531000.0,5998000.0,1269596000.0,5255000.0,5255000.0,7338000.0
REY.MI,2021-12-31,12M,EUR,8608000.0,37356344.0,4.03,1243845000.0,48391000.0,48391000.0,37356344.0,4.03,150672000.0,216646000.0,265037000.0,,257589000.0,3367000.0,3367000.0,772000.0,772000.0,-1735000.0,150672000.0,150672000.0,152408000.0,150672000.0,150672000.0,152408000.0,-4018000.0,-4018000.0,257385000.0,145200820.0,48391000.0,209198000.0,1501434000.0,,-5202000.0,-85000.0,0.0,213279000.0,1243845000.0,48391000.0,,4688000.0,5110000.0,,85000.0,2180820.0,60871000.0,0.285,1292236000.0,209283000.0,1423000.0,1501434000.0,7652000.0,7652000.0,
REY.MI,2022-09-30,TTM,EUR,,,,1492947000.0,50300000.0,35503000.0,,,169760000.0,235861000.0,286161000.0,,290758000.0,3494000.0,3494000.0,1656000.0,1656000.0,,169760000.0,169760000.0,171496000.0,169760000.0,169760000.0,171496000.0,-5174000.0,-5174000.0,292416000.0,173513000.0,47411000.0,243347000.0,1783705000.0,,,-4543000.0,0.0,232367000.0,1492947000.0,50300000.0,,7326000.0,,,2063000.0,-2502000.0,,0.4,1540358000.0,245413000.0,3336000.0,1783705000.0,-6255000.0,-6255000.0,
REY.MI,2022-12-31,12M,EUR,15716000.0,37252650.0,5.13,1544117000.0,58612000.0,58612000.0,37252650.0,5.13,191016000.0,271633000.0,330245000.0,,346997000.0,2938000.0,2938000.0,1835000.0,1835000.0,-1168000.0,191016000.0,191016000.0,192184000.0,191016000.0,191016000.0,192184000.0,-4675000.0,-4675000.0,342347000.0,199668930.0,80974000.0,266023000.0,1891114000.0,19452000.0,-54445000.0,3000.0,0.0,268695000.0,1544117000.0,58612000.0,,6721000.0,-3774000.0,,3771000.0,-3449070.0,76511000.0,0.285,1625091000.0,285473000.0,3572000.0,1891114000.0,-12102000.0,-12102000.0,
REY.MI,2023-09-30,TTM,EUR,,37278236.0,5.152813,,,,37278236.0,5.152813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REY.MI,2023-12-31,12M,EUR,,37278236.0,5.01,1716946000.0,75205000.0,75205000.0,37278236.0,5.01,186699000.0,277370000.0,352575000.0,,401037000.0,5789000.0,5789000.0,7002000.0,7002000.0,-1760000.0,186699000.0,186699000.0,188459000.0,186699000.0,186699000.0,188459000.0,-7286000.0,-7286000.0,366452000.0,196329638.0,132237000.0,268800000.0,2117983000.0,23947000.0,-14373000.0,,0.0,271581000.0,1716946000.0,75205000.0,,8814000.0,,,,-4246362.0,83122000.0,0.306,1849183000.0,292745000.0,8499000.0,2117983000.0,-13877000.0,-13877000.0,
REY.MI,2023-12-31,TTM,EUR,,37278236.0,5.01,,,,37278236.0,5.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REY.MI,2024-03-31,TTM,EUR,,37278236.0,5.305427,1744152000.0,75003000.0,75344000.0,37278236.0,5.305427,197712000.0,288407000.0,363410000.0,,407570000.0,5813000.0,5813000.0,9228000.0,9228000.0,,197712000.0,197712000.0,199472000.0,197712000.0,197712000.0,199472000.0,-2845000.0,-2845000.0,377200000.0,205986000.0,132281000.0,275289000.0,2151722000.0,,-14127000.0,,0.0,282594000.0,1744152000.0,75003000.0,,8913000.0,,,,-5516000.0,,0.4,1876433000.0,299231000.0,6260000.0,2151722000.0,-13790000.0,-13790000.0,
