symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,Amortization,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashFinancial,CommonStock,CommonStockEquity,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EnterpriseValue,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InventoriesAdjustmentsAllowances,Inventory,InvestedCapital,InvestmentinFinancialAssets,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,ReconciledCostOfRevenue,ReconciledDepreciation,RentExpenseSupplemental,RestructuringAndMergernAcquisition,RetainedEarnings,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxRateForCalcs,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,WorkInProcess,WorkingCapital
REY.MI,2022-12-31,3M,EUR,168835000.0,657568000.0,-94078000.0,-5605000.0,9527000.0,358000.0,,,159800000.0,,4863000.0,,,283695000.0,4863000.0,970291000.0,,1157578000.0,,43086000.0,70915000.0,868260000.0,619000.0,,,,,,,,,630255000.0,735428000.0,663173000.0,304486000.0,,0.0,,,,,-77382000.0,83880000.0,1087910000.0,358000.0,,74533000.0,,51049000.0,15242000.0,90124000.0,,1579000.0,,,,,,,,,210408000.0,234863000.0,61979000.0,44964000.0,42831000.0,1808000.0,,,,,,,-1000.0,,1000.0,105173000.0,3000.0,-1000.0,,395879000.0,54562000.0,49529000.0,28652000.0,4533000.0,,621059000.0,115484000.0,0.0,,0.0,,,,-1144000.0,191016000.0,,-3389000.0,970291000.0,234863000.0,,,54255000.0,2228150000.0,1044824000.0,,971870000.0,,1256280000.0,1070572000.0,388020000.0,,,,56345000.0,,,112827000.0,133192.0,83880000.0,289318000.0
REY.MI,2023-03-31,3M,EUR,,,,,3994000.0,,37278236.0,1.664939,,,,,,,,,,,,,,,,,,37278236.0,1.664939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1187000.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
REY.MI,2023-06-30,3M,EUR,158674000.0,419798000.0,-88685000.0,-5468000.0,-7317000.0,388000.0,,,165383000.0,126287000.0,4863000.0,285037000.0,321513000.0,285037000.0,4863000.0,1013823000.0,454742000.0,1050704000.0,30080000.0,32532000.0,62612000.0,732198000.0,559000.0,15970000.0,23287000.0,,,16385000.0,53973000.0,69943000.0,3811233367.0,630084000.0,729191000.0,425266000.0,304281000.0,63604000.0,3582000.0,2478000.0,2478000.0,1110000.0,1110000.0,-148918000.0,167810000.0,1112373000.0,388000.0,96207000.0,66018000.0,162225000.0,49189000.0,14925000.0,83229000.0,3880664367.0,1730000.0,16385000.0,16385000.0,17878000.0,16385000.0,16385000.0,17878000.0,-1156000.0,-1156000.0,215596000.0,284632000.0,66745000.0,44278000.0,45162000.0,2065000.0,73748000.0,19276800.0,14652000.0,48952000.0,518346000.0,37278236.0,1000.0,-1000.0,,99107000.0,-2000.0,1000.0,-1318000.0,280511000.0,55669000.0,65156000.0,36476000.0,,0.0,505262000.0,118049000.0,,51495000.0,0.0,454742000.0,15970000.0,2119000.0,,78451000.0,37411428.0,,1013823000.0,284632000.0,-913200.0,0.24,72844000.0,2120338000.0,1079841000.0,224837000.0,1015553000.0,469394000.0,1104785000.0,1069634000.0,372587000.0,58092000.0,-212000.0,518346000.0,66077000.0,-3805000.0,-3805000.0,105996000.0,133192.0,316728000.0,318506000.0
REY.MI,2023-09-30,3M,EUR,,,,,,,37278236.0,1.522577,,126472000.0,,366628000.0,366628000.0,,,,427451000.0,,30635000.0,,,,,16134000.0,16134000.0,37278236.0,1.522577,56759000.0,58079000.0,74213000.0,3222950915.0,,,,,81629000.0,,1320000.0,1320000.0,1976000.0,1976000.0,,,,,95837000.0,,95837000.0,,,,3319626915.0,,56759000.0,56759000.0,56759000.0,56759000.0,56759000.0,56759000.0,2222000.0,2222000.0,,,,,,,85305000.0,65188920.0,16000000.0,65629000.0,509080000.0,37278236.0,,,,,,,-134000.0,,,,,1639000.0,0.0,,,,56759000.0,,427451000.0,16134000.0,2179000.0,,,37278236.0,-1639000.0,,,-2662080.0,0.24,,,,126472000.0,,443451000.0,,,,63990.0,-1566000.0,509080000.0,,-11092000.0,-11092000.0,,,,
REY.MI,2023-12-31,3M,EUR,191001000.0,739474000.0,-90893000.0,-6684000.0,,413000.0,,,170764000.0,126771000.0,4863000.0,383742000.0,414498000.0,383743000.0,4863000.0,1114840000.0,402088000.0,1327523000.0,31670000.0,32420000.0,64090000.0,891415000.0,539000.0,27651000.0,39537000.0,,,16378000.0,102942000.0,130593000.0,4358073202.0,626481000.0,707990000.0,746158000.0,313848000.0,167907000.0,1983000.0,1682000.0,1682000.0,2693000.0,2693000.0,,47061000.0,1199551000.0,413000.0,95101000.0,52291000.0,147392000.0,41373000.0,20644000.0,90905000.0,4454749202.0,1883000.0,16378000.0,16378000.0,18138000.0,16378000.0,16378000.0,18138000.0,-3905000.0,-3905000.0,222955000.0,406850000.0,66693000.0,41605000.0,69677000.0,2459000.0,132597000.0,17901040.0,84683000.0,83224000.0,569995000.0,37278236.0,,-2000.0,1000.0,81509000.0,-2000.0,1000.0,,351567000.0,52179000.0,55140000.0,30756000.0,,0.0,622097000.0,133779000.0,8000.0,101260000.0,0.0,402088000.0,27651000.0,2608000.0,,186699000.0,37411428.0,,1114840000.0,406850000.0,-480960.0,0.24,69359000.0,2373980000.0,1167131000.0,211482000.0,1116723000.0,486771000.0,1257257000.0,1046457000.0,365842000.0,292557333.0,4916000.0,569995000.0,79529000.0,-2004000.0,-2004000.0,86523000.0,133192.0,47061000.0,436108000.0
REY.MI,2024-03-31,3M,EUR,,,,,3653000.0,,37278236.0,1.960366,,129473000.0,,542955000.0,577792000.0,,,,467936000.0,577792000.0,34164000.0,28515000.0,62679000.0,62911000.0,,15235000.0,11582000.0,37278236.0,1.960366,73079000.0,74157000.0,89392000.0,4653352563.0,,,,,86365000.0,,1078000.0,1078000.0,3316000.0,3316000.0,,,79213000.0,,95309000.0,50698000.0,146007000.0,,,,4890904563.0,,73079000.0,73079000.0,73079000.0,73079000.0,73079000.0,73079000.0,1009000.0,1009000.0,,,,,,,89392000.0,73079000.0,14294000.0,72071000.0,554301000.0,37278236.0,,,,,,,-941000.0,,,,34837000.0,,0.0,,,,73079000.0,,467936000.0,15235000.0,2007000.0,,,37278236.0,0.0,,,0.0,0.24,,577792000.0,50698000.0,208686000.0,,482230000.0,208918000.0,0.0,146007000.0,72071000.0,1229000.0,554301000.0,,0.0,0.0,,,,514881000.0
REY.MI,2024-06-30,3M,EUR,186346000.0,473065000.0,-97639000.0,-4519000.0,3055000.0,415000.0,,,179025000.0,128721000.0,4863000.0,400340000.0,432236000.0,400340000.0,4863000.0,1185363000.0,441024000.0,1263924000.0,34446000.0,30194000.0,64640000.0,837753000.0,474000.0,16168000.0,13113000.0,,,26863000.0,76888000.0,93056000.0,4767834920.0,633238000.0,712151000.0,477584000.0,333585000.0,119011000.0,1944000.0,3682000.0,3682000.0,3242000.0,3242000.0,,215891000.0,1255928000.0,415000.0,94275000.0,40371000.0,134646000.0,39041000.0,21629000.0,99820000.0,5136940920.0,1733000.0,26863000.0,26863000.0,28442000.0,26863000.0,26863000.0,28442000.0,704000.0,704000.0,235946000.0,473212000.0,74869000.0,49321000.0,69528000.0,2256000.0,98233000.0,30797520.0,58899000.0,60112000.0,560035000.0,37278236.0,1000.0,,,78913000.0,-1000.0,,431000.0,323744000.0,54740000.0,52863000.0,31896000.0,,0.0,577560000.0,136655000.0,25000.0,73206000.0,0.0,441024000.0,16168000.0,1911000.0,,99942000.0,37411428.0,-2386000.0,1185363000.0,473212000.0,-1242480.0,0.24,87899000.0,2333231000.0,1225734000.0,199286000.0,1187096000.0,499923000.0,1146135000.0,1069307000.0,308382000.0,74575000.0,-1144000.0,560035000.0,67470000.0,-5177000.0,-5177000.0,33258000.0,133192.0,215891000.0,426171000.0
