symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,Amortization,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalExpenditureReported,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockPayments,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancingCashFlow,FreeCashFlow,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,InterestReceivedCFO,InventoriesAdjustmentsAllowances,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,IssuanceOfDebt,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,PurchaseOfBusiness,PurchaseOfInvestment,PurchaseOfPPE,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,RepurchaseOfCapitalStock,RestructuringAndMergernAcquisition,RetainedEarnings,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,WorkInProcess,WorkingCapital,WriteOff
REY.MI,2019-12-31,12M,EUR,,,,,4146000.0,,,,,,,-16600000.0,,,,,,240943000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409795000.0,,,,,,,,,,,,,-61480000.0,,,,,2800000.0,,,,2800000.0,,,,,,,,,,,,,,,,,,,,,,,-23850000.0,,,,,,,,,,,,,,,1000.0,,-1000.0,1000.0,,,,,23159000.0,,,,,,,,,,,,,,,,,,4281000.0,,,,,,409795000.0,,-4601000.0,,,,,,,,,,,,,,,,,,,,,,,,,,4601000.0
REY.MI,2020-12-31,12M,EUR,114149000.0,344700000.0,-75828000.0,-4811000.0,5784000.0,1848000.0,37407400.0,3.3,239571000.0,152501000.0,-16366000.0,,143249000.0,4863000.0,333819000.0,335927000.0,-20891000.0,,,92929000.0,-4455000.0,2738000.0,-5802000.0,87540000.0,80021000.0,92929000.0,4863000.0,-20891000.0,675039000.0,,1062106000.0,841716000.0,24453000.0,13630000.0,38083000.0,565437000.0,724000.0,37848000.0,42441000.0,42441000.0,42441000.0,42441000.0,37407400.0,3.3,123598000.0,165030000.0,207471000.0,332500000.0,3438983220.0,-59549000.0,212662000.0,,330749000.0,356506000.0,349511000.0,265256000.0,207490000.0,,2976000.0,2976000.0,888000.0,888000.0,-788000.0,154000.0,-41767000.0,79784000.0,709055000.0,-76550000.0,1848000.0,1457000.0,118796000.0,20386000.0,139182000.0,1457000.0,-13609000.0,56421000.0,10753000.0,70347000.0,3564925220.0,918000.0,-608000.0,-57166000.0,0.0,123598000.0,123598000.0,124206000.0,123598000.0,123598000.0,124206000.0,124206000.0,-8086000.0,-3019000.0,-13609000.0,-13609000.0,-8086000.0,1457000.0,1000.0,189428000.0,-16366000.0,318533000.0,52921000.0,16117000.0,46112000.0,1099000.0,202216000.0,119572670.0,229028000.0,42441000.0,165049000.0,1269596000.0,37407400.0,,18751000.0,1000.0,,25757000.0,-10026000.0,-1000.0,,,-448000.0,223810000.0,42408000.0,17551000.0,2108000.0,-4484000.0,0.0,405225000.0,93798000.0,78000.0,162054000.0,0.0,-57166000.0,-3019000.0,-16366000.0,1062106000.0,42441000.0,,3852000.0,-13609000.0,,,123598000.0,,37411428.0,4484000.0,675039000.0,318533000.0,1229670.0,37848000.0,0.234,44925000.0,-44829000.0,1506568000.0,695425000.0,177265000.0,675957000.0,1104547000.0,830611000.0,664852000.0,265174000.0,169531000.0,5998000.0,1269596000.0,67266000.0,5255000.0,5255000.0,53010000.0,4028.0,121551000.0,276279000.0,7338000.0
REY.MI,2021-12-31,12M,EUR,139921000.0,471560000.0,-87191000.0,-4136000.0,8608000.0,328000.0,37356344.0,4.03,332500000.0,159815000.0,-37122000.0,,128637000.0,4863000.0,329051000.0,360842000.0,-21621000.0,,329052000.0,-17819000.0,-26694000.0,23582000.0,25772000.0,-37919000.0,-6597000.0,-17819000.0,4863000.0,-21621000.0,813269000.0,,1243845000.0,984592000.0,26508000.0,14776000.0,41284000.0,708552000.0,1387000.0,76550000.0,48391000.0,48391000.0,48391000.0,48391000.0,37356344.0,4.03,150672000.0,216646000.0,265037000.0,314680000.0,6507673220.0,-65305000.0,170456000.0,,445345000.0,528731000.0,475696000.0,287659000.0,257589000.0,,3367000.0,3367000.0,772000.0,772000.0,-791000.0,63000.0,-44893000.0,86787000.0,851358000.0,-160092000.0,328000.0,,102129000.0,23313000.0,125442000.0,,-10419000.0,66361000.0,16925000.0,80267000.0,6672765220.0,2626000.0,-1735000.0,-93157000.0,-7195000.0,150672000.0,150672000.0,152408000.0,150672000.0,150672000.0,152408000.0,152408000.0,-4018000.0,-29812000.0,-10419000.0,-10419000.0,-4018000.0,3900000.0,-1000.0,200468000.0,-37122000.0,284538000.0,68889000.0,34690000.0,48601000.0,1118000.0,257385000.0,145200820.0,207578000.0,48391000.0,209198000.0,1501434000.0,37340600.0,-1000.0,9120000.0,1000.0,1000.0,83386000.0,6089000.0,,-1000.0,,-5202000.0,308750000.0,47577000.0,20155000.0,31791000.0,-85000.0,0.0,505822000.0,108898000.0,168000.0,213279000.0,0.0,-93157000.0,-29812000.0,-37122000.0,1243845000.0,48391000.0,,4688000.0,-10419000.0,,5110000.0,150672000.0,,37411428.0,85000.0,813269000.0,284538000.0,2180820.0,60871000.0,0.285,35960000.0,-68532000.0,1857597000.0,836582000.0,166726000.0,815895000.0,1292236000.0,1041702000.0,873006000.0,333150000.0,209283000.0,1423000.0,1501434000.0,57151000.0,7652000.0,7652000.0,107493000.0,70828.0,131680000.0,276040000.0,
REY.MI,2022-12-31,12M,EUR,168835000.0,657568000.0,-94078000.0,-5605000.0,15716000.0,358000.0,37252650.0,5.13,314680000.0,159800000.0,-41771000.0,,125453000.0,4863000.0,283695000.0,312347000.0,-30635000.0,,283695000.0,-51428000.0,-8280000.0,25195000.0,1654000.0,-47693000.0,-30383000.0,-51428000.0,4863000.0,-30635000.0,970291000.0,-9902000.0,1544117000.0,1157578000.0,27829000.0,43086000.0,70915000.0,868260000.0,619000.0,71664000.0,58612000.0,58612000.0,58612000.0,58612000.0,37252650.0,5.13,191016000.0,271633000.0,330245000.0,263252000.0,3814891600.0,-1651000.0,142802000.0,,630255000.0,735428000.0,663173000.0,304486000.0,346997000.0,0.0,2938000.0,2938000.0,1835000.0,1835000.0,-1797000.0,200000.0,-77382000.0,83880000.0,1087910000.0,-234350000.0,358000.0,,97624000.0,74533000.0,172157000.0,,-11166000.0,51049000.0,15242000.0,90124000.0,3980378600.0,1579000.0,-1168000.0,-190018000.0,-9902000.0,191016000.0,191016000.0,192184000.0,191016000.0,191016000.0,192184000.0,192184000.0,-4675000.0,-2562000.0,-11166000.0,-11166000.0,-4675000.0,80395000.0,1000.0,210408000.0,-41771000.0,234863000.0,61979000.0,44964000.0,42831000.0,1808000.0,342347000.0,199668930.0,184573000.0,80974000.0,266023000.0,1891114000.0,37278236.0,,-1000.0,,1000.0,105173000.0,-29356000.0,3000.0,-1000.0,19452000.0,-54445000.0,395879000.0,54562000.0,49529000.0,28652000.0,3000.0,0.0,621059000.0,115484000.0,0.0,268695000.0,0.0,-190018000.0,-2562000.0,-41771000.0,1544117000.0,58612000.0,,6721000.0,-11166000.0,-9902000.0,-3774000.0,191016000.0,,37411428.0,3771000.0,970291000.0,234863000.0,-3449070.0,76511000.0,0.285,54255000.0,-76550000.0,2228150000.0,1044824000.0,243072000.0,971870000.0,1625091000.0,1256280000.0,1070572000.0,388020000.0,285473000.0,3572000.0,1891114000.0,56345000.0,-12102000.0,-12102000.0,112827000.0,133192.0,83880000.0,289318000.0,
REY.MI,2023-12-31,12M,EUR,191001000.0,739474000.0,-90893000.0,-6684000.0,,413000.0,37278236.0,5.01,263252000.0,170764000.0,-29265000.0,,126771000.0,4863000.0,383742000.0,414498000.0,-38398000.0,,383743000.0,120356000.0,33768000.0,-52352000.0,22166000.0,-76198000.0,-40447000.0,120356000.0,4863000.0,-38398000.0,1114840000.0,0.0,1716946000.0,1327523000.0,31670000.0,32420000.0,64090000.0,891415000.0,539000.0,95387000.0,75205000.0,75205000.0,75205000.0,75205000.0,37278236.0,5.01,186699000.0,277370000.0,352575000.0,383608000.0,4358073202.0,-88746000.0,220529000.0,,626481000.0,707990000.0,746158000.0,313848000.0,401037000.0,1983000.0,5789000.0,5789000.0,7002000.0,7002000.0,-3776000.0,5227000.0,,47061000.0,1199551000.0,-40692000.0,413000.0,,95101000.0,52291000.0,147392000.0,,-23345000.0,41373000.0,20644000.0,90905000.0,4454749202.0,1883000.0,-1760000.0,-10942000.0,0.0,186699000.0,186699000.0,188459000.0,186699000.0,186699000.0,188459000.0,188459000.0,-7286000.0,-485000.0,-23345000.0,-23345000.0,-7286000.0,6500000.0,,222955000.0,-29265000.0,406850000.0,66693000.0,41605000.0,69677000.0,2459000.0,366452000.0,196329638.0,249794000.0,132237000.0,268800000.0,2117983000.0,37278236.0,,,-2000.0,1000.0,81509000.0,1402000.0,-2000.0,1000.0,23947000.0,-14373000.0,351567000.0,52179000.0,55140000.0,30756000.0,,0.0,622097000.0,133779000.0,8000.0,271581000.0,0.0,-10942000.0,-485000.0,-29265000.0,1716946000.0,75205000.0,,8814000.0,-23345000.0,0.0,,186699000.0,,37411428.0,,1114840000.0,406850000.0,-4246362.0,83122000.0,0.306,69359000.0,-71664000.0,2373980000.0,1167131000.0,211482000.0,1116723000.0,1849183000.0,1257257000.0,1046457000.0,365842000.0,292745000.0,8499000.0,2117983000.0,79529000.0,-13877000.0,-13877000.0,86523000.0,133192.0,47061000.0,436108000.0,
