symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredAssets,CurrentLiabilities,CurrentProvisions,DerivativeProductLiabilities,DividendsPayable,FinancialAssets,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HedgingAssetsCurrent,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsinAssociatesatCost,InvestmentsinJointVenturesatCost,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,OrdinarySharesNumber,OtherCurrentLiabilities,OtherIntangibleAssets,OtherInvestments,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RawMaterials,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital
TIT.MI,2022-12-31,3M,EUR,,,-71891000000.0,,-499000000.0,,,7862000000.0,,,,,933000000.0,2622000000.0,,,869000000.0,,,4565000000.0,,906000000.0,,344000000.0,277000000.0,48000000.0,1554000000.0,274000000.0,,,3373000000.0,,131000000.0,,,,513000000.0,26000000.0,235000000.0,,21157000000.0,,,,73824000000.0,,22167000000.0,,,1805000000.0,441000000.0,,,,,36000000.0,,,14000000.0,,1253000000.0,,348000000.0,,,108000000.0,320000000.0,0.0,2000000.0,,,,,,,,,,,,,705000000.0,115942196.0,63000000.0,8000000.0,
TIT.MI,2023-03-31,3M,EUR,8019000000.0,4496000000.0,,2133000000.0,,0.0,1649000000.0,,5528000000.0,11620000000.0,2660000000.0,4339000000.0,,,11620000000.0,14463000000.0,,9458000000.0,844000000.0,,844000000.0,,14069000000.0,,,,,,19118000000.0,26665000000.0,,19639000000.0,,363000000.0,14463000000.0,1649000000.0,,,,4684000000.0,,4684000000.0,537000000.0,942000000.0,,3706000000.0,,19639000000.0,-12202000000.0,,,779000000.0,172000000.0,965000000.0,21252195773.0,,7547000000.0,111000000.0,,1103000000.0,,19639000000.0,,1679000000.0,8062000000.0,,,,,21252195773.0,14463000000.0,-12202000000.0,145000000.0,61281000000.0,14463000000.0,5528000000.0,18169000000.0,43112000000.0,51823000000.0,29043000000.0,43000000.0,1103000000.0,,,,-4611000000.0
TIT.MI,2023-06-30,3M,EUR,4812000000.0,2807000000.0,,575000000.0,-483000000.0,0.0,152000000.0,3642000000.0,5583000000.0,11620000000.0,2385000000.0,3863000000.0,595000000.0,1790000000.0,11620000000.0,14428000000.0,841000000.0,9563000000.0,873000000.0,7188000000.0,8061000000.0,1122000000.0,16542000000.0,282000000.0,279000000.0,33000000.0,1110000000.0,,19202000000.0,26709000000.0,3290000000.0,19791000000.0,387000000.0,377000000.0,39832000000.0,152000000.0,516000000.0,49000000.0,232000000.0,4710000000.0,18216000000.0,22926000000.0,565000000.0,844000000.0,12240000000.0,3836000000.0,23019000000.0,19791000000.0,-12281000000.0,1790000000.0,,782000000.0,189000000.0,943000000.0,21252195773.0,41000000.0,7507000000.0,,,1031000000.0,1437000000.0,2836000000.0,349000000.0,1478000000.0,6878000000.0,88000000.0,304000000.0,0.0,,21357258195.0,14428000000.0,-12281000000.0,260000000.0,61329000000.0,32644000000.0,30987000000.0,18264000000.0,43065000000.0,51766000000.0,26523000000.0,596000000.0,1031000000.0,105062422.0,,,-6979000000.0
TIT.MI,2023-09-30,3M,EUR,7894000000.0,4642000000.0,,575000000.0,,1000000.0,1059000000.0,,5421000000.0,11620000000.0,3291000000.0,5113000000.0,,,11620000000.0,13992000000.0,,10475000000.0,847000000.0,6096000000.0,6943000000.0,,14862000000.0,,,,,,19188000000.0,26429000000.0,,19703000000.0,,364000000.0,41481000000.0,1059000000.0,,,,4574000000.0,21393000000.0,25967000000.0,546000000.0,840000000.0,,3810000000.0,24198000000.0,19703000000.0,-12437000000.0,,,790000000.0,192000000.0,843000000.0,21252195773.0,,7241000000.0,150000000.0,,1061000000.0,,19703000000.0,,1822000000.0,7918000000.0,,,,,21252195773.0,13992000000.0,-12437000000.0,201000000.0,61567000000.0,35385000000.0,32910000000.0,17802000000.0,43765000000.0,51092000000.0,28903000000.0,24000000.0,1061000000.0,,,,-4387000000.0
TIT.MI,2023-12-31,3M,EUR,5441000000.0,2907000000.0,-74831000000.0,575000000.0,-463000000.0,0.0,140000000.0,8377000000.0,5581000000.0,11677000000.0,2912000000.0,4794000000.0,618000000.0,2294000000.0,11677000000.0,13646000000.0,1081000000.0,10880000000.0,838000000.0,5411000000.0,6249000000.0,931000000.0,16020000000.0,506000000.0,412000000.0,52000000.0,1063000000.0,314000000.0,19170000000.0,26328000000.0,3370000000.0,95002000000.0,174000000.0,318000000.0,39616000000.0,140000000.0,493000000.0,44000000.0,232000000.0,4743000000.0,20559000000.0,25302000000.0,537000000.0,679000000.0,76271000000.0,3867000000.0,23058000000.0,20171000000.0,-12682000000.0,1797000000.0,432000000.0,701000000.0,83000000.0,511000000.0,21252195773.0,43000000.0,7158000000.0,,,,2265000000.0,9041000000.0,856000000.0,1882000000.0,7979000000.0,4000000.0,362000000.0,0.0,2000000.0,21357258195.0,13646000000.0,-12682000000.0,376000000.0,62159000000.0,34205000000.0,31551000000.0,17513000000.0,44646000000.0,51279000000.0,28626000000.0,221000000.0,894000000.0,105062422.0,57000000.0,2000000.0,-5140000000.0
TIT.MI,2024-03-31,3M,EUR,9053000000.0,5134000000.0,,575000000.0,,0.0,1067000000.0,,5523000000.0,11624000000.0,1285000000.0,3309000000.0,,,11624000000.0,13197000000.0,,9123000000.0,857000000.0,4627000000.0,5484000000.0,,14560000000.0,,,,,,19160000000.0,26123000000.0,,20162000000.0,,388000000.0,39109000000.0,1067000000.0,,,,4666000000.0,21285000000.0,25951000000.0,536000000.0,693000000.0,,3810000000.0,24627000000.0,20162000000.0,-12926000000.0,,,700000000.0,97000000.0,514000000.0,21252195773.0,,6963000000.0,150000000.0,,1345000000.0,,20162000000.0,,2024000000.0,9076000000.0,,,,,21252195773.0,13197000000.0,-12926000000.0,154000000.0,60167000000.0,34482000000.0,31435000000.0,17007000000.0,43160000000.0,51044000000.0,28600000000.0,23000000.0,,,,,-5437000000.0
