symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AmortizationCashFlow,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalExpenditureReported,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockIssuance,CommonStockPayments,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EffectOfExchangeRateChanges,EndCashPosition,EnterpriseValue,FinancingCashFlow,FinishedGoods,FreeCashFlow,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,InterestReceivedCFO,InventoriesAdjustmentsAllowances,Inventory,InvestedCapital,InvestingCashFlow,InvestmentsinAssociatesatCost,IssuanceOfCapitalStock,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetForeignCurrencyExchangeGainLoss,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentAccruedExpenses,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCashItems,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherunderPreferredStockDividend,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PretaxIncome,Properties,PurchaseOfBusiness,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,RepurchaseOfCapitalStock,RetainedEarnings,SaleOfPPE,SellingAndMarketingExpense,SellingGeneralAndAdministration,ShareIssued,StockBasedCompensation,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalRevenue,TotalTaxPayable,TreasurySharesNumber,WorkInProcess,WorkingCapital
MONC.MI,2019-12-31,12M,EUR,,,,,,,,,,,,-123660000.0,,,,,-100850000.0,,759073000.0,,,,,,,,,,,686000.0,,,,,,,,,,,,151200000.0,151200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686000.0,,,,,,,,,,,,,,,,,,,,,,,,,,24000.0,,,,,223000.0,,,,,,,,,,,,,,19763000.0,,,,,,,,,,,,,,,,,144900000.0,144900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONC.MI,2020-12-31,12M,EUR,211903000.0,174144000.0,-466189000.0,173374000.0,-10899000.0,15674000.0,252674625.0,1.19,759070000.0,263157000.0,-92561000.0,-92561000.0,640297000.0,51671000.0,923498000.0,923498000.0,,,,164539000.0,2764000.0,-9287000.0,-40616000.0,-8120000.0,-55259000.0,164539000.0,51671000.0,0.0,1627048000.0,1116000.0,0.0,23617000.0,350775000.0,1331380000.0,102791000.0,47632000.0,150423000.0,539958000.0,45153000.0,185302000.0,200976000.0,175700000.0,175700000.0,252674625.0,1.18,300351000.0,368542000.0,569518000.0,-126000.0,923483000.0,12682253404.0,-151542000.0,284437000.0,313889000.0,173444000.0,155582000.0,437890000.0,185043000.0,1269176000.0,1089634000.0,4793000.0,23023000.0,23023000.0,759000.0,759000.0,-849000.0,-849000.0,-184116000.0,202770000.0,1700018000.0,-90369000.0,36000.0,1116000.0,790863000.0,537506000.0,25338000.0,562844000.0,0.0,36000.0,12949000.0,160460000.0,12673728404.0,89000.0,-15000.0,0.0,1116000.0,1038000.0,300351000.0,300351000.0,300366000.0,300351000.0,300351000.0,300366000.0,300366000.0,-22264000.0,-15735000.0,0.0,-22264000.0,,802987000.0,-90369000.0,-15735000.0,1189158000.0,142000.0,142000.0,150832000.0,6396000.0,7186000.0,33146000.0,569518000.0,300351000.0,406450000.0,720813000.0,368821000.0,1440409000.0,252766821.0,,21742000.0,282308000.0,22264000.0,21742000.0,31079000.0,21086000.0,,0.0,344596000.0,31603000.0,345519000.0,0.0,0.0,-92561000.0,88252000.0,350775000.0,200976000.0,110700000.0,110700000.0,0.0,0.0,300351000.0,2192000.0,153669000.0,327113000.0,258352624.0,30927000.0,1627048000.0,1189158000.0,0.0,45153000.0,0.131,5089000.0,-136882000.0,2756612000.0,1652386000.0,713267000.0,1627137000.0,1071588000.0,1129475000.0,1425232000.0,589517000.0,368821000.0,1440409000.0,110951000.0,5585803.0,14197000.0,791422000.0
MONC.MI,2021-12-31,12M,EUR,348953000.0,234274000.0,-713552000.0,745309000.0,-13963000.0,38243000.0,265570691.0,1.48,923483000.0,333106000.0,-131828000.0,,710276000.0,54737000.0,932718000.0,932718000.0,-120679000.0,,,-101275000.0,-20557000.0,46293000.0,105780000.0,24657000.0,156173000.0,-101275000.0,54737000.0,-120679000.0,2498986000.0,0.0,0.0,29410000.0,479197000.0,1463956000.0,125597000.0,163594000.0,289191000.0,894605000.0,164059000.0,208276000.0,246519000.0,192700000.0,192700000.0,265570691.0,1.47,393533000.0,580949000.0,827468000.0,-19493000.0,802715000.0,17759310562.0,-345180000.0,342148000.0,733486000.0,237109000.0,603417000.0,1673491000.0,248237000.0,1626874000.0,1566906000.0,722000.0,23337000.0,23337000.0,3061000.0,3061000.0,-362000.0,0.0,-229650000.0,263521000.0,2702633000.0,-621409000.0,862000.0,0.0,1024942000.0,584679000.0,40053000.0,624732000.0,-32643000.0,862000.0,11320000.0,202177000.0,17258262562.0,108000.0,-20000.0,-496728000.0,0.0,1332000.0,393533000.0,393533000.0,393553000.0,393533000.0,393533000.0,393553000.0,393553000.0,-20276000.0,-77479000.0,-32643000.0,-20276000.0,-721000.0,913322000.0,-124681000.0,-44836000.0,825495000.0,,163000.0,179312000.0,225621000.0,12454000.0,36059000.0,827468000.0,393533000.0,865314000.0,987686000.0,579220000.0,2046103000.0,269576110.0,,,1070074000.0,20276000.0,18876000.0,37239000.0,27758000.0,,0.0,532722000.0,53018000.0,557612000.0,0.0,-496728000.0,-131828000.0,98688000.0,479197000.0,246519000.0,143600000.0,143600000.0,-32643000.0,0.0,393533000.0,7147000.0,750577000.0,987686000.0,273682790.0,28432000.0,2498986000.0,825495000.0,0.0,164059000.0,0.27,4963000.0,-146715000.0,4267989000.0,2539039000.0,913923000.0,2499094000.0,1466883000.0,1768895000.0,2804033000.0,874290000.0,579220000.0,2046103000.0,164893000.0,4106680.0,52335000.0,569351000.0
MONC.MI,2022-12-31,12M,EUR,482425000.0,296550000.0,-925782000.0,745309000.0,-15141000.0,22163000.0,268974283.0,2.26,802715000.0,386389000.0,-169853000.0,,837479000.0,54737000.0,882254000.0,882254000.0,-160960000.0,0.0,882254000.0,104225000.0,-120225000.0,-21574000.0,163314000.0,-88124000.0,-66609000.0,104225000.0,54737000.0,-160960000.0,2902170000.0,,-48352000.0,53279000.0,615047000.0,1620996000.0,163194000.0,30876000.0,194070000.0,963713000.0,140625000.0,242754000.0,264917000.0,,,270846875.0,2.24,606697000.0,773604000.0,1038521000.0,-24686000.0,882254000.0,13697197513.0,-391253000.0,424143000.0,492724000.0,283967000.0,603417000.0,1690123000.0,311691000.0,2000272000.0,1987843000.0,11351000.0,26273000.0,26273000.0,3537000.0,3537000.0,0.0,14000.0,-241829000.0,377549000.0,2977470000.0,-167099000.0,944000.0,,1296502000.0,674285000.0,44424000.0,718709000.0,-11803000.0,944000.0,27261000.0,220385000.0,13306806513.0,116000.0,-9000.0,0.0,-48352000.0,4480000.0,606697000.0,606697000.0,606706000.0,606697000.0,606697000.0,606706000.0,606706000.0,-22736000.0,-14368000.0,-11803000.0,-22736000.0,2929000.0,1074490000.0,-167099000.0,-2565000.0,1212047000.0,,117000.0,205932000.0,15190000.0,12036000.0,44702000.0,1038521000.0,606697000.0,662577000.0,1213296000.0,774547000.0,2602890000.0,268824374.0,,,1086706000.0,22736000.0,11812000.0,43717000.0,47352000.0,,0.0,692868000.0,56039000.0,747331000.0,0.0,0.0,-169853000.0,134521000.0,615047000.0,264917000.0,,,-11803000.0,-48352000.0,606697000.0,2754000.0,929329000.0,1213296000.0,273682790.0,37015000.0,2902170000.0,1212047000.0,0.0,140625000.0,0.188,5940000.0,-342127000.0,4639312000.0,2946594000.0,912779000.0,2902286000.0,1828343000.0,1737026000.0,3018316000.0,773313000.0,774547000.0,2602890000.0,198631000.0,4858416.0,60714000.0,657283000.0
MONC.MI,2023-12-31,12M,EUR,538586000.0,325608000.0,-1135430000.0,745309000.0,-15547000.0,26386000.0,270136798.0,2.265263,882254000.0,441456000.0,-176423000.0,,805331000.0,54926000.0,998799000.0,1067399000.0,-303443000.0,0.0,998799000.0,144172000.0,-72862000.0,23565000.0,67282000.0,-47934000.0,-29949000.0,144172000.0,54926000.0,-303443000.0,3214335000.0,,0.0,57906000.0,683387000.0,1907045000.0,167659000.0,16744000.0,184403000.0,1010432000.0,258733000.0,265314000.0,291700000.0,,,270136798.0,2.265263,611931000.0,902970000.0,1194670000.0,-27627000.0,998799000.0,15438422648.0,-596625000.0,519529000.0,738442000.0,331231000.0,603417000.0,1699890000.0,341155000.0,2217910000.0,2300830000.0,9700000.0,32335000.0,32335000.0,11341000.0,11341000.0,,8334000.0,-262437000.0,453178000.0,3257595000.0,-174068000.0,3446000.0,,1413415000.0,637672000.0,26516000.0,664188000.0,-8197000.0,3446000.0,27690000.0,255454000.0,15046619648.0,94000.0,29000.0,,0.0,2210000.0,611931000.0,611931000.0,611902000.0,611931000.0,611931000.0,611902000.0,611902000.0,-20994000.0,-23781000.0,-8197000.0,-20994000.0,-68605000.0,1082480000.0,-174068000.0,-15584000.0,1514445000.0,,103000.0,252197000.0,63034000.0,12144000.0,43567000.0,1194670000.0,611931000.0,914865000.0,1406991000.0,893839000.0,2984217000.0,270136798.0,8000.0,,1096473000.0,20994000.0,13024000.0,49679000.0,41901000.0,68600000.0,0.0,723119000.0,78575000.0,870635000.0,0.0,,-176423000.0,141913000.0,683387000.0,291700000.0,,,-8197000.0,0.0,611931000.0,2355000.0,1075760000.0,1406991000.0,274627673.0,39966000.0,3214335000.0,1514445000.0,0.0,258733000.0,0.297,9251000.0,-285112000.0,4992020000.0,3240851000.0,848591000.0,3214429000.0,2090378000.0,1777591000.0,3084975000.0,767159000.0,893839000.0,2984217000.0,171509000.0,4490875.0,54173000.0,896613000.0
