symbol,asOfDate,periodType,currencyCode,Amortization,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherSpecialCharges,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,RestructuringAndMergernAcquisition,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WriteOff
SRI.MI,2023-03-31,3M,EUR,299000.0,29432100.0,0.06972,33708000.0,14125000.0,13826000.0,29432100.0,0.06972,2052000.0,3509000.0,17634000.0,38847000.0,1253000.0,1253000.0,237000.0,237000.0,-259000.0,2052000.0,2052000.0,2311000.0,2052000.0,2052000.0,2311000.0,-1618000.0,-1618000.0,17496000.0,1947120.0,37811000.0,1036000.0,72555000.0,2853000.0,445000.0,-38000.0,0.0,2256000.0,33708000.0,14125000.0,,-247000.0,33120.0,-55000.0,0.24,71519000.0,3604000.0,602000.0,72555000.0,138000.0,138000.0,285000.0
SRI.MI,2023-06-30,3M,EUR,315000.0,,,31079000.0,14177000.0,13862000.0,,,609000.0,2133000.0,16310000.0,40212000.0,1474000.0,1474000.0,257000.0,257000.0,38000.0,609000.0,609000.0,571000.0,609000.0,609000.0,571000.0,-1760000.0,-1760000.0,18447000.0,2460634.294385,34326000.0,5886000.0,71291000.0,-371000.0,453000.0,46000.0,0.0,659000.0,31079000.0,14177000.0,,-2493000.0,-285365.705615,88000.0,0.133536,65405000.0,3759000.0,543000.0,71291000.0,-2137000.0,-2137000.0,550000.0
SRI.MI,2023-09-30,3M,EUR,322000.0,,,30131000.0,13664000.0,13342000.0,,,2946000.0,5125000.0,18789000.0,41070000.0,1743000.0,1743000.0,271000.0,271000.0,60000.0,2946000.0,2946000.0,2886000.0,2946000.0,2946000.0,2886000.0,-3386000.0,-3386000.0,18540000.0,2733518.036665,37953000.0,3117000.0,71201000.0,3308000.0,771000.0,589000.0,0.0,3382000.0,30131000.0,13664000.0,902000.0,247000.0,36518.036665,496000.0,0.146659,68084000.0,5131000.0,1914000.0,71201000.0,249000.0,249000.0,-1738000.0
SRI.MI,2023-09-30,TTM,EUR,,29317449.0,0.173765,,,,29317449.0,0.173765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRI.MI,2023-12-31,3M,EUR,335000.0,,,32360000.0,13720000.0,13385000.0,,,-144000.0,3647000.0,17367000.0,40508000.0,3833000.0,3833000.0,291000.0,291000.0,293000.0,-144000.0,-144000.0,-437000.0,-144000.0,-144000.0,-437000.0,-2195000.0,-2195000.0,14685000.0,-2182320.0,38604000.0,1904000.0,72868000.0,-2593000.0,-1177000.0,-295000.0,0.0,-186000.0,32360000.0,13720000.0,,3040000.0,643680.0,251000.0,0.24,70964000.0,2506000.0,-1347000.0,72868000.0,2682000.0,2682000.0,54000.0
SRI.MI,2023-12-31,TTM,EUR,,28752632.0,0.19,,,,28752632.0,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRI.MI,2024-03-31,3M,EUR,227000.0,29214149.0,0.074929,31052000.0,13812000.0,13585000.0,29214149.0,0.074929,2189000.0,5184000.0,18996000.0,42356000.0,2151000.0,2151000.0,284000.0,284000.0,-223000.0,2189000.0,2189000.0,2412000.0,2189000.0,2189000.0,2412000.0,-2775000.0,-2775000.0,18333000.0,1661747.774481,38659000.0,3697000.0,73408000.0,1463000.0,383000.0,192000.0,0.0,3033000.0,31052000.0,13812000.0,,-339000.0,135747.774481,621000.0,0.204748,69711000.0,5013000.0,908000.0,73408000.0,663000.0,663000.0,147000.0
SRI.MI,2024-03-31,TTM,EUR,1199000.0,29214149.0,0.19521,124622000.0,55373000.0,54174000.0,29214149.0,0.19521,5600000.0,16089000.0,71462000.0,164146000.0,9201000.0,9201000.0,1103000.0,1103000.0,168000.0,5600000.0,5600000.0,5432000.0,5600000.0,5600000.0,5432000.0,-10116000.0,-10116000.0,70005000.0,4450983.739837,149542000.0,14604000.0,288768000.0,1807000.0,430000.0,532000.0,0.0,6888000.0,124622000.0,55373000.0,,840000.0,307983.739837,1456000.0,0.211382,274164000.0,16409000.0,2018000.0,288768000.0,1457000.0,1457000.0,-1372000.0
