symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AmortizationCashFlow,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockIssuance,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancingCashFlow,FinishedGoods,FreeCashFlow,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFF,Inventory,InvestedCapital,InvestingCashFlow,InvestmentProperties,InvestmentsinSubsidiariesatCost,IssuanceOfCapitalStock,IssuanceOfDebt,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetForeignCurrencyExchangeGainLoss,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherInventories,OtherInvestments,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionAndEmployeeBenefitExpense,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RepaymentOfDebt,RetainedEarnings,SaleOfIntangibles,SaleOfInvestment,SaleOfPPE,ShareIssued,ShortTermDebtIssuance,ShortTermDebtPayments,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital,WriteOff
COM.MI,2019-12-31,12M,EUR,,,,,,,,,,,26215000.0,,,,,,,,-354000.0,,,,,,-12210000.0,,593000.0,,,,3344000.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,593000.0,,,22871000.0,,,,,,,,,,,0.0,,1880000.0,,,,,,,,,,,0.0,,,,,37000.0,,,-8985000.0,,,,,,,,,,,,,686000.0,,11676000.0,,,,,,1000.0,3332000.0,,,,,-693000.0,,,,,,,,,,,,,,,,,174000.0,0.0,1196000.0,,6844000.0,-15829000.0,,,,,,,,,,,,,,,,,883000.0,,,,,,,,,,
COM.MI,2020-12-31,12M,EUR,84209000.0,85776000.0,27944000.0,-3112000.0,14014000.0,20409280.0,1.07,16136000.0,21371000.0,-13134000.0,23462000.0,13109000.0,38177000.0,38177000.0,-7143000.0,22041000.0,2244000.0,6318000.0,1554000.0,6543000.0,-9129000.0,4804000.0,21847000.0,13109000.0,-7143000.0,143375000.0,0.0,2252000.0,248279000.0,217677000.0,3691000.0,12358000.0,12358000.0,129562000.0,8709000.0,37000.0,14014000.0,14014000.0,17743000.0,17743000.0,20409280.0,1.07,21765000.0,30281000.0,48024000.0,38177000.0,233723504.0,-16259000.0,18348000.0,36558000.0,0.0,3604000.0,88888000.0,76480000.0,147928000.0,1214000.0,883000.0,883000.0,61000.0,61000.0,,83254000.0,155443000.0,-11586000.0,0.0,0.0,0.0,7000000.0,9251000.0,19771000.0,-290000.0,-290000.0,0.0,-4694000.0,0.0,3332000.0,28594000.0,240829504.0,0.0,0.0,,0.0,,-3928000.0,21765000.0,21765000.0,21766000.0,21765000.0,21765000.0,21765000.0,21765000.0,-1109000.0,-822000.0,0.0,-5948000.0,-4694000.0,-822000.0,-585000.0,337000.0,76480000.0,-10814000.0,-1254000.0,139771000.0,8414000.0,1270000.0,9228000.0,164000.0,48126000.0,21840519.831281,49692000.0,117451000.0,30477000.0,396207000.0,20409280.0,194000.0,1000.0,16349000.0,5988000.0,3604000.0,,,5389000.0,2000.0,213000.0,34967000.0,16349000.0,15012000.0,1249000.0,-363000.0,0.0,104549000.0,2654000.0,,103000.0,29398000.0,0.0,4955000.0,-1240000.0,0.0,-11894000.0,22863000.0,248279000.0,14014000.0,-12948000.0,78213000.0,131000.0,,1080000.0,20409280.0,7000000.0,-8254000.0,-98000.0,143375000.0,139771000.0,-26480.168719,7632000.0,0.259609,7903000.0,306461000.0,143085000.0,12068000.0,143375000.0,365730000.0,163086000.0,88784000.0,33524000.0,30378000.0,,396207000.0,3991000.0,-102000.0,-102000.0,213000.0,,,42043000.0,88115000.0,461000.0
COM.MI,2021-12-31,12M,EUR,218611000.0,196155000.0,187881000.0,-5597000.0,2390000.0,28678090.0,1.37,38177000.0,49959000.0,-20938000.0,56331000.0,18487000.0,85744000.0,85744000.0,-10205000.0,47567000.0,-45090000.0,-799000.0,-641000.0,83158000.0,-35181000.0,2088000.0,238080000.0,18487000.0,,345612000.0,2389000.0,2636000.0,379147000.0,534464000.0,8739000.0,29203000.0,29203000.0,344624000.0,18387000.0,-3007000.0,16213000.0,16213000.0,20764000.0,20764000.0,28678090.0,1.37,39429000.0,56313000.0,77077000.0,85744000.0,596904685.0,191516000.0,59971000.0,46564000.0,155689000.0,372068000.0,201752000.0,204737000.0,218963000.0,601000.0,1478000.0,1478000.0,200000.0,200000.0,-1996000.0,225628000.0,552558000.0,-20938000.0,0.0,1279000.0,2389000.0,204409000.0,43241000.0,47592000.0,177743000.0,177743000.0,179602000.0,-1569000.0,1279000.0,9845000.0,87118000.0,631835685.0,0.0,0.0,,7936000.0,121202000.0,6568000.0,39429000.0,39429000.0,39429000.0,39429000.0,39429000.0,39429000.0,39429000.0,-1788000.0,-1278000.0,0.0,195371000.0,174866000.0,-1278000.0,410000.0,-1949000.0,204737000.0,-19150000.0,20505000.0,-26456000.0,42132000.0,62524000.0,157800000.0,177000.0,77216000.0,39528947.679402,67502000.0,161982000.0,56981000.0,598110000.0,28678090.0,-190513000.0,,,8181000.0,216379000.0,1000.0,1279000.0,4190000.0,,1000.0,59710000.0,40375000.0,21783000.0,6618000.0,-475000.0,0.0,280802000.0,-58000.0,7379000.0,2454000.0,54835000.0,93200000.0,8649000.0,-1600000.0,-198000.0,-18036000.0,74505000.0,379147000.0,16213000.0,-9531000.0,107173000.0,21000.0,,823000.0,28678090.0,24807000.0,-7962000.0,-152000.0,345612000.0,-26456000.0,-39052.320598,15406000.0,0.280952,17264000.0,1155509000.0,523355000.0,206946000.0,345612000.0,541129000.0,809897000.0,621045000.0,465273000.0,56831000.0,-11000.0,598110000.0,21816000.0,-139000.0,-139000.0,9768000.0,,,91151000.0,189840000.0,627000.0
COM.MI,2022-12-31,12M,EUR,198630000.0,207995000.0,187881000.0,-6042000.0,17942000.0,28678090.0,3.16,85744000.0,51227000.0,-33879000.0,57792000.0,18487000.0,151328000.0,151328000.0,-14339000.0,65584000.0,-19278000.0,9350000.0,,-24241000.0,-23248000.0,-57417000.0,65584000.0,18487000.0,,443884000.0,,5330000.0,704730000.0,641772000.0,9744000.0,51580000.0,51580000.0,351535000.0,27624000.0,-6544000.0,34549000.0,52491000.0,52491000.0,52491000.0,28678090.0,3.16,90716000.0,133498000.0,185989000.0,151328000.0,951184992.0,5570000.0,65730000.0,60258000.0,155673000.0,357270000.0,214037000.0,211516000.0,532846000.0,0.0,8569000.0,8569000.0,1003000.0,1003000.0,-2588000.0,244906000.0,686133000.0,-34123000.0,,1523000.0,,69000000.0,41492000.0,48048000.0,190669000.0,190669000.0,69000000.0,-33200000.0,1523000.0,14563000.0,89184000.0,825928992.0,0.0,0.0,-244000.0,-4598000.0,90921000.0,,90716000.0,90716000.0,90716000.0,90716000.0,90716000.0,90716000.0,90716000.0,-3144000.0,-7566000.0,-244000.0,35800000.0,35800000.0,-7566000.0,-8705000.0,,211516000.0,-30735000.0,12910000.0,86614000.0,35695000.0,62371000.0,118416000.0,377000.0,187606000.0,91890169.104051,94137000.0,403576000.0,129270000.0,1237576000.0,28678090.0,,,,1000.0,201597000.0,,1523000.0,2588000.0,,,114369000.0,34758000.0,24283000.0,8302000.0,,0.0,256561000.0,-1651000.0,5792000.0,-86000.0,124929000.0,0.0,13954000.0,-3144000.0,,-30735000.0,82175000.0,704730000.0,52491000.0,-33200000.0,183021000.0,,,,28678090.0,,,-1754000.0,443884000.0,86614000.0,-442830.895949,34213000.0,0.27386,29327000.0,1249183000.0,634553000.0,242249000.0,443884000.0,1108306000.0,805299000.0,607411000.0,453764000.0,127517000.0,,1237576000.0,23173000.0,-1617000.0,-1617000.0,19697000.0,,0.0,97001000.0,290237000.0,1754000.0
COM.MI,2023-12-31,12M,EUR,198842000.0,205871000.0,187881000.0,-7304000.0,20603000.0,28669207.0,3.28,151328000.0,52489000.0,-42278000.0,,18487000.0,68333000.0,68333000.0,-21509000.0,-82995000.0,25051000.0,3009000.0,,-1449000.0,14685000.0,41296000.0,-33165000.0,18487000.0,,507594000.0,,16103000.0,666436000.0,529606000.0,,34028000.0,34028000.0,354547000.0,39098000.0,-21226000.0,39950000.0,60553000.0,60553000.0,60553000.0,28669207.0,3.28,94035000.0,144855000.0,205408000.0,68333000.0,992506197.0,-196027000.0,57390000.0,161547000.0,169968000.0,385366000.0,213175000.0,234278000.0,557502000.0,,15691000.0,15691000.0,856000.0,856000.0,-14115000.0,226596000.0,606179000.0,-40963000.0,,1760000.0,,0.0,42240000.0,,64557000.0,64557000.0,0.0,-147495000.0,1760000.0,16975000.0,90318000.0,840110197.0,0.0,0.0,-237000.0,-5490000.0,30252000.0,,94035000.0,94035000.0,94035000.0,94035000.0,94035000.0,94035000.0,94035000.0,-3371000.0,-14835000.0,,-147495000.0,-147495000.0,-14835000.0,-7418000.0,1000.0,234278000.0,-37356000.0,,122228000.0,42881000.0,54338000.0,122628000.0,371000.0,208011000.0,95930056.710848,203825000.0,410471000.0,147031000.0,1223938000.0,28672703.0,-49830000.0,,,1000.0,215398000.0,,,15264000.0,,,115174000.0,32168000.0,33128000.0,7239000.0,-20000.0,0.0,260976000.0,16000.0,7859000.0,1640000.0,129164000.0,0.0,13887000.0,-3462000.0,,-38816000.0,86635000.0,666436000.0,60553000.0,-147495000.0,243211000.0,91000.0,,1460000.0,28678090.0,,,-2603000.0,507594000.0,122228000.0,-707943.289152,35129000.0,0.271972,19927000.0,1195010000.0,572151000.0,98585000.0,507594000.0,1076907000.0,687416000.0,665404000.0,332869000.0,144428000.0,,1223938000.0,29966000.0,-2603000.0,-2603000.0,22378000.0,5387.0,147000.0,82571000.0,175059000.0,2623000.0
