symbol,asOfDate,periodType,currencyCode,AmortizationCashFlow,BeginningCashPosition,CapitalExpenditure,CashDividendsPaid,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStockDividendPaid,CommonStockIssuance,DeferredTax,Depreciation,DepreciationAndAmortization,EndCashPosition,FinancingCashFlow,FreeCashFlow,InterestPaidCFF,InvestingCashFlow,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermDebtIssuance,LongTermDebtPayments,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetForeignCurrencyExchangeGainLoss,NetIncome,NetIncomeFromContinuingOperations,NetIntangiblesPurchaseAndSale,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,OperatingCashFlow,OtherCashAdjustmentOutsideChangeinCash,OtherNonCashItems,PensionAndEmployeeBenefitExpense,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RepaymentOfDebt,SaleOfIntangibles,SaleOfInvestment,SaleOfPPE,ShortTermDebtIssuance,ShortTermDebtPayments
COM.MI,2019-12-31,12M,EUR,,,,,,,,-354000.0,,,,,-12210000.0,593000.0,,,,,,,,,593000.0,,,,0.0,,,,,,0.0,,,,37000.0,,-8985000.0,,686000.0,,,,,,,,174000.0,0.0,1196000.0,6844000.0,-15829000.0
COM.MI,2019-12-31,TTM,EUR,13633000.0,,,,,,,,,,,,,593000.0,-1688000.0,273000.0,,,,,,,593000.0,,,,,30672000.0,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,-42056000.0
COM.MI,2020-12-31,12M,EUR,14014000.0,16136000.0,-13134000.0,-7143000.0,22041000.0,2244000.0,6318000.0,1554000.0,6543000.0,-9129000.0,4804000.0,21847000.0,-7143000.0,0.0,37000.0,14014000.0,14014000.0,38177000.0,-16259000.0,36558000.0,,-11586000.0,0.0,7000000.0,0.0,-4694000.0,,0.0,-3928000.0,21765000.0,21765000.0,-1109000.0,0.0,-5948000.0,-4694000.0,-585000.0,337000.0,-10814000.0,-1254000.0,49692000.0,194000.0,5389000.0,2654000.0,4955000.0,-1240000.0,0.0,-11894000.0,-12948000.0,131000.0,,1080000.0,7000000.0,-8254000.0
COM.MI,2021-12-31,12M,EUR,2390000.0,38177000.0,-20938000.0,-10205000.0,47567000.0,-45090000.0,-799000.0,-641000.0,83158000.0,-35181000.0,2088000.0,238080000.0,,2389000.0,-3007000.0,16213000.0,16213000.0,85744000.0,191516000.0,46564000.0,-1996000.0,-20938000.0,2389000.0,204409000.0,179602000.0,-1569000.0,,7936000.0,6568000.0,39429000.0,39429000.0,-1788000.0,0.0,195371000.0,174866000.0,410000.0,-1949000.0,-19150000.0,20505000.0,67502000.0,-190513000.0,4190000.0,-58000.0,8649000.0,-1600000.0,-198000.0,-18036000.0,-9531000.0,21000.0,,823000.0,24807000.0,-7962000.0
COM.MI,2022-12-31,12M,EUR,17942000.0,85744000.0,-33879000.0,-14339000.0,65584000.0,-19278000.0,9350000.0,,-24241000.0,-23248000.0,-57417000.0,65584000.0,,,-6544000.0,34549000.0,52491000.0,151328000.0,5570000.0,60258000.0,-2588000.0,-34123000.0,,69000000.0,69000000.0,-33200000.0,-244000.0,-4598000.0,,90716000.0,90716000.0,-3144000.0,-244000.0,35800000.0,35800000.0,-8705000.0,,-30735000.0,12910000.0,94137000.0,,2588000.0,-1651000.0,13954000.0,-3144000.0,,-30735000.0,-33200000.0,,,,,
COM.MI,2023-12-31,12M,EUR,20603000.0,151328000.0,-42278000.0,-21509000.0,-82995000.0,25051000.0,3009000.0,,-1449000.0,14685000.0,41296000.0,-33165000.0,,,-21226000.0,39950000.0,60553000.0,68333000.0,-196027000.0,161547000.0,-14115000.0,-40963000.0,,0.0,0.0,-147495000.0,-237000.0,-5490000.0,,94035000.0,94035000.0,-3371000.0,,-147495000.0,-147495000.0,-7418000.0,1000.0,-37356000.0,,203825000.0,-49830000.0,15264000.0,16000.0,13887000.0,-3462000.0,,-38816000.0,-147495000.0,91000.0,,1460000.0,,
COM.MI,2023-12-31,TTM,EUR,20603000.0,151328000.0,-42278000.0,-21509000.0,-82995000.0,25051000.0,3009000.0,,-1449000.0,14685000.0,41296000.0,-33165000.0,,,-21226000.0,39950000.0,60553000.0,68333000.0,-196027000.0,161547000.0,-14115000.0,-40963000.0,,0.0,0.0,-147495000.0,-237000.0,-5490000.0,,94035000.0,94035000.0,-3371000.0,,-147495000.0,-147495000.0,-7418000.0,1000.0,-37356000.0,-7418000.0,203825000.0,-49830000.0,15264000.0,16000.0,13887000.0,-3462000.0,,-38816000.0,-147495000.0,91000.0,,1460000.0,,
