symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockEquity,CommonStockIssuance,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredTaxesAssets,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EndCashPosition,EnterpriseValue,EnterprisesValueEBITDARatio,FinancingCashFlow,FinishedGoods,FixedAssetsRevaluationReserve,FreeCashFlow,GainLossOnInvestmentSecurities,GainLossOnSaleOfPPE,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,InterestReceivedCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentsInOtherVenturesUnderEquityMethod,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherInventories,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherProperties,OtherReceivables,OtherunderPreferredStockDividend,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,RetainedEarnings,SaleOfIntangibles,SaleOfInvestment,SaleOfPPE,ShareIssued,ShortTermDebtIssuance,ShortTermDebtPayments,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WorkInProcess,WorkingCapital,WriteOff
LON.MI,2019-12-31,12M,EUR,,,,,,,6250000.0,0.150207,,,,,,2142062.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,6250000.0,0.150207,,,,,,,,,,,-9685.0,-9685.0,,,,,,,,,,,,,,,,,0.0,,,,,-587485.0,,24552.0,,,,0.0,,,,,,,,,,,,,-587485.0,,,,,,,,,,,,,,,,,142838.0,,,,,,77611.0,,,,,,,,123234.0,,,,,,,,,,,,-344021.0,,,,,,,-344021.0,,,,,,,,,,,,,,,,,,,,,,,,
LON.MI,2020-12-31,12M,EUR,2870533.0,5150284.0,-1021302.0,4000000.0,-3207466.0,249685.0,6250000.0,-0.282323,2159620.0,-528095.0,1000000.0,7566617.0,7566617.0,7544545.0,7566618.0,-50264.0,5406997.0,105980.0,-254101.0,-2684530.0,3229277.0,346362.0,5406997.0,1000000.0,6767734.0,,0.0,17495095.0,15110240.0,2735051.0,2735051.0,447204.0,6481502.0,-317083.0,449698.0,449698.0,449698.0,200013.0,,6250000.0,-0.282323,-1764516.0,-1394501.0,-944803.0,7566617.0,18311535.0,,7023542.0,1429893.0,1086863.0,-1907040.0,459.0,459.0,213530.0,1011764.0,8357749.0,5871721.0,2481226.0,,49619.0,49619.0,369.0,369.0,-106719.0,,1508933.0,14576300.0,-237600.0,1661.0,,341213.0,5073515.0,5073515.0,7450800.0,-768471.0,1661.0,,1159643.0,16875000.0,-294632.0,,241949.0,-1764516.0,-1764516.0,-1764516.0,-1764516.0,-1764516.0,-1764516.0,-1764516.0,-87170.0,-49250.0,0.0,341213.0,6682329.0,-49250.0,1.0,4850419.0,-150431.0,341213.0,5755970.0,27263.0,695310.0,-495368.0,-1383541.927443,-1378945.0,3875727.0,-1394501.0,19976321.0,6250000.0,,126610.0,308806.0,,798234.0,,70314.0,75207.0,,113120.0,1090507.0,183043.0,0.0,3130504.0,144217.0,447204.0,-2081599.0,3621571.0,149930.0,-377170.0,0.0,-150925.0,77094.0,17495095.0,449698.0,415138.0,415138.0,-768471.0,-2193975.0,290000.0,0.0,494.0,6250000.0,341213.0,,-449435.0,6767734.0,5755970.0,-68460.927443,-317083.0,0.152327,254159.0,-154244.0,18750692.0,11841249.0,7808566.0,6473102.0,21370822.0,12277590.0,6065661.0,5796088.0,49619.0,19976321.0,259971.0,-449435.0,-449435.0,1946.0,8628738.0,449435.0
LON.MI,2021-12-31,12M,EUR,6031178.0,7869378.0,-1276036.0,4000000.0,,357520.0,6250000.0,-0.144219,7566617.0,-2526350.0,1000000.0,2335691.0,2335691.0,,2335690.0,-46176.0,-5230926.0,-1091948.0,468232.0,3160645.0,-2785979.0,-295226.0,-5230927.0,1000000.0,5910005.0,,0.0,23510410.0,13995174.0,1715628.0,1715628.0,655882.0,9096446.0,-143139.0,601864.0,601864.0,601864.0,244344.0,,6250000.0,-0.144219,-901367.0,-1044506.0,-442642.0,2335691.0,25890882.0,-58.491698,-1950955.0,2493173.0,232417.0,-3282068.0,-1066.0,-1066.0,88946.0,1349308.0,,5310091.0,3285086.0,0.0,0.0,0.0,58.0,58.0,84979.0,84979.0,2600880.0,11772797.0,-2524254.0,1661.0,,26277.0,4147164.0,4147164.0,298150.0,-2275382.0,1661.0,24216.0,814691.0,24625000.0,-392528.0,,3527101.0,-901367.0,-901367.0,-901367.0,-901367.0,-901367.0,-901367.0,-901367.0,-685775.0,-63865.0,0.0,26277.0,-1977232.0,-63865.0,,4034055.0,-1838479.0,26277.0,4560697.0,86652.0,687296.0,-311507.0,-788202.727564,-755718.0,4296497.0,-1011411.0,26795496.0,6250000.0,1.0,,878041.0,,1260362.0,-1.0,-172136.0,,1.0,130423.0,944915.0,249927.0,0.0,6171318.0,214711.0,,-1044506.0,3550485.0,182565.0,-685775.0,0.0,-1840575.0,107708.0,23510410.0,601864.0,414846.0,414846.0,-2275382.0,-2142490.0,0.0,0.0,2096.0,6250000.0,26277.0,,-131135.0,5910005.0,4560697.0,-17970.727564,-143139.0,0.13704,283416.0,-2116.0,19559252.0,10057169.0,5862792.0,5517477.0,27806907.0,14041775.0,5564076.0,4945329.0,63923.0,26795496.0,140140.0,-131135.0,-131135.0,0.0,4898728.0,131135.0
LON.MI,2022-12-31,12M,EUR,5113147.0,7443653.0,-1554933.0,4000000.0,,432312.0,6250000.0,-0.199055,2335691.0,-599497.0,1000000.0,1375484.0,1375484.0,,1375484.0,-61645.0,-960207.0,-63311.0,-24653.0,-918030.0,329745.0,-737894.0,-960206.0,1000000.0,4857310.0,,0.0,28116402.0,12854069.0,3205813.0,3205813.0,891158.0,9478034.0,-180652.0,698627.0,698627.0,698626.0,266314.0,0.0,6250000.0,-0.199055,-1244092.0,-1424744.0,-726117.0,1375484.0,24376729.0,-33.571351,918862.0,2446920.0,0.0,-1888467.0,-1639.0,,71126.0,1366416.0,,5395913.0,4147881.0,0.0,0.0,0.0,12546.0,12546.0,-78999.0,,2664191.0,11641458.0,-590098.0,1661.0,,,3578335.0,3578335.0,,,1661.0,58308.0,858736.0,18625000.0,-585851.0,,5408664.0,-1244092.0,-1244092.0,-1244092.0,-1244092.0,-1244092.0,-1244092.0,-1244092.0,-535561.0,-84924.0,0.0,1179949.0,,-84924.0,,3840980.0,-54537.0,1179949.0,3490894.0,107740.0,839191.0,-579014.0,-1115641.088485,-1288970.0,5485440.0,-1337559.0,32264283.0,6250000.0,-1.0,,567671.0,,1295290.0,-1.0,64233.0,,1.0,190564.0,982353.0,345908.0,0.0,5415813.0,233633.0,,-1424744.0,3554824.0,266043.0,-535561.0,0.0,-63936.0,217272.0,28116402.0,698627.0,469342.0,469342.0,,-2672855.0,0.0,,9399.0,6250000.0,,,-147103.0,4857310.0,3490894.0,-18652.088485,-180652.0,0.126796,133675.0,-12841.0,18333068.0,8435645.0,6784148.0,4271459.0,33601842.0,14061609.0,5478999.0,4583575.0,97470.0,32264283.0,302666.0,-147103.0,-147103.0,0.0,3376035.0,147103.0
LON.MI,2023-12-31,12M,EUR,4978106.0,7977300.0,-1826012.0,4000000.0,,431332.0,,,1375484.0,-1027712.0,1000000.0,1430161.0,1430161.0,,1430160.0,-61610.0,54677.0,69712.0,-100791.0,-135042.0,-477162.0,-704893.0,54677.0,1000000.0,4515710.0,,26244.0,30603113.0,13926911.0,3930795.0,3930795.0,789553.0,10502491.0,127287.0,716168.0,716168.0,705905.0,274573.0,25955.0,,,-525271.0,-397984.0,318184.0,1430161.0,20406499.0,64.134271,1471842.0,2384324.0,0.0,-1418765.0,,,53306.0,1088504.0,,6260808.0,5796166.0,0.0,0.0,0.0,1091.0,1091.0,-328716.0,,2594479.0,12749179.0,-1026112.0,1661.0,,,4302674.0,4302674.0,,,1661.0,63499.0,1430440.0,13875000.0,-725172.0,,6803308.0,-525271.0,-525271.0,-525271.0,-525271.0,-525271.0,-525271.0,-525271.0,-155561.0,-305881.0,0.0,576190.0,,-305881.0,,4434796.0,-870551.0,576190.0,3427206.0,91612.0,931248.0,469131.0,-410551.28,-391053.0,5540792.0,255374.0,36399279.0,6250000.0,,,564209.0,1.0,1035198.0,1706.0,225646.0,,-1.0,188452.0,1105071.0,289423.0,0.0,5245623.0,236363.0,,-397984.0,3699053.0,204787.0,-157161.0,0.0,-870551.0,208449.0,30603113.0,716168.0,476930.0,476930.0,,-2714514.0,1600.0,,0.0,6250000.0,,,-150947.0,4515710.0,3427206.0,-36227.28,127287.0,0.24,845995.0,-10263.0,19708016.0,8818384.0,8233469.0,3790538.0,36143905.0,15917478.0,5781105.0,5414987.0,306972.0,36399279.0,267517.0,-150947.0,-150947.0,0.0,3424420.0,150947.0
