symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DividendsPayable,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,InvestmentsinSubsidiariesatCost,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherInventories,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,Properties,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkingCapital
WIIT.MI,2019-12-31,12M,EUR,,,,,60861.0,,,,,,5464634.0,6371725.0,,,,,,,,,,,,,,,,60861.0,,60861.0,,,,,,,,,,,,,,,,250000.0,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
WIIT.MI,2020-12-31,12M,EUR,6166928.0,8000869.0,19248704.0,-898026.0,81863.0,,8918889.0,2652066.0,18242212.0,18255694.0,,,2652066.0,14240227.0,30166752.0,4684512.0,5718361.0,10402873.0,29928097.0,,85487.0,56660268.0,85817944.0,8898895.0,34501501.0,85487.0,100117943.0,81863.0,,81863.0,,4234377.0,80159355.0,84393732.0,81863.0,301074.0,2417428.0,878591.0,67635504.0,34501501.0,-71577717.0,447960.0,1209368.0,8323901.0,2842413.0,250000.0,25031900.0,-1.0,1787730.0,1.0,29157676.0,,56537.0,1.0,3206629.0,32084073.0,2046064.0,13482.0,10512470.0,485504.0,,1594498.0,26520660.0,14240227.0,-71577717.0,1778639.0,152301140.0,94399582.0,94796605.0,15118818.0,137182322.0,122134387.0,107254225.0,1138913.0,10945144.0,1488760.0,,238655.0
WIIT.MI,2021-12-31,12M,EUR,11540432.0,14341933.0,44598704.0,-1048323.0,4447.0,10109837.0,11322682.0,2802066.0,37445042.0,57581101.0,,37445042.0,2802066.0,44353027.0,79030303.0,5903053.0,6679221.0,12582274.0,43890216.0,129367.0,200656.0,101862753.0,154249231.0,15390256.0,50350576.0,200656.0,220894745.0,4447.0,4447.0,81858.0,0.0,5419629.0,169862497.0,175282126.0,86305.0,368438.0,7309238.0,965469.0,139096676.0,50350576.0,-109896204.0,244899.0,1305959.0,16008873.0,2802181.0,250000.0,26739110.0,3.0,2.0,,52386478.0,,193670.0,,13073250.0,32931501.0,2849414.0,20136059.0,26650353.0,1291372.0,0.0,-981315.0,28020660.0,44353027.0,-109896204.0,4057196.0,285563035.0,214215524.0,187864400.0,45318496.0,240244539.0,206532732.0,196354323.0,2036671.0,1647806.0,1281550.0,12337333.0,35140087.0
WIIT.MI,2022-12-31,12M,EUR,14918435.0,25183315.0,44598704.0,-1399060.0,542315.0,9113076.0,10255687.0,2802066.0,31458080.0,32359213.0,,31458080.0,2802066.0,40113264.0,66598454.0,2416446.0,11621167.0,14037613.0,46645728.0,,189000.0,115155615.0,173269442.0,26582375.0,60839231.0,186703.0,239037913.0,542315.0,98.0,0.0,17000.0,7839241.0,187303482.0,195142723.0,17098.0,522277.0,10315024.0,134056.0,167466569.0,60839231.0,-133156178.0,195414.0,1637179.0,16434674.0,2719278.0,65508.0,26466119.0,-2.0,835171.0,,58113827.0,-2297.0,542316.0,,4688688.0,41411131.0,4598809.0,901133.0,22875369.0,1645296.0,0.0,7845609.0,28020660.0,40113264.0,-133156178.0,4270414.0,302969228.0,227416746.0,209180336.0,40247320.0,262721908.0,236370774.0,216076180.0,3268246.0,1061814.0,1554541.0,19410233.0,19952726.0
WIIT.MI,2023-12-31,12M,EUR,18294275.0,25842136.0,44598704.0,-1527835.0,,7650009.0,10583782.0,2802066.0,13690212.0,25292948.0,,13690212.0,2802066.0,32353544.0,60497621.0,2585627.0,25128026.0,27713653.0,59114866.0,,167000.0,121077831.0,179301843.0,27369971.0,66858383.0,166980.0,248020886.0,,5.0,,,7998155.0,190539316.0,198537471.0,5.0,567886.0,11442186.0,195039.0,201977130.0,66858383.0,-146948299.0,109882.0,1724090.0,14779476.0,3042572.0,,26104453.0,,,,58224012.0,-20.0,686944.0,,5177561.0,47766188.0,4750169.0,11602736.0,26328842.0,1567705.0,0.0,8285649.0,28020660.0,32353544.0,-146948299.0,4445388.0,309093243.0,222892860.0,226251124.0,32548583.0,276544660.0,248595622.0,217429794.0,2857006.0,379532.0,1916207.0,30566915.0,1382755.0
