symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AmortizationCashFlow,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockIssuance,CommonStockPayments,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancingCashFlow,FinishedGoods,FreeCashFlow,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,InvestmentsinSubsidiariesatCost,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherInventories,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherunderPreferredStockDividend,Payables,PensionAndEmployeeBenefitExpense,PensionandOtherPostRetirementBenefitPlansCurrent,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfPPE,ReconciledCostOfRevenue,ReconciledDepreciation,RepaymentOfDebt,RepurchaseOfCapitalStock,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalRevenue,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkingCapital,AccumulatedDepreciation
WIIT.MI,2022-12-31,3M,EUR,,,,-1399060.0,,542315.0,,,,9113076.0,,10255687.0,,,,-7830.0,31458080.0,,,,,,,,,,-7830.0,,0.0,,,,2416446.0,,,,,,,,,,,,,,,,,189000.0,,,,,,,,,,,,,,,542315.0,98.0,0.0,17000.0,0.0,,7839241.0,,,,,17098.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65508.0,,,,,,,,,-2.0,835171.0,,,-2297.0,,,,,,,,,,,,1645296.0,,0.0,,,,,,,,,,,,,,,,4270414.0,,,,,,,,,,6148652.0,,,,,,,
WIIT.MI,2023-03-31,3M,EUR,,,,,6448299.0,563525.0,26388034.0,0.082911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6448299.0,,,,26388034.0,0.082911,,,,,,,,,,,29454298.0,,,,,,,,,,,563525.0,,,,,,,,,,-1362270.0,17105.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,2.0,,,-1.0,,,,,4.0,,,,,,,,,,,,-168905.0,-6368971.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WIIT.MI,2023-06-30,3M,EUR,20056982.0,26890242.0,44598704.0,-1635912.0,,337823.0,,,33617342.0,,-4933146.0,12220513.0,2802066.0,22483673.0,23683207.0,,22483673.0,-11133669.0,123726.0,-2175737.0,1401437.0,2158537.0,3214353.0,4722316.0,-11133667.0,2802066.0,,31966198.0,,-3317500.0,20486500.0,60641268.0,3465482.0,20973152.0,24438634.0,60652955.0,990703.0,6336955.0,6336955.0,6981270.0,6981270.0,,,1628580.0,4382271.0,11363541.0,22483673.0,723267298.0,-17224907.0,124939.0,7055482.0,121077831.0,181122313.0,28526154.0,63784869.0,11699842.0,1750162.0,1750162.0,-419.0,-419.0,-703162.0,124939.0,239840331.0,-5897388.0,337823.0,5.0,,14316.0,,0.0,8755031.0,186900981.0,195656012.0,0.0,-2598339.0,14321.0,505768.0,9794990.0,534405195.0,146881.0,-964243.0,-3317500.0,185390460.0,1628580.0,1628580.0,1641406.0,1628580.0,1628580.0,1641406.0,1641406.0,-1145625.0,-1846588.0,0.0,-2598339.0,-2598339.0,-1846588.0,-736326.0,,63784869.0,-3787521.0,-149156115.0,109882.0,2049585.0,16053425.0,2706193.0,250000.0,11363541.0,1628580.0,11988628.0,7224620.0,4475222.0,32186342.0,26390380.0,,1.0,811679.0,,60044482.0,,1606538.0,2.0,-1.0,414563.0,6875364.0,53989879.0,5844220.0,1199534.0,0.0,29524124.0,22875.0,1643444.0,2632109.0,,,-964243.0,-1145625.0,-3787521.0,20486500.0,6336955.0,-2598339.0,-3317500.0,3816437.0,28020660.0,31966198.0,-149156115.0,0.0,990703.0,0.376391,4098659.0,-2797908.0,308224537.0,218867179.0,220094646.0,32113079.0,27711120.0,276111458.0,247583269.0,215458503.0,,32186342.0,2591778.0,427224.0,1630280.0,25954711.0,-11687.0,
WIIT.MI,2023-09-30,3M,EUR,20792989.0,25757840.0,44598704.0,,,,,,22483673.0,,-5854447.0,,2802066.0,15908512.0,31776340.0,0.0,,-6575162.0,-175250.0,-1498174.0,-626654.0,736007.0,695873.0,-868198.0,-6575162.0,2802066.0,0.0,32010205.0,,-3201899.0,15801927.0,67983238.0,,26657015.0,26657015.0,63439511.0,862990.0,7431375.0,7431375.0,3446081.0,3446081.0,,,7815237.0,12202920.0,19634295.0,15908512.0,592753959.0,954815.0,,5470024.0,121077831.0,180221514.0,25757840.0,66045362.0,16056966.0,2087087.0,2087087.0,110857.0,110857.0,-739587.0,300189.0,260437165.0,-18854448.0,,,,,,10000000.0,,201769945.0,201769945.0,10000000.0,-2735816.0,,505768.0,8240529.0,396342520.0,166043.0,0.0,-3201899.0,212518448.0,7815237.0,7815237.0,7802411.0,7815237.0,7815237.0,2954395.0,7802411.0,-1287855.0,-1880223.0,,7264184.0,7264184.0,-1880223.0,-509215.0,-13000001.0,66045362.0,-4566592.0,-148211309.0,109882.0,2038417.0,15711394.0,2961272.0,,19634295.0,7815237.0,11324471.0,4043840.0,12013126.0,31858893.0,26178502.0,,1.0,-1.0,,59143683.0,,2216557.0,788482.0,2.0,773384.0,6351551.0,57804833.0,10148868.0,15867828.0,0.0,29660183.0,255079.0,,10115833.0,,,0.0,-1287855.0,-4566592.0,15801927.0,7431375.0,-2735816.0,-3201899.0,6751670.0,28020660.0,32010205.0,-148211309.0,0.0,2313421.0,0.228693,,-788137.0,317115739.0,233780150.0,228426960.0,32176248.0,19845767.0,284939491.0,249132502.0,221499980.0,12013126.0,31858893.0,2515643.0,110916.0,1842158.0,29156610.0,4543727.0,
WIIT.MI,2023-12-31,3M,EUR,18294275.0,25842136.0,44598704.0,-1527835.0,,,,,15908512.0,7650009.0,-4997319.0,10583782.0,2802066.0,13690212.0,25292948.0,0.0,13690212.0,-2218300.0,133210.0,1343574.0,-261464.0,-2498713.0,-294174.0,-1577567.0,-2218300.0,2802066.0,0.0,32353544.0,,-1410305.0,17515762.0,60497621.0,2585627.0,25128026.0,27713653.0,59114866.0,873422.0,-1358413.0,6701495.0,10211379.0,2151471.0,,,-3346025.0,-1696058.0,8515321.0,13690212.0,705589953.0,-3355366.0,167000.0,-1104938.0,121077831.0,179301843.0,27369971.0,66858383.0,15809585.0,2165995.0,2165995.0,44051.0,44051.0,-4673307.0,166980.0,248020886.0,-2755315.0,,5.0,,,,4850000.0,7998155.0,190539316.0,198537471.0,-9921621.0,,5.0,567886.0,11442186.0,508939333.0,195039.0,0.0,-1410305.0,201977130.0,-3346025.0,-3346025.0,-3285043.0,-3346025.0,-3346025.0,1562973.0,-3285043.0,-1052929.0,-2257483.0,,1388626.0,-3225196.0,-2257483.0,-243437.0,,66858383.0,-3944390.0,-146948299.0,109882.0,1724090.0,14779476.0,3042572.0,,8515321.0,-3346025.0,3892381.0,16794167.0,-984582.0,33325347.0,26104453.0,,,,,58224012.0,-20.0,2231126.0,686944.0,,903545.0,5177561.0,47766188.0,4750169.0,11602736.0,0.0,26328842.0,81300.0,1567705.0,-3862053.0,0.0,,,-1052929.0,-3944390.0,17515762.0,6701495.0,-3461374.0,-1410305.0,8285649.0,28020660.0,32353544.0,-146948299.0,0.0,-577009.0,0.149405,4445388.0,-1759740.0,309093243.0,222892860.0,226251124.0,32548583.0,34309929.0,276544660.0,248595622.0,217429794.0,-1573979.0,33325347.0,2857006.0,379532.0,1916207.0,30566915.0,1382755.0,
WIIT.MI,2024-03-31,3M,EUR,21122126.0,29303338.0,44598704.0,,7052567.0,745983.0,26115323.0,0.11721,13690212.0,,-3897494.0,,2802066.0,19181624.0,25852666.0,,,5491412.0,-286563.0,-2943524.0,2332112.0,2827850.0,-3537219.0,-1607344.0,5491410.0,2802066.0,,36133487.0,,0.0,20454573.0,66847066.0,,26671515.0,26671515.0,63649808.0,830159.0,,7052567.0,7037567.0,7037567.0,26115323.0,0.11721,3060969.0,5889996.0,12942563.0,19181624.0,672314297.0,-7329183.0,,5901315.0,121077831.0,178889681.0,,72482307.0,12772830.0,1998868.0,1998868.0,87476.0,87476.0,-877631.0,453542.0,264790183.0,3021784.0,745983.0,,,,,0.0,,201985181.0,201985181.0,0.0,-3706369.0,5.0,567886.0,8932784.0,471356121.0,146448.0,0.0,0.0,209475072.0,3060969.0,3060969.0,3060969.0,3060969.0,3060969.0,3060969.0,3060969.0,-1673124.0,-1911392.0,,-3706369.0,-3706369.0,-1911392.0,-424061.0,6919278.0,72482307.0,-2224370.0,-142756194.0,109882.0,1725342.0,14465548.0,3542582.0,,12942563.0,3060969.0,9798809.0,6969446.0,5803384.0,33227403.0,26115323.0,2.0,,2.0,,57811850.0,,2070162.0,1.0,3.0,233724.0,8031458.0,63549523.0,11237520.0,6671042.0,0.0,32408440.0,500010.0,,3891128.0,,-15000.0,0.0,-1673124.0,-2224370.0,20454573.0,7052567.0,-3706369.0,0.0,3048576.0,28020660.0,36133487.0,-142756194.0,0.0,830159.0,0.213347,,-1215084.0,320714741.0,238118668.0,228656696.0,36279935.0,27424019.0,284434806.0,253867675.0,220784998.0,,33227403.0,3254856.0,101066.0,1905337.0,30314419.0,3197258.0,
WIIT.MI,2024-06-30,3M,EUR,33381112.0,38672685.0,44598704.0,-1596420.0,,,,,19181624.0,21383954.0,-2045398.0,29821649.0,2802066.0,19709163.0,20770597.0,,19709163.0,527539.0,193150.0,-363895.0,-5044594.0,6713181.0,-4681463.0,-3183621.0,527541.0,2802066.0,,31574549.0,,-412173.0,22139057.0,76264841.0,10589403.0,22446914.0,33036317.0,87511441.0,968577.0,,8138312.0,8153312.0,8153312.0,,,3427483.0,6362723.0,14516035.0,19709163.0,802925159.0,-8479477.0,260392.0,5592842.0,121103831.0,179786335.0,40269105.0,174764688.0,16641866.0,1935382.0,1935382.0,75531.0,75531.0,-1197839.0,260392.0,238064464.0,1368778.0,,,,,,8000000.0,19232246.0,184043001.0,203275247.0,8000000.0,-4964676.0,,570287.0,24329350.0,600121129.0,226319.0,-585824.0,-412173.0,186780752.0,3427483.0,3427483.0,3458765.0,3427483.0,3427483.0,3458765.0,3458765.0,-1305189.0,-2050309.0,,3035324.0,3035324.0,-2050309.0,-11293.0,,82290403.0,-740209.0,-148211786.0,108356.0,1708672.0,13893513.0,3293765.0,,14516035.0,3427483.0,7638240.0,9914381.0,6727485.0,38780923.0,26090223.0,,4.0,-1.0,-1.0,58682504.0,,643187.0,505311.0,5.0,128318.0,8784535.0,129051384.0,13073948.0,1061434.0,0.0,46637726.0,-248818.0,1686815.0,4427341.0,0.0,,-585824.0,-1305189.0,-740209.0,22139057.0,8138312.0,-4964676.0,-412173.0,6488452.0,28020660.0,31574549.0,-148211786.0,0.0,968577.0,0.218772,3487215.0,-955322.0,340579923.0,215617550.0,236311564.0,31800868.0,32053438.0,308779055.0,264315082.0,221267614.0,,38780923.0,4472079.0,121515.0,1930437.0,30726592.0,-11246600.0,-92474285.0
