symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockIssuance,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancingCashFlow,FreeCashFlow,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,Inventory,InvestedCapital,InvestingCashFlow,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,IssuanceOfCapitalStock,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,PurchaseOfBusiness,PurchaseOfInvestment,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfIntangibles,SaleOfPPE,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,WorkInProcess,WorkingCapital,WriteOff
TLS.MI,2019-12-31,12M,EUR,,,-5907684.0,,,,2624785.0,0.2661,,616638.0,,,,,,,,,,,-928862.0,,,,,,,,,,,,,,,,,,,,2624785.0,0.2661,,,,,8818257.0,,,,,,,,,,,,,,,10545272.0,,,,,,,11437.0,,8015000.0,,,-6528048.0,,,,,,,,,,,,-30737.0,,,,,,,,,11437.0,,4832.0,,,,,,,2624785.0,-1.0,1.0,,-1.0,,-1.0,,,,,,,,,,,,0.0,-6528048.0,-30737.0,32596.0,,,16762.0,16762.0,,,23146.0,665107.0,2624785.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
TLS.MI,2020-12-31,12M,EUR,2250000.0,12552000.0,-7473000.0,7901000.0,-92000.0,171000.0,,-0.027431,1125000.0,,-169000.0,157000.0,2625000.0,1125000.0,1125000.0,1123000.0,2000.0,780000.0,28000.0,382000.0,-40079.0,249000.0,-3669000.0,-3010000.0,780000.0,2625000.0,0.0,14728000.0,145000.0,70000.0,5008000.0,14493000.0,94000.0,372000.0,466000.0,7387000.0,512000.0,512000.0,636000.0,465000.0,,-0.027431,-72000.0,-13000.0,623000.0,1905000.0,8515708.0,3279000.0,-2798000.0,5934000.0,6465000.0,12644000.0,8542000.0,3543000.0,58000.0,58000.0,3000.0,3000.0,28000.0,18728000.0,130000.0,10545272.0,4019000.0,145000.0,63000.0,3628000.0,3691000.0,4019000.0,,6651000.0,7926850.0,567000.0,-17000.0,0.0,145000.0,2875000.0,-72000.0,-72000.0,-55000.0,-72000.0,-72000.0,-131000.0,-55000.0,299000.0,-117000.0,0.0,3030000.0,3030000.0,-117000.0,104000.0,1069000.0,-169000.0,8263000.0,1638000.0,27316.0,1319000.0,4807.0,1008000.0,226239.43662,-2629000.0,3112000.0,431000.0,8551000.0,2624785.0,,2.0,113000.0,-1.0,531000.0,-1.0,-1.0,817000.0,636000.0,1821000.0,324000.0,378000.0,0.0,4006000.0,100000.0,12000.0,-71000.0,,0.0,0.0,0.0,5008000.0,512000.0,22000.0,22000.0,,-72000.0,0.0,16279.0,2624785.0,-385000.0,14728000.0,8263000.0,-86760.56338,-16000.0,0.225352,452000.0,27692000.0,18356000.0,4157000.0,15295000.0,8120000.0,12397000.0,13199000.0,5010000.0,46000.0,62000.0,8551000.0,1120000.0,-385000.0,-385000.0,,,28000.0,7106000.0,7000.0
TLS.MI,2021-12-31,12M,EUR,2680000.0,16036000.0,-7819000.0,7901000.0,-47000.0,166000.0,,,1125000.0,,-169000.0,104000.0,2625000.0,1905000.0,1905000.0,1903000.0,2000.0,780000.0,28000.0,382000.0,,249000.0,-3669000.0,-3010000.0,780000.0,2625000.0,0.0,14596000.0,145000.0,107000.0,6174000.0,18721000.0,55000.0,1762000.0,1817000.0,9130000.0,512000.0,512000.0,512000.0,346000.0,,,-131000.0,264000.0,776000.0,1905000.0,10964432.0,3279000.0,-2798000.0,5641000.0,6000000.0,16083000.0,8711000.0,3544000.0,252000.0,252000.0,0.0,0.0,0.0,21679000.0,130000.0,,4019000.0,145000.0,49000.0,5321000.0,5370000.0,4019000.0,,6725000.0,6929432.0,712000.0,-148000.0,,145000.0,5178000.0,-131000.0,-131000.0,17000.0,-131000.0,-131000.0,-131000.0,17000.0,299000.0,-351000.0,0.0,3030000.0,3030000.0,-351000.0,104000.0,892000.0,-169000.0,8596000.0,1693000.0,,1414000.0,,933000.0,-11680.0,-2629000.0,3024000.0,520000.0,9718000.0,,,,80000.0,,359000.0,,95000.0,780000.0,724000.0,1879000.0,428000.0,-136000.0,0.0,4534000.0,129000.0,139000.0,12000.0,,,,,6174000.0,512000.0,16000.0,16000.0,,-131000.0,,,,-157000.0,14596000.0,8596000.0,-37680.0,-5000.0,0.24,213000.0,31333000.0,19917000.0,7187000.0,15308000.0,9198000.0,16025000.0,12612000.0,6895000.0,363000.0,99000.0,9718000.0,1130000.0,-157000.0,-157000.0,16000.0,,0.0,9591000.0,293000.0
TLS.MI,2022-12-31,12M,EUR,2223000.0,10011000.0,-8095000.0,7901000.0,-69000.0,167000.0,,,1905000.0,,-6266000.0,49000.0,2625000.0,576000.0,576000.0,573000.0,3000.0,-1329000.0,0.0,1070000.0,,2372000.0,6224000.0,9666000.0,-1329000.0,2625000.0,0.0,14251000.0,71000.0,55000.0,7179000.0,15191000.0,18000.0,1500000.0,1518000.0,12486000.0,508000.0,508000.0,508000.0,341000.0,,,-309000.0,170000.0,678000.0,576000.0,,-4928000.0,3599000.0,11659000.0,11852000.0,10080000.0,8893000.0,6473000.0,355000.0,355000.0,49000.0,49000.0,0.0,19153000.0,-6266000.0,,4019000.0,71000.0,31000.0,3402000.0,3433000.0,4019000.0,380000.0,6848000.0,,783000.0,-20000.0,0.0,71000.0,4326000.0,-309000.0,-309000.0,-289000.0,-309000.0,-309000.0,-309000.0,-289000.0,-6019000.0,-355000.0,0.0,-2017000.0,-2017000.0,-355000.0,-2911000.0,798000.0,-247000.0,2399000.0,1725000.0,,1665000.0,,975000.0,-83280.0,9865000.0,6006000.0,467000.0,13652000.0,2624785.0,,,82000.0,,193000.0,,475000.0,1647000.0,3438000.0,1990000.0,4389000.0,-117000.0,0.0,7880000.0,240000.0,8000.0,-185000.0,,,,,7179000.0,508000.0,62000.0,62000.0,199000.0,-309000.0,,,2624785.0,-297000.0,14251000.0,2399000.0,-71280.0,104000.0,0.24,207000.0,33593000.0,17653000.0,4951000.0,15034000.0,13185000.0,18559000.0,18402000.0,6073000.0,170000.0,49000.0,13652000.0,2219000.0,-297000.0,-297000.0,120000.0,,,2705000.0,98000.0
TLS.MI,2023-12-31,12M,EUR,3984000.0,14718000.0,,7901000.0,-70000.0,156000.0,,,576000.0,,,30000.0,2625000.0,509000.0,509000.0,506000.0,3000.0,-67000.0,0.0,-299000.0,,792000.0,-5067000.0,-4574000.0,-67000.0,2625000.0,0.0,14038000.0,,20000.0,6835000.0,20171000.0,18000.0,2456000.0,2474000.0,13900000.0,-493000.0,-493000.0,493000.0,337000.0,,,-133000.0,521000.0,1014000.0,509000.0,,4624000.0,-5200000.0,11641000.0,11715000.0,14788000.0,919000.0,7049000.0,572000.0,572000.0,103000.0,103000.0,0.0,23084000.0,509000.0,,4019000.0,,12000.0,6590000.0,6602000.0,4019000.0,410000.0,695000.0,,822000.0,-55000.0,0.0,,8537000.0,-133000.0,-133000.0,-78000.0,-133000.0,-133000.0,-133000.0,-78000.0,293000.0,-725000.0,,4042000.0,4042000.0,-725000.0,582000.0,919000.0,216000.0,2323000.0,1521000.0,,1414000.0,,1119000.0,-53200.0,-5200000.0,6270000.0,779000.0,13884000.0,2624785.0,,,132000.0,,74000.0,,643000.0,1728000.0,2858000.0,204000.0,4676000.0,,0.0,8785000.0,229000.0,13000.0,-51000.0,,,,,6835000.0,-493000.0,,,105000.0,-133000.0,,,2624785.0,-105000.0,14038000.0,2323000.0,-25200.0,27000.0,0.24,255000.0,38353000.0,20628000.0,9076000.0,14860000.0,13105000.0,23493000.0,18182000.0,9593000.0,674000.0,256000.0,13884000.0,1943000.0,-105000.0,-105000.0,524000.0,0.0,,6271000.0,0.0
