symbol,asOfDate,periodType,currencyCode,BeginningCashPosition,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStockDividendPaid,Depreciation,DepreciationAndAmortization,EndCashPosition,FinancingCashFlow,FreeCashFlow,InvestingCashFlow,NetBusinessPurchaseAndSale,NetIncome,NetIncomeFromContinuingOperations,NetIntangiblesPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetOtherFinancingCharges,NetPPEPurchaseAndSale,OperatingCashFlow,OtherCashAdjustmentOutsideChangeinCash,PurchaseOfBusiness,SaleOfIntangibles,SaleOfPPE
TLS.MI,2019-12-31,TTM,EUR,,,,,,,,,,,,,,,,-6528048.0,,,,,,5598169.0,665107.0,,-1.0,-6528048.0,23146.0,665107.0
TLS.MI,2023-12-31,TTM,EUR,576000.0,-67000.0,0.0,-299000.0,792000.0,-5067000.0,-4574000.0,-67000.0,0.0,-493000.0,-493000.0,509000.0,4624000.0,-5200000.0,509000.0,0.0,-133000.0,-133000.0,293000.0,4042000.0,4042000.0,582000.0,216000.0,-5200000.0,,,,
