symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockIssuance,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredAssets,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendsReceivedCFI,EBIT,EBITDA,EndCashPosition,FinancingCashFlow,FinishedGoods,FreeCashFlow,GainLossOnInvestmentSecurities,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestPaidCFF,InventoriesAdjustmentsAllowances,Inventory,InvestedCapital,InvestingCashFlow,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinSubsidiariesatCost,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherReceivables,OtherShortTermInvestments,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionAndEmployeeBenefitExpense,PrepaidAssets,PretaxIncome,Properties,PurchaseOfPPE,ReconciledCostOfRevenue,ReconciledDepreciation,RentExpenseSupplemental,RepaymentOfDebt,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfPPE,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WorkingCapital
SYS.MI,2020-12-31,12M,EUR,3537474.0,7727415.0,-1437299.0,60000.0,,,,,,3858771.0,,4234215.0,1015000.0,11373927.0,12936307.0,,11363630.0,10297.0,,,,,,,,1015000.0,,11913624.0,,,22449294.0,416091.0,100000.0,516091.0,0.0,9670225.0,,,,,,,,,,,,,,56182.0,,,3936837.0,5729149.0,7727415.0,4515195.0,,,,,0.0,56182.0,12423782.0,,23013.0,46587.0,,,3818124.0,410158.0,4228282.0,,,69600.0,220249.0,656424.0,,,,,,,,,,,,,,,,,3077896.0,,,6184475.0,534527.0,788.0,4605290.0,,,,,,,30297880.0,,,4349902.0,,1792312.0,,33418.0,1255426.0,,,887448.0,1562380.0,,,4703607.0,,379047.0,,0.0,,,,,,,7651306.0,,30297880.0,,11913624.0,6184475.0,,,,462895.0,,31893884.0,12323782.0,4744373.0,11913624.0,,19980260.0,9444590.0,10310035.0,,,1166133.0,,,12779069.0
SYS.MI,2021-12-31,12M,EUR,2909606.0,7757202.0,-2027414.0,60000.0,-295322.0,410731.0,30297880.0,0.119543,11373927.0,4114086.0,-1355438.0,3977034.0,1015000.0,15753027.0,17917018.0,-665750.0,15741405.0,11622.0,6090151.0,-216889.0,998211.0,-613303.0,-29786.0,138233.0,6090151.0,1015000.0,-665750.0,12706790.0,178000.0,20535062.0,28261872.0,459758.0,846606.0,1306364.0,0.0,11697068.0,1249577.0,1013373.0,1013373.0,1013373.0,602642.0,30297880.0,0.119543,3621906.0,3233.0,4990696.0,6004069.0,15753026.0,2503838.0,86392.0,4195288.0,-36835.0,4001909.0,7174471.0,8052524.0,4949540.0,8604635.0,119214.0,119214.0,-163340.0,0.0,86392.0,16843082.0,-1964413.0,23000.0,134105.0,178000.0,3600000.0,3517276.0,3289686.0,6806962.0,3600000.0,-252808.0,157105.0,159852.0,835454.0,-117000.0,178000.0,3621906.0,3621906.0,3621905.0,3621906.0,3621906.0,3621906.0,3621905.0,-1013832.0,-158876.0,-579341.0,3154929.0,3347192.0,-158876.0,-1.0,2922126.0,-257473.0,-192263.0,5532319.0,564050.0,376637.0,5175135.0,6428945.0,3937797.654486,5550726.0,3204054.0,5400581.0,29139697.0,30297880.0,-1711052.0,186678.0,1480229.0,28402.0,3172562.0,102687.0,27910.0,2128356.0,230776.0,2367605.0,535825.0,2163991.0,-5039.0,0.0,7175573.0,237280.0,542446.0,4871482.0,0.0,-341606.0,20535062.0,1013373.0,245169.0,-252808.0,452185.0,9943991.0,84133.0,30297880.0,-447146.0,12706790.0,5532319.0,-108984.345514,1249577.0,0.256509,1236311.0,-775495.0,39107534.0,15996476.0,8113326.0,12706790.0,23739116.0,26400744.0,10845662.0,14703676.0,39662.0,29139697.0,1898362.0,-424876.0,-424876.0,16564804.0
SYS.MI,2022-12-31,12M,EUR,3859962.0,12414550.0,-3301680.0,60000.0,-916851.0,922112.0,30297880.0,0.121817,15753026.0,5415988.0,-1840588.0,4983145.0,1015000.0,13866857.0,18157527.0,-659750.0,13856833.0,10024.0,-545539.0,-128806.0,3547466.0,765271.0,-4440356.0,-256425.0,-545540.0,1015000.0,-659750.0,15963500.0,0.0,26728750.0,32381788.0,598522.0,871865.0,1470387.0,0.0,15894164.0,1599248.0,1646315.0,1646315.0,1646314.0,724202.0,30297880.0,0.121817,3690803.0,30160.0,5440005.0,7086320.0,13866857.0,-2288032.0,90796.0,3820239.0,823967.0,5779198.0,11827616.0,13331401.0,6650034.0,11262951.0,149954.0,149954.0,-172728.0,0.0,90796.0,19253186.0,-3918335.0,55306.0,0.0,0.0,0.0,4384623.0,2417821.0,6802444.0,0.0,-1461267.0,55306.0,10958.0,1234046.0,0.0,0.0,3690803.0,3690803.0,3690803.0,3690803.0,3690803.0,3690803.0,3690803.0,-1720159.0,-156950.0,-2107907.0,-1455553.0,-1461267.0,-156950.0,-1.0,3348354.0,-120429.0,5714.0,4135884.0,646555.0,1142703.0,5664277.0,7880537.0,4244918.354701,5660827.0,5026408.0,6236543.0,37991701.0,30297880.0,-1340629.0,335843.0,1907661.0,84136.0,6048418.0,-42189.0,31479.0,2782558.0,1028135.0,3662152.0,100399.0,4290670.0,-1192.0,0.0,9128754.0,264835.0,1173580.0,5290051.0,0.0,-120429.0,26728750.0,1646315.0,303503.0,-1461267.0,645478.0,10488580.0,0.0,30297880.0,-644286.0,15963500.0,4135884.0,-240101.645299,1599248.0,0.302312,109093.0,-2065727.0,48291099.0,18381321.0,8272831.0,15963500.0,31755158.0,32327599.0,15909310.0,16433435.0,6996.0,37991701.0,1606640.0,-794217.0,-794217.0,16487624.0
SYS.MI,2023-12-31,12M,EUR,4564410.0,16015464.0,-4496782.0,60000.0,-799528.0,1725688.0,30297880.0,0.140001,13866857.0,4306364.0,-2309233.0,4125132.0,1015000.0,14437097.0,19070506.0,-659750.0,14415146.0,21951.0,3050539.0,-1313126.0,1464511.0,259992.0,-1167568.0,-756191.0,3050538.0,1015000.0,-659750.0,19288309.0,0.0,32844364.0,39319605.0,640569.0,855790.0,1496359.0,253255.0,22044955.0,2301356.0,2568943.0,2568943.0,2568943.0,843255.0,30297880.0,0.140001,4241739.0,125786.0,6772734.0,9341677.0,14437097.0,-2484607.0,194184.0,4986487.0,123441.0,8954306.0,19350190.0,16814992.0,6267443.0,13566737.0,229638.0,229638.0,-278416.0,0.0,194184.0,21761263.0,-1760575.0,23000.0,0.0,0.0,0.0,3484563.0,1617164.0,5101727.0,0.0,-1543686.0,23000.0,15664.0,1961079.0,0.0,0.0,4241739.0,4241739.0,4241740.0,4241739.0,4241739.0,4241739.0,4241740.0,-2173441.0,-244000.0,392872.0,-1546441.0,-1543686.0,-244000.0,,1770661.0,-105792.0,-2755.0,-61881.0,615481.0,1793642.0,6976475.0,9885040.0,4593988.848026,7295720.0,6253989.0,7312748.0,46411101.0,30297880.0,-2480298.0,1699431.0,3506433.0,139871.0,10395884.0,177681.0,64617.0,5903954.0,667458.0,5490106.0,178958.0,4633409.0,-164145.0,0.0,12146362.0,514987.0,1563134.0,6543096.0,0.0,-135792.0,32844364.0,2568943.0,410960.0,-1543686.0,848907.0,10999359.0,30000.0,30297880.0,-684762.0,19288309.0,-61881.0,-191113.151974,2301356.0,0.351723,344673.0,-1876236.0,61143554.0,20905473.0,6598086.0,19288309.0,39098353.0,41855245.0,21823949.0,19810290.0,14362.0,46411101.0,2091846.0,-543363.0,-543363.0,17274650.0
