symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AssetsHeldForSaleCurrent,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,FinishedGoods,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HedgingAssetsCurrent,Inventory,InvestedCapital,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TreasurySharesNumber,WorkInProcess,WorkingCapital
AEF.MI,2019-12-31,12M,EUR,,,,,436885.0,,,,,,,,,,,,,,,,,,,74055.0,,,,,,,,,,,,,,,,,2720383.0,,-436520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEF.MI,2020-12-31,12M,EUR,71798170.0,39094519.0,70144000.0,-4026000.0,,136452281.0,88207000.0,25043866.0,39828000.0,39828000.0,39475000.0,353000.0,25043866.0,148232461.0,227895855.0,12974000.0,60939000.0,73913000.0,164019547.0,93500000.0,72489488.0,43121000.0,162129913.0,,109267000.0,243520461.0,17123494.0,75233000.0,34349000.0,109582000.0,131558.0,1543670.0,4058164.0,30524025.0,55460000.0,162129913.0,75742973.0,21287015.0,28016336.0,4900460.0,2615956.0,100175465.0,,3743000.0,933.0,72489488.0,-97.0,1768513.0,4479000.0,4495974.0,6641944.0,80030545.0,4212000.0,22599000.0,0.0,10207000.0,-8123338.0,107362504.0,148232461.0,75742973.0,10465392.0,488587012.0,182581461.0,183495000.0,178756486.0,309830526.0,260691157.0,145810979.0,3753375.0,7187039.0,5560000.0,63876308.0
AEF.MI,2021-12-31,12M,EUR,81411149.0,50034112.0,69334000.0,-3727000.0,,119143520.0,75673000.0,24917359.0,31307000.0,31307000.0,30674000.0,633000.0,24917359.0,120160452.0,214811966.0,13321000.0,36595000.0,49916000.0,150680247.0,75393000.0,68866417.0,53761000.0,144732962.0,0.0,91370000.0,247452452.0,17123494.0,62352000.0,90697000.0,153049000.0,30069.0,1758142.0,4215601.0,0.0,95985000.0,144732962.0,51294035.0,15164461.0,13945178.0,4478746.0,1565654.0,99669437.0,,3584000.0,-145.0,68866417.0,-60.0,1099704.0,5765000.0,4250347.0,8832650.0,91624024.0,3307000.0,26632000.0,0.0,9309000.0,-15194762.0,107362504.0,120160452.0,51294035.0,6636204.0,445171469.0,210857452.0,202965000.0,120160452.0,325011017.0,230359503.0,174330770.0,4447875.0,7693067.0,6668000.0,64131719.0
AEF.MI,2022-12-31,12M,EUR,91553138.0,62850576.0,67599000.0,-3367000.0,,145127992.0,104906000.0,24606247.0,21658000.0,21658000.0,21131000.0,527000.0,24606247.0,109814511.0,247324694.0,16073000.0,78131000.0,94204000.0,206857456.0,98569000.0,66021140.0,66218000.0,171817620.0,0.0,116694000.0,258389511.0,17123494.0,88833000.0,70444000.0,159277000.0,39197.0,2371370.0,4717074.0,-9052.0,126917000.0,171817620.0,43793371.0,13894621.0,15798928.0,3551239.0,199911.0,98424985.0,,3937000.0,15943106.0,66021140.0,-179.0,1635552.0,5274000.0,4849060.0,5415000.0,101212983.0,3628000.0,27720000.0,0.0,10956000.0,-24251842.0,107362504.0,109814511.0,43793371.0,12987118.0,499297004.0,180258511.0,253481000.0,109805459.0,389491545.0,251972310.0,182634089.0,4385845.0,8937519.0,7169000.0,40467238.0
AEF.MI,2023-12-31,12M,EUR,81293518.0,56121993.0,62264000.0,-3289000.0,,135891966.0,100979000.0,24606247.0,14626000.0,14626000.0,14140000.0,486000.0,24606247.0,79095647.0,221427476.0,17791000.0,88512000.0,106303000.0,204781146.0,98007000.0,62911753.0,59411000.0,162663231.0,63229.0,112250000.0,246215647.0,17123494.0,83188000.0,78608000.0,161796000.0,41196.0,2179554.0,4737045.0,144661.0,152494000.0,162663231.0,16183894.0,16991324.0,11527794.0,3205866.0,,98424985.0,,3612000.0,-2.0,62911753.0,93951.0,1398263.0,4543000.0,4910726.0,26200359.0,89069146.0,3665000.0,0.0,0.0,8870000.0,-35117598.0,107362504.0,79095647.0,16183894.0,12165895.0,464128931.0,157703647.0,268099000.0,79240308.0,384888623.0,242701455.0,180107477.0,3232628.0,8937519.0,5373000.0,16646330.0
