symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,AmortizationCashFlow,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockEquity,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancingCashFlow,FinishedGoods,FreeCashFlow,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFF,Inventory,InvestedCapital,InvestingCashFlow,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherunderPreferredStockDividend,Payables,PensionAndEmployeeBenefitExpense,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RetainedEarnings,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TreasurySharesNumber,WorkInProcess,WorkingCapital,WriteOff
AEF.MI,2022-12-31,3M,EUR,,,67599000.0,-3367000.0,,,,,,145127992.0,,,,,,21131000.0,,,,,,,,,78131000.0,,,,,,,,,,,,,,98569000.0,,,66218000.0,,,,,,,,,,,,17123494.0,,70444000.0,,,,4717074.0,,,,,126917000.0,,,,,,,,,,,,,,,,,,,199911.0,,,,,,,,,15943106.0,66021140.0,,,,,5274000.0,,,,,,3628000.0,27720000.0,,0.0,10956000.0,,,,,,,,,,,,,,,,,,,,,,,,,,8937519.0,7169000.0,,
AEF.MI,2023-03-31,3M,EUR,82698627.0,77115928.0,,,1043919.0,8300.0,98425000.0,-0.003,21658.0,,-4010.0,103326036.0,24606247.0,15029320.0,15029320.0,,15029320.0,-17317.0,-6629.0,24606247.0,109738715.0,64193617.0,250599218.0,15513616.0,,15513616.0,213338535.0,8300.0,8068851.0,7024932.0,98425000.0,-0.003,-315709.0,3353383.0,11422234.0,15029.0,355051081.0,5350.0,,-11979.0,65053230.0,,168726209.0,32696971.0,0.0,2355850.0,2355850.0,135235.0,135235.0,-2221.0,115672120.0,109738715.0,-4010.0,,87812420.0,,87812420.0,189833.0,2495326.0,,123228081.0,-23613.0,14561.0,240.0,,-315709.0,-315709.0,-330270.0,-315709.0,-315709.0,998.0,-330270.0,-76.0,-2220615.0,0.0,-2220615.0,8911.0,168726209.0,-3934.0,44685485.0,14334419.0,15530542.0,3510793.0,,11652971.0,-140348.88,-7969.0,29248086.0,3448885.0,96890588.0,98424985.0,18600405.0,,,2221.0,39197.0,1401623.0,1679337.0,,168726209.0,30757493.0,0.0,86866510.0,83.0,,,997533.0,,,64193617.0,8300.0,-3289360.0,107362504.0,-230737.0,109738715.0,44685485.0,-55376.88,1327803.0,0.24,12024357.0,-2254.0,498942106.0,109738715.0,103326036.0,109715102.0,93441703.0,389227004.0,248342888.0,175888469.0,3218148.0,96890588.0,4167883.0,-230737.0,-230737.0,8937519.0,,37260683.0,230737.0
AEF.MI,2023-06-30,3M,EUR,86342657.0,55543273.0,62264000.0,-3232000.0,1057081.0,16360700.0,,,15029.0,139148646.0,-7411990.0,100839000.0,24606247.0,22392000.0,22392000.0,22007000.0,385000.0,-3507683.0,740629.0,24606247.0,99010498.0,55274345.0,245873064.0,15733000.0,100711000.0,116444000.0,223917150.0,16360700.0,7665149.0,6608068.0,,,-11336269.0,-11682820.0,4677880.0,22392000.0,203847648.0,3511650.0,106259000.0,-2769021.0,64447481.0,58775000.0,165038128.0,16404163.0,56651.0,2091150.0,2091150.0,-118235.0,-118235.0,-4903779.0,122136000.0,259028498.0,-7413990.0,17123494.0,85106000.0,59307000.0,144413000.0,41196.0,2588242.0,4262879.0,115550932.0,41000.0,-64613.0,847760.0,137626000.0,-11336269.0,-11336269.0,-11271656.0,-11336269.0,-11336269.0,-12776998.0,-11271656.0,-526924.0,-2810385.0,-2000.0,-2810385.0,11633089.0,165038128.0,-6885066.0,34563017.0,14527763.0,15122855.0,3435116.0,,5162143.0,-10939981.949169,4642969.0,24659913.0,-8255750.0,71678508.0,98424985.0,3834000.0,-120.0,64447481.0,4903779.0,1029.0,1400800.0,-373337.0,7541000.0,4503109.0,4580000.0,0.0,97964150.0,100917.0,3672000.0,26226000.0,-13773970.0,0.0,8715000.0,55274345.0,16360700.0,-14625629.0,107362504.0,-484263.0,99010498.0,34563017.0,-87975.949169,-2502314.0,0.18167,14939140.0,-437746.0,489928661.0,158317498.0,260857000.0,99051498.0,79934258.0,390877163.0,244055597.0,166960013.0,,71678508.0,4080493.0,-484263.0,-484263.0,8937519.0,7162000.0,21955914.0,484263.0
AEF.MI,2023-09-30,3M,EUR,70328445.0,70067447.0,,,1067654.0,7555000.0,98424985.0,-0.063798,22392000.0,,-6922000.0,101741859.0,24606247.0,11268694.0,11268694.0,,11268694.0,-11488000.0,-11123000.0,24606247.0,92388596.0,69543088.0,234574679.0,16441360.0,,16441360.0,219412473.0,7555000.0,7412070.0,6344416.0,98424985.0,-0.063798,-6279342.0,-3844616.0,3710384.0,11269000.0,324291586.0,3736000.0,,-14859000.0,63567907.0,,165463220.0,22105463.0,0.0,2642318.0,2642318.0,9100.0,9100.0,-2633000.0,113762897.0,92388596.0,-6922000.0,,85300499.0,,85300499.0,41196.0,2754254.0,,85826586.0,153259.0,-112258.0,-343000.0,,-6279342.0,-6279342.0,-6167084.0,-6279342.0,-6279342.0,-6487000.0,-6167084.0,-188000.0,-2633218.0,0.0,-2633218.0,5809000.0,165463220.0,-6734000.0,28820689.0,15530474.0,15212981.0,3270847.0,,3853584.0,-6143202.734701,-7937000.0,25815979.0,-3710516.0,91648551.0,98424985.0,21580705.0,,,2633000.0,833.0,1399123.0,358018.0,,165463220.0,27171758.0,0.0,74849960.0,2000.0,,,-6486934.0,,,69543088.0,7555000.0,-20904971.0,107362504.0,-143200.0,92388596.0,28820689.0,-7060.734701,-319850.0,0.049307,12303883.0,-152000.0,479178309.0,92388596.0,101741859.0,92541855.0,95359067.0,386636454.0,244603630.0,167223981.0,-3853716.0,91648551.0,4521515.0,-143200.0,-143200.0,8937519.0,,15162206.0,143200.0
AEF.MI,2023-12-31,3M,EUR,81293518.0,56121993.0,62264000.0,-3289000.0,1115592.0,-19640000.0,,,11269000.0,135891966.0,-4486000.0,100979000.0,24606247.0,14626000.0,14626000.0,14140000.0,486000.0,19698000.0,3357000.0,24606247.0,79095647.0,56577098.0,221427476.0,17791000.0,88512000.0,106303000.0,204781146.0,6961000.0,7739630.0,6624038.0,,,-14212627.0,-16732565.0,-8992935.0,14626000.0,180827301.0,-1885000.0,98007000.0,5242000.0,62911753.0,59411000.0,162663231.0,12566993.0,63229.0,1903790.0,1903790.0,-245886.0,-245886.0,-3242000.0,112250000.0,246215647.0,-4486000.0,17123494.0,83188000.0,78608000.0,161796000.0,41196.0,2179554.0,4737045.0,90354136.0,144661.0,8597.0,,152494000.0,-14212627.0,-14212627.0,-14221224.0,-14212627.0,-14212627.0,-18637000.0,-14221224.0,-459000.0,-3312676.0,0.0,-3312676.0,2624000.0,162663231.0,-4027000.0,16183894.0,16991324.0,11527794.0,3205866.0,,-7610709.0,-13157863.578471,9728000.0,23401090.0,-10834097.0,69144091.0,98424985.0,3612000.0,-2.0,62911753.0,3242000.0,93951.0,1398263.0,-1243823.0,4543000.0,4910726.0,26200359.0,0.0,89069146.0,-1533000.0,3665000.0,0.0,-18636355.0,0.0,8870000.0,56577098.0,6961000.0,-35117598.0,107362504.0,-1382226.0,79095647.0,16183894.0,-327462.578471,-4415131.0,0.23691,12165895.0,-2020000.0,464128931.0,157703647.0,268099000.0,79240308.0,79978188.0,384888623.0,242701455.0,180107477.0,,69144091.0,3232628.0,-1382226.0,-1382226.0,8937519.0,5373000.0,16646330.0,1382226.0
AEF.MI,2024-03-31,3M,EUR,67810432.0,61382955.0,10683000.0,,1048031.0,8103.0,98425000.0,-0.057,14626.0,,-6972.0,102379845.0,24606247.0,-32305746.0,-32305746.0,,-32305746.0,18394.0,17680.0,24606247.0,73440507.0,55320780.0,169001856.0,19675608.0,,19675608.0,227788948.0,8103.0,7901305.0,6853274.0,98425000.0,-0.057,-5607498.0,-1703446.0,6197859.0,32306.0,173937552.0,572.0,,17107.0,61997110.0,,162649410.0,26546769.0,31805.0,3260662.0,3260662.0,81026.0,81026.0,-3180.0,107757763.0,73440507.0,-6971.0,,82704237.0,,82704237.0,81600.0,2292937.0,,83464387.0,368459.0,-223798.0,,,-5607498.0,-5607498.0,-5383700.0,-5607498.0,-5607498.0,-4964.0,-5383700.0,-133.0,-3179636.0,1.0,-3179636.0,2351.0,162649410.0,-6839.0,11443397.0,17012677.0,11429314.0,3194563.0,,6399583.0,-5486463.6,24079.0,28129517.0,-1582748.0,81867549.0,98424985.0,40778648.0,-551.0,,3180.0,39696.0,-63446536.0,964512.0,,162649410.0,22676105.0,0.0,70846700.0,102.0,,,-4964108.0,,,55320780.0,8103.0,10855811.0,98424985.0,-201724.0,73440507.0,11443397.0,-80689.6,419592.0,0.4,9458974.0,-736.0,410782349.0,73440507.0,102379845.0,73808966.0,83450297.0,336973383.0,241780493.0,109184435.0,-1784472.0,81867549.0,3036268.0,-201724.0,-201724.0,,,-58787092.0,201724.0
